Gene = Cralbp
Position 322: 2.072633753187551e-09
Position 386: 1.2941143844607632e-09
Position 900: 1.1074421870066706e-09
Position 279: 1.0490402453235464e-09
Position 178: 7.931890557161203e-10
Position 874: 5.242703347902579e-11
Position 880: 5.1786950633209796e-11
Position 285: 1.4246233104043122e-11
Position 173: 8.714221416246059e-12
Position 725: 1.4145325719760695e-12
Position 324: 1.1106910240716317e-13
