Gene = GramD1B
Position 1277: 0.0017494266104627766
Position 1599: 0.0016104871450653324
Position 7966: 0.0015568783719895922
Position 7607: 0.0014669429593542564
Position 10493: 0.001340561432748861
Position 4257: 0.001312773328280249
Position 491: 0.001280644539772396
Position 6197: 0.001272473894833055
Position 13223: 0.0011769692390598725
Position 10398: 0.001152146125367659
Position 1646: 0.0011467532912837503
Position 9869: 0.0011088328920878252
Position 2746: 0.001104732085188445
Position 13253: 0.001096325362682297
Position 6626: 0.0010926361098898948
Position 9659: 0.0010856566215808282
Position 1364: 0.0010678998151807137
Position 6534: 0.0010582655292720269
Position 12214: 0.0010277754330957978
Position 13933: 0.0010125535426472592
Position 13009: 0.001003033460914959
Position 860: 0.0009830514794717297
Position 8090: 0.0009561114087512669
Position 11262: 0.000934536367620203
Position 5450: 0.0008935552104960817
Position 13239: 0.0008934855631463036
Position 8320: 0.0008529290368932919
Position 946: 0.0008331336804127778
Position 2042: 0.0008062657227433034
Position 6887: 0.0007933175182589132
Position 2183: 0.0007752448576138739
Position 259: 0.0007709763275466417
Position 6375: 0.0007429823376885552
Position 2742: 0.000741034464081946
Position 8352: 0.0007316380592084814
Position 14396: 0.0007215321244244166
Position 10831: 0.0006857620088298955
Position 8557: 0.0006736665880085632
Position 935: 0.0006179708249271893
Position 737: 0.0005820931152204478
Position 477: 0.0005776493622473689
Position 14337: 0.0005773495970975395
Position 13344: 0.0005668400392440314
Position 11634: 0.0005597014245588764
Position 972: 0.0004803968085398366
Position 9995: 0.0004743493086527919
Position 9803: 0.0004479246955992059
Position 12871: 0.00044397888487158826
Position 7538: 0.00044216956955831703
Position 8547: 0.0004332091301664897
Position 7854: 0.000368020669739597
Position 11322: 0.0003662475820043912
Position 191: 0.00034975170190396825
Position 14152: 0.0003077166651827986
Position 9151: 0.0002987812508124279
Position 4704: 0.000289278498119305
Position 1078: 0.00027722582228140256
Position 650: 0.0002747180365621627
Position 12953: 0.0002596416576052083
Position 7458: 0.00025797588165641836
Position 13085: 0.0002574660390830627
Position 701: 0.0002124016305410013
Position 12206: 0.0002075779105139144
Position 13591: 0.00020544618572604432
Position 7552: 0.00019985301528396306
Position 746: 0.00019731848045168325
Position 12019: 0.00018701542375779314
Position 3027: 0.00018412921347191018
Position 12754: 0.00014641056291552198
Position 12608: 0.0001436458206711252
Position 9842: 0.00014251087943215925
Position 120: 0.0001423515090690609
Position 9550: 0.00013483649911266612
Position 8123: 0.0001310514213225153
Position 943: 0.00013001754920089167
Position 13218: 0.00012484278709634183
Position 981: 0.00011661594510090428
Position 9812: 0.00011204936432624192
Position 12714: 0.00010624458410324846
Position 856: 0.00010313002546333166
Position 9935: 0.00010301709351376683
Position 126: 9.089782313855585e-05
Position 7881: 8.821700910907549e-05
Position 11197: 8.816998368172348e-05
Position 9795: 8.718756570198237e-05
Position 7774: 8.227924585871649e-05
Position 7934: 6.99604638394266e-05
Position 8522: 5.9472437573998136e-05
Position 8590: 5.599637983552382e-05
Position 10127: 5.5769826378297444e-05
Position 688: 4.9783743398541294e-05
Position 9694: 4.70584359237926e-05
Position 5745: 4.452199460665559e-05
Position 681: 4.348469547385447e-05
Position 10168: 4.277516488197105e-05
Position 231: 4.216915281095029e-05
Position 10515: 3.781152784852366e-05
Position 3159: 3.551270721555327e-05
Position 183: 3.34958440695583e-05
Position 827: 3.07812994847918e-05
Position 9982: 2.8613902909378356e-05
Position 3022: 2.7791333271628402e-05
Position 10273: 2.592168647686822e-05
Position 2770: 2.3183715400911062e-05
Position 504: 2.2657497645106967e-05
Position 6265: 2.1455598577489126e-05
Position 770: 2.0380413720789935e-05
Position 10004: 1.8385293260962332e-05
Position 1604: 1.828230710841248e-05
Position 9715: 1.713373475453785e-05
Position 2532: 1.6786077367355684e-05
Position 132: 1.609343327060011e-05
Position 9683: 1.6081078252524514e-05
Position 6411: 1.581365739496008e-05
Position 10330: 1.5152165841101865e-05
Position 267: 1.5023375362432387e-05
Position 2726: 1.3345479005939658e-05
Position 6149: 1.2626876528708018e-05
Position 9824: 1.1937614351343392e-05
Position 6361: 1.0760810396769417e-05
Position 731: 1.0628301270975915e-05
Position 10032: 1.0351931541528487e-05
Position 9706: 8.759710798768713e-06
Position 9766: 8.523112795135292e-06
Position 10038: 7.94488871916212e-06
Position 864: 7.842001309970455e-06
Position 13371: 7.27874094713282e-06
Position 783: 6.53042169674787e-06
Position 598: 6.2953700482183e-06
Position 317: 6.280124824530407e-06
Position 10356: 6.251853914272536e-06
Position 988: 5.989973832651362e-06
Position 9961: 5.08685511250327e-06
Position 1200: 4.351343282082953e-06
Position 9818: 4.260895064246997e-06
Position 768: 4.1387120810922766e-06
Position 6387: 3.908025272709963e-06
Position 10070: 3.8805369115414575e-06
Position 2170: 3.6537251111112578e-06
Position 10002: 3.524476390937022e-06
Position 12769: 3.308364939528483e-06
Position 265: 3.0660347131830468e-06
Position 106: 3.045189567661079e-06
Position 794: 2.8939052296497354e-06
Position 84: 2.7928413007896423e-06
Position 319: 2.7810669770521975e-06
Position 7307: 2.251225765498036e-06
Position 7407: 2.225521381135529e-06
Position 9963: 1.9375904999044777e-06
Position 6666: 1.7768547427544241e-06
Position 12851: 1.7434951681682794e-06
Position 809: 1.3479269906371802e-06
Position 10040: 1.2872043133025655e-06
Position 10222: 1.2211170147222306e-06
Position 13229: 1.1286329504752123e-06
Position 710: 1.1267285237225947e-06
Position 907: 1.0064910714923393e-06
Position 13810: 9.110695767516846e-07
Position 369: 8.709515789654888e-07
Position 12992: 8.419229221086461e-07
Position 6147: 8.188349696879342e-07
Position 18: 7.539206198675431e-07
Position 407: 7.089803933117388e-07
Position 1393: 6.248560539698996e-07
Position 6132: 6.10777656431468e-07
Position 759: 4.4953358504293415e-07
Position 1218: 3.9598176820091943e-07
Position 322: 3.858053244242999e-07
Position 1589: 3.7146316539111414e-07
Position 87: 3.6466226889613566e-07
Position 1698: 3.4802878635322747e-07
Position 7918: 3.4772816829564883e-07
Position 13624: 3.464803836827975e-07
Position 543: 3.1877769121002144e-07
Position 8412: 2.6516659967777113e-07
Position 1056: 2.554703491913625e-07
Position 12199: 2.45458927574308e-07
Position 824: 2.4487231491963217e-07
Position 858: 1.617161416615326e-07
Position 10247: 1.5158290360141063e-07
Position 414: 1.489452217386981e-07
Position 536: 1.347208159496687e-07
Position 9943: 1.3005673595064758e-07
Position 12809: 1.0371962667563767e-07
Position 384: 4.801056552106986e-08
Position 1348: 4.7758213827383995e-08
Position 10244: 4.4625897604692674e-08
Position 334: 3.848059137926945e-08
Position 13110: 3.268553419444973e-08
Position 12574: 3.1790893506235454e-08
Position 1031: 3.146438974593717e-08
Position 11929: 3.145949279042307e-08
Position 712: 1.5543845726831084e-08
Position 9494: 7.342490408028458e-09
Position 10607: 6.301944783209829e-09
Position 12621: 6.18763688119147e-09
Position 12818: 6.0774386971258944e-09
Position 10231: 3.841875666173025e-09
Position 831: 1.6411069233663555e-09
Position 12627: 1.176701952957006e-09
Position 1328: 7.859211360036466e-10
Position 12798: 2.699259430586101e-10
Position 1162: 6.037124389743772e-11
Position 1126: 7.833068837793289e-12
Position 1147: 4.438431975277761e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12443: 0.9998284649751955
Position 9934: 0.9765183357684698
Position 9609: 0.9739718375453398
Position 5652: 0.9411261198527022
Position 8431: 0.9359010489156551
Position 5177: 0.887269129640987
Position 11928: 0.8701976984389042
Position 10176: 0.7866090194720796
Position 13526: 0.6154479073230863
Position 7698: 0.5937795499697872
Position 10653: 0.39194908804441153
Position 1031: 0.36794416415929604
Position 13201: 0.31812979568917454
Position 14249: 0.24596307621355704
Position 7695: 0.2395061392208451
Position 10216: 0.20541790666421592
Position 12302: 0.1530506621730691
Position 13123: 0.13328300813914845
Position 10704: 0.09914265510914985
Position 8012: 0.07903486639237631
Position 12929: 0.07329077839115511
Position 7671: 0.06972464937843771
Position 10621: 0.06359613606758041
Position 11465: 0.058535336193065925
Position 6862: 0.05553448728115695
Position 10513: 0.050277417774810505
Position 11481: 0.04534868773772651
Position 13908: 0.04472859875205967
Position 5370: 0.037331204329610006
Position 5791: 0.03621755049462948
Position 12944: 0.03358264852797822
Position 8618: 0.028775278887144203
Position 6224: 0.026678983247911216
Position 13159: 0.025512383881219732
Position 8230: 0.025048287551128708
Position 14005: 0.024204743582958172
Position 8694: 0.022115863495017974
Position 10631: 0.0209672528411904
Position 8022: 0.0204028507041693
Position 13386: 0.01937302075921585
Position 11776: 0.017472211415078823
Position 3119: 0.01529024937952211
Position 3044: 0.014827536257640252
Position 12666: 0.014033994406603374
Position 9392: 0.013443717961457827
Position 819: 0.013097157661013121
Position 10772: 0.012810924463110617
Position 8928: 0.012767361390734741
Position 9626: 0.012417846473280746
Position 10901: 0.012116081047483475
Position 6469: 0.011630137022097366
Position 13061: 0.011322441739425006
Position 11168: 0.010999017436272747
Position 9711: 0.010984524636318257
Position 10880: 0.010902608739669922
Position 5091: 0.010393594786201504
Position 12783: 0.010270083937745967
Position 8727: 0.009811700553625695
Position 6416: 0.009175170004263067
Position 4765: 0.008887469952697721
Position 3367: 0.008737009062224691
Position 9915: 0.008701137326856425
Position 342: 0.008433352372025884
Position 5072: 0.008364728146493871
Position 3267: 0.008361918866731618
Position 14607: 0.008359906308949052
Position 13009: 0.007704065395999382
Position 4592: 0.007672983706123678
Position 5731: 0.007566965760930779
Position 3070: 0.007500015972583299
Position 6742: 0.007296079058472842
Position 6375: 0.007186866378317301
Position 8315: 0.007129489098066031
Position 13780: 0.006892519532477114
Position 876: 0.006627019257537643
Position 13554: 0.006157938709061285
Position 10855: 0.005766040698993631
Position 1139: 0.005733328170946366
Position 7734: 0.005619271653659854
Position 14640: 0.005525873887960378
Position 11717: 0.0051643296454584
Position 5310: 0.005091408758417995
Position 5216: 0.004896602842421447
Position 912: 0.004888622182178553
Position 11205: 0.004670758291818875
Position 4762: 0.004453254269679114
Position 5028: 0.004386506948721462
Position 4887: 0.0042277088780720735
Position 10769: 0.00413158261220974
Position 13090: 0.0038541385998931044
Position 10450: 0.003777312177440469
Position 10904: 0.00358170646004291
Position 5881: 0.003528876206204821
Position 11131: 0.0032867730164382195
Position 764: 0.003248990430732136
Position 8490: 0.003228859379935991
Position 3889: 0.0031901936611808167
Position 4408: 0.0029595647761890683
Position 6328: 0.0028831995977348767
Position 10831: 0.002828372505620008
Position 641: 0.00280698023874896
Position 8180: 0.0027028737493120683
Position 2641: 0.0026557193243156225
Position 13882: 0.002548810125003461
Position 11650: 0.002533720834252224
Position 552: 0.002533490743698723
Position 14653: 0.002278428442676655
Position 4196: 0.0022380011711600136
Position 6716: 0.0021689236785611904
Position 11080: 0.0021017580203469294
Position 6289: 0.0020549333487700945
Position 7198: 0.0019393962895247149
Position 6886: 0.0019092969646170457
Position 8522: 0.0019092111132991616
Position 12612: 0.0017941201999840722
Position 988: 0.0017680987289800745
Position 3772: 0.0016972368680332483
Position 13156: 0.0016780324576950985
Position 5807: 0.0016263036648975074
Position 6441: 0.0016245622341160134
Position 7740: 0.001617434510233252
Position 5589: 0.00155525841761653
Position 389: 0.0014740615622071875
Position 12766: 0.0014735443989043685
Position 11549: 0.0014688049930989496
Position 8399: 0.001461422801107501
Position 1162: 0.001448617758157984
Position 12864: 0.0014155385200991602
Position 5592: 0.0013882895072692071
Position 2836: 0.0013625972114959819
Position 8412: 0.0013117341661468597
Position 6191: 0.0012960908522527135
Position 8907: 0.0012830842220899017
Position 10726: 0.0012226716994053902
Position 12816: 0.0011909477362306606
Position 5246: 0.0011851302496333226
Position 12982: 0.0011541112006510509
Position 6927: 0.0011364789633850493
Position 8844: 0.001121237343330833
Position 11441: 0.001109899064878065
Position 11262: 0.001086816273236766
Position 13628: 0.001053572329984865
Position 13181: 0.0010488213033352633
Position 4840: 0.001029373542225943
Position 11057: 0.0010158046902461028
Position 10664: 0.0009877481001186036
Position 4976: 0.0009484300010360501
Position 13239: 0.0009052913226062499
Position 524: 0.0009034066480703946
Position 11024: 0.0008798706044601758
Position 7245: 0.0008731485333430306
Position 10222: 0.0008535669232342803
Position 768: 0.0008512411146925868
Position 650: 0.0008273108637188793
Position 9018: 0.0008141190479251915
Position 1037: 0.0008105491490462106
Position 3002: 0.0007704555502968674
Position 7773: 0.0007682592143264805
Position 14087: 0.00075860122484248
Position 14277: 0.0007428882670011191
Position 7396: 0.0007249619266820307
Position 4651: 0.0007176324168239618
Position 5562: 0.0006731796589959943
Position 8469: 0.0006160466666148915
Position 10835: 0.0006143686838521325
Position 13293: 0.0005745686730652406
Position 1442: 0.0005085805979720664
Position 8874: 0.0004928426681243079
Position 12788: 0.0004884909592868959
Position 12680: 0.00048235124847743286
Position 6663: 0.0004758663478810848
Position 8068: 0.0004520872219316869
Position 14429: 0.00041767722248601814
Position 9751: 0.0004111030769217775
Position 9361: 0.00041094746580505186
Position 8128: 0.0004030962072412313
Position 12941: 0.0004028345897594274
Position 10741: 0.00039735387460743577
Position 773: 0.0003967947545155044
Position 1580: 0.00038807266671586274
Position 13161: 0.00038719723783476364
Position 1011: 0.0003837516765518865
Position 7551: 0.0003833025984789983
Position 9992: 0.0003805212930230351
Position 9364: 0.0003702870606166854
Position 13835: 0.00036953622485122613
Position 7634: 0.0003665895962599765
Position 5970: 0.00036476782373260654
Position 1683: 0.0003629888365708989
Position 5916: 0.00035723959025291645
Position 3966: 0.0003508819818610859
Position 10436: 0.0003401362811560361
Position 7534: 0.0003393840289236835
Position 11737: 0.00033667538578913
Position 180: 0.00032840905388821924
Position 7051: 0.0003143790409803857
Position 13933: 0.00030651417466612187
Position 6866: 0.0003008828067941205
Position 13712: 0.00029127357022548184
Position 2903: 0.00028922132156828376
Position 10990: 0.0002840675810510336
Position 7881: 0.00027951611527298316
Position 8281: 0.00027295711356228403
Position 724: 0.00027226105609194255
Position 2856: 0.0002597571112797062
Position 168: 0.00025457447792432813
Position 14321: 0.0002515943560209319
Position 6787: 0.0002425037584284256
Position 9715: 0.00024115914383704163
Position 4152: 0.00024009849703563482
Position 14400: 0.00023679424657184757
Position 10013: 0.0002344290111028035
Position 7710: 0.00022572596150941112
Position 11793: 0.00021441023830164028
Position 9093: 0.00021330952190371942
Position 10459: 0.00021285494424383233
Position 13013: 0.00021005730814831387
Position 6426: 0.00020116268681587843
Position 11610: 0.00020080066778618776
Position 5898: 0.00019521303544326292
Position 14452: 0.00018812384648400594
Position 2592: 0.00018737622373782065
Position 3564: 0.00018734985275591117
Position 12706: 0.0001841072280013193
Position 6280: 0.00018202050573934046
Position 9770: 0.00017137803306157098
Position 2595: 0.00016954109182879015
Position 5700: 0.00016608267124180296
Position 12851: 0.00015497036975951333
Position 6618: 0.00014764071880995976
Position 5703: 0.00014274445477411871
Position 10252: 0.00013846414685856758
Position 148: 0.00013455109806166622
Position 3022: 0.00013148394086592537
Position 10002: 0.00013100875766234395
Position 4789: 0.00012213991160899793
Position 6255: 0.00011594703573928707
Position 7100: 0.0001152305949438316
Position 10124: 0.00011409858738108894
Position 13799: 0.00011402868215431355
Position 13565: 0.0001118527164215637
Position 8028: 0.00011025442212015066
Position 6035: 0.00010697418044232224
Position 1599: 0.00010631505171709363
Position 6004: 0.00010249877847187493
Position 8664: 0.00010187728464722478
Position 7521: 0.00010054571716978572
Position 6273: 9.732003151296449e-05
Position 8715: 9.238125862090664e-05
Position 12690: 8.761194466017095e-05
Position 1288: 8.608513182754721e-05
Position 5598: 8.588999711737816e-05
Position 13661: 8.488747558807905e-05
Position 6196: 8.382228597006624e-05
Position 2570: 8.13653865555672e-05
Position 6361: 7.970837506153775e-05
Position 5595: 7.918938415198796e-05
Position 5930: 7.898025071128838e-05
Position 5825: 7.649516432888198e-05
Position 265: 7.246059005445882e-05
Position 1177: 7.157629904954537e-05
Position 3632: 7.152486182554803e-05
Position 1085: 7.144460218741396e-05
Position 9955: 6.981505621188761e-05
Position 145: 6.838844061988592e-05
Position 8985: 6.512618302776897e-05
Position 1215: 6.49016925059085e-05
Position 6537: 6.287116870880668e-05
Position 6838: 6.229297879463483e-05
Position 13186: 6.087815045403761e-05
Position 10321: 6.0286713696789884e-05
Position 11628: 5.62702053177505e-05
Position 12712: 5.588550669511154e-05
Position 7002: 5.43100516050251e-05
Position 1224: 5.2915070719206835e-05
Position 1748: 5.2774395237977126e-05
Position 10117: 5.253101110185171e-05
Position 4327: 5.1630900066665065e-05
Position 12952: 4.957181045624139e-05
Position 262: 4.821741811086731e-05
Position 7048: 4.652583117633661e-05
Position 8146: 4.4458690162657656e-05
Position 831: 4.196677360593872e-05
Position 7605: 4.14246004483513e-05
Position 1618: 4.0784214249616605e-05
Position 3928: 4.045214358610011e-05
Position 10065: 4.041741273494519e-05
Position 3090: 3.992620482463334e-05
Position 4397: 3.984585183665213e-05
Position 1264: 3.957715488144576e-05
Position 4037: 3.932524261129264e-05
Position 5709: 3.806160017758957e-05
Position 11101: 3.7807904939496147e-05
Position 5755: 3.7144882740125695e-05
Position 9949: 3.572037434276117e-05
Position 951: 3.4756930695710906e-05
Position 13562: 3.4195122394045305e-05
Position 7076: 3.3216182551442606e-05
Position 670: 3.262598254870706e-05
Position 6982: 3.226694655717773e-05
Position 11037: 3.184149604732892e-05
Position 729: 3.1346611222336986e-05
Position 11085: 3.056239459301355e-05
Position 12599: 2.9223852452564817e-05
Position 6387: 2.8792640352510812e-05
Position 8352: 2.8707504630703487e-05
Position 12585: 2.6034884711298323e-05
Position 6966: 2.593534158959705e-05
Position 5612: 2.5830818660869518e-05
Position 10038: 2.554975923895775e-05
Position 10267: 2.514863977793398e-05
Position 6986: 2.4564604303208738e-05
Position 6970: 2.4556336025803008e-05
Position 5745: 2.0732549624807422e-05
Position 407: 2.055206890043802e-05
Position 5862: 1.9716425441465808e-05
Position 6666: 1.717348148655979e-05
Position 12961: 1.6140460508640764e-05
Position 10231: 1.4745561790513557e-05
Position 2513: 1.2567684117221392e-05
Position 11002: 1.1811772644743198e-05
Position 12655: 1.0751066441263084e-05
Position 788: 1.060974656487407e-05
Position 2379: 1.0238262691277323e-05
Position 5568: 1.0135701344402192e-05
Position 780: 8.772831134787097e-06
Position 2071: 8.694723873706385e-06
Position 6955: 7.110072103926456e-06
Position 5526: 6.3818228480088095e-06
Position 1641: 6.3143532433928665e-06
Position 281: 6.2254930926751326e-06
Position 840: 6.210028448258976e-06
Position 2664: 5.407750636885331e-06
Position 9961: 5.078810611669074e-06
Position 10472: 4.597998789216123e-06
Position 210: 4.530450867533869e-06
Position 10032: 3.879342821444662e-06
Position 1665: 3.162375206568467e-06
Position 681: 2.6466297313970956e-06
Position 10228: 2.6217262042145717e-06
Position 259: 1.6332836983975291e-06
Position 10515: 1.473270923498456e-06
Position 360: 1.4191174233067181e-06
Position 5570: 1.3481792956744483e-06
Position 445: 1.2712468034694386e-06
Position 6393: 1.1722589578492518e-06
Position 357: 1.1390264859126639e-06
Position 5735: 9.74678449048097e-07
Position 12492: 8.970465494301555e-07
Position 10790: 8.779565012118174e-07
Position 6624: 8.307814936963988e-07
Position 204: 7.791189537173554e-07
Position 10784: 7.449268473299462e-07
Position 12465: 4.851801618629892e-07
Position 6265: 4.653459519489015e-07
Position 8038: 3.8286580311679346e-07
Position 6675: 3.583031690093579e-07
Position 10348: 3.395741555421698e-07
Position 191: 2.9610188235284556e-07
Position 485: 2.881336635188181e-07
Position 504: 2.7780832739880025e-07
Position 287: 2.3839537850427392e-07
Position 1271: 1.7414168813561691e-07
Position 1249: 1.6392586433633083e-07
Position 575: 1.6342332390308345e-07
Position 10934: 1.3094122387996783e-07
Position 10354: 1.1670562544934349e-07
Position 236: 1.1463287012541674e-07
Position 477: 8.195687198154741e-08
Position 10946: 6.543775249950808e-08
Position 152: 5.4041188345817355e-08
Position 369: 5.17641655600212e-08
Position 558: 4.8376957785940994e-08
Position 292: 4.641716667230605e-08
Position 489: 4.4174304737351855e-08
Position 84: 3.9669518244786085e-08
Position 12495: 3.5343451008584615e-08
Position 1180: 3.147408075409471e-08
Position 296: 2.8533697276912582e-08
Position 701: 1.8575062461139777e-08
Position 708: 1.728371989818703e-08
Position 12455: 1.665393039268913e-08
Position 688: 4.8188641053104115e-09
Position 299: 9.87968286461703e-10
Position 564: 2.2187027070341588e-10
Position 12531: 1.69059736391506e-10
Position 114: 3.5350842432062465e-11
Position 126: 3.081483326963397e-11
Position 132: 8.703818135088987e-12
Position 102: 1.4453584472956242e-12
Position 123: 1.0380416235724428e-12
Position 75: 4.376762421946993e-14
Position 302: 1.9204314069765908e-14
