Gene = Gug
Position 20926: 0.0015862678154062522
Position 21103: 0.001563647659155519
Position 1104: 0.0012943883330654093
Position 18548: 0.00121776649691001
Position 10387: 0.0011439219039594735
Position 582: 0.0011415770428641514
Position 20612: 0.0011277280177431931
Position 21222: 0.0010952502387777602
Position 21392: 0.0010350011563972509
Position 18916: 0.0010241316226366139
Position 22564: 0.000960979195712748
Position 21408: 0.0009536213242841645
Position 94: 0.0009115269233169977
Position 20270: 0.0008342397683045423
Position 20947: 0.0007677034052517953
Position 1585: 0.0007291380988270401
Position 20274: 0.0007087795395952138
Position 20074: 0.0007051971122350204
Position 18756: 0.0006921645133524973
Position 19734: 0.0006836106485475455
Position 559: 0.0006834068840826734
Position 3875: 0.0006671187867845686
Position 21582: 0.0005553084232252009
Position 20593: 0.0005282141219703013
Position 19007: 0.0004834016727846335
Position 20690: 0.0004222228356871287
Position 21519: 0.0003795290275789945
Position 10004: 0.0003262031325187398
Position 354: 0.00022888314320972618
Position 20631: 0.00022448473801549548
Position 19250: 0.00020728850514356063
Position 21545: 0.00020623022495427882
Position 257: 0.0001997141135921859
Position 18900: 0.00019201137683319525
Position 259: 0.00018419624310073076
Position 19822: 0.00017724175752369174
Position 694: 0.00015928609644381189
Position 19383: 0.00015858667367082177
Position 1371: 0.00014624969648924834
Position 261: 0.00014518361179812953
Position 19948: 0.00013742865218232424
Position 9974: 0.00013072578018891168
Position 20866: 0.00012948327305275102
Position 255: 0.00012417853007877253
Position 18832: 0.00012237971581106688
Position 1268: 0.00012166495970901563
Position 10405: 0.00011947488529408605
Position 263: 0.00011657905427890267
Position 10959: 0.00011186037546894684
Position 1774: 0.00011024528279749778
Position 1713: 0.00010604349771490025
Position 20508: 0.00010090461026621597
Position 19953: 0.00010050904342071602
Position 1652: 9.89014078204929e-05
Position 335: 9.796294631061798e-05
Position 1857: 9.08417055227756e-05
Position 20939: 8.47077439499338e-05
Position 897: 8.050801865380198e-05
Position 18961: 7.824528840656833e-05
Position 331: 7.639757270392777e-05
Position 309: 7.531049006313621e-05
Position 337: 6.988754747764378e-05
Position 22: 6.801243422008656e-05
Position 21460: 6.210280880790465e-05
Position 19343: 5.9982838166243994e-05
Position 403: 5.9782479186041044e-05
Position 19833: 5.969825922478137e-05
Position 45: 5.534158764659503e-05
Position 339: 5.185087030403117e-05
Position 1769: 5.101175503630002e-05
Position 9942: 5.05990126784256e-05
Position 1308: 4.771025467909082e-05
Position 1701: 4.6661501548219195e-05
Position 19904: 4.5319482651794126e-05
Position 7356: 4.2709382577988584e-05
Position 716: 3.938844805784833e-05
Position 18750: 3.641575878058625e-05
Position 20648: 3.552616162456237e-05
Position 188: 3.464777272444392e-05
Position 20958: 3.148371088323052e-05
Position 7477: 2.9975723404286767e-05
Position 1224: 2.960432432452309e-05
Position 804: 2.5303565726783163e-05
Position 20436: 2.4052817083412248e-05
Position 299: 2.385214304587883e-05
Position 21406: 2.234465355504761e-05
Position 3900: 2.1508147222360423e-05
Position 20733: 1.993771552884937e-05
Position 20937: 1.9923959265033135e-05
Position 1572: 1.9366280093256528e-05
Position 1210: 1.763918267929444e-05
Position 19029: 1.7302564123109037e-05
Position 965: 1.6150639216881842e-05
Position 10078: 1.6055643843311827e-05
Position 19252: 1.5442358591500845e-05
Position 18905: 1.4645455349805948e-05
Position 1298: 1.3918126799129888e-05
Position 1362: 1.3689317137557928e-05
Position 3493: 1.2548129561009518e-05
Position 18845: 1.111053080549801e-05
Position 1515: 9.533780244090954e-06
Position 1296: 9.426556113380173e-06
Position 313: 8.68659413128783e-06
Position 19891: 8.427425077824706e-06
Position 18787: 8.424433124228426e-06
Position 352: 7.79424000496335e-06
Position 20045: 7.789346745638734e-06
Position 19942: 7.778093654889668e-06
Position 1595: 7.61583325027165e-06
Position 285: 7.547043407652117e-06
Position 18863: 7.463839974845702e-06
Position 751: 7.139128959753491e-06
Position 19879: 7.052620616935663e-06
Position 3440: 6.663721393105626e-06
Position 1352: 5.761346940698373e-06
Position 1226: 5.716803465973329e-06
Position 21033: 5.264084146508964e-06
Position 18891: 5.233160611031082e-06
Position 18743: 4.884434195949303e-06
Position 18772: 4.706963848901841e-06
Position 20251: 4.7007866143324485e-06
Position 770: 4.5748019581675104e-06
Position 19927: 4.530818029223915e-06
Position 985: 4.348233145830239e-06
Position 642: 4.160437214247115e-06
Position 19460: 4.145722650490942e-06
Position 647: 4.07787564156577e-06
Position 343: 4.062615676017193e-06
Position 3879: 4.058617558740874e-06
Position 319: 3.688037500704534e-06
Position 1667: 3.4152413092264472e-06
Position 18820: 3.338523824017359e-06
Position 1213: 3.0643613990676145e-06
Position 18827: 2.9430282707834575e-06
Position 1191: 2.9276870571273144e-06
Position 3871: 2.837762227759285e-06
Position 3037: 2.618422219644664e-06
Position 4429: 2.505055865755086e-06
Position 4777: 2.4289171726282356e-06
Position 311: 2.4211221884062506e-06
Position 19929: 2.1215922046294224e-06
Position 279: 1.7844904215846811e-06
Position 283: 1.7248766914471432e-06
Position 19934: 1.4056461395635777e-06
Position 1723: 1.3570831590164817e-06
Position 19257: 1.1885594368504805e-06
Position 2487: 9.031070487904264e-07
Position 20553: 8.920145664955991e-07
Position 19529: 4.786213810413874e-07
Position 21255: 3.51608123527864e-07
Position 2859: 2.516163198314155e-07
Position 267: 1.8654942569258357e-07
Position 2699: 1.480924979437551e-07
Position 341: 1.311720282680483e-07
Position 19612: 9.492565294248252e-08
Position 137: 9.309511452334234e-08
Position 321: 8.457999420219142e-08
Position 1409: 8.14482194328942e-08
Position 1163: 6.386168896856869e-08
Position 2223: 6.263906580586588e-08
Position 2383: 6.062968978669301e-08
Position 772: 5.862345135161132e-08
Position 611: 5.5533485185989705e-08
Position 18850: 3.996893739664106e-08
Position 1201: 3.926306345194134e-08
Position 979: 2.8378545710394667e-08
Position 18764: 2.8242026749188777e-08
Position 711: 2.642063322605078e-08
Position 303: 2.4636984949068216e-08
Position 21098: 2.363242569553508e-08
Position 20568: 1.6989828512203477e-08
Position 273: 8.414206464649245e-09
Position 586: 8.387676085386508e-09
Position 249: 7.304455220081633e-09
Position 13316: 6.578666913051064e-09
Position 48: 6.203127298200472e-09
Position 139: 4.616601612292046e-09
Position 3200: 3.599821589032836e-09
Position 265: 3.5138530254564974e-09
Position 412: 3.4277873558574837e-09
Position 584: 3.3586906117476673e-09
Position 621: 9.226390381712391e-10
Position 2595: 5.509762530750934e-10
Position 12182: 4.035715655912235e-10
Position 19708: 4.014846570048484e-10
Position 739: 2.638105109552143e-10
Position 12222: 2.0899718356591002e-10
Position 19670: 1.471199383213264e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18416: 0.9999406187381118
Position 19642: 0.9867391681091674
Position 18621: 0.9682899432268961
Position 20832: 0.9597510984727614
Position 19487: 0.951601289424923
Position 20362: 0.9459226798093264
Position 16402: 0.6342703197929357
Position 21229: 0.6153621660633771
Position 20165: 0.5657523809780731
Position 9678: 0.34784849924070627
Position 18944: 0.25289373140319527
Position 12049: 0.24306147377861811
Position 19883: 0.22762891567897478
Position 1499: 0.1748283219194815
Position 9178: 0.17480904568235098
Position 22441: 0.11955989438154159
Position 2038: 0.1166267776988556
Position 21188: 0.10825054296990462
Position 20231: 0.10052459217852176
Position 9119: 0.09990608516215863
Position 12068: 0.054041985610203236
Position 11230: 0.05348707183380322
Position 20517: 0.050874582833556115
Position 1852: 0.03864561840974335
Position 2079: 0.03513560125415558
Position 21025: 0.03475331339097479
Position 20405: 0.029716173446130922
Position 18624: 0.029168320200504246
Position 9885: 0.02478325799714511
Position 21894: 0.024699575209581135
Position 21841: 0.024612205289803717
Position 8731: 0.02448275926661207
Position 20074: 0.02380515489152665
Position 10295: 0.017128372147817258
Position 10052: 0.013316018220149519
Position 9159: 0.012814585014287635
Position 19838: 0.01268169440764591
Position 9197: 0.01146176641668727
Position 8608: 0.010974620573590327
Position 611: 0.010589604719352856
Position 10823: 0.010262657127114706
Position 21952: 0.01016244423216558
Position 19618: 0.010094741056915121
Position 22471: 0.009768721019054242
Position 21153: 0.008676493138706314
Position 18957: 0.008631688600835316
Position 19899: 0.008323914767444932
Position 7638: 0.008205043870239728
Position 7277: 0.00664052465443315
Position 21282: 0.00639744834389921
Position 11613: 0.006110668201809417
Position 19312: 0.005724917400911909
Position 21608: 0.005668926403624962
Position 21783: 0.00530291710586847
Position 9854: 0.005101294319716416
Position 739: 0.0050991236807341935
Position 1952: 0.004736006747573886
Position 18850: 0.004538561957887614
Position 8588: 0.004459712287664827
Position 22277: 0.004119262771627944
Position 21530: 0.004067758474060441
Position 18838: 0.003935318596994473
Position 20508: 0.003911304683649058
Position 9841: 0.003735603729887693
Position 4990: 0.003423109092777332
Position 21367: 0.003097935426430955
Position 1324: 0.002905222240323253
Position 8926: 0.0027815867194043316
Position 21465: 0.0026348210175653284
Position 1949: 0.002437931269629638
Position 9644: 0.002424928051295763
Position 20645: 0.002315748139822162
Position 21406: 0.002309145922989384
Position 1734: 0.002194574004077699
Position 18627: 0.002193791950289198
Position 11667: 0.002100519113423201
Position 9543: 0.0020131316049286016
Position 19923: 0.0018584876858279275
Position 20121: 0.0017252661096635526
Position 1613: 0.0016760485860921551
Position 18995: 0.0016704697282583002
Position 19661: 0.001632432168440687
Position 1371: 0.0016293315598089584
Position 8602: 0.001503501036573469
Position 19904: 0.0014449618630860514
Position 8495: 0.0012257762671714122
Position 8500: 0.0011344772653427587
Position 19459: 0.0011125305898353594
Position 21582: 0.0009982603628746693
Position 20307: 0.0009906584311766603
Position 807: 0.0009853957890418716
Position 22142: 0.0009759485855351312
Position 1462: 0.0009601870769731747
Position 6145: 0.0009345335418749729
Position 1404: 0.0008178767752670853
Position 1514: 0.0008174031749574771
Position 21861: 0.0007840689111895203
Position 22735: 0.0007657192410080011
Position 1109: 0.000722140926921608
Position 21736: 0.0007108581127405517
Position 20457: 0.0006902563990423756
Position 20733: 0.0006322641817770763
Position 5839: 0.0005744407706875524
Position 1595: 0.000572122630015246
Position 1191: 0.00056582885212757
Position 5034: 0.0005536892273215374
Position 10255: 0.0005289040719053748
Position 19452: 0.0005024790407647091
Position 1976: 0.0004899492835601919
Position 22632: 0.0004834445095903582
Position 22618: 0.00047753468612238753
Position 10373: 0.00043267334101524464
Position 647: 0.00040879314516014813
Position 20945: 0.00038083447978390497
Position 19440: 0.0003798080972096869
Position 1646: 0.00037701220277819953
Position 19247: 0.00035112521403389617
Position 21650: 0.0003233599054734032
Position 20376: 0.00030988443298105814
Position 3348: 0.00030854814161324973
Position 9507: 0.0002840575688460842
Position 934: 0.00028263210703840115
Position 829: 0.0002820628253508744
Position 1438: 0.00026792370921768045
Position 21434: 0.00026367584050258696
Position 851: 0.00024119017600208008
Position 19694: 0.00023096704746467794
Position 19263: 0.00022042692966927607
Position 10404: 0.0002023636864782936
Position 5792: 0.0002009412158210499
Position 1551: 0.0001972367197794434
Position 3017: 0.00018094158014810997
Position 18630: 0.00017359155581151233
Position 1667: 0.00017108980810277976
Position 21236: 0.00016467755950755374
Position 20314: 0.0001380381831043537
Position 19424: 0.0001280898641100627
Position 5830: 0.00012449835001364007
Position 4497: 0.00012214034936854602
Position 5842: 0.00010332141651783012
Position 20532: 9.0897651857722e-05
Position 20538: 8.486021099404763e-05
Position 335: 7.982143368566921e-05
Position 659: 7.766347665453663e-05
Position 1291: 6.601385817799128e-05
Position 5477: 6.436770160122218e-05
Position 19321: 5.806370464228997e-05
Position 2853: 5.079591813108905e-05
Position 619: 4.4155515550263315e-05
Position 1753: 4.3673597297106835e-05
Position 3797: 4.202076252893013e-05
Position 443: 4.162577661619548e-05
Position 10259: 3.8224679398753014e-05
Position 19044: 3.764560399729187e-05
Position 10283: 3.749865617326944e-05
Position 1621: 3.7234688613065444e-05
Position 1471: 3.216877807081875e-05
Position 18648: 3.012785855958943e-05
Position 20577: 3.0045726277678722e-05
Position 3978: 2.9831719839711143e-05
Position 5441: 2.9527252378010502e-05
Position 9699: 2.7338193861527896e-05
Position 3658: 1.8397141551896368e-05
Position 352: 1.7706248770279163e-05
Position 367: 1.6915456225206078e-05
Position 3745: 1.65286976705476e-05
Position 10219: 1.5337562098268757e-05
Position 2862: 1.5012577683382783e-05
Position 582: 1.4909301019373547e-05
Position 18645: 1.4420226097982399e-05
Position 2598: 1.3404714734525836e-05
Position 319: 1.2631832968315772e-05
Position 1426: 1.2287254980896973e-05
Position 783: 1.2105387101565658e-05
Position 370: 1.1851127204584101e-05
Position 401: 1.164926610055605e-05
Position 20561: 1.1474715779339666e-05
Position 19274: 1.1002738052473247e-05
Position 872: 1.0086250717927378e-05
Position 18900: 9.384697525880912e-06
Position 19007: 9.091861984972922e-06
Position 866: 8.625840944271402e-06
Position 18678: 8.253152163097523e-06
Position 694: 8.218428537455777e-06
Position 18782: 7.839747893637422e-06
Position 19543: 7.584477085161047e-06
Position 19516: 6.601390579277627e-06
Position 3561: 6.358174239190977e-06
Position 3691: 6.2419477350018825e-06
Position 2109: 6.210309180788984e-06
Position 20844: 5.748952205914804e-06
Position 18642: 5.6138586765720955e-06
Position 3505: 5.470560633813453e-06
Position 20553: 5.395982829978301e-06
Position 21027: 5.267635610499928e-06
Position 2802: 5.242169536130944e-06
Position 3636: 4.920507282615325e-06
Position 3717: 4.665830666390095e-06
Position 7242: 4.58115196582394e-06
Position 488: 4.401945475001451e-06
Position 20589: 4.149703088649506e-06
Position 162: 3.558680586317167e-06
Position 895: 2.9428902133800626e-06
Position 904: 2.3325324719228643e-06
Position 84: 1.8790654910322745e-06
Position 19497: 1.3232553915455049e-06
Position 21297: 1.3145800423035822e-06
Position 749: 9.83209689800289e-07
Position 4233: 9.122894501244867e-07
Position 20688: 8.252187872558184e-07
Position 1072: 7.980068431940119e-07
Position 412: 7.669717810192556e-07
Position 869: 7.426162626447134e-07
Position 373: 7.047898819545203e-07
Position 447: 7.038194764433862e-07
Position 1296: 5.722764547638704e-07
Position 20246: 5.654545934796008e-07
Position 1475: 4.5780902411738384e-07
Position 861: 4.4844189269467045e-07
Position 3291: 3.67087630001079e-07
Position 491: 3.0381253424480644e-07
Position 68: 2.7861103838614277e-07
Position 456: 2.638445883215907e-07
Position 273: 2.6346115150011445e-07
Position 1704: 2.2099221061302196e-07
Position 450: 1.5032308688811061e-07
Position 1968: 1.4261048635755526e-07
Position 2892: 9.310329624763229e-08
Position 711: 5.408577113887621e-08
Position 702: 3.331696675861858e-08
Position 2923: 3.030562967767961e-08
Position 232: 2.1460295544964888e-08
Position 2393: 2.1211948515440167e-08
Position 386: 2.0271363148716542e-08
Position 3593: 1.6315712929970158e-08
Position 181: 1.0573586637442084e-08
Position 1556: 9.120369021130248e-09
Position 2343: 8.093662363764681e-09
Position 1701: 7.059556426335679e-09
Position 1564: 5.98393685552173e-09
Position 19600: 5.816348664755246e-09
Position 12521: 2.3796234420890464e-09
Position 13113: 2.361688255416187e-09
Position 1258: 1.4121937808360047e-09
Position 12771: 1.1133622802959824e-09
Position 12740: 4.4513704912325154e-10
Position 704: 3.806058089110514e-10
Position 209: 3.177410050259112e-10
Position 12746: 2.7885588612660234e-10
Position 188: 2.0283500451317797e-10
Position 245: 1.5086365875813532e-10
Position 1713: 1.1473276533776172e-10
Position 236: 1.1125171531555318e-10
Position 383: 1.1100356679644101e-10
Position 213: 7.275896741384165e-11
Position 940: 2.6444694865733588e-11
Position 949: 1.9903628749547778e-11
Position 557: 1.3506042676604827e-11
Position 204: 1.2144907555627795e-11
Position 512: 1.0034643335502873e-11
Position 497: 9.478801611426003e-12
Position 522: 4.230621402787086e-12
Position 529: 3.2028588004655384e-12
Position 526: 2.247513286147384e-12
Position 388: 6.339067604463207e-14
