Gene = Zcchc7
Position 1240: 8.829366165598642e-05
Position 5574: 8.529621863921179e-05
Position 2632: 8.405497855731326e-05
Position 1405: 8.383152544970868e-05
Position 721: 7.943869121744048e-05
Position 738: 7.88606659999315e-05
Position 3275: 6.971329745055587e-05
Position 4755: 6.790101073126588e-05
Position 4775: 6.751489334010761e-05
Position 1115: 5.9378279028592596e-05
Position 2061: 5.6913820733196136e-05
Position 429: 5.588757709277841e-05
Position 2645: 5.4855712002617166e-05
Position 5046: 5.306529992567355e-05
Position 4561: 5.064734584800392e-05
Position 2979: 5.028377595120533e-05
Position 4484: 4.2454654419685655e-05
Position 4183: 4.199436111644236e-05
Position 4494: 4.154809756877106e-05
Position 4365: 4.118579485564719e-05
Position 130: 4.112422270460047e-05
Position 2704: 4.0465495648596134e-05
Position 1330: 3.8063252939566974e-05
Position 2519: 3.648427624946065e-05
Position 4108: 3.113566499678647e-05
Position 35: 2.890341754815309e-05
Position 1158: 2.685535502565721e-05
Position 2553: 2.6519962668777624e-05
Position 625: 2.6379650696431855e-05
Position 1160: 2.2473477501573048e-05
Position 1451: 2.2422446481183022e-05
Position 5304: 2.0178678122261647e-05
Position 4035: 1.971683829253327e-05
Position 4100: 1.7234882083134936e-05
Position 4916: 1.7021660266502295e-05
Position 128: 1.6310913313655174e-05
Position 4587: 1.5022992727247438e-05
Position 1202: 1.4716190763841551e-05
Position 1037: 1.376223066245397e-05
Position 1552: 1.316853399080665e-05
Position 1139: 1.2871269000883356e-05
Position 4788: 9.999727666190248e-06
Position 458: 8.614150815057109e-06
Position 4355: 7.413002926756949e-06
Position 581: 7.30383791476069e-06
Position 4089: 4.2515817733173146e-06
Position 817: 2.6507961846318017e-06
Position 1136: 2.646864520582447e-06
Position 1175: 2.593054507574892e-06
Position 4764: 2.390602115334626e-06
Position 146: 1.5800364226589303e-06
Position 371: 1.5185910169835918e-06
Position 4345: 1.4741791814643136e-06
Position 3088: 1.3530980582814197e-06
Position 4499: 1.3255483033024827e-06
Position 440: 1.1663349652673292e-06
Position 4129: 1.1330669853704636e-06
Position 1424: 1.0189884622134483e-06
Position 4150: 1.0063143846167676e-06
Position 876: 9.132225559969772e-07
Position 679: 8.125076999058423e-07
Position 4510: 7.414244243430232e-07
Position 882: 4.0471807414759564e-07
Position 4312: 3.757472107658789e-07
Position 751: 2.4019292550461173e-07
Position 759: 1.3578043408317641e-07
Position 671: 1.1589952814347122e-07
Position 386: 9.858738678349964e-08
Position 4516: 8.752087629669208e-08
Position 691: 8.278406251092483e-08
Position 4454: 6.137967320244229e-08
Position 508: 4.6542136946303115e-08
Position 762: 3.769774092283951e-08
Position 295: 3.40013835009283e-08
Position 366: 1.502640994967365e-08
Position 788: 7.2652902253177626e-09
Position 3250: 5.24369572172385e-09
Position 2690: 4.114501120448844e-09
Position 4685: 3.566729458252008e-09
Position 770: 2.3002293456758768e-09
Position 4734: 1.6736882468629586e-09
Position 4323: 1.544828913128923e-10
Position 4408: 2.682002526535068e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4448: 0.9927406646949575
Position 3990: 0.9892915301885218
Position 181: 0.9835692657288002
Position 4248: 0.9497542242655376
Position 1774: 0.5744231379105338
Position 4685: 0.4503091904577994
Position 5407: 0.339343168036717
Position 3052: 0.13788574604055998
Position 5630: 0.10189493703323134
Position 5132: 0.08162203190915715
Position 2734: 0.060274606343885706
Position 3438: 0.0527963201725235
Position 4726: 0.04432311500097971
Position 4304: 0.04188439137486261
Position 5233: 0.03755735887528135
Position 5404: 0.0361625523465305
Position 3152: 0.027019792914303353
Position 3523: 0.017701561185268173
Position 762: 0.01620353603209811
Position 4841: 0.015223847728177546
Position 930: 0.015080839162640507
Position 817: 0.013734281054215572
Position 5976: 0.012770001941090764
Position 737: 0.012599085961344706
Position 6707: 0.01055249187035387
Position 770: 0.010129029995573066
Position 6509: 0.00989439757606584
Position 791: 0.009385138812911437
Position 6123: 0.008815449277049603
Position 5378: 0.008375809689204568
Position 747: 0.0070064029904069215
Position 6922: 0.006983705725348185
Position 3550: 0.0069799865063176056
Position 5636: 0.0053155157716220204
Position 788: 0.005024542099095145
Position 6563: 0.004841286031293943
Position 249: 0.004397325292871089
Position 1962: 0.004213634162049936
Position 1207: 0.0033774236549670234
Position 5004: 0.0033376690183880963
Position 5996: 0.0032730069470044403
Position 5849: 0.002951414753545479
Position 1783: 0.002779683538417368
Position 5449: 0.0027783443489963937
Position 5781: 0.0026694756737987136
Position 559: 0.0024410569727909537
Position 682: 0.0021014911731703856
Position 1485: 0.0020780271680211682
Position 6491: 0.0019925016178234264
Position 4263: 0.001969463484263451
Position 4898: 0.00195713355006023
Position 632: 0.0018487962771882149
Position 4281: 0.001703753911935011
Position 2645: 0.0015481421062096888
Position 4260: 0.0014478057229406257
Position 593: 0.001421592553907166
Position 2690: 0.0012706185499960867
Position 951: 0.0012685554280729436
Position 6076: 0.0012539749469975088
Position 6359: 0.0010977367497828011
Position 5413: 0.0010828090165871406
Position 5082: 0.0010481085521316907
Position 1263: 0.0010408181490232768
Position 3318: 0.0010336910351942312
Position 2094: 0.0010313860375205396
Position 3278: 0.0009530275004477394
Position 1240: 0.0009485460883044296
Position 6216: 0.0008595597929109557
Position 6631: 0.000837405721109823
Position 1415: 0.0008195187508841973
Position 2494: 0.0007092366268514402
Position 3013: 0.0006874003573611104
Position 5933: 0.0006359009907353824
Position 2789: 0.0006299810537865142
Position 5668: 0.000504980568513242
Position 4755: 0.0004802307639849479
Position 4941: 0.0004729712119295679
Position 1495: 0.00045720022453702304
Position 3967: 0.00043625105886818444
Position 4278: 0.0004283828238542593
Position 6539: 0.0004269589839778214
Position 6371: 0.0004095432203179657
Position 6899: 0.0003896106862048984
Position 555: 0.00037007454015913527
Position 2620: 0.00035311989908951897
Position 6341: 0.0003144981277414116
Position 5764: 0.0002886722813878017
Position 6263: 0.0002786620838179596
Position 4986: 0.0002689976929299972
Position 2704: 0.00026524685976565533
Position 6161: 0.0002614319451032875
Position 4788: 0.0002401565056809578
Position 1914: 0.0001944425945886153
Position 751: 0.00017823048579433524
Position 5260: 0.00017486598597152433
Position 597: 0.0001584043286489911
Position 3193: 0.0001559311845133176
Position 4760: 0.00015095888412169838
Position 1854: 0.00014754365890257267
Position 5897: 0.00013752743233064164
Position 4796: 0.00013604839840147692
Position 5220: 0.00013481712720426605
Position 4808: 0.00012709525329189506
Position 5096: 0.00012584456183655716
Position 2040: 0.0001251576296494729
Position 2440: 0.00011421078105854879
Position 2815: 0.00010950058255318091
Position 6455: 0.00010910456393573671
Position 3068: 0.00010819633670101358
Position 3346: 0.00010265071693632824
Position 2397: 9.819893590166896e-05
Position 3947: 8.009987190538048e-05
Position 2113: 7.951584094535282e-05
Position 4504: 7.930073592309592e-05
Position 1287: 7.394941839504148e-05
Position 846: 6.968752550893655e-05
Position 1460: 6.74906326426064e-05
Position 1372: 6.642620354785247e-05
Position 2794: 6.139622625364782e-05
Position 2712: 5.931304569016981e-05
Position 1883: 5.859024085432592e-05
Position 1381: 5.639470577637948e-05
Position 1787: 5.6120850008423577e-05
Position 4474: 5.05566009284475e-05
Position 2563: 4.983757846728286e-05
Position 4908: 4.9736258562851515e-05
Position 2946: 4.858438769346937e-05
Position 3018: 4.477890830043281e-05
Position 3355: 4.4344960471080674e-05
Position 187: 4.261310318901274e-05
Position 2193: 4.1292347007712885e-05
Position 648: 4.082708908326549e-05
Position 1321: 3.67666402480728e-05
Position 1569: 3.287240188828685e-05
Position 1995: 3.1695124005471263e-05
Position 3442: 3.139519854989847e-05
Position 4803: 2.9931372265122894e-05
Position 1250: 2.8616238833007992e-05
Position 3909: 2.7700666061527136e-05
Position 3652: 2.713050639420671e-05
Position 625: 2.7085341557431226e-05
Position 4564: 2.6875061970069727e-05
Position 4489: 2.6011680114077417e-05
Position 6723: 2.590980903982881e-05
Position 3944: 2.531520630875334e-05
Position 1315: 2.041754983347565e-05
Position 1664: 1.9275929616595044e-05
Position 1378: 1.9240537578357936e-05
Position 4320: 1.8461076571832427e-05
Position 1517: 1.5735319804472134e-05
Position 827: 1.384369626264014e-05
Position 364: 1.3181143340725614e-05
Position 2584: 1.2581461876690532e-05
Position 1136: 1.2508162358885523e-05
Position 2037: 1.1946037973366717e-05
Position 3771: 1.0316257533001383e-05
Position 4216: 9.486228375738929e-06
Position 2286: 9.245065477379148e-06
Position 2709: 8.832897818557897e-06
Position 1682: 8.741989554706673e-06
Position 2001: 7.448700444544755e-06
Position 2161: 6.511520242694757e-06
Position 399: 6.00674690266639e-06
Position 2283: 5.888420156602189e-06
Position 3024: 5.54511579282504e-06
Position 283: 4.540745964026661e-06
Position 1740: 4.446156877055013e-06
Position 2289: 4.375889685399446e-06
Position 964: 4.360229237437825e-06
Position 4484: 3.8004465857270736e-06
Position 4544: 3.535927175892863e-06
Position 4194: 3.2627991938258498e-06
Position 340: 3.004674856948572e-06
Position 4408: 2.749946490358895e-06
Position 4610: 2.663325679082676e-06
Position 343: 2.3510312180385578e-06
Position 263: 2.1855772125539547e-06
Position 346: 9.955590508682413e-07
Position 4499: 9.584204372665961e-07
Position 4413: 6.246953256763322e-07
Position 218: 5.625236598582854e-07
Position 4651: 1.8945497949990328e-07
Position 4532: 7.743247000094322e-08
Position 437: 5.0142697440093696e-08
Position 214: 4.617617694977684e-08
Position 4583: 3.230783117844932e-08
Position 832: 2.179692839043234e-08
Position 796: 1.8248668173953588e-08
Position 310: 1.776024018492472e-08
Position 292: 1.762879996579698e-08
Position 303: 1.457986042509666e-08
Position 95: 1.3221612211706453e-08
Position 503: 1.2333752520433542e-08
Position 608: 1.0020154808175788e-08
Position 198: 8.243990299608576e-09
Position 454: 7.424074344647369e-09
Position 375: 6.261560319876779e-09
Position 318: 3.440332445250321e-09
Position 190: 3.1888123508487843e-09
Position 406: 2.109410864340623e-09
Position 89: 1.2831439324687316e-09
Position 105: 2.9274166478091944e-10
Position 539: 2.231802189335337e-10
Position 295: 1.7137148858492206e-10
Position 475: 1.1550114682531505e-10
Position 478: 7.88145055722714e-11
Position 386: 3.410845151982116e-11
Position 463: 1.5098713761460737e-11
Position 508: 7.0680367613702975e-12
Position 128: 3.349669023075902e-12
Position 119: 8.464932071005432e-13
Position 265: 7.449937293875854e-13
Position 321: 3.19152395299402e-13
Position 448: 5.525312097162231e-14
Position 469: 1.6610352009898815e-16
