Gene = Naa60
Position 1533: 3.322404480461295e-05
Position 750: 2.9862301953972517e-05
Position 1947: 2.9127862473363934e-05
Position 2140: 2.863211483175801e-05
Position 567: 2.7362578840873044e-05
Position 656: 2.668814169391389e-05
Position 2644: 2.5120487739197083e-05
Position 853: 2.4053021420283517e-05
Position 281: 1.9285283808738632e-05
Position 164: 1.7772796709338478e-05
Position 1261: 1.6922760690536994e-05
Position 139: 1.366841026955965e-05
Position 1254: 8.765409066258085e-06
Position 594: 6.1789055320281405e-06
Position 925: 5.878863519158473e-06
Position 133: 3.7351553647951006e-06
Position 614: 1.1483333312393075e-06
Position 588: 5.703109320724284e-07
Position 629: 5.025877724856504e-07
Position 635: 4.612999798207117e-07
Position 632: 3.114924419894885e-07
Position 582: 2.061039914208194e-07
Position 305: 1.0397820043964167e-07
Position 172: 6.864071507340604e-08
Position 186: 3.918697269012404e-08
Position 400: 1.9988542950202613e-08
Position 638: 1.8290883480977313e-08
Position 220: 4.255461414015321e-09
Position 195: 3.986437878189301e-09
Position 301: 2.5282755069580097e-11
