Gene = gkt
Position 1625: 4.951144893695469e-06
Position 1082: 4.226146627164452e-06
Position 475: 4.0859318929329104e-06
Position 2273: 3.6698216506114735e-06
Position 1090: 2.563812876659844e-06
Position 946: 2.474488254801005e-06
Position 448: 2.3821946621060597e-06
Position 436: 2.154590904048642e-06
Position 2005: 1.9502414657953025e-06
Position 1692: 1.8328519680955897e-06
Position 220: 1.7455900974610894e-06
Position 149: 1.4356574767855767e-06
Position 1435: 1.3226234459105573e-06
Position 712: 1.1496586956397938e-06
Position 2315: 1.062759601893841e-06
Position 81: 1.0318998338751489e-06
Position 356: 9.540837114415765e-07
Position 429: 9.278120479701243e-07
Position 182: 9.02574177181645e-07
Position 335: 8.771274097448248e-07
Position 1432: 5.791725320925268e-07
Position 1598: 5.370417938670415e-07
Position 79: 5.328716657730258e-07
Position 2304: 3.908604936809606e-07
Position 94: 2.1136557092269611e-07
Position 100: 1.637604302388719e-07
Position 735: 8.020622086573795e-08
Position 88: 5.3737374898659414e-08
Position 1358: 4.0691256135833227e-08
Position 252: 2.8536821452323583e-08
Position 1355: 2.7673382266191233e-08
Position 133: 1.4340174173545145e-08
Position 131: 8.129553879867639e-09
Position 1334: 2.776615347085854e-09
Position 239: 2.185076567435926e-09
Position 1945: 8.2292340962406e-10
Position 1931: 6.592755717537139e-10
Position 834: 7.41969542823024e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 859: 0.9994988970564674
Position 1304: 0.9700679388450398
Position 252: 0.9550182545791479
Position 1962: 0.9493306350254582
Position 2327: 0.06469443007839511
Position 2405: 0.03648900940363782
Position 272: 0.02530825097075621
Position 2250: 0.021247383260977287
Position 316: 0.010018237815827885
Position 1006: 0.0032969441203007104
Position 2216: 0.002766040305918471
Position 1076: 0.0020843441196537684
Position 475: 0.0016725030742792222
Position 368: 0.0015088983400723278
Position 695: 0.001411375878536069
Position 2056: 0.0010224897782226878
Position 335: 0.0009609282219570671
Position 986: 0.0008598209104808898
Position 587: 0.0007100172679274094
Position 462: 0.0005066963849024149
Position 2182: 0.0004683544962789161
Position 414: 0.0003061503727050403
Position 1895: 0.00028530390685807105
Position 436: 0.0002749496445595671
Position 100: 0.00025907995666034795
Position 1333: 0.00023175632931547992
Position 591: 0.00021863868600782284
Position 536: 0.0001943965727500045
Position 1683: 0.000154515975135264
Position 1810: 0.00013590229905105576
Position 1577: 0.00013231016271460986
Position 2089: 7.474617191423119e-05
Position 559: 5.7235906317485914e-05
Position 1806: 5.535822885788551e-05
Position 118: 4.7279467206289294e-05
Position 486: 4.611194408203585e-05
Position 1160: 4.47111775805755e-05
Position 365: 4.019977292253596e-05
Position 2115: 3.514003435288609e-05
Position 341: 3.511357215831996e-05
Position 1659: 3.072353397916136e-05
Position 303: 2.949874697622875e-05
Position 1240: 2.881372550844807e-05
Position 403: 2.6562985071290445e-05
Position 386: 2.568938319357165e-05
Position 2011: 2.3982199794126808e-05
Position 1274: 1.787622855760555e-05
Position 1641: 1.6976121189070126e-05
Position 320: 1.5240550295299866e-05
Position 605: 1.4944360970893507e-05
Position 539: 1.4712681003829743e-05
Position 1443: 1.4344971290612167e-05
Position 296: 1.3062660479219966e-05
Position 659: 1.1854884180616053e-05
Position 1539: 1.1628935860458486e-05
Position 2304: 1.0339665659390404e-05
Position 866: 9.773503926409864e-06
Position 2357: 9.34306217370128e-06
Position 1931: 8.671486906457172e-06
Position 1508: 8.425217459554105e-06
Position 712: 8.21225771994905e-06
Position 953: 7.334178645630413e-06
Position 498: 7.107100637011105e-06
Position 149: 6.992750885568573e-06
Position 2350: 6.928382726655462e-06
Position 380: 6.244335983123799e-06
Position 1971: 4.762462943843876e-06
Position 1090: 4.130456556370768e-06
Position 1190: 4.07595953677313e-06
Position 1906: 3.477489463045134e-06
Position 1656: 3.326505515946246e-06
Position 1479: 2.9873543802900746e-06
Position 1563: 2.941983861205231e-06
Position 128: 2.9118975478747306e-06
Position 1598: 2.676784169025504e-06
Position 1344: 2.56726958422457e-06
Position 1460: 2.2426196050830916e-06
Position 926: 2.1781992730957613e-06
Position 2101: 2.097737297740198e-06
Position 2341: 1.65159676323668e-06
Position 157: 1.6314089900732607e-06
Position 1494: 1.4719471537313646e-06
Position 618: 1.267334737669766e-06
Position 510: 1.2291042433643119e-06
Position 1097: 1.179871207653778e-06
Position 910: 1.1031102051995082e-06
Position 551: 1.0085448376719738e-06
Position 929: 9.198394306246228e-07
Position 1671: 8.436163915408054e-07
Position 1052: 7.309864602303799e-07
Position 902: 7.301652409738219e-07
Position 1734: 6.971469442518302e-07
Position 1231: 5.929152853336686e-07
Position 728: 5.905852358224759e-07
Position 1518: 5.705052661114904e-07
Position 1764: 5.032194339242006e-07
Position 2005: 4.787118541262434e-07
Position 2064: 4.159825873086202e-07
Position 1548: 3.4349348465233575e-07
Position 390: 3.275944434909596e-07
Position 1491: 3.080873997836175e-07
Position 674: 2.4689576916663443e-07
Position 1349: 2.241836771407582e-07
Position 932: 1.9787653429959656e-07
Position 223: 1.8540962794280234e-07
Position 1872: 1.769702342066138e-07
Position 1445: 1.615814406376451e-07
Position 448: 1.5361889247235335e-07
Position 1758: 1.248949844827628e-07
Position 611: 1.236863060625181e-07
Position 561: 8.592744444050319e-08
Position 1253: 7.593422918996877e-08
Position 1856: 6.683874632732607e-08
Position 1692: 6.20533808972955e-08
Position 161: 4.84919772339932e-08
Position 1205: 4.6519973840306404e-08
Position 1141: 4.156629736084505e-08
Position 131: 3.39694811074777e-08
Position 350: 1.89268066240568e-08
Position 920: 1.6199259333714406e-08
Position 1199: 1.4551830174413951e-08
Position 1195: 1.225362751572908e-08
Position 2095: 7.867771768820973e-09
Position 722: 4.9367104045157685e-09
Position 1219: 2.549105523958026e-09
Position 203: 1.1665993447044469e-09
Position 182: 8.148091084260963e-11
