Gene = Rdh
Position 2785: 6.095530406594759e-05
Position 578: 5.8191745566959244e-05
Position 850: 5.673996091001988e-05
Position 658: 5.112827541687455e-05
Position 551: 4.777588774162812e-05
Position 1593: 4.2394441774889356e-05
Position 440: 3.982499931997389e-05
Position 316: 3.659081084214008e-05
Position 77: 2.740774472592043e-05
Position 672: 2.6215405381130108e-05
Position 628: 2.466997914611309e-05
Position 458: 2.45465161103117e-05
Position 118: 2.3743485038499002e-05
Position 1752: 2.2737656964405016e-05
Position 896: 2.198590757260002e-05
Position 630: 2.192159736911546e-05
Position 874: 2.152502296164087e-05
Position 1840: 2.1434702689774706e-05
Position 2942: 2.0789271853090115e-05
Position 780: 2.0342196260187802e-05
Position 529: 1.9041950678681007e-05
Position 50: 1.847579396829187e-05
Position 2091: 1.7809978379347826e-05
Position 741: 1.2361358661301427e-05
Position 64: 5.2964527408741966e-06
Position 88: 4.919716117015506e-06
Position 880: 4.615127186485025e-06
Position 332: 4.609676030784302e-06
Position 838: 3.377666264636065e-06
Position 901: 2.34773499203311e-06
Position 1818: 1.938339470983167e-06
Position 977: 1.6806158627710975e-06
Position 1775: 1.6472247796179623e-06
Position 691: 1.62334512791295e-06
Position 699: 1.529730329768597e-06
Position 1917: 1.0876025608266507e-06
Position 1838: 9.157604047998388e-07
Position 1861: 7.806521363764107e-07
Position 134: 7.514303810129708e-07
Position 2363: 5.198170227906682e-07
Position 1354: 4.640701435068835e-07
Position 1386: 3.573228095082217e-07
Position 91: 3.5131323888632197e-07
Position 878: 3.2639453050391316e-07
Position 1318: 3.2416310126672224e-07
Position 109: 3.1118348835043236e-07
Position 100: 3.028175905787491e-07
Position 450: 2.9567541413329524e-07
Position 1078: 2.8440286113782675e-07
Position 771: 2.690425940552515e-07
Position 1114: 2.304560150106371e-07
Position 1797: 1.9571478542160847e-07
Position 121: 1.7994915917577798e-07
Position 925: 1.7707531461857457e-07
Position 66: 1.2464346980186147e-07
Position 127: 6.838632373153836e-08
Position 1815: 3.744461189020676e-08
Position 2289: 2.523326250631459e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1352: 0.7007674894097612
Position 2263: 0.12765809247101545
Position 1367: 0.11007470926890849
Position 2938: 0.10906500207752397
Position 2235: 0.091573287683217
Position 2332: 0.02766092054580989
Position 2283: 0.02533412243540695
Position 1971: 0.020025002847897416
Position 1270: 0.019925016567888244
Position 1124: 0.00960852040202458
Position 866: 0.009596410066669312
Position 1749: 0.009163708110911734
Position 1315: 0.00698522671985323
Position 2144: 0.006712017344148966
Position 1301: 0.005913002809896673
Position 1852: 0.0039041286970092105
Position 1318: 0.0018291311786845263
Position 1451: 0.001765152415606687
Position 2908: 0.0017552289977166482
Position 2647: 0.001712132833906521
Position 2451: 0.0016856181840153588
Position 2419: 0.001583729958799373
Position 2380: 0.0013575702259855692
Position 2959: 0.0013461187843370672
Position 2100: 0.001317267577696869
Position 1424: 0.0011633184171024387
Position 1655: 0.001073303014807124
Position 919: 0.0009135456180465323
Position 2017: 0.0005868449291919377
Position 2358: 0.0005800103481355775
Position 1429: 0.0005667735109206911
Position 2591: 0.00056303380330485
Position 2635: 0.0005328486881986894
Position 2506: 0.0003667457852945508
Position 557: 0.0003624875817668162
Position 1032: 0.00035910738636639613
Position 2755: 0.00032510345612011713
Position 2567: 0.0003083308851565853
Position 874: 0.00020282482103854555
Position 1247: 0.0001797291637179531
Position 1114: 0.00017395716277588424
Position 727: 0.00015969670027748403
Position 2503: 0.00011648713260813789
Position 2823: 9.656674656920276e-05
Position 2114: 8.71659302906792e-05
Position 2489: 7.719965639429736e-05
Position 1772: 7.664392480855854e-05
Position 771: 7.432689176157518e-05
Position 3049: 7.251306799052256e-05
Position 938: 5.3561867907768567e-05
Position 3007: 5.192952685981916e-05
Position 1979: 4.794009592790421e-05
Position 626: 4.174254247787527e-05
Position 658: 3.945383815139104e-05
Position 2583: 3.7617379293964986e-05
Position 1245: 3.080200943646962e-05
Position 2784: 3.033637416586178e-05
Position 925: 2.895156330344013e-05
Position 1756: 1.5274682806492828e-05
Position 478: 1.3436190673733038e-05
Position 1522: 1.1036785760372066e-05
Position 1155: 8.115888146222615e-06
Position 140: 7.952425756738083e-06
Position 923: 5.522340553266184e-06
Position 570: 2.419595394299865e-06
Position 665: 2.2993270812337667e-06
Position 1150: 2.238818957976151e-06
Position 371: 1.8229251236732708e-06
Position 1227: 1.2595037640218605e-06
Position 507: 1.1708042167822573e-06
Position 940: 9.32174938214652e-07
Position 1471: 8.522384569570012e-07
Position 365: 8.229797171399227e-07
Position 504: 6.114784011743198e-07
Position 149: 3.295292662006857e-07
Position 480: 3.2581608622390874e-07
Position 598: 2.7273748648514525e-07
Position 106: 1.8100956610169763e-07
Position 699: 1.6050052927642743e-07
Position 152: 3.6725725828664584e-08
Position 118: 2.5377499755617614e-08
Position 1141: 2.0387558071467115e-09
Position 706: 1.1025934316104681e-09
Position 684: 1.0882957913754456e-09
Position 610: 1.2741148355281448e-10
Position 628: 1.0562204660504061e-10
Position 341: 2.8603646078314276e-11
Position 158: 1.3077417151191108e-11
Position 292: 1.0550117007524931e-11
Position 161: 3.832210289458329e-12
Position 559: 2.9240221368488824e-12
Position 401: 2.2035334204935955e-12
Position 167: 1.4350168558517863e-12
Position 606: 1.0324425570283982e-12
Position 170: 9.844762319097376e-13
Position 245: 9.368856358849706e-13
Position 221: 6.797226403448757e-13
Position 332: 6.27328096934548e-13
Position 242: 4.833096726436258e-13
Position 388: 4.761297631694819e-13
Position 164: 4.640042204436472e-13
