Gene = simj
Position 322: 0.002193644388403823
Position 446: 0.0021667463363155815
Position 22253: 0.00203044425998925
Position 13503: 0.0019139826778405823
Position 75: 0.0018773166076009055
Position 25858: 0.0018510936359644756
Position 21970: 0.001662612924131275
Position 22004: 0.0012774131120730685
Position 248: 0.001242183589537186
Position 21823: 0.0009589734569889816
Position 2654: 0.0009078012568951223
Position 79: 0.0007157731796827489
Position 22851: 0.0006898972330647979
Position 21892: 0.000575265734995887
Position 25458: 0.0005602043217549883
Position 23745: 0.0005285097425022527
Position 23409: 0.00048069521234914256
Position 25791: 0.0004764678649251817
Position 59: 0.00046791320087074666
Position 856: 0.00040527312647595796
Position 22176: 0.00037063567331860944
Position 21860: 0.00035314896797245356
Position 61: 0.0003246950771705721
Position 24895: 0.0003094044699849952
Position 22957: 0.0003023430875887259
Position 310: 0.00030177055953665175
Position 1992: 0.00029654502225877436
Position 21651: 0.00028626583514545123
Position 303: 0.0002822570522715134
Position 22869: 0.00028211248939816717
Position 21601: 0.00027634387929505866
Position 65: 0.00022828484362976038
Position 21759: 0.00021079845766639398
Position 24556: 0.00020530247316818495
Position 1085: 0.00020337753873897257
Position 23863: 0.00020086242319181384
Position 23128: 0.0001859927883408643
Position 444: 0.00012588180348031014
Position 158: 0.00010540535383608855
Position 2302: 9.903801658027088e-05
Position 22337: 9.829799430924082e-05
Position 4928: 8.702797549995138e-05
Position 21920: 8.688430378903068e-05
Position 20645: 8.02342070819418e-05
Position 21992: 7.995904159811343e-05
Position 24578: 7.98591198971176e-05
Position 21317: 7.52994383649387e-05
Position 23197: 6.926210766866214e-05
Position 22127: 6.340444274506852e-05
Position 2380: 6.262495511032918e-05
Position 24959: 5.4490191205342326e-05
Position 25341: 4.7000212184644086e-05
Position 252: 4.5284302696420286e-05
Position 887: 4.475568897339489e-05
Position 20965: 4.4510524017215076e-05
Position 23090: 4.236532034809481e-05
Position 23836: 4.1787027428771295e-05
Position 4788: 3.75085291394088e-05
Position 22973: 3.743787828105593e-05
Position 188: 3.1731560549014003e-05
Position 20832: 2.8430809146386867e-05
Position 22205: 2.757369283323956e-05
Position 23109: 2.6840895092221402e-05
Position 22943: 2.616479960633074e-05
Position 23249: 2.6104793843839293e-05
Position 23243: 2.4655841214831612e-05
Position 931: 2.424147976372885e-05
Position 20411: 2.0044010049975046e-05
Position 369: 1.9822419568100265e-05
Position 163: 1.9366978343300234e-05
Position 868: 1.9224872151646446e-05
Position 20689: 1.8308405262518058e-05
Position 2332: 1.8276261788659058e-05
Position 12443: 1.7549316875274298e-05
Position 268: 1.7174521880061727e-05
Position 23316: 1.699776163399637e-05
Position 420: 1.6657818453275805e-05
Position 266: 1.637235470847085e-05
Position 22734: 1.5970816024532043e-05
Position 21527: 1.5491349850653657e-05
Position 357: 1.4018378558915042e-05
Position 4947: 1.3279274066822811e-05
Position 3204: 1.2643840227414059e-05
Position 73: 1.2073460237746359e-05
Position 63: 1.1556830384465288e-05
Position 40: 1.0963058345182167e-05
Position 23909: 1.0955695036839371e-05
Position 23869: 1.0834969739765542e-05
Position 23900: 1.0594399384864938e-05
Position 3576: 1.02977839695036e-05
Position 21774: 1.022231235146477e-05
Position 375: 9.621908571391645e-06
Position 2315: 9.541096643567619e-06
Position 250: 9.515617046072052e-06
Position 4317: 9.450194008937287e-06
Position 1999: 9.334615164213473e-06
Position 258: 9.231767659438099e-06
Position 2658: 8.724050472223905e-06
Position 24346: 8.702526303207478e-06
Position 1037: 8.641226116594594e-06
Position 24267: 8.495608189889173e-06
Position 4908: 8.313506886731112e-06
Position 21362: 8.22772748087546e-06
Position 1615: 7.984243249087346e-06
Position 3733: 7.6197800715657245e-06
Position 3710: 7.4543251463477675e-06
Position 21506: 7.329401557266353e-06
Position 130: 7.2640052790386345e-06
Position 23141: 7.210244249088145e-06
Position 2440: 6.725435008290843e-06
Position 23239: 6.628533684838665e-06
Position 55: 6.482523576205211e-06
Position 499: 6.039661441112234e-06
Position 24980: 5.9135927121448895e-06
Position 22871: 5.245154936199264e-06
Position 392: 4.912574485376548e-06
Position 21472: 4.9115948762719875e-06
Position 240: 4.369834869792088e-06
Position 50: 4.356014663843822e-06
Position 1547: 4.3557493843058815e-06
Position 20510: 4.2420793518024085e-06
Position 2833: 3.9209081473768916e-06
Position 935: 3.5682163818345117e-06
Position 823: 3.4548002798287305e-06
Position 1363: 3.2722772770854314e-06
Position 23143: 2.6288082535587477e-06
Position 21795: 2.5948759242848612e-06
Position 120: 2.4452111935960937e-06
Position 24035: 2.3785620784411884e-06
Position 22745: 2.325589759393047e-06
Position 22653: 2.251357579479087e-06
Position 22640: 2.0184891382738915e-06
Position 1509: 1.8728873161548718e-06
Position 22843: 1.8114628526996677e-06
Position 512: 1.8064444727489772e-06
Position 915: 1.530804663734953e-06
Position 22605: 1.4245189841554836e-06
Position 865: 1.3324589443264246e-06
Position 23428: 9.433788603197661e-07
Position 862: 9.346948448792843e-07
Position 23799: 8.71460508360749e-07
Position 22732: 7.912623897510202e-07
Position 123: 7.595427349439555e-07
Position 23769: 6.997020807588854e-07
Position 414: 6.562005251823144e-07
Position 22756: 6.168938661132354e-07
Position 23998: 5.806671374170011e-07
Position 22961: 4.789606046836864e-07
Position 23225: 4.5303243564552796e-07
Position 23079: 4.0177011061884577e-07
Position 22845: 3.625819825077556e-07
Position 22811: 3.000702867482462e-07
Position 1357: 2.8558181395647316e-07
Position 22821: 2.5195126388629293e-07
Position 22659: 2.1970560989115093e-07
Position 24162: 2.0184021586070578e-07
Position 22759: 1.9166058639571256e-07
Position 872: 1.4487869959737634e-07
Position 971: 1.3859976088735874e-07
Position 22814: 1.352758473258706e-07
Position 1660: 1.206494288006689e-07
Position 842: 1.027628567542173e-07
Position 1631: 1.0097861515786006e-07
Position 23631: 8.011627908137653e-08
Position 32: 7.52671673828187e-08
Position 1522: 7.077782506860988e-08
Position 1535: 6.698993343172441e-08
Position 23061: 6.675768765162952e-08
Position 854: 6.012594135382467e-08
Position 23676: 2.9792424204952217e-08
Position 1014: 2.187573587205607e-08
Position 524: 1.8720142321504157e-08
Position 22774: 1.4370851476356595e-08
Position 23503: 1.1829914477487705e-08
Position 373: 1.068637055187466e-08
Position 23292: 6.106208600278343e-09
Position 510: 5.159931650158331e-09
Position 860: 4.896868087172723e-09
Position 23983: 4.3686456276763545e-09
Position 23132: 3.4654342612141755e-09
Position 1633: 2.699462928489045e-09
Position 1731: 2.6214629635197165e-09
Position 636: 2.599476004332976e-09
Position 1624: 2.4943916512485636e-09
Position 1174: 2.384940155415744e-09
Position 23958: 1.7632853033033644e-09
Position 23024: 1.3989520618636889e-09
Position 1200: 8.993950381489903e-10
Position 644: 5.436677057163219e-10
Position 899: 3.241496646804948e-10
Position 1216: 8.32546308167523e-11
Position 724: 6.721017614955452e-11
Position 1198: 2.6929737596669714e-11
Position 23161: 1.8735562341972374e-11
Position 22891: 1.5161772365021787e-11
Position 870: 1.144869173155765e-11
Position 938: 7.929206231598787e-12
Position 22795: 1.218816879769347e-12
Position 23335: 1.0260617039472269e-14
Position 23563: 5.150537958492767e-18
Position 23418: 4.3987606320023664e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 22925: 0.9993986057586506
Position 21224: 0.9977940603273081
Position 20270: 0.9966000330882263
Position 22498: 0.9716671748370771
Position 23939: 0.9558641281977909
Position 22665: 0.8667202546271897
Position 24186: 0.7585463310331182
Position 22312: 0.49987009108569264
Position 538: 0.302959772161212
Position 21587: 0.2512025735332539
Position 22336: 0.17464645580772784
Position 25439: 0.1325749206231582
Position 25489: 0.12974750028742058
Position 25707: 0.1280156273321073
Position 16666: 0.12411097718794391
Position 22718: 0.12250790560947201
Position 16592: 0.09562156168324176
Position 25224: 0.09069030810396056
Position 22041: 0.08073140859790508
Position 25089: 0.0797760014413545
Position 21774: 0.05947255884939456
Position 369: 0.04820215938913598
Position 14164: 0.04744446495629681
Position 21851: 0.039773266272565104
Position 23971: 0.03869182743416639
Position 16303: 0.0379819242708626
Position 357: 0.03442104584212405
Position 24473: 0.031130889194751165
Position 16551: 0.029888532456344465
Position 22474: 0.025099636043233724
Position 15419: 0.024061711995811183
Position 1862: 0.019515583582571223
Position 24816: 0.016169604024924386
Position 2542: 0.015693934950070442
Position 21669: 0.013223287885732642
Position 16306: 0.013047490308806198
Position 395: 0.011468042732016492
Position 21622: 0.00999553623403567
Position 2600: 0.00951249814440424
Position 21746: 0.009285972393734247
Position 25106: 0.00912438969663302
Position 2733: 0.008837460235959415
Position 24209: 0.008466300510204234
Position 21905: 0.007136437879482513
Position 25687: 0.007101933514733071
Position 21787: 0.005894588118612307
Position 1420: 0.0055328604309494885
Position 16054: 0.005321733804214152
Position 16147: 0.005246248452591884
Position 5044: 0.005218653114922733
Position 290: 0.004571980754753619
Position 24206: 0.0043906746094637406
Position 24088: 0.004372830746642508
Position 22693: 0.004166209735744988
Position 14132: 0.004136133888701703
Position 24214: 0.004106264930228158
Position 15948: 0.00357723111721518
Position 24787: 0.0034605883811316086
Position 24534: 0.0034147428395829038
Position 2699: 0.003219466629104291
Position 21975: 0.0032161127533964287
Position 21908: 0.0030551254172638564
Position 25499: 0.0030364419146829648
Position 2657: 0.0028671693186974124
Position 14772: 0.0028006850619743885
Position 2685: 0.002743492269600727
Position 24653: 0.0026257183539065685
Position 2440: 0.0026248472277248065
Position 24703: 0.002614226724892662
Position 13446: 0.002594962316280569
Position 12864: 0.0025845214470722774
Position 22680: 0.0025614873516934165
Position 25381: 0.0025489121240157824
Position 22518: 0.002509804389373591
Position 14394: 0.0024793940544656926
Position 22353: 0.00243969402740605
Position 2597: 0.002387657043480707
Position 14202: 0.0023548409061130158
Position 20285: 0.0023361453950032397
Position 17722: 0.0022741570322172984
Position 22653: 0.0021603520633304693
Position 21743: 0.002158271507872823
Position 13805: 0.002079372621361904
Position 310: 0.0019226196716200551
Position 3633: 0.001855225806616048
Position 21944: 0.00182122380310703
Position 21795: 0.0018049494289853261
Position 13837: 0.001801875350685005
Position 21236: 0.0017870735709207882
Position 17665: 0.0017866955712907914
Position 25912: 0.0017501124685324638
Position 3405: 0.0016340063668659596
Position 9386: 0.0015948267409932133
Position 1911: 0.0015803410168489548
Position 25254: 0.0014800494072062186
Position 5100: 0.0014758728069670895
Position 7736: 0.0014745315973746346
Position 16028: 0.001394164498602768
Position 2614: 0.001369810793530743
Position 1775: 0.001196970583416468
Position 524: 0.0011457639086766827
Position 9543: 0.0011329839797753186
Position 15791: 0.0010682423827690728
Position 25538: 0.0010549378232764198
Position 701: 0.001040080844274095
Position 510: 0.0009834875352939493
Position 24502: 0.0009485179179116571
Position 8691: 0.0009440657993289506
Position 1972: 0.0009186540862756662
Position 15373: 0.0008474883745352098
Position 676: 0.000820911786319027
Position 25054: 0.0008206732550406648
Position 21923: 0.0008151807991886396
Position 2706: 0.0007599509604292124
Position 24247: 0.0007547025594379629
Position 14056: 0.0007121412267233903
Position 24743: 0.0006505512572772406
Position 317: 0.0006300968154971785
Position 19584: 0.0005942193892865958
Position 23983: 0.0005532732820014105
Position 2293: 0.0004675081755299764
Position 2204: 0.00045933468729949606
Position 23810: 0.0004543330713689948
Position 392: 0.0004487805564877111
Position 21927: 0.0004321557353866247
Position 2003: 0.0004083939677249484
Position 9410: 0.00040640663372626905
Position 24131: 0.00036042245999568515
Position 23017: 0.00035001606500062346
Position 9034: 0.0003392862771183358
Position 25862: 0.00033135016242905643
Position 21595: 0.0003237919381607563
Position 8206: 0.0003234688010496912
Position 3375: 0.00031364986735660905
Position 8940: 0.00031224925976183033
Position 22127: 0.00031009399868714156
Position 3576: 0.00029457455311462114
Position 2399: 0.0002891856545204091
Position 22785: 0.00028866004463488074
Position 21286: 0.000286476415089103
Position 8218: 0.0002777562561511013
Position 23503: 0.0002765597583153895
Position 25969: 0.00027225790760713873
Position 22402: 0.0002545355234326976
Position 4427: 0.00023169418433036012
Position 4462: 0.00023124969294061043
Position 2286: 0.00021312466818762692
Position 7493: 0.00019194749248488573
Position 21855: 0.00019057741500344027
Position 22934: 0.00017153934142030944
Position 22957: 0.00015918780052270016
Position 23789: 0.0001502473942133557
Position 3335: 0.00014504560083228963
Position 22782: 0.00013718390635214617
Position 2414: 0.00013452987047501852
Position 3052: 0.0001305415649989832
Position 2743: 0.00012806556369111463
Position 23269: 0.000126759865944992
Position 22523: 0.00012515234034932369
Position 23173: 0.00011741637925775228
Position 3548: 0.00011165100630621593
Position 1084: 0.00010917966656613355
Position 7750: 0.0001049728276585495
Position 4822: 0.00010108707059942652
Position 22981: 8.877913846443161e-05
Position 22695: 8.698148718218407e-05
Position 1075: 8.661662223639866e-05
Position 2497: 8.32723741832508e-05
Position 405: 7.417097670473693e-05
Position 507: 7.289268211503311e-05
Position 979: 7.275010935359777e-05
Position 24391: 6.995567155898665e-05
Position 23029: 6.978702394258918e-05
Position 22821: 6.320470666102294e-05
Position 495: 5.876988848960973e-05
Position 23709: 5.738356982858543e-05
Position 703: 5.496900673910398e-05
Position 2511: 5.276198952403347e-05
Position 25065: 5.128762648882436e-05
Position 581: 5.028071897894381e-05
Position 3254: 4.946377713322175e-05
Position 23148: 4.4992685746593575e-05
Position 23951: 4.4694811010939316e-05
Position 2209: 4.250814710104486e-05
Position 2859: 3.830356569106357e-05
Position 21248: 3.694566575066126e-05
Position 23713: 3.663492301142183e-05
Position 24101: 3.322222688436575e-05
Position 1268: 3.180105459769459e-05
Position 23509: 3.1520350062126384e-05
Position 22943: 2.71321566677319e-05
Position 1190: 2.6772194789551216e-05
Position 23667: 2.5210717398181192e-05
Position 3271: 2.4148502761473017e-05
Position 23512: 2.1676824694164315e-05
Position 2387: 2.147902833292659e-05
Position 584: 2.039507485367401e-05
Position 22801: 2.0339723740521228e-05
Position 24025: 2.0202820233139134e-05
Position 24256: 1.663935888909607e-05
Position 24236: 1.525222343451647e-05
Position 23316: 1.5120545915245732e-05
Position 25071: 1.5071311031180463e-05
Position 22531: 1.015328175066851e-05
Position 23681: 9.089527626231264e-06
Position 21422: 8.227727480875476e-06
Position 409: 8.141860097371153e-06
Position 4536: 7.784361437658039e-06
Position 12158: 7.169160485228027e-06
Position 1454: 6.5349911503849845e-06
Position 1316: 6.495780107051411e-06
Position 23038: 5.980266782326278e-06
Position 23676: 5.915425640573835e-06
Position 24105: 4.719213088331225e-06
Position 3997: 4.6566293404434765e-06
Position 23249: 4.650983573705481e-06
Position 12234: 3.98265626349155e-06
Position 23404: 3.9495524649494195e-06
Position 23044: 3.84735071558663e-06
Position 12299: 3.7047660342793183e-06
Position 931: 3.4297050667917995e-06
Position 22408: 3.172246566081106e-06
Position 22978: 3.1305040675889005e-06
Position 24244: 2.8269184983478785e-06
Position 12312: 2.6927340922753773e-06
Position 3987: 2.4773073575026347e-06
Position 24326: 2.4220171327986608e-06
Position 23321: 2.268330703147774e-06
Position 2159: 2.1574975468807308e-06
Position 3954: 1.881204314913675e-06
Position 1379: 1.8714874243784998e-06
Position 22549: 1.8548475620496547e-06
Position 22538: 1.8258112284203264e-06
Position 23466: 1.7399034512591703e-06
Position 322: 1.7182993558117172e-06
Position 24650: 1.657099788970441e-06
Position 7302: 1.446145776788369e-06
Position 7588: 1.4392567252330734e-06
Position 23041: 1.3497345675177882e-06
Position 23194: 1.310816905729646e-06
Position 22520: 1.2931567572740125e-06
Position 223: 1.2368545579103588e-06
Position 7946: 1.208142960626861e-06
Position 427: 1.1292453056964788e-06
Position 22954: 1.068095854111241e-06
Position 7783: 1.0379750554292101e-06
Position 7965: 1.0285101234096132e-06
Position 2059: 1.0003797742642176e-06
Position 8447: 9.796178284975291e-07
Position 24211: 9.729154607461208e-07
Position 2173: 8.945481735462418e-07
Position 2176: 6.535261979606523e-07
Position 23188: 6.276762783449601e-07
Position 22863: 6.014278093956458e-07
Position 23435: 5.227633604214311e-07
Position 24405: 4.95282540766836e-07
Position 22827: 4.856672596250927e-07
Position 23418: 4.603264248897e-07
Position 23387: 4.5059492838904975e-07
Position 328: 4.3897724487690307e-07
Position 997: 4.3620115703074514e-07
Position 3584: 3.469511534688165e-07
Position 23384: 3.3481332860704355e-07
Position 2468: 2.9838649924077686e-07
Position 22579: 2.878288870292924e-07
Position 570: 2.8545242119781194e-07
Position 23575: 2.5850659800842363e-07
Position 2526: 2.5351456903863307e-07
Position 3088: 2.2314169180762756e-07
Position 22990: 1.9735528494930948e-07
Position 23518: 1.958948606933046e-07
Position 24426: 1.6716882345614453e-07
Position 22576: 1.6711991704639797e-07
Position 573: 1.6652869102058635e-07
Position 587: 1.4472705837060192e-07
Position 568: 1.4282311806942077e-07
Position 3919: 1.1472062702951666e-07
Position 23070: 1.0603104111099278e-07
Position 2933: 8.005398366330056e-08
Position 22851: 5.490939723466914e-08
Position 24431: 4.493560647885957e-08
Position 483: 3.5701801292810135e-08
Position 899: 3.433027606284902e-08
Position 910: 3.2881358444529935e-08
Position 1037: 2.320705197675075e-08
Position 886: 1.7883525707364286e-08
Position 3379: 1.3526821334384772e-08
Position 120: 1.053120435993182e-08
Position 424: 1.4577986365527647e-09
Position 99: 4.0257970201318936e-10
Position 592: 8.76703498864608e-12
Position 598: 3.993440606916768e-12
Position 915: 3.232016839185547e-12
Position 442: 1.153859499588471e-13
Position 88: 4.137948342690963e-14
Position 83: 5.885457077057066e-16
