Gene = Marf1
Position 620: 0.0004975041093148178
Position 2242: 0.00044584911514983786
Position 520: 0.0003958053187067115
Position 6490: 0.0003625048325121192
Position 4175: 0.00034532631060544
Position 975: 0.00031168650963737596
Position 1248: 0.0002991959587361097
Position 1919: 0.00011734188173548534
Position 1970: 8.76796896857461e-05
Position 335: 7.117007430099194e-05
Position 222: 4.4929401409685564e-05
Position 18703: 4.044729240901536e-05
Position 3767: 3.936704509636228e-05
Position 17184: 3.799003038706669e-05
Position 1685: 3.404493098951094e-05
Position 348: 2.808102744564816e-05
Position 1764: 2.659708114097163e-05
Position 1218: 2.6017010421778876e-05
Position 2479: 2.5323368504879546e-05
Position 4501: 2.2909337923729245e-05
Position 2519: 2.153899262424797e-05
Position 5667: 1.660803123050687e-05
Position 5837: 1.581092413003832e-05
Position 4731: 1.4952402361327616e-05
Position 646: 1.3871390336579424e-05
Position 629: 1.221081150276816e-05
Position 457: 1.2150700550620068e-05
Position 4363: 1.1130543382456838e-05
Position 4982: 1.1034931618365193e-05
Position 5557: 8.228353297083239e-06
Position 16257: 7.0451423043488935e-06
Position 1682: 4.983201787539268e-06
Position 16232: 3.4273663728768743e-06
Position 1443: 2.769835475577472e-06
Position 17156: 2.084390204902818e-06
Position 1173: 1.3876567266566968e-06
Position 14770: 8.515158648561807e-07
Position 227: 6.115706952574939e-07
Position 14881: 5.011306788620567e-07
Position 14831: 4.940136849942097e-07
Position 15984: 4.350403300470157e-07
Position 2876: 3.954412389533186e-07
Position 14910: 3.042731100520967e-07
Position 12472: 4.89277964944392e-08
Position 69: 4.7696403094122816e-08
Position 1103: 3.640387465673223e-08
Position 753: 3.199844303919787e-08
Position 66: 2.6848961112787733e-08
Position 10414: 1.4783876252572344e-08
Position 12447: 1.322993147321421e-08
Position 747: 1.0813621004769191e-08
Position 92: 8.41379940733778e-09
Position 9525: 4.463629934350024e-09
Position 9177: 4.432652651879775e-09
Position 10120: 1.882438353651165e-09
Position 9452: 1.6301636167738474e-09
Position 9480: 1.505633828201322e-09
Position 9403: 1.0656327780079573e-09
Position 10345: 8.205900198366654e-10
Position 8570: 7.445068577814219e-10
Position 8174: 6.564292239579776e-10
Position 8141: 4.393449349526874e-10
Position 251: 3.9180999022777284e-10
Position 980: 3.186621171062356e-10
Position 8797: 2.901885744035375e-10
Position 9913: 2.403909380936244e-10
Position 8326: 1.824155022504311e-10
Position 7851: 1.2356700416612702e-10
Position 8811: 5.595898833795036e-11
Position 6312: 4.8526321386830505e-11
Position 406: 4.35731641694705e-11
Position 6810: 2.744229852670543e-11
Position 5897: 1.0775840758404793e-11
Position 5366: 1.0380102803632895e-11
Position 6541: 7.902705872035558e-12
Position 6117: 5.931863087285698e-12
Position 3453: 5.019722079477272e-12
Position 6571: 3.258093384300648e-12
Position 3590: 3.185355755020238e-12
Position 5376: 2.592847098341727e-12
Position 3720: 2.5663206514709245e-12
Position 3382: 2.067837892743329e-12
Position 4320: 1.2778524407011329e-12
Position 3369: 1.0499051748651556e-12
Position 3316: 6.553866076955985e-13
Position 3771: 6.206463218470197e-13
Position 4219: 6.096304550219669e-13
Position 3399: 3.9142024372244944e-13
Position 3331: 7.295425680122049e-14
Position 2333: 1.6228108882680048e-14
Position 1576: 1.5947675838753527e-14
Position 1598: 6.607923773340747e-15
