Gene = Atg18b
Position 4878: 0.008196504203297485
Position 7587: 0.007330477446361962
Position 2138: 0.005817142463499078
Position 5979: 0.005691507118614281
Position 7759: 0.005673430182229074
Position 7231: 0.004694736838035284
Position 5027: 0.003871412387143035
Position 6425: 0.0030549049665218476
Position 4512: 0.002975456990158397
Position 740: 0.0029007888757751087
Position 7392: 0.0028304645035708404
Position 5223: 0.0027608351262459066
Position 4829: 0.0026954253009252357
Position 4091: 0.0024354708780468244
Position 304: 0.002425341860980241
Position 1911: 0.0023380993369494633
Position 272: 0.0022083471540182476
Position 7416: 0.0020338682905434308
Position 7252: 0.0019105273573271266
Position 4716: 0.001807136406723026
Position 5294: 0.0017743391374679066
Position 4537: 0.0016063317113552632
Position 6985: 0.0015685283045486365
Position 2094: 0.001531323147713542
Position 3800: 0.0015045322778183018
Position 658: 0.0013307931567926611
Position 1987: 0.0012030597750396317
Position 8240: 0.0010657764763666701
Position 4637: 0.0010008003934819586
Position 5132: 0.0009652071532655132
Position 1022: 0.0009577157294962861
Position 7774: 0.0009563411838778938
Position 5773: 0.0009206623451573304
Position 7455: 0.00089855966094077
Position 5836: 0.0008460857993420645
Position 7033: 0.0008413871668874712
Position 4572: 0.0008331090666702043
Position 1407: 0.0007992031005040478
Position 7873: 0.0007928419890218004
Position 635: 0.0007140339996148877
Position 7036: 0.0006796613519977183
Position 661: 0.0006791251244867983
Position 1348: 0.0006625966602441367
Position 603: 0.0006533089252486807
Position 7425: 0.0006464787096713202
Position 543: 0.0006298894405745199
Position 1262: 0.000623958542669374
Position 1324: 0.0005965154818286033
Position 386: 0.0005179311040361108
Position 5576: 0.00047278998233597595
Position 558: 0.0004411558683603842
Position 1938: 0.0003891385858002056
Position 4366: 0.0003867742499359394
Position 5061: 0.0003855693435497453
Position 4444: 0.00038199750384720476
Position 518: 0.00036442559797530966
Position 6838: 0.0003631605310425902
Position 1145: 0.0003609381904443669
Position 4800: 0.0003450966256090173
Position 354: 0.00034051650133758057
Position 7573: 0.00033231543627496794
Position 3874: 0.000314713367683253
Position 7724: 0.0003131596331389737
Position 5354: 0.0003067262358482626
Position 4126: 0.00028587668009268075
Position 5030: 0.0002828362048986848
Position 7833: 0.00027867138159347023
Position 4940: 0.0002522536589074924
Position 5652: 0.00022411272103332427
Position 6742: 0.00021163546981332903
Position 269: 0.0002054904288508459
Position 7641: 0.00020229092235925063
Position 873: 0.00020225169361883115
Position 5454: 0.00019142867774443083
Position 371: 0.00015711618668641798
Position 847: 0.00013796150197741664
Position 4650: 0.0001285316363354085
Position 7739: 0.0001282276565608311
Position 913: 0.00012305175171458337
Position 6845: 0.00011790811734870916
Position 3853: 0.00011420012824685497
Position 526: 0.0001096595210776749
Position 430: 0.00010964042451812486
Position 3146: 0.00010844059800677276
Position 2815: 0.00010724254004749614
Position 6857: 0.00010710547840333912
Position 7681: 9.146631267119943e-05
Position 7876: 8.465381480614445e-05
Position 1427: 7.524560866895708e-05
Position 7930: 7.190061087647813e-05
Position 1469: 7.189776197758345e-05
Position 7483: 6.500256012734872e-05
Position 540: 6.327511395337547e-05
Position 6860: 5.606144805537296e-05
Position 2542: 5.3669890085912355e-05
Position 6842: 5.2052783643475986e-05
Position 1270: 5.1928500808170414e-05
Position 1378: 4.7303425946366446e-05
Position 2519: 4.675364919416357e-05
Position 364: 4.456674216273397e-05
Position 2632: 4.2564288811819533e-05
Position 1719: 4.212051247020101e-05
Position 1055: 4.0358538770063376e-05
Position 1208: 3.649821120990119e-05
Position 1414: 3.2405375019401355e-05
Position 1033: 2.8490549792902475e-05
Position 3151: 2.6965191486913223e-05
Position 6910: 2.691469760464312e-05
Position 1383: 2.6047505749013252e-05
Position 1687: 2.5783531344037593e-05
Position 6863: 2.4547286587884243e-05
Position 3070: 2.1387230160935202e-05
Position 7379: 2.025592761654774e-05
Position 3044: 2.005182391451258e-05
Position 8123: 1.95258669374799e-05
Position 2015: 1.9045934634690285e-05
Position 2006: 1.3590832635369129e-05
Position 7897: 1.344364707849539e-05
Position 1596: 1.3429465569291657e-05
Position 7592: 1.3345687379214465e-05
Position 320: 1.2636190141071766e-05
Position 7949: 1.1467836874774432e-05
Position 1336: 1.1077486000492713e-05
Position 3928: 1.1049865469474367e-05
Position 806: 1.0253455679148692e-05
Position 6708: 1.0175764932423772e-05
Position 7662: 9.706620351761808e-06
Position 7527: 9.263216638149398e-06
Position 8186: 8.379318813824677e-06
Position 908: 2.7533490084518424e-06
Position 1769: 2.124407161697549e-06
Position 1278: 1.203019206929912e-06
Position 1568: 7.177480229575003e-07
Position 1039: 7.105310251386783e-07
Position 1067: 6.46477918406402e-07
Position 3871: 5.34888595595189e-07
Position 3523: 5.27071465391192e-07
Position 835: 4.4245040925822514e-07
Position 203: 3.999795489809957e-07
Position 996: 3.5512149054139945e-07
Position 752: 3.3289303052538266e-07
Position 2637: 3.2077454070713173e-07
Position 1166: 2.3504975815302328e-07
Position 109: 2.27302160320198e-07
Position 212: 2.0693710574124772e-07
Position 1505: 1.7088703607738817e-07
Position 1095: 1.4489556003419556e-07
Position 765: 1.1113533033392182e-07
Position 646: 1.0683973041915208e-07
Position 1501: 1.0672955099297218e-07
Position 256: 6.648316104815244e-08
Position 85: 6.266139348454528e-08
Position 420: 6.231071306686711e-08
Position 478: 6.02360834820416e-08
Position 2914: 6.001634013181584e-08
Position 943: 3.7496570123788945e-08
Position 779: 2.3207338714416707e-08
Position 407: 1.4831222053228949e-08
Position 798: 1.3103723163668124e-08
Position 58: 1.0794631956490808e-08
Position 95: 9.131756086760015e-09
Position 860: 8.973815551731008e-09
Position 217: 5.868101158412557e-09
Position 444: 3.4790203015747007e-10
Position 462: 2.853082340749434e-10
Position 317: 1.2251468748773138e-10
Position 71: 9.546132653431285e-11
Position 223: 5.5739587341679754e-12
Position 52: 2.3355805104816796e-12
