Gene = Gbs-70E
Position 1229: 0.0008588166921770126
Position 1240: 0.0007203576035368211
Position 6096: 0.0007151557862877411
Position 5240: 0.0006611367678910953
Position 9082: 0.0006450426614454343
Position 5583: 0.0006318161645567424
Position 4030: 0.0006118519334482397
Position 6794: 0.000556455102192264
Position 1878: 0.0005338492607530635
Position 1820: 0.0005144608998385043
Position 8469: 0.0004605453428031798
Position 6147: 0.0004502500685591971
Position 8427: 0.0004389619201640342
Position 2102: 0.00040454275933672347
Position 1264: 0.0003638507714722916
Position 8681: 0.00036250615332453884
Position 77: 0.0003616093499839501
Position 839: 0.0003567399954311764
Position 1472: 0.0003442502276773833
Position 9481: 0.0003417349494070833
Position 4053: 0.00034033068218868804
Position 6183: 0.0003366711591452288
Position 282: 0.0003072066859848421
Position 420: 0.00030256408036123867
Position 3932: 0.00030245623841251666
Position 179: 0.0002939655463503843
Position 2446: 0.00029085956706959357
Position 2203: 0.00028716480327130344
Position 5738: 0.000286783025709415
Position 4860: 0.0002751535974600309
Position 3024: 0.000271074905377741
Position 9674: 0.0002694934974888744
Position 177: 0.00026728556365613525
Position 5771: 0.0002628537203806107
Position 1116: 0.00024324414516271558
Position 334: 0.00023210025057521832
Position 2660: 0.00022266826945154455
Position 27: 0.00020686031306985133
Position 1232: 0.00017432241545264806
Position 1238: 0.00017321396251301064
Position 2384: 0.0001653959411817344
Position 8747: 0.0001634084082153922
Position 7042: 0.00015764155047366243
Position 7153: 0.00015538670388373345
Position 6854: 0.0001543775407666408
Position 5109: 0.0001519962099393797
Position 8961: 0.00014712575302647753
Position 1140: 0.00014205285022188808
Position 7270: 0.00013494805262410223
Position 2992: 0.0001342419131645227
Position 91: 0.00013273394951227575
Position 832: 0.00013126109121447112
Position 524: 0.00012855398103582715
Position 2698: 0.00012077684225787633
Position 3012: 0.0001149020915371546
Position 8778: 0.00011455293341759574
Position 1054: 0.00011221328166239384
Position 95: 0.00010562248300819624
Position 235: 0.00010535798958805881
Position 843: 0.0001050976681995815
Position 4139: 0.00010301391995322483
Position 3884: 9.952572606596489e-05
Position 855: 9.650866374633095e-05
Position 97: 9.639801548811602e-05
Position 603: 8.893184381354014e-05
Position 5646: 8.764447981009406e-05
Position 791: 8.703131679504026e-05
Position 443: 8.67232730434999e-05
Position 2271: 8.419273164497552e-05
Position 3006: 8.344898877743511e-05
Position 8625: 8.028412894341822e-05
Position 749: 7.979951749595723e-05
Position 6055: 7.671468017011673e-05
Position 972: 7.19112923642139e-05
Position 9191: 6.813968165790564e-05
Position 9901: 6.760065290778402e-05
Position 5274: 6.566089666666311e-05
Position 5784: 5.905334531805489e-05
Position 4064: 5.795383619637032e-05
Position 2146: 5.6948655777294884e-05
Position 165: 5.298661225775679e-05
Position 32: 4.7631577323162406e-05
Position 2288: 4.734953754771981e-05
Position 1584: 4.6236515967894084e-05
Position 9223: 4.3715992032806295e-05
Position 9499: 4.3103913546990026e-05
Position 277: 3.8849637806571724e-05
Position 8172: 3.726865181142631e-05
Position 2095: 3.715294386485008e-05
Position 8963: 3.5581398880334284e-05
Position 9491: 3.552695514127535e-05
Position 1834: 3.5196869519717594e-05
Position 982: 3.328894706080088e-05
Position 1872: 3.1630992843824936e-05
Position 3638: 2.9358267680515082e-05
Position 9878: 2.8786070615923297e-05
Position 2276: 2.8550309194989507e-05
Position 8429: 2.8118095619942114e-05
Position 2256: 2.7323681298771582e-05
Position 1589: 2.5318047037467776e-05
Position 140: 2.5305186068131388e-05
Position 9896: 2.395944164857195e-05
Position 9874: 2.1233178337962685e-05
Position 396: 1.899611070059149e-05
Position 1723: 1.899586058186356e-05
Position 5812: 1.673203729447137e-05
Position 9754: 1.6205984512861028e-05
Position 6071: 1.4752250019530351e-05
Position 9866: 1.4013756728099966e-05
Position 8266: 1.3923287991319396e-05
Position 346: 1.1610422997375353e-05
Position 8345: 1.0652500808309537e-05
Position 5172: 1.044265873573372e-05
Position 8351: 9.406557733055946e-06
Position 198: 8.621181111469906e-06
Position 8510: 8.483249775976395e-06
Position 181: 7.910283142403045e-06
Position 9939: 7.841340798547479e-06
Position 8973: 7.641511855669818e-06
Position 262: 6.391276427742414e-06
Position 6504: 6.196172819065114e-06
Position 83: 5.9303480904425395e-06
Position 374: 5.727635321255278e-06
Position 9263: 5.241217880868426e-06
Position 8202: 4.983016104185089e-06
Position 4724: 4.46965177200685e-06
Position 8993: 2.8908223337169803e-06
Position 19: 2.6905895504162495e-06
Position 3837: 2.472381485206773e-06
Position 594: 2.3164910689028037e-06
Position 9163: 2.2258533878559553e-06
Position 1630: 1.936165818038847e-06
Position 546: 1.4458723124311878e-06
Position 252: 1.411216777496178e-06
Position 183: 7.987853538199454e-07
Position 1577: 7.829041457085853e-07
Position 8077: 5.038498519550493e-07
Position 8144: 5.035996803317239e-07
Position 8195: 4.0064564035241636e-07
Position 1586: 4.0027064382109757e-07
Position 240: 3.6949980209988127e-07
Position 169: 3.3961355048978073e-07
Position 1363: 2.1067742315386324e-07
Position 4385: 1.9040241599476204e-07
Position 4285: 1.7541317733595192e-07
Position 965: 1.2804920724425941e-07
Position 1066: 7.884509086537411e-08
Position 8: 3.566330608860233e-08
Position 899: 2.331680104769685e-08
Position 8513: 8.872303063138462e-09
Position 3819: 8.035138734051912e-09
Position 9279: 3.2431235637276985e-09
Position 172: 2.4161081817852464e-09
Position 932: 2.180850881792195e-09
Position 9066: 1.8444104565423249e-09
Position 920: 1.7413294127819832e-09
Position 8502: 1.4817647424109356e-09
Position 4129: 1.1726972875587766e-09
Position 9556: 8.210866326987796e-10
Position 4027: 5.321814876783741e-10
Position 914: 3.3128107161015993e-10
Position 8375: 2.650472989446133e-10
Position 8372: 4.214546446156236e-12
Position 8666: 1.3821801057342648e-13
Position 9156: 1.9551954206451683e-15
Position 9151: 1.5340466787158918e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 8679: 0.9992759322810689
Position 8307: 0.9944163094637587
Position 3492: 0.9842421395677342
Position 8035: 0.9672178887159624
Position 815: 0.7449507338756448
Position 1042: 0.26413056147436365
Position 899: 0.10514549320203612
Position 7427: 0.05297581672575952
Position 7401: 0.03745277746000514
Position 3906: 0.032004009171793676
Position 5452: 0.030388450843227152
Position 1736: 0.029594905094730766
Position 6967: 0.029372658797627866
Position 846: 0.026475118043488746
Position 7988: 0.023512734448898166
Position 7602: 0.014609745795070924
Position 530: 0.011142490542089727
Position 7171: 0.008188003912249324
Position 8513: 0.007834675234977096
Position 3513: 0.006967082414320167
Position 867: 0.00676886385067158
Position 1519: 0.004863604161996059
Position 775: 0.0047300775632159444
Position 5901: 0.004569505864335075
Position 502: 0.004516638599732702
Position 6281: 0.003943922113164373
Position 499: 0.003881157927875839
Position 1360: 0.0038708676350548213
Position 8919: 0.0036867113164649502
Position 2481: 0.0034816753643637567
Position 1460: 0.0034676765491911347
Position 5934: 0.0034217501198757034
Position 6118: 0.0034045559517694598
Position 8481: 0.0030683143921026485
Position 9633: 0.00294666185562703
Position 4432: 0.0028340337603595554
Position 5472: 0.0026884511693430163
Position 4608: 0.0025332956088414595
Position 9228: 0.0023586890347402877
Position 9573: 0.0023341501370955364
Position 2745: 0.0022417484426348914
Position 2201: 0.0022311454441240365
Position 1711: 0.002137043167990767
Position 9665: 0.002044829015106104
Position 2444: 0.0019552507913796883
Position 5874: 0.0019240176682080137
Position 5363: 0.0019009413643520671
Position 2018: 0.0018255170948436256
Position 9304: 0.0016772133479617962
Position 8314: 0.0015947345509512818
Position 2574: 0.001570845014661089
Position 914: 0.001552590599403018
Position 9598: 0.0014716223737844748
Position 1129: 0.001389915265352006
Position 8165: 0.0012868816719833237
Position 8318: 0.0012048610743454625
Position 6267: 0.0011104849366255641
Position 8973: 0.0009652329887591799
Position 4379: 0.0009253436411560359
Position 1688: 0.0008740961875207051
Position 1647: 0.0008655858296845859
Position 5332: 0.0008637839160095306
Position 9163: 0.0008540604112755175
Position 9033: 0.000809753989738245
Position 6146: 0.0008002238239534988
Position 8985: 0.0007927115711466509
Position 1054: 0.0007839780537464728
Position 5238: 0.0007795939911578234
Position 2045: 0.000775906498174443
Position 1495: 0.0007612745277990545
Position 9081: 0.0007565156602446761
Position 2460: 0.0007556019563954517
Position 8699: 0.0006976736454953176
Position 10005: 0.0006968749059568491
Position 6928: 0.0006756743758127387
Position 8410: 0.0006274666748778454
Position 1097: 0.0006018506965542647
Position 669: 0.0005879309083576576
Position 2974: 0.000584011823596724
Position 3928: 0.0005208752270683388
Position 1759: 0.0005070639667557683
Position 9351: 0.0004989793063118727
Position 1182: 0.00047271549084332005
Position 5645: 0.00046676500988401267
Position 7327: 0.00045484877104678934
Position 920: 0.0004538472142456423
Position 9957: 0.0004185212959366735
Position 862: 0.0004176976943110651
Position 389: 0.0004120463492387685
Position 8449: 0.0003954123789336111
Position 1502: 0.0003912259985682962
Position 2256: 0.000389600720409765
Position 4789: 0.0003695153531581617
Position 7433: 0.00036499786975956986
Position 6249: 0.00036339784829176436
Position 234: 0.0003625855491954761
Position 9736: 0.00034947931397030205
Position 9106: 0.00031375962097647086
Position 832: 0.00031263756057669975
Position 4413: 0.0003024620898314378
Position 8341: 0.0002842782917486829
Position 5656: 0.0002791337566125174
Position 9246: 0.00027144171801558533
Position 5420: 0.0002708388580301318
Position 2637: 0.000266246936952481
Position 346: 0.00026294574539598284
Position 9705: 0.0002530452743828278
Position 6553: 0.00024187768326419597
Position 1229: 0.00023133178360944007
Position 6567: 0.00022975164284235204
Position 8745: 0.00021555409689086186
Position 9831: 0.00020647136209176557
Position 1524: 0.00020119000873336455
Position 1941: 0.00020064351996885405
Position 5837: 0.00019501502259760466
Position 1584: 0.00019238165775462606
Position 4817: 0.00018494731389856898
Position 9374: 0.00017635711725111822
Position 1819: 0.00017454757682069426
Position 2578: 0.00015679477894210055
Position 5260: 0.00013860564513188756
Position 1545: 0.0001338966675133881
Position 5615: 0.00013317325768940887
Position 8751: 0.00013309062394496488
Position 1075: 0.00012576514975546604
Position 2846: 0.00011414825628937684
Position 3966: 0.00010836340413889822
Position 4350: 9.891544366693911e-05
Position 9109: 9.314511538226095e-05
Position 5042: 9.202535839956815e-05
Position 5190: 9.049153733504202e-05
Position 3444: 8.715599964447365e-05
Position 8356: 8.630779399613862e-05
Position 4015: 8.487632821521838e-05
Position 9242: 8.453390834332406e-05
Position 1755: 8.146981860148197e-05
Position 9763: 7.834627087370825e-05
Position 8413: 7.81764303038194e-05
Position 7711: 7.684146371613224e-05
Position 8805: 7.535281056920973e-05
Position 5320: 7.476147069054734e-05
Position 932: 7.353399258614369e-05
Position 3431: 7.08483434601318e-05
Position 4082: 6.932424709085299e-05
Position 4366: 6.655331949850075e-05
Position 3748: 6.511989762494614e-05
Position 5340: 6.507322802635994e-05
Position 363: 6.375793155017214e-05
Position 5290: 6.17221551800064e-05
Position 8932: 6.131645446636189e-05
Position 3703: 5.636309062178047e-05
Position 9856: 5.550280819747679e-05
Position 8389: 5.23220458976802e-05
Position 9640: 5.023920671079127e-05
Position 5689: 4.936464439649278e-05
Position 2611: 4.848139044115125e-05
Position 4852: 4.835517035015906e-05
Position 9595: 4.638941283734023e-05
Position 4696: 4.615362183096508e-05
Position 2261: 3.9200457369903924e-05
Position 9937: 3.609455100460054e-05
Position 1767: 3.5937041402378614e-05
Position 8458: 3.0112882185834107e-05
Position 3770: 2.802019903277379e-05
Position 8907: 2.754140717839442e-05
Position 9863: 2.3417821283270683e-05
Position 1618: 2.333521689887997e-05
Position 7297: 2.1128119521276406e-05
Position 6004: 1.9161904749234687e-05
Position 9484: 1.8137962473306582e-05
Position 6429: 1.6763217975086987e-05
Position 369: 1.556098424561256e-05
Position 5303: 1.5389072294271834e-05
Position 312: 1.4748913872532989e-05
Position 9354: 1.3130872090864128e-05
Position 396: 1.2684470364805704e-05
Position 1020: 1.2623007217161804e-05
Position 8416: 1.2025015471352485e-05
Position 5493: 1.1653287066910499e-05
Position 5117: 1.1439037978826594e-05
Position 8560: 1.0731344788256495e-05
Position 4095: 9.512946781740321e-06
Position 9740: 9.179416725969638e-06
Position 8455: 8.69850184347782e-06
Position 198: 7.945807631920179e-06
Position 8961: 6.848921512352646e-06
Position 296: 4.876470690437963e-06
Position 393: 4.828994240855875e-06
Position 1330: 4.789174155456485e-06
Position 4559: 4.7817574486266844e-06
Position 1292: 4.359671877934319e-06
Position 319: 3.962273874572464e-06
Position 3263: 3.95723784598502e-06
Position 8600: 3.848305928221004e-06
Position 9423: 3.807331129168976e-06
Position 4188: 3.6835546804772837e-06
Position 2179: 2.980418523630367e-06
Position 334: 2.568491203629561e-06
Position 1016: 2.5232298430352046e-06
Position 8991: 1.9738608061055557e-06
Position 9102: 1.960434426894759e-06
Position 374: 1.9507957668737197e-06
Position 3417: 1.9111059526120544e-06
Position 8942: 1.9032157338345806e-06
Position 135: 1.499850693463752e-06
Position 3925: 1.4013586136700545e-06
Position 5140: 1.3985450965217659e-06
Position 1622: 1.3677301960433339e-06
Position 140: 1.2014301050063124e-06
Position 323: 1.1463022082911685e-06
Position 124: 1.1192188120638272e-06
Position 3560: 1.0887426937574275e-06
Position 2958: 9.345785450027872e-07
Position 1066: 9.140135631809375e-07
Position 3360: 7.780437804225362e-07
Position 1189: 6.380161611660555e-07
Position 4385: 6.273505140029713e-07
Position 1114: 6.18837225759394e-07
Position 3095: 6.029867481795182e-07
Position 1147: 5.504980413874864e-07
Position 1192: 4.492712541736842e-07
Position 327: 4.3859173868566694e-07
Position 3182: 4.16872525281443e-07
Position 3951: 3.227706857410174e-07
Position 1856: 2.972786575568724e-07
Position 874: 2.1954692149535578e-07
Position 418: 1.7797530758138886e-07
Position 2927: 1.4213755771442722e-07
Position 664: 1.384964501759463e-07
Position 2995: 1.2261230278744182e-07
Position 2761: 1.2098784298218005e-07
Position 451: 1.1344375270414274e-07
Position 2270: 1.0287644814993605e-07
Position 2268: 9.964612302582146e-08
Position 2614: 9.412089957795378e-08
Position 77: 8.97494814119398e-08
Position 2410: 6.61069695705661e-08
Position 4027: 6.517273205820606e-08
Position 2310: 4.641594722913281e-08
Position 115: 4.591012730144398e-08
Position 2547: 4.3401718210762023e-08
Position 443: 4.307572207093214e-08
Position 9001: 3.944928511283261e-08
Position 8953: 3.134341376594358e-08
Position 2688: 3.0447308681727804e-08
Position 1248: 2.044612997323736e-08
Position 848: 1.6304977158880123e-08
Position 403: 1.2845806089964798e-08
Position 212: 6.284196469188451e-09
Position 408: 5.77469802102359e-09
Position 8832: 4.999966325939613e-09
Position 978: 4.567953532804406e-09
Position 8894: 4.328934389248962e-09
Position 8703: 4.226521000395518e-09
Position 8769: 2.9284468696493814e-09
Position 3976: 2.904035697808647e-10
Position 992: 1.8033790263771152e-10
Position 8777: 1.7195959891589902e-10
Position 3892: 1.5602952618620335e-10
Position 8765: 4.1396843069566995e-11
Position 8812: 2.4391750970227765e-11
Position 425: 7.12972949161555e-15
Position 55: 6.56330814045813e-15
Position 420: 9.302894654542494e-17
