Gene = p130CAS
Position 3502: 0.00018186039898366427
Position 157: 0.00017254195840765363
Position 4641: 0.00017020348685997216
Position 3988: 0.00016349057902330545
Position 20310: 0.0001438584563432215
Position 12859: 0.00013798119357648166
Position 16627: 0.00013286316120576753
Position 15602: 0.0001280862384995129
Position 5307: 0.00012491117867286113
Position 16654: 0.00011786385914549712
Position 15047: 0.0001143321956659196
Position 330: 0.00010449777662596441
Position 217: 0.00010333348379035074
Position 19552: 0.00010039161536627991
Position 16278: 9.356351302919244e-05
Position 15778: 9.071684620306057e-05
Position 4586: 8.759962143190732e-05
Position 1787: 8.429544517943241e-05
Position 19137: 8.305829099773778e-05
Position 294: 8.216376225295336e-05
Position 303: 7.726943539965182e-05
Position 16037: 6.352695607571364e-05
Position 840: 6.185971710847353e-05
Position 3949: 5.68010188129601e-05
Position 16882: 5.635587366016788e-05
Position 2898: 5.387311155858893e-05
Position 3396: 5.1556071024356466e-05
Position 4842: 4.9939004443444064e-05
Position 200: 4.508032947787436e-05
Position 321: 4.4154193268990416e-05
Position 346: 4.406808414584172e-05
Position 1017: 3.130580537482345e-05
Position 4909: 2.9648479611835833e-05
Position 2958: 2.2305313650482384e-05
Position 4014: 2.1594560193792718e-05
Position 17066: 1.878619953739754e-05
Position 18595: 1.8380028885004916e-05
Position 3962: 1.398385205432983e-05
Position 18399: 1.233189441364709e-05
Position 905: 1.0673525370968358e-05
Position 16481: 1.0366866240602471e-05
Position 16423: 8.040703524727398e-06
Position 17258: 7.926947219959187e-06
Position 2173: 5.816877323899846e-06
Position 16861: 5.018061747740532e-06
Position 13095: 3.2702892995621255e-06
Position 16341: 2.5389612578931714e-06
Position 17122: 2.3658095042835807e-06
Position 16546: 2.0403698354044882e-06
Position 17590: 1.9065860576257488e-06
Position 16175: 1.6769845611197256e-06
Position 16402: 1.6315655031649648e-06
Position 192: 1.2716302773621814e-06
Position 16418: 9.953304046519176e-07
Position 16955: 9.764962920198252e-07
Position 71: 8.465401845432126e-07
Position 15290: 7.753065493333083e-07
Position 16734: 7.140251014313271e-07
Position 475: 7.039137037990755e-07
Position 480: 6.634260105809202e-07
Position 453: 4.5090581376486266e-07
Position 176: 3.9128293535874085e-07
Position 1151: 3.104321215344223e-07
Position 16034: 2.904419421483203e-07
Position 815: 1.246771067057274e-07
Position 807: 1.1622033646899576e-07
Position 1291: 1.1026448756514097e-07
Position 420: 1.0602826785487564e-07
Position 1348: 1.0263066106683248e-07
Position 413: 7.707419387678583e-08
Position 825: 7.300677189721699e-08
Position 211: 6.732755824941163e-08
Position 363: 5.842222522155943e-08
Position 506: 5.832156739788492e-08
Position 780: 3.3386544523878966e-08
Position 1578: 3.044936017871957e-08
Position 15301: 2.9623144632592488e-08
Position 15227: 1.844400051485945e-08
Position 73: 1.1565153578271665e-08
Position 430: 1.1428292047541695e-08
Position 465: 5.065677209109794e-09
Position 310: 3.2794200226197814e-09
