Gene = enc
Position 459: 0.00190331795302865
Position 21452: 0.0018568816435325152
Position 5515: 0.0017078091756285874
Position 15007: 0.0016046837589618794
Position 463: 0.0014639279702024998
Position 14128: 0.0013940240042145944
Position 547: 0.001225134348453486
Position 11937: 0.0011983078594990466
Position 21676: 0.0011805450204810455
Position 22319: 0.0011473192573684277
Position 14288: 0.0011105479979824965
Position 17111: 0.0010826629787697628
Position 1378: 0.0010067848868619267
Position 14631: 0.0009590347793266147
Position 18383: 0.0009527759329949258
Position 9516: 0.0008988241711592172
Position 19420: 0.0008667410542211893
Position 818: 0.0008406345905005604
Position 1068: 0.0007113567798579845
Position 4098: 0.0006481686464611662
Position 20168: 0.0006087667023811084
Position 19742: 0.0005715949769395746
Position 18537: 0.0005597959309225786
Position 17824: 0.0005568763241466213
Position 19259: 0.0005546754946981214
Position 19286: 0.0005195063118121731
Position 14084: 0.00048301066609622004
Position 19306: 0.0004625832428434105
Position 18399: 0.0004446910438272506
Position 16920: 0.00043079945788905647
Position 889: 0.000409124248844593
Position 1247: 0.00039156037773093274
Position 20670: 0.0003888094818192166
Position 16767: 0.0003875796459883626
Position 2748: 0.0003620570692389413
Position 877: 0.00035955572967108946
Position 11941: 0.0003575575026919085
Position 18920: 0.00035735052264546975
Position 15298: 0.0003556298485279719
Position 894: 0.0003430421357098949
Position 14850: 0.00032039384706265985
Position 17102: 0.00031090420677492805
Position 16873: 0.00030994915759602603
Position 14595: 0.00028361046944741194
Position 19103: 0.0002767836637588147
Position 19505: 0.0002731216522140656
Position 14472: 0.0002444387943814409
Position 18702: 0.00024267381740440043
Position 14996: 0.0002199923941809108
Position 983: 0.00021493309171376017
Position 19160: 0.00021167185873074634
Position 20822: 0.00020261310703174483
Position 19173: 0.00019208222353866194
Position 2110: 0.00018385179254953749
Position 16151: 0.0001657126263258833
Position 16560: 0.00016333248054630316
Position 14088: 0.0001570530110097958
Position 273: 0.00014452973311268597
Position 18906: 0.00014068054730059781
Position 16867: 0.0001299031279734009
Position 18602: 0.00012278222614763514
Position 1945: 0.00011691106555106488
Position 15614: 0.00011141596734993208
Position 14292: 0.00010952899893662449
Position 900: 0.00010916036545265523
Position 14634: 0.00010309963855095014
Position 14607: 9.908978695109724e-05
Position 16430: 8.794601523228402e-05
Position 14290: 8.024793846298706e-05
Position 315: 6.83427603374265e-05
Position 18396: 5.655811600001875e-05
Position 591: 5.596849980966646e-05
Position 20999: 5.570595920216341e-05
Position 19157: 5.1997157632308326e-05
Position 15850: 4.91941857055782e-05
Position 14665: 4.2810166206747026e-05
Position 15380: 4.2222655019931764e-05
Position 1103: 4.213227737366781e-05
Position 15935: 3.893636380040898e-05
Position 2082: 3.746302564553156e-05
Position 14704: 3.620677383706912e-05
Position 995: 3.103104679308759e-05
Position 2117: 2.8763011253810006e-05
Position 644: 2.8507962315941394e-05
Position 21221: 2.5922707380936118e-05
Position 21264: 2.535362799892234e-05
Position 16744: 2.427895217696666e-05
Position 3447: 2.4118387579774063e-05
Position 492: 2.3724550070601422e-05
Position 19397: 2.3427988822273812e-05
Position 155: 2.1345117757199072e-05
Position 2692: 2.1313300467469943e-05
Position 1364: 2.1043687002448892e-05
Position 16588: 1.9729817121628722e-05
Position 1720: 1.915648537808765e-05
Position 18085: 1.8721738641356632e-05
Position 18260: 1.7824193968593785e-05
Position 18356: 1.7803592559152603e-05
Position 19139: 1.7218837936442123e-05
Position 246: 1.543046126035895e-05
Position 1802: 1.3742735818427773e-05
Position 14482: 1.358644859801298e-05
Position 475: 1.288972130160167e-05
Position 15358: 1.2247664452151401e-05
Position 15514: 1.206766941789083e-05
Position 14185: 1.1928480092620369e-05
Position 18643: 1.1718102596374024e-05
Position 743: 1.1476441008259792e-05
Position 21119: 1.1473741212971802e-05
Position 16125: 1.1467262963405151e-05
Position 1429: 1.1425004141087199e-05
Position 19706: 1.1406641724311948e-05
Position 20317: 1.1375367342889682e-05
Position 8325: 1.0985059468986368e-05
Position 107: 1.0472706164409853e-05
Position 14868: 1.0378529227567128e-05
Position 20089: 9.379200466919897e-06
Position 14338: 9.083795554116226e-06
Position 14411: 8.369845452433332e-06
Position 859: 7.838276026842103e-06
Position 19931: 7.727364976085618e-06
Position 14431: 7.644949168783793e-06
Position 19816: 6.563934195330762e-06
Position 21439: 5.022086148488253e-06
Position 544: 4.73574822758424e-06
Position 19520: 4.500177854346617e-06
Position 15269: 4.4871854152037565e-06
Position 14298: 4.386029836920489e-06
Position 20192: 4.2791388807272005e-06
Position 21202: 4.207053755792049e-06
Position 3561: 4.099366133504311e-06
Position 2680: 4.055993855164105e-06
Position 20811: 3.953744616499814e-06
Position 303: 3.949255143812544e-06
Position 1441: 3.786954454192231e-06
Position 17832: 3.7724150597793755e-06
Position 381: 3.731629072560196e-06
Position 925: 3.730883210895586e-06
Position 400: 3.6407932462756226e-06
Position 14610: 3.5408251878991035e-06
Position 563: 3.254448697102281e-06
Position 848: 3.165634077657213e-06
Position 1472: 3.066606595369558e-06
Position 301: 2.9329881966875566e-06
Position 16319: 2.8793118212237786e-06
Position 14304: 2.680606047674971e-06
Position 15418: 2.6270976733476453e-06
Position 19067: 2.6074990034836858e-06
Position 993: 2.3582505047790594e-06
Position 19054: 2.1625894746226217e-06
Position 137: 2.0933340085568874e-06
Position 157: 2.0024360823169846e-06
Position 14571: 1.9478295274900813e-06
Position 965: 1.719873617580678e-06
Position 841: 1.6274672057323034e-06
Position 15403: 1.5731351583598614e-06
Position 20640: 1.5014328539649393e-06
Position 13085: 1.4388607664867044e-06
Position 15103: 1.4067499088914569e-06
Position 13670: 1.3895679063048023e-06
Position 1137: 1.210949518712467e-06
Position 14221: 1.1284750501344553e-06
Position 533: 8.769120977683456e-07
Position 15141: 8.681081655989023e-07
Position 365: 7.818650062935753e-07
Position 18830: 7.788288047505608e-07
Position 551: 7.742616675528487e-07
Position 15869: 7.647085928493373e-07
Position 882: 6.351083579064829e-07
Position 1016: 5.712532529467337e-07
Position 14476: 5.555095499860318e-07
Position 120: 4.7598332198711397e-07
Position 13460: 3.9746461736128097e-07
Position 615: 3.9476207528594295e-07
Position 14268: 3.5432438102441003e-07
Position 13650: 3.479862449022291e-07
Position 387: 3.207144020831869e-07
Position 14488: 2.759120955655469e-07
Position 467: 2.692043884420512e-07
Position 14754: 2.4243918533561367e-07
Position 19262: 2.186846412527415e-07
Position 478: 2.0840401926735156e-07
Position 12: 1.829043868873231e-07
Position 15887: 1.8061131861167795e-07
Position 15032: 1.6526076376565225e-07
Position 13316: 1.5955406076006144e-07
Position 260: 1.5778901259111438e-07
Position 13440: 1.396241336539188e-07
Position 18153: 9.495215901221175e-08
Position 333: 9.07972243370343e-08
Position 14824: 7.429612579828919e-08
Position 18078: 4.990479366110598e-08
Position 282: 4.0509434460361244e-08
Position 18852: 3.6113249443049573e-08
Position 427: 2.8338733769597702e-08
Position 19144: 1.8397865327598437e-08
Position 19057: 1.3735779359532654e-08
Position 15115: 1.0117200443464036e-08
Position 38: 6.414488904624469e-09
Position 63: 1.3502869462654094e-09
Position 14936: 9.212731894555296e-10
Position 18772: 7.48914274725939e-10
Position 18049: 6.273884846709264e-10
Position 17747: 2.874613530201101e-10
Position 6221: 2.8734135936605873e-10
Position 514: 2.829597037682211e-10
Position 14213: 2.7635037539558915e-10
Position 14189: 1.5357571183437984e-10
Position 594: 1.3468915031781733e-10
Position 17957: 1.280078100855658e-10
Position 18790: 6.603431570673207e-11
Position 14194: 6.003961445782615e-11
Position 21224: 4.247135788626775e-11
Position 21207: 1.3062367244977081e-11
Position 18435: 1.1256785839773296e-11
Position 15011: 6.499206651934642e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14776: 0.9947224737067488
Position 14176: 0.9880586587941578
Position 20744: 0.9878051186443503
Position 18319: 0.985426776937348
Position 14392: 0.9836582099420549
Position 13041: 0.9806812097552888
Position 17342: 0.9347149396370764
Position 18988: 0.7658717511899267
Position 20953: 0.7430621423169516
Position 13922: 0.7055640550200112
Position 10739: 0.6998776050365739
Position 21387: 0.4410838449056951
Position 374: 0.2902720070416491
Position 13937: 0.2797244756833061
Position 21107: 0.2554388162398478
Position 18982: 0.23368018222485915
Position 22608: 0.21581227792599883
Position 11402: 0.1790154711291909
Position 20926: 0.16304627066489671
Position 23018: 0.12734230532595817
Position 10841: 0.10896164796683243
Position 18808: 0.09191472573605823
Position 8122: 0.08109989798474612
Position 11558: 0.07899468507044709
Position 11589: 0.06644163720163107
Position 21911: 0.06460276014685903
Position 15591: 0.055793755564164514
Position 299: 0.05180068922573044
Position 841: 0.051706864630284115
Position 18074: 0.049842404152954205
Position 21930: 0.04844386442771835
Position 9708: 0.04421932078077323
Position 17385: 0.042082869048559464
Position 986: 0.04124602824077051
Position 19825: 0.03897149989270404
Position 11545: 0.03861056893256351
Position 1198: 0.03848377701369721
Position 921: 0.03680705129906221
Position 22255: 0.035205507704047546
Position 5947: 0.026993612823785415
Position 13771: 0.025457252628271664
Position 19363: 0.024999169222295076
Position 21530: 0.02431225701462977
Position 1043: 0.023916105468258952
Position 13774: 0.023611714626662787
Position 21140: 0.022763768171403274
Position 19848: 0.020460653361447007
Position 5684: 0.019603536485644453
Position 20234: 0.017577554488751725
Position 16546: 0.01747844654711349
Position 10787: 0.01680876338618992
Position 12911: 0.016331443239604622
Position 18059: 0.016040181407780518
Position 21080: 0.01590827188899773
Position 14512: 0.015647222658124647
Position 14404: 0.01504955674888479
Position 8137: 0.014716655036445345
Position 21965: 0.013677251624779937
Position 2141: 0.013534136490868726
Position 22846: 0.01348418131713319
Position 16632: 0.012520847045651748
Position 19477: 0.01233756719910507
Position 18805: 0.012015132711108328
Position 14205: 0.011813976136889743
Position 20767: 0.01147544919459709
Position 22786: 0.011219905963084652
Position 18349: 0.010705730464423425
Position 21122: 0.010236772391096015
Position 21927: 0.010031294553780781
Position 17195: 0.009690660955202409
Position 15362: 0.009499985909119255
Position 12558: 0.009102214089569845
Position 1007: 0.00905286190859843
Position 7894: 0.009019187136808642
Position 21094: 0.008799994659943827
Position 7636: 0.008686080323330073
Position 876: 0.007839607200656558
Position 2617: 0.007009044238277779
Position 20180: 0.006695918383567064
Position 23297: 0.006252941970651231
Position 2192: 0.00603337714918089
Position 21815: 0.005888455851399931
Position 18098: 0.005479178533758816
Position 9033: 0.005281335563993191
Position 2127: 0.00497842780645903
Position 20891: 0.004822912712932455
Position 18027: 0.004714757173994403
Position 15115: 0.004520009607882912
Position 16399: 0.004441591787607115
Position 22456: 0.004177616779311295
Position 333: 0.004105959687348743
Position 21142: 0.003945538283151533
Position 13463: 0.0038644528590571145
Position 15195: 0.003780829467699382
Position 10198: 0.003349969508985675
Position 13939: 0.003124028549020091
Position 14041: 0.0029657786129592876
Position 23026: 0.0029194825068589126
Position 3111: 0.0028987435750047583
Position 15368: 0.002886512551522866
Position 20044: 0.0027955480680553297
Position 1078: 0.0025150042812652346
Position 3938: 0.002497465350381915
Position 19901: 0.0024798209422626635
Position 10298: 0.002457233837294854
Position 20021: 0.0023764421812002717
Position 495: 0.0022905562476344555
Position 9005: 0.0022168351164606396
Position 5866: 0.002171571500157743
Position 16564: 0.002114701390000819
Position 16011: 0.002100339647635378
Position 22323: 0.002073551741415578
Position 21684: 0.001835324491078094
Position 21693: 0.0017735040995785296
Position 11364: 0.0016859031133593582
Position 21334: 0.001640880563370377
Position 11376: 0.0016293047412111181
Position 23493: 0.001516437898141051
Position 3935: 0.0014883385513444916
Position 400: 0.0014623802378617029
Position 11426: 0.0013240135559729471
Position 15129: 0.0013029514171351547
Position 492: 0.0012767881336975579
Position 20352: 0.0012357555364555487
Position 23046: 0.001182791961899128
Position 1785: 0.0011443452785769523
Position 15875: 0.0011323151741974846
Position 2343: 0.0011290962475237094
Position 20321: 0.0010544110308186665
Position 15088: 0.0010370601228878449
Position 2064: 0.001031581525896463
Position 1016: 0.0010201147905004228
Position 1501: 0.001011453657931308
Position 20156: 0.0009854649027068183
Position 1001: 0.000952382644385565
Position 18078: 0.0009253141479104352
Position 20069: 0.0009226583448418227
Position 20992: 0.0008895720300738062
Position 20246: 0.0008738701069511086
Position 20281: 0.0008491257509244376
Position 19898: 0.0008312085042140254
Position 591: 0.0008083485018630465
Position 2817: 0.0007975707294041668
Position 21486: 0.0007245333033226223
Position 18380: 0.0007099312555764405
Position 2790: 0.0006963257728484787
Position 18330: 0.0006945957951877393
Position 597: 0.000693203150190226
Position 17415: 0.0006666649334384089
Position 11460: 0.000665905348199938
Position 17421: 0.0006526369610365792
Position 14579: 0.0006463159764444569
Position 13460: 0.0006429666699789425
Position 16476: 0.0006362860393945197
Position 12839: 0.00063321551162776
Position 6392: 0.000586349848312634
Position 5398: 0.0005735462634531385
Position 959: 0.0005259527376666894
Position 17600: 0.0004933301889210655
Position 2887: 0.0004832148964722997
Position 7327: 0.00047983753786564026
Position 2363: 0.0004792059023422928
Position 20036: 0.00047909757346970916
Position 5106: 0.0004743477977646734
Position 16844: 0.0004152702579005493
Position 17999: 0.0004102370050727102
Position 6455: 0.00038960835043715266
Position 18435: 0.00038362395882118346
Position 20284: 0.00038094533022807003
Position 21146: 0.00037462145324427637
Position 21291: 0.0003708254271113953
Position 15944: 0.0003643207565738532
Position 20301: 0.0003411339652873162
Position 15663: 0.0003386282587646392
Position 1492: 0.0003309662995991672
Position 14606: 0.00030766200773983503
Position 2028: 0.0002939354184636277
Position 17316: 0.00028875961000429515
Position 18432: 0.00028250528358102363
Position 15610: 0.00028128436009333793
Position 15705: 0.000278568285875353
Position 19792: 0.00027247481009873563
Position 6464: 0.0002677683862486564
Position 19139: 0.00026395051185242133
Position 13954: 0.00026241533998564353
Position 848: 0.000253012645936448
Position 19580: 0.00025266325491534976
Position 5379: 0.0002462556155708338
Position 15900: 0.00023862151947409843
Position 17287: 0.00022775656024600274
Position 1288: 0.0002274014151375172
Position 15306: 0.00020901930025263378
Position 18102: 0.00020842228238634222
Position 5269: 0.0001931329223878889
Position 14919: 0.00018505648161637415
Position 22290: 0.0001754879081771518
Position 15103: 0.00017280521202212454
Position 15598: 0.00016321733857846413
Position 16817: 0.00015464467387659575
Position 19416: 0.00015361410707302527
Position 15229: 0.00015340590231860326
Position 3042: 0.0001522431973843358
Position 18847: 0.0001461666642334941
Position 15225: 0.00014038948378493433
Position 15085: 0.00014024299834098877
Position 16371: 0.00013561006259528284
Position 17805: 0.00012964372284388618
Position 15371: 0.0001292556011843792
Position 15202: 0.00012659724056466386
Position 21180: 0.00011813488194440686
Position 20728: 0.00011581539772407209
Position 14518: 0.00011540779639915068
Position 1170: 0.00011389157579024099
Position 12805: 0.00011015005653576452
Position 14735: 0.00010991169779960556
Position 2067: 0.00010864957710017708
Position 14571: 0.00010214381008087987
Position 21175: 9.228785999850333e-05
Position 15242: 8.59594922438517e-05
Position 18451: 8.449429368859553e-05
Position 14550: 7.905629292307373e-05
Position 15389: 7.485252823315829e-05
Position 15418: 7.401054679395555e-05
Position 19005: 6.799445497302063e-05
Position 18476: 6.505472598894159e-05
Position 15657: 5.9237534510408335e-05
Position 17427: 5.8604600140332154e-05
Position 15141: 4.9572950548100036e-05
Position 478: 4.7323962140329235e-05
Position 1872: 4.71561772657549e-05
Position 16065: 4.4851821223082424e-05
Position 21047: 4.25185612586228e-05
Position 18841: 4.0673497157984914e-05
Position 2498: 4.0071709848067875e-05
Position 1526: 3.8241445328236854e-05
Position 17490: 3.758954327105271e-05
Position 3888: 3.6401502733355236e-05
Position 17484: 3.6187807719762315e-05
Position 14647: 3.603985062727204e-05
Position 18529: 3.4592309275096415e-05
Position 1515: 3.31565311205961e-05
Position 5054: 3.1025021837264834e-05
Position 551: 2.9663775367162755e-05
Position 18833: 2.9209151325006702e-05
Position 17060: 2.8028054382947225e-05
Position 16804: 2.7840034541134938e-05
Position 612: 2.704459357017258e-05
Position 14071: 2.6384144132565827e-05
Position 15384: 2.594519827524381e-05
Position 3119: 2.275700643070176e-05
Position 16235: 2.1948435552407204e-05
Position 4068: 2.180264766412887e-05
Position 18559: 2.119027863577801e-05
Position 1773: 2.055516893335769e-05
Position 17095: 2.051583060558977e-05
Position 18532: 1.757628480945159e-05
Position 18905: 1.7212452229912925e-05
Position 17466: 1.4093648021011323e-05
Position 18702: 1.2484390422000443e-05
Position 17092: 1.2375499585823967e-05
Position 18386: 1.1460496767436613e-05
Position 17394: 1.1136395417610428e-05
Position 16309: 1.0569231335394491e-05
Position 882: 9.242512760560453e-06
Position 644: 9.121998628750093e-06
Position 14128: 9.052965031534956e-06
Position 21219: 7.958243661376805e-06
Position 169: 7.876426520420427e-06
Position 19541: 7.212412238032508e-06
Position 14443: 6.957252948929531e-06
Position 1086: 6.067484647574699e-06
Position 14431: 5.358832545698368e-06
Position 683: 4.880308926242151e-06
Position 16898: 4.857178274074138e-06
Position 811: 4.408634486826259e-06
Position 14457: 3.907105383265736e-06
Position 889: 3.5571106957451295e-06
Position 21032: 2.787379893678252e-06
Position 19127: 2.768513643883915e-06
Position 14559: 2.3006560877901173e-06
Position 21391: 2.2820973677623394e-06
Position 686: 2.225699632774292e-06
Position 9102: 2.2128706357442276e-06
Position 544: 2.169999539811911e-06
Position 14527: 2.0884165380094697e-06
Position 14261: 1.957137021919436e-06
Position 15145: 1.5745865999173152e-06
Position 14710: 1.1521578820942066e-06
Position 15256: 1.0969704731701833e-06
Position 15209: 1.0019028763853703e-06
Position 14644: 9.863877448217257e-07
Position 18472: 9.65939815026798e-07
Position 18967: 9.259887314016125e-07
Position 2507: 8.914763550954155e-07
Position 14849: 8.871448683602297e-07
Position 508: 7.968154547861796e-07
Position 815: 7.577804455307267e-07
Position 19610: 7.064006921336966e-07
Position 3076: 6.491651909564936e-07
Position 2850: 5.445706862441721e-07
Position 14824: 5.376643130498734e-07
Position 803: 3.7550945041670175e-07
Position 180: 3.7543724924703473e-07
Position 3237: 2.986760595371429e-07
Position 15061: 2.5989378211263446e-07
Position 19177: 2.509457430112678e-07
Position 155: 2.3990958260968897e-07
Position 21011: 2.0415840214478927e-07
Position 14740: 1.9818104455330142e-07
Position 14813: 1.9631337914124112e-07
Position 14859: 1.735093904444412e-07
Position 15054: 1.703687717187522e-07
Position 73: 1.6557808040577918e-07
Position 14467: 1.6474868099653714e-07
Position 14189: 1.2510479892399734e-07
Position 15667: 1.212709458155153e-07
Position 15376: 1.0503918990578012e-07
Position 15800: 8.90840001434717e-08
Position 615: 7.434659372008333e-08
Position 14285: 6.587893559792463e-08
Position 230: 6.398705026670487e-08
Position 4002: 4.240037925290792e-08
Position 19017: 4.194790547177572e-08
Position 277: 3.5756066088729924e-08
Position 184: 2.076783232639522e-08
Position 227: 1.2782203746888795e-08
Position 14279: 1.2517775800978561e-08
Position 14988: 7.011221190722297e-09
Position 14985: 4.693926286120417e-09
Position 201: 4.450989443929245e-09
Position 694: 1.8552703050856034e-09
Position 475: 1.42011248864271e-09
Position 14944: 1.3017398538294788e-09
Position 195: 1.1810681262928115e-09
Position 14746: 1.1652609290978383e-09
Position 14958: 9.168190950309524e-10
Position 14350: 8.155825508968571e-10
Position 572: 4.4517054985037517e-10
Position 19014: 3.1821200605432784e-10
Position 111: 3.0510379532176024e-10
Position 114: 3.048621265908577e-10
Position 14338: 1.837795727519007e-10
Position 254: 7.50479967393488e-11
Position 1429: 6.575658366232755e-11
Position 120: 5.4197721650352714e-11
Position 246: 5.715240198102499e-13
Position 186: 6.513358176953592e-18
