Gene = Sema5c
Position 10381: 1.8435724720425597e-05
Position 12293: 1.798846518226839e-05
Position 141: 1.7912937604550678e-05
Position 973: 1.725778486293348e-05
Position 167: 1.6398604504597767e-05
Position 2815: 1.593506713461184e-05
Position 12231: 1.4803073093269017e-05
Position 11915: 1.4269575275407214e-05
Position 10234: 1.4033783986256156e-05
Position 1467: 1.395048188165756e-05
Position 9983: 1.3134362358279575e-05
Position 517: 1.3048743425629382e-05
Position 10853: 1.20098634382243e-05
Position 783: 1.1333307617466679e-05
Position 11407: 1.1190960838714105e-05
Position 3376: 1.0760682164458758e-05
Position 9840: 1.0126329032964182e-05
Position 13404: 9.938274738952909e-06
Position 1560: 8.937930284180882e-06
Position 9971: 8.540569994172737e-06
Position 12166: 8.537498889280894e-06
Position 158: 8.343923543816041e-06
Position 1279: 8.08523371231896e-06
Position 1156: 7.971378491328897e-06
Position 14206: 7.564038178137035e-06
Position 11308: 7.545114296681937e-06
Position 676: 7.439428233996652e-06
Position 10175: 6.855062968687713e-06
Position 1123: 6.05933230908817e-06
Position 10439: 6.059179257770596e-06
Position 3293: 6.0276710344939215e-06
Position 12649: 5.888713318226749e-06
Position 9926: 5.887280764480341e-06
Position 13327: 5.850533248825815e-06
Position 1140: 5.623980700727661e-06
Position 13396: 5.609893611820602e-06
Position 26: 5.205543163241545e-06
Position 1106: 4.273890034360917e-06
Position 724: 4.25421367006042e-06
Position 13107: 4.156537006281381e-06
Position 11238: 3.687484647252064e-06
Position 674: 3.6261076210984226e-06
Position 1614: 3.4714490063207845e-06
Position 2634: 3.2474873706812766e-06
Position 1175: 3.240870940336827e-06
Position 279: 3.1954081930109766e-06
Position 11285: 3.1428857317988656e-06
Position 1441: 3.082548019961405e-06
Position 13089: 2.967621893650907e-06
Position 993: 2.9555251951682423e-06
Position 11128: 2.9006953385648954e-06
Position 970: 2.849997505441125e-06
Position 2416: 2.799546267544406e-06
Position 11636: 2.733321438687942e-06
Position 132: 2.637444893831114e-06
Position 2304: 2.463327377736865e-06
Position 12435: 2.434364156416615e-06
Position 11483: 2.4016331604828613e-06
Position 4: 2.3614545593338633e-06
Position 1082: 2.105413330754793e-06
Position 10057: 2.0815609254304195e-06
Position 9974: 2.073548163305972e-06
Position 1305: 2.0187583590591787e-06
Position 10434: 2.0042498569303664e-06
Position 2302: 1.9899131648774377e-06
Position 13374: 1.81697227468768e-06
Position 10868: 1.7412114073368512e-06
Position 527: 1.6598252767765551e-06
Position 2270: 1.5780438912347283e-06
Position 9870: 1.4936689546811013e-06
Position 10387: 1.4402745594057728e-06
Position 13131: 1.3225329752460162e-06
Position 12749: 1.316028812979201e-06
Position 12881: 1.2899808085203882e-06
Position 9858: 1.2504772823554814e-06
Position 1040: 1.1583074712314076e-06
Position 11983: 9.909747457700284e-07
Position 13114: 9.020332389565576e-07
Position 274: 8.997007870910742e-07
Position 14264: 8.974322907515176e-07
Position 1470: 8.958741299901078e-07
Position 14246: 8.901265395802631e-07
Position 10322: 8.206555931846807e-07
Position 11861: 7.419765685074535e-07
Position 12866: 7.377728155163655e-07
Position 1397: 6.933380761872082e-07
Position 12746: 6.891231529563941e-07
Position 9924: 6.638718862876276e-07
Position 9977: 6.598688715545325e-07
Position 1080: 5.600102182341754e-07
Position 735: 5.392647066258707e-07
Position 2389: 5.322400959648098e-07
Position 281: 5.204919175297333e-07
Position 13253: 4.881158478751715e-07
Position 10715: 4.571125265089181e-07
Position 10146: 4.4054099326213325e-07
Position 3596: 3.3232533179707173e-07
Position 12653: 3.223707875607833e-07
Position 10909: 3.102253881239783e-07
Position 12255: 2.81760909179137e-07
Position 12887: 2.68211213466139e-07
Position 9889: 2.646335677749841e-07
Position 12701: 2.6186436421634454e-07
Position 10875: 2.503052741925716e-07
Position 13280: 2.440983037738637e-07
Position 2069: 2.31461599275014e-07
Position 12804: 2.303215029939381e-07
Position 10357: 2.2618127966086687e-07
Position 12890: 2.232126369362237e-07
Position 13133: 2.1050628878604555e-07
Position 2003: 2.0221347435391907e-07
Position 1971: 1.9177075328201738e-07
Position 12659: 1.8115507042072836e-07
Position 10109: 1.6096616302849635e-07
Position 1150: 1.5063763816368855e-07
Position 12140: 1.4958359786205946e-07
Position 13104: 1.3809324226056612e-07
Position 12662: 1.293845695797431e-07
Position 10829: 1.2898310275873785e-07
Position 12264: 1.2886498978959797e-07
Position 13332: 1.2754654011305854e-07
Position 12285: 1.2178615429625033e-07
Position 10028: 1.2029319736952088e-07
Position 12180: 1.108262693607953e-07
Position 12817: 1.0758680419803587e-07
Position 10360: 1.04805068889582e-07
Position 1983: 1.0009316396092719e-07
Position 12273: 8.363092784776587e-08
Position 10114: 8.089753858349685e-08
Position 12066: 7.766974357304525e-08
Position 12401: 7.465484250618167e-08
Position 1998: 7.045333680532693e-08
Position 12164: 7.027939838501105e-08
Position 12155: 6.772858451257296e-08
Position 12665: 6.216285654032452e-08
Position 13262: 6.074762347464688e-08
Position 12851: 5.969592083469947e-08
Position 10844: 5.8069304702525917e-08
Position 10156: 5.5741702578445544e-08
Position 10106: 5.291594587166901e-08
Position 11787: 5.107743366307974e-08
Position 12499: 5.090010655202031e-08
Position 11809: 4.8298362659821755e-08
Position 10885: 4.7781051506372094e-08
Position 12795: 4.572196191693541e-08
Position 12106: 4.500363129362252e-08
Position 10878: 4.3985548543546564e-08
Position 10758: 4.182666822594427e-08
Position 10923: 3.869650133172451e-08
Position 2446: 3.7052407845850893e-08
Position 12296: 3.632695009152782e-08
Position 11639: 3.5949760644161235e-08
Position 12278: 3.3579782793440554e-08
Position 12527: 2.3562896935152766e-08
Position 13076: 2.2534079448709712e-08
Position 13099: 2.201716921487171e-08
Position 2159: 2.127419034022513e-08
Position 12028: 2.1185021733245778e-08
Position 12532: 1.3442023714105848e-08
Position 11847: 1.328158556163421e-08
Position 1948: 1.2200032232844012e-08
Position 12422: 1.179223671131459e-08
Position 10855: 1.1140446706777355e-08
Position 12128: 1.0303422497831512e-08
Position 12689: 8.990959369666234e-09
Position 13203: 8.800881500474655e-09
Position 12354: 8.35265835444385e-09
Position 12384: 8.24853268521454e-09
Position 12365: 6.051556062167944e-09
Position 12235: 5.752919278338477e-09
Position 12854: 5.285696877424651e-09
Position 11132: 4.785219520445173e-09
Position 11631: 4.730143210741657e-09
Position 11094: 4.123219315851445e-09
Position 11623: 3.044828328655115e-09
Position 11625: 2.6924136333347096e-09
Position 11416: 2.3595083871206136e-09
Position 11997: 2.2501843705973534e-09
Position 2560: 4.630336131580825e-10
Position 13005: 3.467776416681346e-10
Position 13287: 3.1039720327780577e-10
Position 12318: 8.461073193807823e-11
Position 12063: 4.189785911511706e-11
Position 1962: 3.2657353497381095e-11
Position 2318: 5.420013878633545e-12
Position 13503: 3.5948736847418508e-12
Position 10116: 1.6699702736483983e-12
Position 10688: 1.6610608235150568e-12
Position 12210: 3.6759469551148297e-13
Position 10674: 7.916708696873141e-14
Position 12686: 4.1024809145087705e-14
Position 12768: 3.655574009484884e-14
Position 12217: 2.8374963615514744e-14
Position 12677: 2.2172715059229604e-14
Position 10085: 6.288829889262436e-15
Position 13476: 1.5117996412604206e-16
Position 10613: 2.1815614807906857e-17
Position 13027: 2.301961855262576e-18
Position 13024: 7.793400691587847e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 9758: 0.9993025145050477
Position 13217: 0.9991685058033354
Position 13476: 0.9987880770690257
Position 12020: 0.998781801594126
Position 11105: 0.9911524409253161
Position 10633: 0.9909157399812388
Position 10828: 0.9828919321217445
Position 1789: 0.9776364753875565
Position 10069: 0.967255723107077
Position 871: 0.9191731710548404
Position 12995: 0.8612949944866953
Position 13004: 0.13868264054009108
Position 13984: 0.08803694434270463
Position 11607: 0.04987631831363172
Position 554: 0.039021424125118054
Position 14180: 0.038873946974239654
Position 9358: 0.03629574310872603
Position 10360: 0.03574168810783296
Position 10132: 0.030207506100612257
Position 945: 0.023917753111890528
Position 12552: 0.023597808170419763
Position 3758: 0.023589388842840397
Position 3841: 0.02118208620058999
Position 597: 0.020721519283223758
Position 14150: 0.019222389323757593
Position 12555: 0.017913170320010982
Position 719: 0.01602552559213329
Position 904: 0.015593222680823244
Position 10842: 0.01441806644162518
Position 670: 0.013669238876900403
Position 2685: 0.012988354707750798
Position 10399: 0.01207232381981702
Position 2526: 0.010942577422086345
Position 5433: 0.010908714889913046
Position 13909: 0.008424930428396728
Position 948: 0.00842020013260759
Position 2862: 0.006946339108096248
Position 12515: 0.006555005150679948
Position 13950: 0.005975238298202547
Position 3976: 0.005590960475257952
Position 13724: 0.005229919053948529
Position 369: 0.0051979564860696595
Position 3936: 0.004735039962987883
Position 7789: 0.004344306494218679
Position 5542: 0.00428619799066072
Position 12584: 0.004021259263769599
Position 674: 0.0037061463173382716
Position 8849: 0.003540878653685689
Position 11125: 0.003448380279265089
Position 8155: 0.0034143507700749834
Position 11615: 0.0032700924301929534
Position 12396: 0.0030928612898893197
Position 401: 0.0029857067502640413
Position 3029: 0.0029676664629732065
Position 13992: 0.002736077834709428
Position 11161: 0.002498089467278281
Position 13670: 0.002387287040023733
Position 1218: 0.002287591101946274
Position 10387: 0.002246193420161121
Position 8630: 0.0021485763458300032
Position 4364: 0.0018559203933826473
Position 11820: 0.0018155389432655445
Position 10515: 0.0016369180175180144
Position 694: 0.0015231731620460973
Position 2052: 0.0013544589671740234
Position 3997: 0.0013270573676365264
Position 10452: 0.0013260709273716607
Position 12755: 0.0012311116764158914
Position 10918: 0.0012230317673661787
Position 2169: 0.0012070231247400074
Position 448: 0.0012021146970442092
Position 6312: 0.0011555678319370287
Position 3632: 0.0011301021089826938
Position 2268: 0.0010799750743120653
Position 12045: 0.0010624848693785468
Position 11111: 0.0010160485064070895
Position 3635: 0.0009031082767564613
Position 2868: 0.0008617581399253767
Position 10651: 0.0008001112828136606
Position 8696: 0.0007906482428756452
Position 1156: 0.0007767806626242049
Position 8192: 0.0007321683126992075
Position 13280: 0.0007286377338134727
Position 14246: 0.0007016256373491755
Position 765: 0.0006823027650624876
Position 602: 0.0006816465089442472
Position 1106: 0.0006609401764488962
Position 10417: 0.000658277982301616
Position 2166: 0.0006580421546247554
Position 11184: 0.0006379860347181884
Position 5405: 0.0006264002263324632
Position 4013: 0.0005775819756441271
Position 4525: 0.0005687984331035677
Position 8032: 0.0005629196834436861
Position 10028: 0.0005079806634756359
Position 5485: 0.0004923963157475994
Position 4298: 0.00048031760613290094
Position 14309: 0.0004715039828057483
Position 328: 0.00046803133133162955
Position 2634: 0.00045748140932712567
Position 3015: 0.00041503143792942564
Position 625: 0.00041427056476129253
Position 13786: 0.00040107691845877826
Position 12647: 0.0003906770827970173
Position 1727: 0.00038648963346424076
Position 13597: 0.0003833243243166717
Position 8169: 0.00037994609132532944
Position 5384: 0.0003738111061773988
Position 2661: 0.00035200324146167063
Position 10581: 0.0003511158661904167
Position 11022: 0.00034794961456917996
Position 10320: 0.00031974054718765716
Position 334: 0.0003172762716535926
Position 12520: 0.00031290611397762937
Position 5718: 0.00030616724274567386
Position 2017: 0.0003044152508345243
Position 13889: 0.0003042032515416304
Position 3665: 0.00029975663644633794
Position 12467: 0.00029739925656419453
Position 5479: 0.00028929096049382737
Position 3687: 0.0002780175889486831
Position 317: 0.0002652895958031271
Position 558: 0.00024498888596448154
Position 2091: 0.00023999027035594958
Position 2034: 0.00022680630517205288
Position 743: 0.00022646910422346222
Position 2361: 0.0002198737531701186
Position 7382: 0.00020919360627061245
Position 4345: 0.00020263784158777056
Position 8181: 0.00020023146345333304
Position 11457: 0.00019924962163515544
Position 10810: 0.00019737400630573021
Position 13931: 0.00019539815188835191
Position 2340: 0.00019385251088625778
Position 11502: 0.00019365299569821092
Position 682: 0.00019246466445418416
Position 10844: 0.00018886046317138084
Position 5988: 0.00018707049272123776
Position 13503: 0.0001798850976131228
Position 956: 0.0001739091598323589
Position 11326: 0.0001664310132530198
Position 2612: 0.0001654241473463655
Position 12597: 0.00016304844876850066
Position 10317: 0.00015736131775893964
Position 3583: 0.0001546388625518373
Position 13488: 0.00014719842204266465
Position 801: 0.00014559785598421314
Position 10075: 0.000144164633125683
Position 2874: 0.00013517216741497603
Position 11817: 0.00013430648380677153
Position 3807: 0.00012734117673424649
Position 11631: 0.00012635950500673078
Position 10851: 0.00012616337744975
Position 6009: 0.0001223660824526456
Position 11525: 0.00012050763739935949
Position 11745: 0.0001185034448860736
Position 10085: 0.00011652600463704041
Position 10812: 0.00011305929654143
Position 12768: 0.00011054246357220994
Position 1499: 0.00010803498734679325
Position 3596: 0.00010295912096524391
Position 307: 0.00010027696110192652
Position 5459: 9.870860762888161e-05
Position 11551: 9.825965824378704e-05
Position 4910: 9.820454661715949e-05
Position 14264: 9.780339325273044e-05
Position 9230: 9.7716539416625e-05
Position 11426: 9.740105076393593e-05
Position 2763: 9.506125005295782e-05
Position 2142: 8.963524749250908e-05
Position 10563: 8.54402385284253e-05
Position 3402: 8.381990806052809e-05
Position 565: 8.06202380112933e-05
Position 11181: 7.97999573903427e-05
Position 14050: 7.957049093686355e-05
Position 10021: 7.50377598809095e-05
Position 14197: 7.333689689672956e-05
Position 762: 7.20272016021211e-05
Position 2302: 7.139963316426841e-05
Position 13305: 6.507312730917341e-05
Position 11313: 5.626306308553916e-05
Position 10585: 5.1807631260852626e-05
Position 12801: 5.128827131679342e-05
Position 14211: 4.9994329507763424e-05
Position 274: 4.879672277621483e-05
Position 12028: 4.8121814520559706e-05
Position 12885: 4.733718629078999e-05
Position 2065: 4.7270545329344805e-05
Position 11555: 4.682009452268487e-05
Position 12494: 4.665321088510508e-05
Position 14107: 4.600397719109789e-05
Position 12558: 4.5273377726386666e-05
Position 2458: 4.168049537226325e-05
Position 428: 4.1119798144259164e-05
Position 10140: 3.9095448157381334e-05
Position 11977: 3.877273685321096e-05
Position 3034: 3.817672303837822e-05
Position 288: 3.6599012371900474e-05
Position 745: 3.544288655501444e-05
Position 9899: 3.418803166451532e-05
Position 1120: 3.192419650544888e-05
Position 11187: 3.15190765620269e-05
Position 10976: 2.7853211866149237e-05
Position 11736: 2.7064325304253086e-05
Position 11706: 2.6249619795857248e-05
Position 10885: 2.5216434245862353e-05
Position 12408: 2.4247373385156073e-05
Position 12653: 2.3878462165479685e-05
Position 11423: 2.3734302080272638e-05
Position 10861: 1.9450592193268823e-05
Position 10101: 1.8997371525234322e-05
Position 777: 1.8134279142411805e-05
Position 14029: 1.7760581478462995e-05
Position 13332: 1.7365177358451517e-05
Position 11979: 1.7315888823307607e-05
Position 13875: 1.6433552602946804e-05
Position 11847: 1.4870916352793075e-05
Position 10156: 1.4587611659791953e-05
Position 10322: 1.3742035779308744e-05
Position 1367: 1.3450209179680777e-05
Position 11308: 1.253024938961409e-05
Position 11391: 1.168282957708316e-05
Position 991: 1.1372049890468356e-05
Position 11826: 1.0960013010355505e-05
Position 13849: 1.0152090582437242e-05
Position 11636: 1.0031572504270691e-05
Position 12381: 9.945119115355633e-06
Position 12090: 9.73677475920955e-06
Position 9248: 9.610699495604929e-06
Position 11700: 9.350787874715884e-06
Position 13689: 8.450321097773908e-06
Position 3516: 8.109533766527564e-06
Position 9699: 7.953746800667957e-06
Position 11190: 7.89262943015324e-06
Position 3359: 7.865252589848567e-06
Position 10969: 7.693025576384315e-06
Position 12964: 7.1331105024377125e-06
Position 1163: 6.999345193561677e-06
Position 3151: 6.518871598674873e-06
Position 13041: 6.129427530542247e-06
Position 10203: 5.990138601042706e-06
Position 11856: 5.703929841982107e-06
Position 970: 5.233028869910382e-06
Position 9271: 5.140716438368569e-06
Position 735: 4.990397396654036e-06
Position 10805: 4.749310384304252e-06
Position 13957: 4.313831278353356e-06
Position 1926: 4.244828270177179e-06
Position 13396: 4.0433772274005074e-06
Position 1373: 4.013750555584468e-06
Position 2503: 3.901653897683747e-06
Position 2735: 3.579200333375862e-06
Position 1959: 3.5206693682464225e-06
Position 608: 3.4917681949174165e-06
Position 13840: 3.4002827665224497e-06
Position 3349: 3.3049813532393293e-06
Position 1560: 3.2722681476624994e-06
Position 8073: 3.200346244091267e-06
Position 8596: 2.7502135993988325e-06
Position 2201: 2.516089387308874e-06
Position 2318: 2.4589614579877712e-06
Position 13339: 2.4102491212014715e-06
Position 7353: 2.3171879602222568e-06
Position 2198: 2.177912439468884e-06
Position 9255: 2.1681812975988303e-06
Position 11983: 2.1406895059394185e-06
Position 12483: 2.1028442749631687e-06
Position 13794: 2.0974313964008736e-06
Position 11442: 2.0358970076970837e-06
Position 13011: 1.967784513362823e-06
Position 484: 1.9033773921888358e-06
Position 11229: 1.8961032160472119e-06
Position 11877: 1.8652667988345905e-06
Position 2988: 1.8597462294146161e-06
Position 3891: 1.8287402211073664e-06
Position 2473: 1.727034593433508e-06
Position 11522: 1.6723210496771517e-06
Position 5325: 1.5792557871179818e-06
Position 13370: 1.5699100992708742e-06
Position 9966: 1.535532657025933e-06
Position 3668: 1.4813069673524208e-06
Position 11478: 1.4666238178700648e-06
Position 8653: 1.4049239467130284e-06
Position 14224: 1.3825483315706022e-06
Position 4933: 1.372143614259955e-06
Position 5551: 1.3564141479588375e-06
Position 14216: 1.3439298359865184e-06
Position 1437: 1.1306511796325465e-06
Position 8676: 1.103722313308051e-06
Position 196: 1.0376162542650632e-06
Position 10893: 9.065680217480002e-07
Position 10702: 9.059970382555671e-07
Position 10695: 7.79277816325774e-07
Position 10146: 7.229271481662208e-07
Position 8708: 7.154312724075684e-07
Position 1460: 6.689476368438256e-07
Position 13315: 5.648622740459348e-07
Position 8369: 4.7672683042880587e-07
Position 10114: 4.7303351150725116e-07
Position 11147: 4.695273125233437e-07
Position 8035: 3.1367549242518936e-07
Position 10226: 2.8016380671684867e-07
Position 87: 2.201278329754042e-07
Position 92: 2.120297116678047e-07
Position 10559: 1.6557088773645442e-07
Position 12422: 1.568019366291829e-07
Position 12354: 1.4684082904533273e-07
Position 13508: 1.4525038624414298e-07
Position 12318: 1.056867592341857e-07
Position 1537: 9.95674950588766e-08
Position 2281: 6.587117975696809e-08
Position 1971: 6.531413216499827e-08
Position 10674: 6.426558675953817e-08
Position 12405: 5.806240094398755e-08
Position 13084: 5.1628763430596365e-08
Position 2212: 4.728673324170046e-08
Position 12455: 4.203539465337333e-08
Position 10679: 3.752068058898688e-08
Position 12398: 3.6843747503721445e-08
Position 12384: 3.6732815926838664e-08
Position 12285: 3.086347965433499e-08
Position 13404: 3.029986662427044e-08
Position 12111: 2.8611822195307088e-08
Position 13417: 1.9508906454859147e-08
Position 11987: 1.704880555206114e-08
Position 13150: 1.3817460860524754e-08
Position 1948: 1.3385730798643404e-08
Position 2108: 1.234884574706152e-08
Position 1865: 1.1761114515090356e-08
Position 13374: 1.1368959988040971e-08
Position 1621: 8.504789619498018e-09
Position 13527: 6.166201605680537e-09
Position 13024: 5.5570400888756145e-09
Position 13020: 5.353156456098137e-09
Position 13144: 2.28545279235083e-09
Position 105: 2.10987168910268e-09
Position 101: 1.562551396658037e-09
Position 2098: 9.928793824936225e-10
Position 3052: 6.38481477288145e-10
