Gene = ssp6
Position 2389: 1.1073560208980827e-05
Position 3722: 1.0909438184583004e-05
Position 2533: 1.0689451259687907e-05
Position 3146: 1.035458254115363e-05
Position 2738: 9.404029313689332e-06
Position 2591: 7.276661642141062e-06
Position 168: 6.900758837352788e-06
Position 685: 6.8647156858681365e-06
Position 3776: 6.3814338672046674e-06
Position 2891: 6.061850940721687e-06
Position 148: 5.855573370078973e-06
Position 628: 5.312206926332001e-06
Position 815: 4.729218127252579e-06
Position 1766: 3.4236684968498557e-06
Position 2794: 3.3886003151962614e-06
Position 1429: 3.340661073522493e-06
Position 1756: 3.2305727772096697e-06
Position 1357: 3.228015397411912e-06
Position 755: 3.177843007831915e-06
Position 586: 2.9643994944415096e-06
Position 764: 2.8569428092208087e-06
Position 1338: 2.658425197167201e-06
Position 778: 2.653994236857127e-06
Position 4121: 2.545682569806734e-06
Position 3032: 2.483333313274738e-06
Position 1563: 2.2102419402254752e-06
Position 766: 2.165633034227381e-06
Position 699: 1.961297284833202e-06
Position 543: 1.912571717696254e-06
Position 1483: 1.6549473603531904e-06
Position 2496: 1.5660798082003484e-06
Position 295: 1.452832520324474e-06
Position 398: 1.1542889557101952e-06
Position 311: 1.0659840452604663e-06
Position 491: 8.286458439544249e-07
Position 250: 5.441474344688192e-07
Position 2290: 3.1952051555706303e-07
Position 198: 2.1917720020203868e-07
Position 776: 8.960149657541716e-08
Position 758: 6.265925571489859e-08
Position 2380: 4.993853927145507e-08
Position 2857: 4.144225980148303e-08
Position 2620: 3.8840880608868106e-08
Position 2780: 3.2652025618561643e-08
Position 3061: 2.9293271542689764e-08
Position 2606: 1.9575830368726228e-08
Position 1601: 1.4667979655092214e-08
Position 665: 8.502716979343724e-09
Position 856: 6.414695207011739e-09
Position 1437: 2.7607597100785776e-09
Position 1312: 2.280524158532558e-09
Position 3234: 1.2559824343319204e-09
Position 746: 2.3814057371069803e-10
Position 3001: 5.544383975458109e-11
Position 879: 2.8565916711045e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2619: 0.990924951040508
Position 2196: 0.9710996610698739
Position 2780: 0.2174980144046463
Position 5053: 0.15090929277296547
Position 3875: 0.1279827436451823
Position 5254: 0.09222963908868996
Position 4182: 0.06927169195612885
Position 4899: 0.066457660356818
Position 5385: 0.04696690876031068
Position 3690: 0.04612655067192565
Position 3914: 0.045107211514040756
Position 4946: 0.03666439924183777
Position 876: 0.028889715077464448
Position 3137: 0.025682055140625226
Position 2065: 0.02261430745966791
Position 5238: 0.020733114369169445
Position 4060: 0.020223318422924203
Position 5350: 0.01970663323948335
Position 2806: 0.0149903130599862
Position 1863: 0.01264609672146278
Position 4179: 0.010895555676641829
Position 3572: 0.010276227457626406
Position 3897: 0.009384064464950567
Position 3918: 0.00818546476100419
Position 1884: 0.008164742830288523
Position 2328: 0.006913156668086239
Position 3845: 0.00523875558838162
Position 4865: 0.005150937219858825
Position 3708: 0.004577147873253771
Position 2880: 0.004560540453518826
Position 4071: 0.00443994892848217
Position 1670: 0.003765021821387527
Position 3532: 0.0036023277804704723
Position 5207: 0.0035126247074297773
Position 2652: 0.0033462669345017647
Position 5415: 0.00283345206977826
Position 4976: 0.002569614899923753
Position 2461: 0.002545035958083951
Position 4217: 0.0024816289724348653
Position 5435: 0.002287353999192798
Position 3987: 0.002142979621033805
Position 2987: 0.0020651861692694068
Position 5646: 0.0020214793715954307
Position 1357: 0.002005022446576505
Position 925: 0.0019323612999502713
Position 5266: 0.0018398790578185414
Position 1483: 0.0016937276259032584
Position 3069: 0.0014999592999115656
Position 5182: 0.001349073201479729
Position 300: 0.0013274345959731673
Position 3401: 0.0012892120960939094
Position 1881: 0.001279616364125044
Position 1147: 0.0011779832589789928
Position 3398: 0.0011132417749113966
Position 429: 0.0010827518765177259
Position 4038: 0.0010369695971409448
Position 3452: 0.0010240933295876816
Position 892: 0.0009774841931597727
Position 1822: 0.0009143766852653807
Position 1598: 0.0008875907775744896
Position 4202: 0.0008127023051673422
Position 3766: 0.0007839567427184271
Position 4041: 0.0006941489689870286
Position 5574: 0.0006875726111562565
Position 3582: 0.0006686267476451508
Position 4493: 0.0006618121652344947
Position 4096: 0.0006573443918028926
Position 3609: 0.0005827469598622285
Position 518: 0.0005580123851330704
Position 5678: 0.0004760312097521483
Position 1320: 0.00041605094637948043
Position 500: 0.0003854534111394978
Position 1631: 0.00035329769261636376
Position 3021: 0.00035313091262557304
Position 5398: 0.00035220315583130206
Position 4359: 0.00034409247184539365
Position 1270: 0.00033444098520281953
Position 3657: 0.00030486163858820247
Position 4874: 0.0002908804436483277
Position 2301: 0.0002871353850855526
Position 3800: 0.00027527203535981
Position 3612: 0.00027043158782442587
Position 4917: 0.0002666418680145646
Position 491: 0.0002659107907809783
Position 559: 0.00026046784941448104
Position 4152: 0.00023558276046139578
Position 5556: 0.00022760143174709778
Position 3585: 0.00021355783964125332
Position 5164: 0.0002071411524503233
Position 5226: 0.00020471688383678194
Position 3365: 0.0002034684530032378
Position 3588: 0.00020238773309541375
Position 4988: 0.0002023557666162179
Position 1230: 0.00017809737727812096
Position 3930: 0.00017419392871496886
Position 856: 0.00016321406807931775
Position 1085: 0.00013929390962889312
Position 1030: 0.00013391402640971768
Position 3414: 0.00013291916129742315
Position 1221: 0.00012437672146171637
Position 2757: 0.0001200770560745016
Position 1578: 0.00010758224567562348
Position 2808: 0.00010552884827574505
Position 3192: 0.00010160191704486438
Position 3722: 9.894903782810801e-05
Position 2791: 8.562847167221757e-05
Position 3300: 8.530520827124705e-05
Position 2746: 8.474516733285432e-05
Position 2134: 8.292859431405267e-05
Position 3888: 8.043702439835328e-05
Position 2664: 7.196193175164926e-05
Position 910: 6.885573017501716e-05
Position 2738: 6.624998291216778e-05
Position 2238: 6.49819224256508e-05
Position 343: 6.404957669322778e-05
Position 2113: 6.392549281212345e-05
Position 3814: 6.184823847859738e-05
Position 1186: 6.178662535519517e-05
Position 4365: 5.519265383065281e-05
Position 2992: 4.6676721165270606e-05
Position 2670: 4.4934239953733356e-05
Position 2361: 4.233690840317915e-05
Position 3728: 4.037244263048304e-05
Position 4410: 3.947872195472917e-05
Position 479: 3.926864578553414e-05
Position 3054: 3.792839341537251e-05
Position 1260: 3.700258841991858e-05
Position 2069: 3.524315256068896e-05
Position 717: 2.950326227491665e-05
Position 2754: 2.940167464666318e-05
Position 4422: 2.7271064323789286e-05
Position 1324: 2.635289051896281e-05
Position 458: 2.4437601666796724e-05
Position 3615: 1.8998257542547703e-05
Position 994: 1.8358757003930758e-05
Position 844: 1.7339096387436072e-05
Position 4434: 1.4339748863071544e-05
Position 497: 1.4032774349152733e-05
Position 373: 1.2758880764395616e-05
Position 938: 1.1592292980859353e-05
Position 211: 8.916076383998277e-06
Position 3770: 8.517774943586518e-06
Position 148: 8.409772075085582e-06
Position 325: 7.833571647117098e-06
Position 2017: 6.48346455365707e-06
Position 3435: 6.426882892419588e-06
Position 2273: 6.221871049246247e-06
Position 311: 6.073842198191e-06
Position 1981: 5.551008097587703e-06
Position 3198: 4.732336990075713e-06
Position 455: 4.38555927027815e-06
Position 3420: 4.128509530990243e-06
Position 186: 3.955482563360161e-06
Position 2794: 3.905067660786956e-06
Position 2012: 3.7932946235201132e-06
Position 2472: 3.6279884375343886e-06
Position 3219: 2.8921459360939e-06
Position 3779: 2.7970998938675966e-06
Position 83: 2.7048306771047396e-06
Position 966: 2.6902447345706507e-06
Position 2505: 2.1560329155354212e-06
Position 2899: 2.063486989629193e-06
Position 461: 1.827858037085571e-06
Position 3223: 1.772369174352304e-06
Position 2579: 1.6156449607075203e-06
Position 1515: 1.5056473784900354e-06
Position 1519: 1.4308408748346084e-06
Position 2078: 1.2663821537570363e-06
Position 3246: 1.2553012733891614e-06
Position 352: 1.2392771649437668e-06
Position 527: 1.2324171024797917e-06
Position 316: 1.2251898814276707e-06
Position 159: 8.279089708245239e-07
Position 370: 8.129046570050647e-07
Position 393: 4.5198661916754373e-07
Position 598: 4.4390002672429564e-07
Position 464: 4.093621468272997e-07
Position 2699: 9.094929013657245e-08
Position 2574: 4.270582755085433e-08
Position 2654: 2.7750108300614112e-08
Position 217: 1.8833984636965908e-08
Position 656: 1.599415197408704e-08
Position 623: 1.518285758945747e-08
Position 1116: 1.4098924132341554e-08
Position 194: 7.98003157690618e-09
Position 568: 4.65718125725753e-09
Position 1064: 2.7224464219080307e-09
Position 699: 2.7188774765754846e-09
Position 94: 2.6055271983471928e-09
Position 1035: 2.5200326702569162e-09
Position 531: 2.189019869279172e-09
Position 168: 1.3563680802885682e-09
Position 261: 1.1362215468293411e-09
Position 329: 9.47828705750621e-10
Position 520: 7.597771044884385e-10
Position 162: 7.426620187536736e-10
Position 1242: 6.451782034098684e-10
Position 584: 3.993011245395006e-10
Position 156: 3.24283201973107e-10
Position 575: 1.3593616292950897e-10
Position 586: 2.5668577646481692e-11
Position 337: 1.3927041149500853e-11
Position 116: 6.888462742694674e-14
