Gene = her
Position 1935: 0.0004977475945479649
Position 392: 0.00046674674972373766
Position 2437: 0.00041919178805918786
Position 1970: 0.0003187825359675791
Position 1496: 0.0002539075073627456
Position 1902: 0.00021839469026933443
Position 2484: 0.00020326543429126265
Position 1240: 0.00020007072413922962
Position 2121: 0.0001898711953813256
Position 1506: 0.00018598197646895617
Position 933: 0.0001832790607364246
Position 488: 0.00017633993130223246
Position 921: 0.00015935916547899287
Position 1524: 0.00014611527761216366
Position 103: 0.0001337099631726333
Position 635: 0.00012325303784655088
Position 1493: 0.00011936847231936305
Position 1018: 0.00011929420592152865
Position 353: 0.0001113941424390532
Position 2327: 0.00011008308795958473
Position 1153: 9.405663022354484e-05
Position 1888: 9.106384047559013e-05
Position 1960: 8.971325741268589e-05
Position 989: 8.848981921173825e-05
Position 443: 8.699437254008301e-05
Position 623: 8.511688405375453e-05
Position 2234: 8.271380184274874e-05
Position 508: 8.16391180180811e-05
Position 666: 7.874646562958993e-05
Position 277: 7.47572249612328e-05
Position 1292: 7.265902752830007e-05
Position 1168: 7.002924804668362e-05
Position 572: 6.793274185403808e-05
Position 1769: 6.265033309804603e-05
Position 1219: 5.884588180593076e-05
Position 752: 5.8317164184389944e-05
Position 1946: 5.5683580755965706e-05
Position 152: 5.380265633265794e-05
Position 2009: 5.2266689137591465e-05
Position 841: 5.143932263446437e-05
Position 289: 4.953164522732812e-05
Position 2166: 3.959048849892088e-05
Position 800: 3.604912830582841e-05
Position 1562: 3.3279668873762066e-05
Position 992: 3.210889238994675e-05
Position 539: 2.9421304461981924e-05
Position 461: 2.675151527384245e-05
Position 407: 2.241896628684666e-05
Position 893: 1.6206948546241855e-05
Position 827: 1.538066010926865e-05
Position 2357: 1.519279416205222e-05
Position 160: 1.4297038570740772e-05
Position 1571: 1.3436286302262818e-05
Position 803: 1.2954405443942425e-05
Position 1671: 1.287887360562277e-05
Position 977: 1.2772759437131519e-05
Position 872: 1.2771611920392853e-05
Position 456: 1.1263848962086591e-05
Position 958: 1.0643230696810045e-05
Position 1828: 8.317611739589276e-06
Position 759: 8.250874408656453e-06
Position 1956: 7.175078880948162e-06
Position 785: 6.929997648914887e-06
Position 298: 6.506774876399267e-06
Position 482: 5.514062926464476e-06
Position 2399: 5.259200376248057e-06
Position 1864: 5.230192396088026e-06
Position 1682: 4.871148791422232e-06
Position 998: 4.848470614094858e-06
Position 1553: 4.667075795759347e-06
Position 857: 4.4636960919946475e-06
Position 937: 3.897989362691042e-06
Position 890: 3.45999457516827e-06
Position 791: 3.345764908226404e-06
Position 580: 3.215468765005724e-06
Position 1943: 3.1695299626392498e-06
Position 1259: 2.632658631712232e-06
Position 852: 2.608267273071938e-06
Position 767: 2.4571528870885038e-06
Position 995: 2.3181914215902517e-06
Position 776: 2.296156513174275e-06
Position 1289: 2.260166333433069e-06
Position 231: 1.3203523464557931e-06
Position 848: 1.3193474840979141e-06
Position 806: 1.1123240554680459e-06
Position 1207: 6.897316882006083e-07
Position 740: 6.855897978757128e-07
Position 326: 6.587360964588636e-07
Position 467: 4.019346528678884e-07
Position 1084: 2.4101020160150393e-07
Position 1306: 2.065296382816381e-07
Position 1380: 1.9710279164159074e-08
Position 120: 1.5661334623800092e-10
Position 1679: 3.839932576433006e-11
Position 323: 4.801968107515802e-13
Position 227: 4.503806661380876e-13
