Gene = Atac2
Position 1704: 0.0014828537879548566
Position 1822: 0.001440225633078731
Position 2290: 0.0012752514175496893
Position 1953: 0.0012143680366771938
Position 2131: 0.0010547108298218806
Position 1013: 0.0009881609841100546
Position 2431: 0.0006487676370733982
Position 1709: 0.0006327205905358345
Position 1732: 0.0005889624491205641
Position 1863: 0.00047914837645463937
Position 1377: 0.0004565925632601922
Position 2443: 0.00045334941131761194
Position 1524: 0.0004301240924395972
Position 2606: 0.00042721726760177003
Position 2376: 0.0004023114607462939
Position 1561: 0.00036122982762711134
Position 1074: 0.0003493359591867288
Position 317: 0.00028173288933859347
Position 103: 0.00027485758016633087
Position 2029: 0.00026337112977185183
Position 2483: 0.00026234695869074577
Position 2245: 0.00020337858840702272
Position 1083: 0.00019650363761104846
Position 1931: 0.00017924863509249312
Position 1672: 0.0001789524080450351
Position 2084: 0.00017254614595815036
Position 1265: 0.00016635833444343553
Position 1754: 0.0001497550248676779
Position 1387: 0.0001401621027615561
Position 2102: 0.0001353809720847736
Position 2317: 0.00013194273031934267
Position 2294: 0.00012468957563618752
Position 2165: 0.00010270794324706972
Position 610: 8.725851255239301e-05
Position 876: 7.288952065506802e-05
Position 1904: 5.723580502134076e-05
Position 2322: 5.5900168806177204e-05
Position 1527: 5.414680498757585e-05
Position 1640: 4.6406654985259656e-05
Position 1236: 4.515486392176154e-05
Position 1712: 4.062002069519205e-05
Position 594: 3.88520199478078e-05
Position 1346: 3.608480626920032e-05
Position 2364: 3.41688578110594e-05
Position 224: 3.277748262333106e-05
Position 2582: 2.6062961120573386e-05
Position 2197: 2.5972650890885208e-05
Position 631: 2.3244105825657712e-05
Position 438: 1.911846722196119e-05
Position 2638: 1.8790595687532848e-05
Position 2555: 1.3026807639207567e-05
Position 879: 1.2005037617443514e-05
Position 1514: 9.26599125367425e-06
Position 1889: 9.02114950438018e-06
Position 272: 6.95590221170311e-06
Position 553: 6.854704954474806e-06
Position 256: 5.450633199121308e-06
Position 2629: 5.436292035250846e-06
Position 678: 4.874736309652133e-06
Position 2336: 3.671103526894467e-06
Position 84: 2.7542469355614163e-06
Position 277: 2.585496138352477e-06
Position 1168: 2.4343899300262386e-06
Position 1143: 2.231386900812904e-06
Position 723: 1.996691184994613e-06
Position 675: 1.936841317974081e-06
Position 2611: 1.9181255209396993e-06
Position 511: 1.5590927683358977e-06
Position 1093: 1.4197452980939147e-06
Position 817: 1.1105482668969867e-06
Position 826: 8.743537473615171e-07
Position 854: 7.728441252362572e-07
Position 451: 7.47701164268188e-07
Position 837: 7.457106154354672e-07
Position 2608: 5.923617430132407e-07
Position 1103: 4.2262418880599315e-07
Position 882: 3.106696584646555e-07
Position 634: 2.790614381496997e-07
Position 752: 2.1677171331925952e-07
Position 733: 2.0591060980448318e-07
Position 903: 2.0428481217466676e-07
Position 241: 1.9738807784986154e-07
Position 1115: 1.5766284913932528e-07
Position 1100: 1.2319615860775088e-07
Position 823: 1.1397821231181681e-07
Position 708: 1.012291049575383e-07
Position 1097: 7.599144057921589e-08
Position 1404: 5.668841771641411e-08
Position 1140: 4.860235198475982e-08
Position 1121: 4.3035767838576036e-08
Position 160: 3.804340831109345e-08
Position 215: 3.524235176862751e-08
Position 136: 3.141229746775045e-08
Position 689: 1.7632721631001866e-08
Position 1401: 1.3839948097998243e-08
Position 1384: 1.360221790703433e-08
Position 601: 1.0470154442668e-08
Position 485: 8.336533950651166e-09
Position 168: 6.877282301087508e-09
Position 895: 2.323237775769138e-09
Position 830: 1.6075001664981969e-09
Position 697: 6.37796507077516e-10
Position 154: 4.356917653093356e-10
Position 658: 1.970756096683157e-10
Position 905: 6.025384153456269e-11
