Gene = jp
Position 1642: 0.003564102988245273
Position 205: 0.0035085066852401127
Position 120: 0.003394328013699005
Position 16541: 0.0032935408135675464
Position 1461: 0.0032416413375779296
Position 4449: 0.003215397477662601
Position 672: 0.003186385314831098
Position 13514: 0.0031718377809467234
Position 609: 0.002629366788762203
Position 16472: 0.0024554060650867336
Position 1085: 0.0023696669591830037
Position 76: 0.002308495593163028
Position 603: 0.0022925274216787895
Position 11858: 0.002183555608616437
Position 70: 0.0021190630110214923
Position 12402: 0.00185964852227409
Position 15778: 0.0018401336666253457
Position 1916: 0.0017601317446772687
Position 12962: 0.0015817835788242737
Position 221: 0.0015089318611643224
Position 5851: 0.0014996245840311324
Position 185: 0.0014598707995695961
Position 17980: 0.0012378301266835782
Position 16054: 0.0012326925411726309
Position 12772: 0.001208664713173246
Position 18174: 0.0012081137701679678
Position 11480: 0.001010104534309237
Position 12700: 0.00097931439471196
Position 8792: 0.0009576621850941353
Position 11544: 0.0009537592892308999
Position 12049: 0.0009460895440920325
Position 15669: 0.0009360194263066196
Position 16579: 0.0008390549149935608
Position 12713: 0.0006902573608741432
Position 12076: 0.0006665886313339
Position 18271: 0.0006499947947729084
Position 14547: 0.0006334925956794257
Position 11402: 0.000622219559960945
Position 2701: 0.0006164498901161141
Position 12755: 0.0005964985511341635
Position 1488: 0.0005921326828130379
Position 4235: 0.0005516496903066247
Position 16067: 0.00047114912852860944
Position 17803: 0.00043748023827739366
Position 17221: 0.0004346397477925273
Position 17832: 0.00042835198317191817
Position 17717: 0.00041171998226150554
Position 15799: 0.00039808932643858506
Position 341: 0.0003561311394789995
Position 2411: 0.00035211695183795224
Position 11952: 0.00030401217588544997
Position 15222: 0.000301898926605938
Position 12416: 0.00029447119329944067
Position 13808: 0.000287543364810293
Position 12684: 0.0002857158004893393
Position 12978: 0.00028540828000167345
Position 3824: 0.000280041020183966
Position 15534: 0.0002381144505574546
Position 1969: 0.0002337405316858312
Position 1218: 0.0002229466008542218
Position 13657: 0.0002099986695420842
Position 11335: 0.00020965665368216188
Position 10936: 0.00019101340419159526
Position 12147: 0.00018987716200478968
Position 15981: 0.00018924237992584084
Position 854: 0.00018856592618431557
Position 12494: 0.0001851914110034657
Position 12662: 0.00018338137307993864
Position 553: 0.00018125608561301944
Position 12182: 0.00017681630184654108
Position 13962: 0.00017646647355614727
Position 16063: 0.00017412843991494509
Position 768: 0.00016705589925879034
Position 13259: 0.00016524126731394783
Position 16522: 0.00015808004270408997
Position 15993: 0.00015247473846766873
Position 11471: 0.00014945570646732992
Position 15997: 0.00014937798567198727
Position 15672: 0.00014908654032223836
Position 11806: 0.00014150025710076494
Position 15154: 0.00013598195592165598
Position 13361: 0.00013523533536731957
Position 11538: 0.00013188773208231729
Position 15676: 0.00013020656970838684
Position 1111: 0.00012041614667956741
Position 118: 0.00011892374866551663
Position 198: 0.00011210330554862214
Position 551: 0.00010641619676233304
Position 13224: 0.00010117144295306409
Position 16490: 9.74968325340925e-05
Position 2826: 8.666551384678818e-05
Position 175: 8.640366386649665e-05
Position 13860: 8.531998694246269e-05
Position 16623: 8.298288782243882e-05
Position 9257: 7.922076111682387e-05
Position 12952: 7.761432060139171e-05
Position 16733: 7.680502633054195e-05
Position 3547: 7.613877799595799e-05
Position 13239: 7.363160353750308e-05
Position 16582: 7.205041835697195e-05
Position 12368: 7.032642118374338e-05
Position 1635: 6.761009496994694e-05
Position 102: 6.56921234669144e-05
Position 829: 6.246169738437521e-05
Position 12753: 6.1874652329965e-05
Position 3154: 5.97173119664215e-05
Position 17426: 5.648541757743415e-05
Position 11102: 5.397534798638382e-05
Position 1751: 5.1580367332292226e-05
Position 1705: 5.044550278560441e-05
Position 898: 4.988529364432046e-05
Position 12390: 4.728242667942384e-05
Position 13995: 4.714408556513212e-05
Position 15333: 4.695360086449666e-05
Position 872: 4.6190753709968545e-05
Position 16593: 4.590396054979451e-05
Position 2320: 4.418343532166009e-05
Position 11140: 4.381480383442636e-05
Position 275: 4.356617336106095e-05
Position 11166: 4.28261762973171e-05
Position 16672: 4.2093302450893796e-05
Position 901: 4.169787050051427e-05
Position 12637: 3.97041970114837e-05
Position 13267: 3.9626041426326226e-05
Position 15376: 3.954294470928994e-05
Position 2070: 3.698923925534241e-05
Position 11573: 3.6262649755982795e-05
Position 16012: 3.6170709717453976e-05
Position 504: 3.475246328115023e-05
Position 11549: 3.468471786011634e-05
Position 1155: 3.426474774208874e-05
Position 13167: 3.402027325317432e-05
Position 579: 3.387881652556406e-05
Position 15301: 3.121988413362179e-05
Position 17311: 3.111604977896116e-05
Position 15275: 2.899354307505428e-05
Position 12954: 2.8919628442966732e-05
Position 15092: 2.7886173907397174e-05
Position 11607: 2.4681119327539457e-05
Position 728: 2.4243789216503352e-05
Position 11676: 2.394247149467723e-05
Position 13833: 2.255185307831144e-05
Position 2424: 2.2499808450335254e-05
Position 16943: 2.229745930889942e-05
Position 13291: 2.1981615314134614e-05
Position 13350: 2.1223553942524995e-05
Position 919: 2.101990238805007e-05
Position 17936: 1.9981991729540443e-05
Position 11934: 1.720184445295452e-05
Position 11512: 1.6891876968124487e-05
Position 13846: 1.6890586427340694e-05
Position 11342: 1.5851230580113652e-05
Position 2248: 1.525026740079129e-05
Position 3478: 1.4339938934355804e-05
Position 12165: 1.3146905698073535e-05
Position 16577: 1.312934376865606e-05
Position 11897: 1.2695188001360683e-05
Position 13412: 1.194632276338674e-05
Position 13576: 1.1261086026372631e-05
Position 1590: 1.0659242801411913e-05
Position 12608: 8.185164199285315e-06
Position 16439: 8.051290362860654e-06
Position 11269: 7.1591561043468e-06
Position 11794: 6.655843517435192e-06
Position 52: 5.819212371196103e-06
Position 15038: 5.589411759088911e-06
Position 2260: 5.572496685984978e-06
Position 2611: 5.5341830356337745e-06
Position 11646: 5.03151193099161e-06
Position 1954: 5.005526421361393e-06
Position 11966: 4.180876556008298e-06
Position 243: 3.95557398631645e-06
Position 617: 3.7425580513436573e-06
Position 16476: 3.1645498979150336e-06
Position 479: 3.151703428536312e-06
Position 14977: 3.0365261577666114e-06
Position 16551: 2.98996348983176e-06
Position 14477: 2.9679260524775284e-06
Position 11883: 2.8994701485604136e-06
Position 12930: 2.8886636231782338e-06
Position 11438: 2.770168154165511e-06
Position 10458: 2.684783546595479e-06
Position 10530: 2.2621875863975013e-06
Position 68: 1.987155611252119e-06
Position 16761: 1.7041978579929273e-06
Position 16587: 1.6997107512275202e-06
Position 16693: 1.5746886244626614e-06
Position 16647: 1.4831864425934844e-06
Position 63: 1.398507587232126e-06
Position 12860: 1.2895145202958396e-06
Position 165: 1.142428136922951e-06
Position 7413: 5.470523971281735e-07
Position 6739: 4.63292904088642e-07
Position 7601: 3.99666627805324e-07
Position 6745: 3.9737432671502544e-07
Position 371: 3.751709871753984e-07
Position 12842: 3.727462331094759e-07
Position 436: 3.6835293880657744e-07
Position 4: 3.3945558465678825e-07
Position 3989: 3.0750572778087167e-07
Position 27: 3.0475156561628205e-07
Position 15946: 2.2552911570859915e-07
Position 420: 1.976696376835281e-07
Position 6354: 1.8579476630131453e-07
Position 3963: 1.8128478529834519e-07
Position 3147: 1.7626174480211515e-07
Position 15011: 1.7007830809559963e-07
Position 3603: 1.5355138621500703e-07
Position 14463: 1.502047201046388e-07
Position 418: 1.464832193802058e-07
Position 5058: 1.4158482103237314e-07
Position 16441: 1.310140110597681e-07
Position 16452: 1.2643417879739792e-07
Position 4413: 1.1956968531121626e-07
Position 11373: 1.1190551727345027e-07
Position 3178: 1.0301667413154416e-07
Position 13625: 6.193149528869531e-08
Position 13137: 4.788484926606205e-08
Position 559: 4.6254873409980095e-08
Position 12596: 4.255467278449644e-08
Position 14: 3.872955550747294e-08
Position 13669: 3.821540807618849e-08
Position 13126: 3.1682998365425385e-08
Position 11825: 1.8520353220708662e-08
Position 406: 1.724466105567262e-08
Position 488: 1.7151357156368797e-08
Position 12194: 1.682218530160065e-08
Position 425: 1.6335398263724583e-08
Position 11742: 1.4520368237284976e-08
Position 12258: 1.3175165938208828e-08
Position 13083: 1.158618546498517e-08
Position 13129: 6.801009827521922e-09
Position 11680: 4.652886222599987e-09
Position 13236: 4.371938511670334e-09
Position 11568: 4.0035257331349495e-09
Position 20: 3.84598219242399e-09
Position 485: 3.2799528880379246e-09
Position 13086: 3.2174853279924714e-09
Position 857: 2.9853638844052377e-09
Position 13197: 2.9191873667070455e-09
Position 954: 2.8851146140296317e-09
Position 824: 2.788908365225989e-09
Position 916: 2.5910162942686372e-09
Position 11622: 1.795095659284698e-09
Position 11765: 1.4297105158544728e-09
Position 13106: 6.333402183418945e-10
Position 11388: 5.181737322903738e-10
Position 11611: 4.31422464952142e-10
Position 11852: 4.253322320673905e-10
Position 13208: 1.704436443737074e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13021: 0.9999481128921934
Position 11251: 0.9993639600776603
Position 17084: 0.9366670705053691
Position 16345: 0.9232689463389022
Position 10351: 0.9230112124655012
Position 12481: 0.875735935010873
Position 12810: 0.8571494065249236
Position 13223: 0.7927943582814144
Position 14181: 0.21662104620293818
Position 18037: 0.20332983809808014
Position 15205: 0.1972986520508067
Position 18612: 0.15174626002351713
Position 18641: 0.11612921042106311
Position 9982: 0.10822376967776728
Position 18321: 0.10410112798888957
Position 17722: 0.06547986990830361
Position 2968: 0.06278632800958847
Position 15539: 0.04738968430393687
Position 12878: 0.03714114373368973
Position 416: 0.03700080916755408
Position 16399: 0.035486628756144
Position 15275: 0.034914458578758446
Position 18368: 0.03321234719013573
Position 17105: 0.03265878710682845
Position 15578: 0.03084843150653761
Position 18003: 0.030409824897152087
Position 1526: 0.028588090967787222
Position 14862: 0.028220666121204992
Position 14928: 0.026955192639993273
Position 18062: 0.026474850911807846
Position 16156: 0.026232896498403845
Position 4291: 0.024646395513944385
Position 15847: 0.024643513120249306
Position 11765: 0.021907872076794198
Position 12258: 0.020425400997055747
Position 3909: 0.020238286188339435
Position 12819: 0.019238994497932118
Position 17532: 0.018238120201413348
Position 17493: 0.01711793853887044
Position 12596: 0.01669267233654936
Position 12831: 0.014608964227485127
Position 11852: 0.012542949111507634
Position 258: 0.012388573175290164
Position 17728: 0.011933053328168406
Position 15440: 0.011905873854438224
Position 3586: 0.01084317769277665
Position 10650: 0.009980105791321608
Position 2130: 0.009796181602443714
Position 18695: 0.008799158714473915
Position 16372: 0.007997032610338626
Position 440: 0.00729400978892449
Position 17859: 0.007027228403752797
Position 9407: 0.006550363721605026
Position 5471: 0.006420608157989973
Position 1310: 0.006339769530565199
Position 1824: 0.005910712034633619
Position 15117: 0.0058968798444715516
Position 1560: 0.005760901271592478
Position 4333: 0.005492650288441908
Position 11895: 0.0053748582254660735
Position 4294: 0.005106823184531339
Position 14187: 0.005002130757638329
Position 15869: 0.0049729847301312954
Position 15160: 0.004781415795689291
Position 12199: 0.004635398202297858
Position 12209: 0.004250815100454346
Position 671: 0.004241897889324085
Position 17597: 0.004177690645015082
Position 12352: 0.004017098282698544
Position 13872: 0.003888540625525766
Position 4759: 0.0037427685844317795
Position 3275: 0.0036457928321622056
Position 14040: 0.003611713153197574
Position 12218: 0.0035714601049524606
Position 12453: 0.003286565933895476
Position 754: 0.003060859914288939
Position 3950: 0.0029118135907379985
Position 10592: 0.0028896843546835005
Position 17448: 0.0028259712998168055
Position 18138: 0.0028208053973936553
Position 17559: 0.0026563034375230135
Position 18546: 0.002647836016008553
Position 3609: 0.002590481209957804
Position 12165: 0.0025715100220265424
Position 17850: 0.0025600766853215028
Position 17415: 0.002542856021036382
Position 15154: 0.0022102315977800143
Position 13890: 0.0021090682225623917
Position 10657: 0.0020997310270822397
Position 17649: 0.0020985960284046314
Position 5417: 0.0019948260095068305
Position 13569: 0.001922051010103435
Position 14106: 0.0018190338575462624
Position 13680: 0.0018063354308102176
Position 1624: 0.0017351057380323256
Position 13791: 0.0016355546844237239
Position 939: 0.0015975005207968214
Position 17394: 0.0015545135501090414
Position 1031: 0.0015036319163106205
Position 14202: 0.0014412080627329365
Position 1289: 0.0014393570356460044
Position 16927: 0.001397450766688813
Position 16683: 0.0013307396976609375
Position 17373: 0.0013281707733254612
Position 341: 0.0012904046251289837
Position 18173: 0.0012017935770679597
Position 8587: 0.0011984261605656272
Position 13331: 0.0011792908213227506
Position 4669: 0.001045522620255615
Position 11977: 0.0010440535006271175
Position 14164: 0.0010006113532812747
Position 17488: 0.0009407495858029905
Position 1563: 0.00093157565155944
Position 15092: 0.0009035772513367838
Position 14355: 0.0008548971419204802
Position 12504: 0.0008179125488563668
Position 16129: 0.0008076799151662467
Position 13788: 0.0007964917224362844
Position 11825: 0.000749518668698769
Position 12008: 0.0006864321273637108
Position 12147: 0.0006081582125484342
Position 13755: 0.0005677236796974095
Position 12855: 0.0005536020146453596
Position 12492: 0.0005516051545777674
Position 11207: 0.0005456962292882742
Position 425: 0.0005280706707266887
Position 1661: 0.0005159328016216006
Position 2067: 0.0004724956015492731
Position 14046: 0.000466245051631418
Position 17460: 0.00045878752126518287
Position 13230: 0.0004222600548451302
Position 1690: 0.00041854721690836016
Position 17102: 0.00041643995989295164
Position 5496: 0.0004082676878046166
Position 18108: 0.0003991937044945969
Position 528: 0.0003624218863395143
Position 18655: 0.00036060791516160246
Position 5649: 0.00035958481741741867
Position 14514: 0.000344077729403135
Position 12375: 0.0003382264149334481
Position 12836: 0.00033508609683966005
Position 4806: 0.0003263465099134111
Position 12576: 0.0003015383472682686
Position 812: 0.0002878748154766327
Position 16540: 0.00027075525918258237
Position 13208: 0.0002702417716057596
Position 13254: 0.00027005260090134524
Position 14103: 0.00026806719043948144
Position 765: 0.00026094109411601944
Position 18216: 0.0002535790839572781
Position 16730: 0.0002388410080251205
Position 17537: 0.00023234397778060803
Position 12269: 0.0002308803143518633
Position 3010: 0.0002301280593361618
Position 9310: 0.0002285026263432474
Position 4680: 0.00022179421069006485
Position 12340: 0.00021736538152853057
Position 2157: 0.00019886669049883255
Position 13727: 0.0001953488219946342
Position 18077: 0.00019277718639224115
Position 9679: 0.00019129712038902567
Position 423: 0.00018847906063753275
Position 3007: 0.00018633750279070468
Position 17936: 0.00018420329061549464
Position 13761: 0.00017841902602197058
Position 13971: 0.00017690307144573394
Position 17902: 0.00017687220283735586
Position 2582: 0.00017270600141868603
Position 887: 0.00017192251500445252
Position 1315: 0.0001689793603355618
Position 17171: 0.00016322277745519227
Position 9344: 0.00015772379634467853
Position 3440: 0.0001540640630100646
Position 2414: 0.0001421078916606241
Position 1415: 0.00013834732488841647
Position 2037: 0.00013787085091222887
Position 14367: 0.00013687095276522754
Position 13236: 0.00013631395143644696
Position 2093: 0.0001314292390205167
Position 11735: 0.00012784837593460987
Position 13434: 0.00012695012564973524
Position 17391: 0.00011862232606541957
Position 12763: 0.00011752063880462919
Position 13607: 0.00011347061535945485
Position 14049: 0.00011037511415799851
Position 15234: 9.83657831501923e-05
Position 16709: 9.777253224865232e-05
Position 1069: 9.751665409892981e-05
Position 1593: 9.712939833283202e-05
Position 821: 9.696200094629306e-05
Position 12884: 9.457101596058123e-05
Position 13410: 9.253749052280616e-05
Position 14112: 9.071761490806596e-05
Position 15333: 8.825326458362871e-05
Position 9363: 8.668531655054642e-05
Position 318: 8.605738444543822e-05
Position 16693: 8.532582193092199e-05
Position 1005: 8.459780369647474e-05
Position 456: 8.304565081298562e-05
Position 12498: 8.233586786518199e-05
Position 165: 8.165962910123008e-05
Position 13974: 8.087159560144309e-05
Position 16759: 7.476379783832796e-05
Position 17406: 7.428721840602158e-05
Position 13596: 6.394979489965746e-05
Position 11883: 6.174198478954505e-05
Position 13959: 5.870859354908481e-05
Position 15881: 5.533313382666839e-05
Position 11557: 5.259284757340609e-05
Position 19027: 5.20095402028869e-05
Position 12828: 4.977423526830237e-05
Position 17500: 4.504168255854342e-05
Position 16533: 4.4022677900075667e-05
Position 15896: 4.138952723825991e-05
Position 13636: 4.0242191207831156e-05
Position 14683: 3.923053960984039e-05
Position 16882: 3.8766113043966055e-05
Position 13824: 3.773658104687009e-05
Position 17473: 3.610069377990921e-05
Position 14130: 3.547811507398746e-05
Position 13405: 3.2681846476798805e-05
Position 15981: 3.2658676408594986e-05
Position 15781: 3.183844812114525e-05
Position 12684: 3.113412680957659e-05
Position 13938: 2.970420146697134e-05
Position 14364: 2.9503951123515456e-05
Position 13547: 2.6791454766716094e-05
Position 13048: 2.670788439019313e-05
Position 16109: 2.6575589047868302e-05
Position 16732: 2.649838381755882e-05
Position 16153: 2.5304184162426066e-05
Position 12080: 2.4200632550288846e-05
Position 11952: 2.3846256690619632e-05
Position 15602: 2.3627572895802957e-05
Position 12083: 2.354442904812098e-05
Position 14292: 2.3247782868626835e-05
Position 12293: 2.2285756876455737e-05
Position 12379: 2.2145609406638222e-05
Position 8429: 2.1807805162095162e-05
Position 15703: 2.1562859148547605e-05
Position 15902: 2.1432323317815535e-05
Position 14244: 2.0902611128922815e-05
Position 14124: 2.08581049031604e-05
Position 11279: 2.05394414932271e-05
Position 2685: 1.9965928324975437e-05
Position 2648: 1.973625624869788e-05
Position 8349: 1.8239625865552783e-05
Position 14136: 1.7304431909611e-05
Position 11188: 1.625160735524729e-05
Position 8489: 1.5736718442473437e-05
Position 16943: 1.4660817113221727e-05
Position 3385: 1.4458786244877846e-05
Position 15216: 1.4273387845744336e-05
Position 15285: 1.3356953013702639e-05
Position 12319: 1.3029413549978254e-05
Position 11190: 1.299830766448754e-05
Position 14199: 1.2942821710052846e-05
Position 464: 1.268151513233134e-05
Position 13422: 1.2590045440677317e-05
Position 13692: 1.2190545955565963e-05
Position 507: 1.1326448224171359e-05
Position 2086: 1.0268664875002972e-05
Position 16816: 1.02663970027855e-05
Position 13070: 9.479176261325214e-06
Position 13797: 9.451771829114538e-06
Position 693: 9.160110534413184e-06
Position 11856: 8.669634014231814e-06
Position 14010: 8.377392756783515e-06
Position 16135: 8.122933180583537e-06
Position 12507: 8.014605594496073e-06
Position 1460: 6.746381886365335e-06
Position 16792: 5.2806990820960145e-06
Position 11312: 5.250827090250176e-06
Position 17254: 4.4554455930294524e-06
Position 185: 4.216938536637631e-06
Position 4594: 3.39364726438836e-06
Position 11273: 3.301600781576224e-06
Position 11324: 3.192324145385811e-06
Position 175: 2.9702127860560354e-06
Position 13977: 2.54973162252076e-06
Position 13150: 2.538818305640433e-06
Position 15463: 2.2228775623416677e-06
Position 13730: 1.9875972704249123e-06
Position 13689: 1.8680710750879323e-06
Position 13061: 1.6950441026262432e-06
Position 11402: 1.3009653378855618e-06
Position 7092: 9.467190249334963e-07
Position 6569: 8.606672308036677e-07
Position 17335: 7.734551250909328e-07
Position 712: 7.517016969790341e-07
Position 13335: 7.126512962445684e-07
Position 268: 6.416593003942246e-07
Position 791: 6.235266336323488e-07
Position 12914: 6.195083034764107e-07
Position 12029: 5.565343495361836e-07
Position 13305: 4.995480179254443e-07
Position 11432: 3.894948068274017e-07
Position 234: 3.7793000363326344e-07
Position 198: 3.6057232490326494e-07
Position 297: 3.5817266703624573e-07
Position 13344: 2.9769970383849963e-07
Position 740: 2.7651290722855653e-07
Position 17276: 2.3563569091634496e-07
Position 11662: 2.0822885684952496e-07
Position 11267: 1.3936481196806179e-07
Position 17188: 1.3205936689466345e-07
Position 192: 8.82245709976644e-08
Position 418: 4.305269306217947e-08
Position 12026: 4.2260382471800216e-08
Position 11897: 3.607135938244151e-08
Position 313: 3.531417423919123e-08
Position 17266: 3.449612252722922e-08
Position 11176: 1.2448310908296401e-08
Position 11309: 1.1218169225547443e-08
Position 13037: 8.841001538653821e-09
Position 13584: 5.94404658391654e-09
Position 13479: 4.202414572953872e-09
Position 13341: 3.5003732275370876e-09
Position 102: 3.410794981987785e-09
Position 11164: 2.642151622496101e-09
Position 13509: 1.984307338336838e-09
Position 13106: 1.671193772607824e-09
Position 210: 1.5630020894023609e-09
Position 13112: 9.409434828744649e-10
Position 221: 8.418161690074884e-10
Position 13115: 8.399249913302161e-10
Position 13145: 7.658040302680575e-10
Position 12978: 6.481878985917833e-10
Position 275: 6.437516616823519e-10
Position 214: 4.063912432249628e-10
Position 205: 3.683592064872425e-10
Position 13338: 3.0478895963002906e-10
Position 13163: 2.4439521832007575e-10
Position 11607: 6.413281749866257e-11
Position 49: 2.3423195626330908e-11
Position 13296: 1.2508871892079587e-12
Position 68: 1.227966459204804e-12
Position 11486: 7.989110834244385e-14
