Gene = MYPT-75D
Position 38517: 0.00011584973719645862
Position 39034: 0.00010920365479987704
Position 38972: 9.894984225318876e-05
Position 38027: 9.697511988867227e-05
Position 37885: 8.29066215392255e-05
Position 38047: 6.0407861201930406e-05
Position 37632: 5.252942495789417e-05
Position 37930: 3.3337977909318575e-05
Position 40292: 2.8782335918205138e-05
Position 40223: 2.840984816582845e-05
Position 37888: 2.7391810491636925e-05
Position 37927: 2.7043301825756203e-05
Position 37908: 1.9234116088523295e-05
Position 37959: 1.6065879770113588e-05
Position 38108: 1.4910717262044332e-05
Position 38092: 1.3889281988123392e-05
Position 37765: 4.770333694494403e-06
Position 38590: 4.275026589042433e-06
Position 38375: 4.240994541490237e-06
Position 38866: 3.7492934504449024e-06
Position 40477: 2.2895890070711297e-06
Position 38138: 1.936201195437956e-06
Position 38852: 1.8797156302633145e-06
Position 38887: 1.7168262793123224e-06
Position 37748: 9.817863427303553e-07
Position 38559: 8.93371903514057e-07
Position 39283: 8.259638336930882e-07
Position 37726: 5.625938697357319e-07
Position 37751: 5.532239304401188e-07
Position 38029: 5.513932817947024e-07
Position 39586: 4.921050248092546e-07
Position 38187: 4.306262942921733e-07
Position 39028: 3.9274614986263024e-07
Position 38885: 1.3891700789991856e-07
Position 38809: 1.2306473342867002e-07
Position 37746: 1.8683466892238155e-08
Position 38840: 8.341196343878705e-09
Position 38653: 7.434594606932519e-09
Position 39401: 4.1492135714620244e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 35397: 1.0000000000000009
Position 37719: 0.9967477947487572
Position 36664: 0.9601207642656456
Position 37532: 0.952242443521853
Position 40056: 0.6644231471814566
Position 38364: 0.5723069472669281
Position 38180: 0.5557299198992619
Position 38922: 0.5099974414416385
Position 37542: 0.044153420863109916
Position 36207: 0.03987831179996075
Position 41079: 0.03310469242246248
Position 39383: 0.032617407447032024
Position 40020: 0.027369791265862965
Position 40059: 0.027004332127398976
Position 39428: 0.02406915836590827
Position 39415: 0.01888458958240394
Position 41082: 0.014556830893567536
Position 40847: 0.009651780482362747
Position 38951: 0.008845211929799103
Position 39738: 0.007185934062708818
Position 39435: 0.007158257752485516
Position 38192: 0.007085945470825454
Position 40742: 0.006767534390389696
Position 38939: 0.006589607471197827
Position 38419: 0.0055663319157924
Position 39996: 0.00543320601406659
Position 40880: 0.005389919835254017
Position 37986: 0.00416730202204102
Position 40522: 0.0033402303107885277
Position 37725: 0.003041176957368996
Position 38221: 0.0029654754807100286
Position 40488: 0.0028801838799094336
Position 40713: 0.002724821675472086
Position 38205: 0.0024293374898644387
Position 39830: 0.0021072106916119734
Position 38101: 0.0017740122042179775
Position 40607: 0.0016533841934364669
Position 40397: 0.001575120500382531
Position 37930: 0.0015167907872047047
Position 37919: 0.0011623422238148029
Position 41117: 0.0011357155382878642
Position 38047: 0.0009964622591710633
Position 38388: 0.0009180996487805139
Position 37933: 0.0008568994615859877
Position 39764: 0.0008257530466589346
Position 40023: 0.0007977064866495431
Position 39154: 0.0006722055263783737
Position 40787: 0.0006659316172925224
Position 39103: 0.0006258471932858386
Position 40645: 0.0005325577120310829
Position 38770: 0.00038055916992588856
Position 39329: 0.00035304919608585917
Position 39193: 0.000344156580754463
Position 38375: 0.00026649765698460667
Position 40866: 0.00025834218932464223
Position 38084: 0.0002354129024223235
Position 40519: 0.00022802301933742995
Position 38452: 0.00016434470631648837
Position 37994: 0.00013394438645223815
Position 40962: 0.00011940341230358396
Position 37846: 0.00011687622329483597
Position 39776: 0.00010407724166678527
Position 39536: 9.982350392582256e-05
Position 39748: 9.277707001831841e-05
Position 38057: 7.74666677746457e-05
Position 38985: 7.58148819512943e-05
Position 38027: 7.484489545271736e-05
Position 39247: 6.747371810091332e-05
Position 39259: 6.001424574130119e-05
Position 39779: 5.5303534634244396e-05
Position 38705: 4.995512585470561e-05
Position 40142: 4.7641942683612086e-05
Position 38124: 4.011023271680205e-05
Position 38590: 3.775666991530425e-05
Position 39215: 3.7708411068015976e-05
Position 37936: 3.345069104626554e-05
Position 38227: 3.161965134362444e-05
Position 40000: 3.113204974987083e-05
Position 39461: 2.4547871659751066e-05
Position 38845: 2.0201579671261348e-05
Position 37939: 1.9010898891675655e-05
Position 37956: 1.8800523734171747e-05
Position 39018: 1.5797022152975043e-05
Position 38559: 1.5490914293725692e-05
Position 38062: 1.491131779799701e-05
Position 38209: 1.434539329515383e-05
Position 38458: 6.438108071282777e-06
Position 39107: 6.1021716508379876e-06
Position 39182: 4.7103458643675665e-06
Position 37776: 4.694120440312588e-06
Position 38711: 4.631513987112136e-06
Position 38542: 4.155568835382527e-06
Position 39110: 3.94741657344903e-06
Position 38806: 3.912811828299022e-06
Position 38366: 3.484676421894088e-06
Position 38108: 3.4838484320262563e-06
Position 38815: 2.348512267822628e-06
Position 38492: 2.309635382213553e-06
Position 37964: 2.035267164171916e-06
Position 37968: 1.379328273056974e-06
Position 39135: 1.287655007986035e-06
Position 38988: 1.0444419446514094e-06
Position 38287: 9.63589363841847e-07
Position 37734: 9.626157896196778e-07
Position 37746: 5.19508190484521e-07
Position 38236: 4.366556544544341e-07
Position 39220: 3.786482126127774e-07
Position 38434: 2.831992399157892e-07
Position 38461: 1.950263243885462e-07
Position 39198: 1.4597143857637247e-07
Position 38239: 9.027951233841838e-08
Position 37875: 8.247294429890237e-08
Position 38263: 7.253604539308186e-08
