Gene = ninaC
Position 2514: 3.5009426226964343e-05
Position 1112: 3.228217048022362e-05
Position 1823: 3.1276254680819955e-05
Position 3833: 3.1161782402942844e-05
Position 90: 3.107318149866756e-05
Position 1738: 2.9485625986361644e-05
Position 1364: 2.9277243804209264e-05
Position 6217: 2.9120730819262924e-05
Position 4781: 2.8547882667460952e-05
Position 1415: 2.810765017126359e-05
Position 3976: 2.7208178358968475e-05
Position 2144: 2.4665560557243495e-05
Position 5996: 2.4179266832750943e-05
Position 4382: 2.3588201974023625e-05
Position 5187: 2.222934421199904e-05
Position 2937: 2.0795124215993906e-05
Position 2217: 2.0273611216767473e-05
Position 2542: 2.0152677552456574e-05
Position 774: 1.9758835505260608e-05
Position 4275: 1.904165228861945e-05
Position 713: 1.8369173622407368e-05
Position 1495: 1.8251523140551513e-05
Position 451: 1.647252949249117e-05
Position 2793: 1.61514960161774e-05
Position 2703: 1.6066816245072074e-05
Position 991: 1.575870053476549e-05
Position 3247: 1.522502364615428e-05
Position 3648: 1.4344091073862614e-05
Position 4786: 1.375858451472806e-05
Position 5352: 1.2871751210822655e-05
Position 4559: 1.2838311706461347e-05
Position 5423: 1.25013921939082e-05
Position 2768: 1.2427598422624196e-05
Position 6005: 1.1943985681411226e-05
Position 63: 1.0894313818563991e-05
Position 1287: 1.027654668429538e-05
Position 2177: 1.0274980903750847e-05
Position 3960: 1.0037898634890466e-05
Position 1369: 9.39990610250164e-06
Position 4830: 9.00151149767086e-06
Position 1276: 8.591466437962293e-06
Position 6214: 8.344939587584642e-06
Position 4293: 7.710282129880861e-06
Position 3336: 7.577340038631137e-06
Position 6429: 7.29611125626339e-06
Position 1690: 7.01095825949747e-06
Position 3929: 6.535042547018665e-06
Position 2746: 6.305586191565075e-06
Position 5174: 6.278077274981377e-06
Position 2027: 5.894985683364056e-06
Position 4192: 5.340720018982274e-06
Position 5333: 5.331820337179669e-06
Position 2015: 4.429519185346054e-06
Position 5108: 4.158741129506314e-06
Position 1367: 4.149589004868488e-06
Position 3598: 3.7623265905012517e-06
Position 6474: 3.6205490885385928e-06
Position 1578: 3.442152613558447e-06
Position 2115: 3.427701990571045e-06
Position 3859: 3.4177093594832387e-06
Position 653: 3.3543171393623046e-06
Position 142: 2.953169125482669e-06
Position 2502: 2.788276129233966e-06
Position 2859: 2.777376668062378e-06
Position 416: 2.7424867199519577e-06
Position 5248: 2.588352117426019e-06
Position 1950: 2.557618919917857e-06
Position 392: 2.421163817917575e-06
Position 1789: 2.26171311280228e-06
Position 168: 2.2548800241730113e-06
Position 3737: 1.877419643923945e-06
Position 4284: 1.850720238762852e-06
Position 861: 1.8004594912709147e-06
Position 1851: 1.615083653420445e-06
Position 3824: 1.6139818742437024e-06
Position 933: 1.5798086904518576e-06
Position 1757: 1.5409615741132113e-06
Position 1881: 1.4942735506424315e-06
Position 6376: 1.482221146666446e-06
Position 5150: 1.4111702855825613e-06
Position 3642: 1.38758387176514e-06
Position 1268: 1.340938797654084e-06
Position 4262: 1.24712032367016e-06
Position 42: 8.099229906460527e-07
Position 5097: 7.907979517907578e-07
Position 1296: 7.506948492998328e-07
Position 3917: 7.317943534463632e-07
Position 3546: 6.628552419487292e-07
Position 1720: 6.504104343389105e-07
Position 2978: 6.106689815432674e-07
Position 3750: 5.385866235321177e-07
Position 166: 5.166112623799373e-07
Position 6323: 4.6296715602277706e-07
Position 4168: 4.6067929818244027e-07
Position 4419: 4.4778692405887565e-07
Position 5226: 2.838896594620524e-07
Position 1843: 2.4047114016778393e-07
Position 3387: 2.070920936554564e-07
Position 1407: 1.8563817162514035e-07
Position 5604: 1.8523502280871768e-07
Position 944: 1.728716342392867e-07
Position 923: 1.718239342486499e-07
Position 3890: 1.6132501840816668e-07
Position 7: 1.001993993461114e-07
Position 4010: 9.814214911885028e-08
Position 2376: 7.786571423106159e-08
Position 3673: 7.737667821191395e-08
Position 4047: 7.559517202064569e-08
Position 2343: 6.343535390963826e-08
Position 3887: 5.019892671116323e-08
Position 3487: 4.0040670753914514e-08
Position 3391: 3.4397311534060385e-08
Position 5146: 3.30033665394509e-08
Position 1968: 2.791082808689442e-08
Position 978: 2.3068841898300293e-08
Position 4239: 2.117873508077686e-08
Position 704: 2.0761514421412674e-08
Position 878: 1.6689312564693243e-08
Position 4113: 1.1507037968994075e-08
Position 4298: 1.1019066688484543e-08
Position 6064: 7.622293415697894e-09
Position 6314: 5.355959315759854e-09
Position 2032: 3.6572589512672042e-09
Position 1546: 2.7419388061794356e-09
Position 666: 2.4235484109313654e-09
Position 822: 2.0314759740245134e-09
Position 696: 1.7919790783983201e-09
Position 4110: 1.3554620809527203e-09
Position 6230: 1.0700347849930643e-09
Position 2491: 4.729925996102017e-10
Position 1103: 1.2935010252702075e-10
Position 1051: 1.1883349826115344e-10
Position 2290: 8.607849159555058e-11
Position 2061: 8.061318008477029e-11
Position 4088: 1.0304340402944506e-12
Position 4457: 6.841879989625151e-13
Position 2771: 4.66707461424151e-13
Position 3683: 1.31057634527777e-14
Position 1742: 6.580273299598472e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3700: 0.999859828844185
Position 4258: 0.998850364956922
Position 2003: 0.9920411222292991
Position 1081: 0.9895773042154512
Position 5308: 0.989209807805155
Position 4053: 0.9818455499349726
Position 3361: 0.9695472321362174
Position 6104: 0.9480466803627905
Position 4419: 0.9404400594170955
Position 5776: 0.9268567729550989
Position 5055: 0.915673550174491
Position 228: 0.5476062083508227
Position 3144: 0.3957544187002288
Position 1300: 0.3485193842224101
Position 3009: 0.3067125726663458
Position 399: 0.27838327253615963
Position 2684: 0.14900344160042905
Position 682: 0.07684206337933806
Position 6134: 0.04841857163042433
Position 5824: 0.03915219395773707
Position 4747: 0.028442843766124246
Position 5789: 0.02692447084989646
Position 128: 0.02686773583272694
Position 4719: 0.013290545236749718
Position 4736: 0.01272107352314967
Position 4487: 0.012254356476243348
Position 537: 0.01221999145869746
Position 2618: 0.008782529444619094
Position 489: 0.0072264308812532594
Position 3208: 0.007127209691181413
Position 2444: 0.006918336020503686
Position 5516: 0.006630579268997264
Position 2640: 0.006305455682616223
Position 4135: 0.005869522634781935
Position 639: 0.00569162886007914
Position 2511: 0.005560584635623588
Position 2015: 0.004149480434399718
Position 245: 0.004035480154249583
Position 509: 0.003596497909763287
Position 3212: 0.0035500963936250223
Position 833: 0.0031754984127354887
Position 839: 0.0030969718289259435
Position 4781: 0.003069431064651843
Position 6366: 0.002756225697508371
Position 688: 0.002546186082839105
Position 4862: 0.0025444788491196077
Position 5530: 0.002262097422176993
Position 5849: 0.002236686087408674
Position 4773: 0.001999024353279982
Position 5542: 0.0019178948243372595
Position 345: 0.0019178441023540297
Position 512: 0.001905647683674656
Position 4430: 0.001784158193172876
Position 2534: 0.0017534055475229603
Position 553: 0.0017033753592147663
Position 2513: 0.0016767435318788232
Position 6319: 0.0016325176777478923
Position 4473: 0.0014585804966808415
Position 6584: 0.0014234402837816974
Position 6370: 0.001290428888610013
Position 860: 0.001143395019379636
Position 3055: 0.0010587058955719045
Position 2627: 0.0010054221730959613
Position 4752: 0.0010016515804731935
Position 5479: 0.0009342884137719426
Position 1555: 0.0009076001480977354
Position 134: 0.0008437659315369128
Position 518: 0.0007914800464801035
Position 2474: 0.0007826426830810779
Position 1704: 0.0007668633189804577
Position 2399: 0.0007636956467695015
Position 427: 0.000746423170426467
Position 2027: 0.0007316709259164784
Position 4959: 0.0006583715538288445
Position 2453: 0.0006463004653077001
Position 495: 0.0005784050355013004
Position 2798: 0.0005386112585914857
Position 2045: 0.0005315391658082431
Position 2081: 0.0005273190804548384
Position 1488: 0.000524522484495357
Position 270: 0.00051622909383691
Position 653: 0.0005124228070632511
Position 6538: 0.0004767579828505789
Position 6236: 0.0004718514963319531
Position 5969: 0.0004586854670990925
Position 4102: 0.00044811920723514015
Position 6547: 0.000437288345979087
Position 1881: 0.00043236846417041795
Position 800: 0.000389940787154705
Position 1726: 0.0003674733917805876
Position 6465: 0.00035941617312500526
Position 5878: 0.00035224374138245876
Position 335: 0.0003515382699082521
Position 5062: 0.00027005467931544264
Position 1100: 0.00026710936551474544
Position 1685: 0.0002466683166730049
Position 456: 0.00023323442597161011
Position 1273: 0.0002018018842958001
Position 5186: 0.00019665991964010608
Position 5966: 0.0001822096271119778
Position 3164: 0.0001807987125508553
Position 624: 0.0001792913172864709
Position 785: 0.00017905057898700451
Position 5407: 0.00017623017101302824
Position 3284: 0.00016918583974219378
Position 5632: 0.00016427659743504565
Position 4274: 0.00016180056968640176
Position 1364: 0.0001547649350260444
Position 1501: 0.0001426715027339104
Position 5894: 0.00013549015465189637
Position 2762: 0.00013493712735275973
Position 5629: 0.00012724960034971275
Position 6149: 0.0001224774484362285
Position 749: 0.00012246382154495791
Position 1729: 0.00011893978300522614
Position 2259: 0.00011283462814776251
Position 1552: 0.00011183206225357648
Position 596: 0.00011041938766973048
Position 878: 0.00010176454906153098
Position 6335: 9.024264286232546e-05
Position 2838: 9.007524422063328e-05
Position 5159: 8.942648302503507e-05
Position 3717: 8.564009008242276e-05
Position 5551: 8.360092080967085e-05
Position 5458: 8.257748026846316e-05
Position 6258: 8.184927988150217e-05
Position 466: 7.664171353187372e-05
Position 696: 7.57625618190921e-05
Position 5571: 7.537666423156608e-05
Position 3399: 7.470973123189394e-05
Position 1930: 6.819793313525431e-05
Position 2555: 6.372955079603419e-05
Position 5833: 5.256616030712176e-05
Position 4382: 5.253390166290239e-05
Position 1103: 5.065864712074394e-05
Position 2459: 4.5895329371212115e-05
Position 1777: 4.553091048726739e-05
Position 6089: 4.266867348968339e-05
Position 1321: 4.258766181931432e-05
Position 5635: 3.9738765304970165e-05
Position 5240: 3.619058928072245e-05
Position 3895: 3.452602791613161e-05
Position 1714: 3.44832466490131e-05
Position 1762: 3.4394319236624585e-05
Position 2366: 3.3311492626714656e-05
Position 1578: 3.227685690869443e-05
Position 6382: 3.111897776256874e-05
Position 2502: 2.933268354444123e-05
Position 3378: 2.5769178398193882e-05
Position 1764: 2.4399541840855076e-05
Position 4199: 2.3939223423667804e-05
Position 5108: 2.336898617801873e-05
Position 2575: 2.295664282153874e-05
Position 2905: 2.2495882269300624e-05
Position 1645: 2.1889549503814023e-05
Position 5411: 2.133514353358728e-05
Position 4930: 1.9952348515956984e-05
Position 3383: 1.942049362723459e-05
Position 6214: 1.905395622490876e-05
Position 611: 1.7268135318418374e-05
Position 5638: 1.7084797849479634e-05
Position 6403: 1.689134078275684e-05
Position 5692: 1.574039744033635e-05
Position 158: 1.5577998013443704e-05
Position 1927: 1.5288498444498512e-05
Position 3737: 1.3932780356173087e-05
Position 4495: 1.308841350494913e-05
Position 6077: 9.295808133994426e-06
Position 1576: 8.561259273932834e-06
Position 1942: 8.379050866655647e-06
Position 3375: 7.206024416095071e-06
Position 803: 7.074684131773132e-06
Position 1459: 6.7077793849076874e-06
Position 1120: 6.636224593432231e-06
Position 758: 6.370735214190439e-06
Position 923: 6.314027609265304e-06
Position 5716: 6.29509157213792e-06
Position 854: 5.886699479152482e-06
Position 6245: 5.562691902213411e-06
Position 2171: 5.512711347097439e-06
Position 2102: 5.456358968655858e-06
Position 6113: 5.0693444986593586e-06
Position 771: 4.988953673754827e-06
Position 2703: 4.7973214386677074e-06
Position 2693: 4.58521360274746e-06
Position 5393: 4.271572431478108e-06
Position 4547: 4.1236240818948795e-06
Position 2835: 4.0428308188233595e-06
Position 765: 3.980467434488309e-06
Position 4010: 3.870293377281512e-06
Position 1798: 3.675348203222707e-06
Position 4023: 3.449830430434505e-06
Position 5437: 3.316083113102286e-06
Position 3901: 3.1780850154272494e-06
Position 5219: 3.1735467896317273e-06
Position 6015: 3.097643558090243e-06
Position 3567: 2.9999339606050223e-06
Position 6394: 2.9137072275215726e-06
Position 5989: 2.851548880913428e-06
Position 3289: 2.7808838159843147e-06
Position 6332: 2.665473667389146e-06
Position 5984: 2.64595271342016e-06
Position 4531: 2.4367488474626555e-06
Position 101: 2.329429690342183e-06
Position 2099: 2.267499552327579e-06
Position 6491: 2.2229305977742786e-06
Position 288: 2.1946018725848755e-06
Position 140: 2.1591368491695565e-06
Position 1585: 1.8954400645572405e-06
Position 3387: 1.8700331424041216e-06
Position 274: 1.8467796096365748e-06
Position 4084: 1.818760943095509e-06
Position 1618: 1.766057680553495e-06
Position 3808: 1.6932317728658134e-06
Position 4165: 1.6767480148871995e-06
Position 6355: 1.4766265031591622e-06
Position 3943: 1.4700407421029241e-06
Position 4235: 1.398944599570608e-06
Position 941: 1.2699811157477093e-06
Position 163: 1.085860217974278e-06
Position 3804: 9.259673980901156e-07
Position 3396: 8.852867345943834e-07
Position 3106: 8.80751001955672e-07
Position 3946: 7.804829649437663e-07
Position 4280: 5.651610604070967e-07
Position 4501: 5.03798838174938e-07
Position 6432: 5.000749600105597e-07
Position 5647: 4.0815153860548894e-07
Position 3859: 3.914993001864036e-07
Position 2462: 3.8438218920902127e-07
Position 4283: 3.240303248066615e-07
Position 4142: 3.1015633697665775e-07
Position 4268: 3.057934013166503e-07
Position 4320: 2.8507819404909426e-07
Position 176: 2.837597009832462e-07
Position 5423: 2.6454504482791927e-07
Position 4239: 2.3485056582370235e-07
Position 5376: 2.3185907739439008e-07
Position 4298: 2.2656274965715646e-07
Position 2963: 2.2305021667599737e-07
Position 1323: 2.006879581153877e-07
Position 6019: 1.4956727431042825e-07
Position 4230: 1.4685545958105001e-07
Position 4192: 1.451554117589648e-07
Position 1148: 1.1716583447677647e-07
Position 4159: 1.0538596260838328e-07
Position 4203: 1.0229110812140979e-07
Position 4535: 5.8489471820795675e-08
Position 3865: 5.4283126398052735e-08
Position 56: 5.140465794898076e-08
Position 3907: 3.6059380838891817e-08
Position 3870: 3.542666488185613e-08
Position 3984: 3.263480154752139e-08
Position 4553: 3.2195852172622785e-08
Position 4337: 2.92910336989e-08
Position 5374: 2.6856473882944005e-08
Position 5756: 2.0259647961219322e-08
Position 4517: 1.6093375414296643e-08
Position 1150: 7.487974493979458e-09
Position 4293: 5.81435175588796e-09
Position 202: 5.654529808729152e-09
Position 192: 4.7022878995657604e-09
Position 6173: 4.003777881051473e-09
Position 90: 3.79427446128248e-09
Position 4573: 2.909106444178529e-09
Position 875: 2.8331578268520697e-09
Position 1153: 1.5134186468552249e-09
Position 3658: 8.261132596342848e-10
Position 2234: 7.145514929521626e-10
Position 3954: 6.205243319931361e-10
Position 183: 3.3580440836520286e-10
