Gene = NTPase
Position 689: 0.00038950142233580754
Position 3619: 0.00037199084197795556
Position 450: 0.00036321375666405756
Position 1384: 0.00031685036111301187
Position 1646: 0.0002975452600928493
Position 4835: 0.0002530141794185085
Position 383: 0.0002323777226888631
Position 1066: 0.0002086821427502149
Position 1914: 0.00020545887236733193
Position 1853: 0.00016238979509288469
Position 2163: 0.00014731925949757862
Position 153: 0.00014405446284213028
Position 3185: 0.0001416399312450795
Position 760: 0.00013313810528750765
Position 720: 0.00013117906689515043
Position 826: 0.000128205308731923
Position 2250: 0.00010547930213591635
Position 4896: 9.665694433174647e-05
Position 2623: 9.664616120850153e-05
Position 1575: 9.477572003598528e-05
Position 1986: 9.2378851673787e-05
Position 2353: 7.942347851217971e-05
Position 2525: 7.328986095484829e-05
Position 1394: 7.224730311700589e-05
Position 1230: 5.555658401987836e-05
Position 2051: 4.654725073583193e-05
Position 868: 4.022942793328874e-05
Position 4889: 3.6369577607758766e-05
Position 2541: 3.2265091676477645e-05
Position 654: 2.0135993198809298e-05
Position 1014: 1.8882552901809633e-05
Position 5101: 1.141956209355053e-05
Position 5096: 9.806706458723525e-06
Position 1917: 8.059246429710597e-06
Position 1748: 4.887804924608195e-06
Position 465: 4.5520811805809e-06
Position 330: 4.196064649316993e-06
Position 1664: 3.8526139735082705e-06
Position 573: 3.57900257302245e-06
Position 2177: 2.463383321528247e-06
Position 1899: 1.8398129194271849e-06
Position 725: 1.6874224848978274e-06
Position 1782: 1.6090559706148717e-06
Position 736: 1.5133425044550742e-06
Position 462: 1.3518836847774767e-06
Position 1869: 1.273796714262875e-06
Position 585: 1.2491521749193787e-06
Position 1650: 1.1796357356680579e-06
Position 1827: 1.0985995101344407e-06
Position 977: 5.713038324415633e-07
Position 814: 5.032725879608331e-07
Position 1099: 3.491309577306735e-07
Position 222: 1.5555949523237914e-07
Position 876: 1.3110322620118182e-07
Position 607: 3.266280611649934e-08
Position 123: 1.9462605566235808e-08
Position 622: 7.798929519992697e-09
Position 592: 2.564909256393556e-09
Position 96: 7.055630383968113e-10
Position 599: 9.28319108737031e-12
