Gene = Cbl
Position 2428: 3.207695257984552e-08
Position 2196: 2.376365719248193e-08
Position 2023: 1.9346221312801916e-08
Position 2045: 1.8710990517875945e-08
Position 1951: 1.144311739920289e-08
Position 2476: 3.34182491550846e-09
Position 2455: 3.021289313376035e-09
Position 2431: 2.9549456155324645e-09
Position 2287: 2.8200220916052444e-09
Position 913: 1.1778404340529147e-09
Position 313: 8.861580846988159e-10
Position 291: 8.264144406788858e-10
Position 2253: 7.689035954205778e-10
Position 2077: 6.62211625135984e-10
Position 129: 5.94715074253664e-10
Position 339: 4.2372964930160023e-10
Position 304: 3.771083675590481e-10
Position 2259: 2.559201531577393e-10
Position 2449: 1.6202912106259027e-11
Position 294: 1.521820827198882e-11
Position 345: 1.4634055781824484e-11
Position 327: 1.226844631141755e-11
Position 334: 9.957235756068382e-12
Position 322: 9.12663997732046e-12
Position 354: 5.992427518027387e-12
Position 307: 5.688286932331699e-12
Position 316: 4.422612883049685e-12
Position 288: 3.3085053312707913e-12
Position 371: 2.313062448727199e-12
Position 136: 2.5487190604829695e-14
Position 299: 2.4212983146274763e-16
Position 318: 1.0959293000511861e-16
Position 309: 4.2145648319404224e-17
Position 349: 1.7236297732550838e-17
Position 365: 1.4149972710641725e-18
