Gene = Saf6
Position 2125: 7.167627899675304e-05
Position 1364: 5.921093486120176e-05
Position 171: 5.757697079818039e-05
Position 573: 5.332834426751836e-05
Position 1353: 4.974729379955346e-05
Position 1813: 4.827513149248909e-05
Position 1502: 4.101731195735433e-05
Position 296: 3.973701719284712e-05
Position 1412: 3.866679168356173e-05
Position 1683: 3.7437175911965984e-05
Position 1151: 2.9508655286299692e-05
Position 1658: 2.5694249269627575e-05
Position 789: 2.3705848778874724e-05
Position 1433: 2.292613398645821e-05
Position 1425: 2.2723097288530753e-05
Position 2134: 2.2021833091623842e-05
Position 1010: 2.157930783898833e-05
Position 597: 2.090033698561894e-05
Position 1052: 2.082479479664988e-05
Position 138: 2.0504529209728217e-05
Position 1235: 1.933939998176116e-05
Position 1026: 1.810613686618621e-05
Position 798: 1.7827109524290174e-05
Position 1379: 1.636812707717906e-05
Position 1374: 1.6132670078466452e-05
Position 1042: 1.4886276496410072e-05
Position 1121: 1.4786487919920447e-05
Position 1137: 1.1612347487492865e-05
Position 1001: 1.1463465398402601e-05
Position 54: 1.0799430125585935e-05
Position 1145: 1.0459646253471174e-05
Position 2509: 1.0019825831650717e-05
Position 865: 9.57386299926717e-06
Position 969: 7.925556362725085e-06
Position 1786: 7.024064586973578e-06
Position 585: 5.617380048462415e-06
Position 2196: 5.142410826399866e-06
Position 917: 4.105649369618438e-06
Position 2535: 3.918361812249923e-06
Position 2486: 3.800657502126451e-06
Position 2496: 3.758105344402922e-06
Position 2468: 3.585063305404379e-06
Position 468: 3.414620139032986e-06
Position 914: 3.3616153258276437e-06
Position 1264: 3.025322497489059e-06
Position 1977: 2.787976182111442e-06
Position 2529: 2.3578021926720533e-06
Position 835: 1.879922770632525e-06
Position 980: 1.6794942364227612e-06
Position 452: 1.3211617799711145e-06
Position 1188: 1.2016855075194556e-06
Position 513: 1.1284625612856173e-06
Position 494: 8.216307253851511e-07
Position 208: 7.035241740005108e-07
Position 176: 4.658091356473672e-07
Position 160: 3.4652762248083797e-07
Position 658: 3.362004665251029e-07
Position 303: 2.2211168420931435e-07
Position 196: 2.1058030712751642e-07
Position 223: 1.7567524708987352e-07
Position 449: 1.655756770716286e-07
Position 480: 1.034022194390147e-07
Position 180: 1.0333781267619556e-07
Position 187: 7.705995255823992e-08
Position 643: 3.966125925209185e-08
Position 997: 3.1491075536303074e-08
Position 1130: 2.413524869518461e-08
Position 151: 2.0672361792333125e-08
Position 908: 1.8626349792422155e-08
Position 762: 1.8154454235264557e-08
Position 896: 1.3496921124063779e-08
Position 411: 1.1512620461560993e-08
Position 1117: 4.588191094374629e-09
Position 1107: 3.670226088600757e-09
Position 974: 1.9603710888127733e-09
Position 666: 1.3986049443115145e-09
Position 282: 7.766856740863187e-11
