Gene = mtsh
Position 300: 3.718995514638679e-05
Position 524: 3.6019731292388484e-05
Position 1174: 3.502378562786491e-05
Position 701: 3.366058922226462e-05
Position 1177: 2.679097334441407e-05
Position 2931: 2.4212660400617836e-05
Position 776: 1.9847531696444168e-05
Position 98: 1.2975194211605223e-05
Position 227: 1.2933933424499088e-05
Position 685: 1.246379618001649e-05
Position 740: 6.160102555582621e-06
Position 1497: 5.721624448663791e-06
Position 89: 3.4161202010448734e-06
Position 285: 2.6605478330271325e-06
Position 1542: 2.3414694831684303e-06
Position 131: 2.2390130580328486e-06
Position 1555: 1.5893842863754774e-06
Position 1447: 1.4992548568397187e-06
Position 149: 9.829682489152445e-07
Position 470: 8.267904158866941e-07
Position 1539: 7.560380384899668e-07
Position 80: 3.7547600162496364e-07
Position 969: 3.638281684448775e-07
Position 1294: 1.6772784826421534e-07
Position 1042: 9.717465697482276e-08
Position 1010: 7.799302197625556e-08
Position 814: 7.411731100592922e-08
Position 1076: 5.480924434389322e-08
Position 757: 4.751338359338625e-08
Position 795: 2.6778246678184247e-08
Position 64: 1.9531099697192048e-08
Position 752: 8.44786766669711e-09
Position 365: 1.3289934152513475e-09
Position 1054: 6.280393222810406e-10
Position 854: 9.145887533298077e-11
Position 867: 8.015405899524798e-11
Position 163: 2.557217859221707e-14
