Gene = Rrp1
Position 244: 2.1663281278870542e-05
Position 891: 1.8990349268339734e-05
Position 898: 1.7705425800059492e-05
Position 1018: 1.6963723763298094e-05
Position 568: 1.6603486052425044e-05
Position 195: 1.4360018336719794e-05
Position 241: 1.3563434969291771e-05
Position 1571: 1.3264755423856282e-05
Position 2096: 1.1911247432262852e-05
Position 1113: 1.1765080257098463e-05
Position 189: 1.1697621968131303e-05
Position 688: 1.1586125912697151e-05
Position 1970: 9.738543729647951e-06
Position 1620: 8.529789109906476e-06
Position 1161: 8.09830035651179e-06
Position 657: 6.94504740495093e-06
Position 702: 6.006013507395076e-06
Position 1887: 5.048531334249431e-06
Position 834: 4.688346900033667e-06
Position 179: 4.6151560411810715e-06
Position 2441: 4.2052659910189695e-06
Position 349: 4.105823985484561e-06
Position 1179: 3.925342217845462e-06
Position 939: 3.896345271499299e-06
Position 1743: 3.825411695198317e-06
Position 1755: 3.4875407029881314e-06
Position 1000: 3.4752231786733215e-06
Position 1024: 2.9299634129025303e-06
Position 1470: 2.8139423538022953e-06
Position 1200: 2.727865408163107e-06
Position 336: 2.617811516567097e-06
Position 1153: 2.536147564517877e-06
Position 1889: 2.2906610097123397e-06
Position 1794: 2.0275310800431323e-06
Position 1213: 1.8888652697662312e-06
Position 1629: 1.8791692271153634e-06
Position 1330: 1.8137112959879747e-06
Position 792: 1.612620753023554e-06
Position 1158: 1.5987117840100592e-06
Position 486: 1.5595072204025177e-06
Position 1941: 9.99180757556499e-07
Position 1182: 9.664445799480853e-07
Position 246: 8.446598311308831e-07
Position 2426: 8.237009127300343e-07
Position 556: 7.59464180462203e-07
Position 201: 7.575425249068956e-07
Position 2111: 6.828117321491233e-07
Position 718: 6.305874735549724e-07
Position 456: 6.059771576065785e-07
Position 1482: 5.909074125102294e-07
Position 168: 5.839476750034518e-07
Position 1222: 5.772227011184573e-07
Position 715: 5.698683678101153e-07
Position 198: 5.674014660352308e-07
Position 947: 5.485202383438317e-07
Position 1125: 5.106541830815576e-07
Position 106: 4.81587162192102e-07
Position 1506: 4.674750534154596e-07
Position 423: 4.256706096828256e-07
Position 1248: 3.9807051802552665e-07
Position 873: 3.603028163478161e-07
Position 141: 3.070569342819185e-07
Position 370: 2.8519674154214113e-07
Position 405: 2.5986759769265037e-07
Position 576: 2.448904509863736e-07
Position 1185: 2.2615763400272493e-07
Position 327: 2.2329936879704647e-07
Position 129: 1.7208952725575586e-07
Position 1342: 1.6016444141364564e-07
Position 541: 1.5473827014835683e-07
Position 135: 1.520067774885804e-07
Position 459: 1.4601099281919107e-07
Position 453: 1.3710250108136773e-07
Position 1770: 9.50325766476846e-08
Position 1252: 8.107198275641918e-08
Position 1531: 3.073608213420809e-08
Position 1346: 2.7247176112359882e-08
Position 1892: 2.4842091148920794e-08
Position 1777: 2.3018601508482866e-08
Position 1509: 1.727137824314496e-08
Position 2054: 1.0810147303063152e-08
Position 828: 9.636667777736676e-09
Position 1337: 8.680786952004954e-09
Position 2045: 6.394581244187567e-09
Position 767: 6.163593109064059e-09
Position 1358: 3.2781201873048893e-09
Position 1799: 5.850686709065867e-10
Position 1489: 1.281165326772265e-10
Position 547: 1.1466655725414358e-10
Position 538: 1.0950807680241024e-10
Position 525: 9.657526768809052e-11
Position 112: 4.4445198894448956e-11
Position 1391: 1.6402787372916087e-11
Position 409: 7.905320713222127e-12
Position 158: 7.747500424627604e-12
Position 298: 6.864667931736715e-12
Position 354: 5.266547570059373e-12
Position 492: 4.837791142954479e-12
Position 450: 3.6376633942967492e-12
Position 365: 2.542278928348632e-12
Position 465: 2.0003343134302323e-12
Position 378: 1.7816743376247022e-12
Position 472: 7.220797787313828e-13
