Gene = AGO2
Position 1692: 0.00034024362740670634
Position 1507: 0.000300508392703891
Position 3586: 0.0002829563990190503
Position 6613: 0.00027501870101950327
Position 2965: 0.0002659404988986205
Position 4697: 0.00023344727224228266
Position 2737: 0.0002220961218963145
Position 730: 0.00021627587452326257
Position 3034: 0.00021540550587889997
Position 849: 0.0002147155362645868
Position 6452: 0.00019115365559233243
Position 5496: 0.00018542374608529244
Position 3172: 0.0001830160658586452
Position 2929: 0.0001711248894713532
Position 1230: 0.00016691687885401292
Position 1483: 0.00013754429701850294
Position 534: 0.00013519974862931332
Position 3103: 0.0001323710749582577
Position 6398: 0.00012647270194682283
Position 3379: 0.00011785241973930585
Position 6170: 0.00011139932248726337
Position 30: 0.00010970452973835784
Position 863: 0.00010863693374841245
Position 6558: 0.00010661540137880817
Position 6212: 0.00010189379179327708
Position 3082: 0.00010123039058081615
Position 3448: 0.00010084537132812534
Position 1781: 9.876083103988346e-05
Position 6187: 9.685233709988144e-05
Position 3310: 9.257203075321076e-05
Position 2626: 8.043347557466128e-05
Position 6215: 7.948934522995017e-05
Position 66: 7.846792294293508e-05
Position 6798: 7.641840338635928e-05
Position 3241: 7.489757526075949e-05
Position 364: 7.270437054947519e-05
Position 3427: 6.742740956921508e-05
Position 2057: 6.70458127500092e-05
Position 6230: 6.515816662765382e-05
Position 3517: 6.464018685304052e-05
Position 114: 6.46152153988692e-05
Position 5209: 6.398019609889406e-05
Position 2192: 6.198989435911024e-05
Position 2896: 6.115474198996135e-05
Position 1576: 6.101502654339985e-05
Position 2262: 6.0312115142569187e-05
Position 932: 6.019272014678656e-05
Position 3220: 5.846835100198458e-05
Position 59: 5.54389432049591e-05
Position 3496: 5.4491824496024064e-05
Position 3565: 5.048508238646098e-05
Position 1424: 4.5425188230945506e-05
Position 3634: 4.2674188296297064e-05
Position 415: 4.096281879394974e-05
Position 4330: 4.08019859621076e-05
Position 1342: 3.514881745874056e-05
Position 5571: 3.286902980677169e-05
Position 4895: 3.1558558832409965e-05
Position 6846: 2.83520801804547e-05
Position 48: 2.3502532223850413e-05
Position 3013: 2.224132976600388e-05
Position 6697: 2.160656632015413e-05
Position 5981: 2.1569120926778265e-05
Position 5303: 2.0672598446003688e-05
Position 854: 1.7335876621861268e-05
Position 5281: 1.3581158066995336e-05
Position 3151: 1.2752435044350045e-05
Position 1054: 1.2094755766874022e-05
Position 5047: 1.0462981080419025e-05
Position 6486: 1.0403613947160169e-05
Position 4926: 8.127390813981234e-06
Position 558: 7.492822159269774e-06
Position 3358: 5.572452993779266e-06
Position 5935: 5.418620091587164e-06
Position 6008: 4.796073190936883e-06
Position 4838: 4.5632503502575434e-06
Position 1288: 4.327370081726715e-06
Position 5894: 4.2509903297326644e-06
Position 2944: 4.100372602156591e-06
Position 1209: 2.8368548145639974e-06
Position 5008: 2.637620402343155e-06
Position 2873: 2.405335044199609e-06
Position 6772: 2.3558423015039964e-06
Position 4375: 2.2151536376056915e-06
Position 585: 1.938630251963406e-06
Position 5996: 1.825325691823354e-06
Position 4750: 1.590112502517838e-06
Position 537: 1.5290775121117612e-06
Position 1867: 1.4415994838304904e-06
Position 1967: 1.3881221858737196e-06
Position 1457: 1.2043154251259633e-06
Position 4794: 1.2038353412708045e-06
Position 889: 1.1668933458407159e-06
Position 4639: 1.1133187250364233e-06
Position 4819: 1.1008461526909305e-06
Position 6131: 1.0649243652347735e-06
Position 1427: 9.044050278867533e-07
Position 4379: 7.357314118682915e-07
Position 5244: 7.314119104947301e-07
Position 1430: 6.769276503201006e-07
Position 2566: 6.59202039568048e-07
Position 1317: 5.546454815738727e-07
Position 4398: 4.440218629952823e-07
Position 5161: 4.39885475758888e-07
Position 4339: 3.841190745018032e-07
Position 5111: 3.4702702413175567e-07
Position 2393: 3.342265236066249e-07
Position 1459: 2.9245568045382036e-07
Position 6352: 2.0139436695858958e-07
Position 6444: 1.9548938394000712e-07
Position 2194: 1.846473747774385e-07
Position 4761: 1.8451493661875374e-07
Position 2606: 1.7720771600991948e-07
Position 432: 1.5406596156881387e-07
Position 4642: 1.1824817738859838e-07
Position 4382: 8.809455613924961e-08
Position 117: 6.817027913077188e-08
Position 5306: 5.8503124458407313e-08
Position 595: 4.915450395271193e-08
Position 1552: 3.5342393623392283e-08
Position 1074: 3.267109949875847e-08
Position 669: 3.043942117063322e-08
Position 1148: 2.7136418799913755e-08
Position 6384: 2.3757585330614876e-08
Position 6197: 2.1006098846606418e-08
Position 898: 2.0299226111149292e-08
Position 6493: 1.859016946969807e-08
Position 878: 1.2961826489273484e-08
Position 556: 7.896190970939418e-09
Position 5880: 5.322753290235963e-09
Position 427: 4.7397750905365244e-09
Position 6537: 2.5648719404513416e-09
Position 6122: 1.0383906804943681e-09
Position 6128: 1.0225157819705799e-09
Position 5716: 4.0984342874597173e-10
Position 675: 3.462530818840931e-10
Position 503: 1.8332675344008748e-11
Position 678: 6.703848764435608e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4986: 0.9988207871454294
Position 4136: 0.9848457306812234
Position 176: 0.953443994420542
Position 6527: 0.6515254653261212
Position 6094: 0.6264899972914607
Position 2736: 0.514128556666834
Position 5820: 0.40687769252642364
Position 6162: 0.3450744192779375
Position 4280: 0.26931340593397296
Position 5405: 0.12841546885637767
Position 5625: 0.09617835243803059
Position 3883: 0.08232297372604422
Position 5496: 0.07321757461286851
Position 4775: 0.06065873156987784
Position 6536: 0.059073026904270576
Position 2566: 0.057526416493974296
Position 4395: 0.05435549419632365
Position 5739: 0.03987696887851082
Position 3737: 0.03654078956924213
Position 4659: 0.03561789300954936
Position 2792: 0.034172065245863754
Position 2534: 0.029069337786648636
Position 3887: 0.028901724055683448
Position 4628: 0.027279980042183013
Position 4594: 0.017901695348291006
Position 5601: 0.017046865304377743
Position 2678: 0.015778137496935383
Position 5214: 0.014463922190518584
Position 1129: 0.014172118025798094
Position 6702: 0.014130218152139865
Position 178: 0.012735715204251407
Position 5362: 0.010576406804313656
Position 4111: 0.010246509838745059
Position 6813: 0.010016545053732472
Position 6112: 0.010007989284810956
Position 5526: 0.009764940393843033
Position 5658: 0.009389236512967896
Position 3851: 0.009302183584073882
Position 5523: 0.008940294746620355
Position 6062: 0.008766931005792018
Position 3665: 0.007872095697539175
Position 5637: 0.007670205034553041
Position 4498: 0.007534773451184448
Position 4718: 0.0074581602237522625
Position 5571: 0.006367457394489321
Position 1053: 0.005684922618486291
Position 1336: 0.005036976899135871
Position 2942: 0.004836275771206676
Position 509: 0.004827577337669653
Position 2743: 0.004490075404378763
Position 5328: 0.004249580717689096
Position 3701: 0.0038176338687402204
Position 5192: 0.003731057618378937
Position 6323: 0.0034683573408111202
Position 4721: 0.0033547074561622015
Position 2766: 0.003011922419950611
Position 4308: 0.0029813662369964694
Position 2750: 0.002932928638773066
Position 5367: 0.002782448233070641
Position 5501: 0.002605702551207229
Position 1317: 0.0025202221275644333
Position 6349: 0.002482930810142457
Position 6055: 0.0023469432649679107
Position 4559: 0.002296913054961026
Position 1532: 0.0022816601588689757
Position 1511: 0.002243197543398343
Position 686: 0.00221649791739488
Position 6871: 0.002187255340677801
Position 5568: 0.002182237224133943
Position 2606: 0.0018951179712332
Position 1368: 0.00179247248500733
Position 2085: 0.0016236685267772312
Position 4794: 0.0015014803490494555
Position 5198: 0.0014280112610839729
Position 848: 0.001375434409377317
Position 1633: 0.001348612251583586
Position 2630: 0.0012518455303608285
Position 3741: 0.0012408607574738671
Position 3563: 0.0012170736381042831
Position 6136: 0.0010085035963021702
Position 3494: 0.0009949664567277996
Position 4670: 0.0009419320081195612
Position 3287: 0.0009370698187030006
Position 2761: 0.0008726429835732315
Position 6744: 0.000828574800171956
Position 6909: 0.0008094772888500966
Position 3425: 0.0007872836659844333
Position 1390: 0.0007814262060446671
Position 3149: 0.000749961210763892
Position 5088: 0.0006835950312736257
Position 3080: 0.000641666587226711
Position 3218: 0.0005890877427433581
Position 6352: 0.000580133050844892
Position 3356: 0.0005725394394476768
Position 5259: 0.000534941566956136
Position 5429: 0.0005285366945971562
Position 3516: 0.00045859567111252824
Position 3632: 0.0004453028740721577
Position 6187: 0.00040820024513657895
Position 756: 0.00040160682696684303
Position 4749: 0.00038150100523297445
Position 5691: 0.000370957474565878
Position 3447: 0.0003697893043750245
Position 2168: 0.0003627137948461892
Position 3011: 0.00034356916815546227
Position 3585: 0.0003430818979247137
Position 184: 0.00032535098092489054
Position 5529: 0.00031565848700598797
Position 5462: 0.00031201563352991306
Position 5196: 0.0003006958980822335
Position 1592: 0.00028737537862239806
Position 4992: 0.00026387270557412393
Position 4326: 0.00025905579037185526
Position 2335: 0.0002585514957725232
Position 5710: 0.00025230589873077804
Position 2513: 0.0002511804140824287
Position 2184: 0.00024121758724430516
Position 5244: 0.000233829589723954
Position 5745: 0.00023361481987976273
Position 3240: 0.00023149588450100734
Position 2380: 0.00021749692233087389
Position 675: 0.00021727694516606753
Position 5887: 0.0002083035808523201
Position 5664: 0.00019324800000683685
Position 2002: 0.00018221267989378272
Position 5457: 0.00017800366887828477
Position 5868: 0.0001730782455431988
Position 2265: 0.00017084083187532065
Position 1342: 0.00016619024399466945
Position 3102: 0.00016610968815481848
Position 1483: 0.00016370387645815542
Position 2577: 0.00013957904541713273
Position 6250: 0.00013143941582965455
Position 6271: 0.00012075326136199756
Position 129: 0.0001200227958328481
Position 5589: 0.00010578681762788096
Position 6853: 9.734799366304075e-05
Position 6552: 9.384775489878932e-05
Position 4143: 9.341275325487717e-05
Position 4366: 8.364426811387999e-05
Position 542: 8.03593054731624e-05
Position 6264: 7.443582515257709e-05
Position 6555: 7.191186865434932e-05
Position 4566: 7.12685081354803e-05
Position 6069: 6.938248324004719e-05
Position 4073: 6.186900386493596e-05
Position 5371: 5.9669193812288945e-05
Position 6437: 5.399671677133206e-05
Position 5929: 5.174925503766115e-05
Position 4857: 5.173296368263283e-05
Position 6425: 5.16234793853882e-05
Position 4942: 5.128311101204932e-05
Position 5753: 3.9130829820724925e-05
Position 572: 3.816789243968675e-05
Position 863: 3.778963509212029e-05
Position 191: 3.7701283098561436e-05
Position 188: 3.713023322070355e-05
Position 5274: 2.857626486139021e-05
Position 1993: 2.7873952843309627e-05
Position 253: 2.289545720104327e-05
Position 2065: 1.6580289335636935e-05
Position 801: 1.5646979906389164e-05
Position 196: 1.5139866997163885e-05
Position 217: 1.4809325588409788e-05
Position 5111: 1.3626716771215726e-05
Position 87: 8.623389889333123e-06
Position 1462: 7.2851040796800734e-06
Position 1604: 7.076990600580236e-06
Position 226: 6.653782835851067e-06
Position 4079: 6.137624276686706e-06
Position 209: 6.1071688846550215e-06
Position 5032: 5.959022906315076e-06
Position 229: 5.296892703167997e-06
Position 5025: 5.115955515837544e-06
Position 595: 4.343726793424359e-06
Position 1032: 4.088061137520697e-06
Position 265: 3.2318650605858578e-06
Position 1789: 2.558169333824662e-06
Position 4679: 1.4599674901576644e-06
Position 5007: 1.0573389532636525e-06
Position 2796: 9.314596736260133e-07
Position 4836: 4.70676303493224e-07
Position 1288: 4.216373969725152e-07
Position 1918: 3.7464695848238655e-07
Position 139: 2.3860212826632047e-07
Position 268: 6.464102384243762e-08
Position 286: 5.317825490671154e-08
Position 110: 5.267500101808239e-08
Position 106: 4.5385340319770576e-08
Position 690: 4.532898405837088e-08
Position 223: 4.011931848842541e-08
Position 918: 3.946961053202193e-08
Position 283: 3.7158432585668854e-08
Position 304: 2.8668281113637867e-08
Position 5055: 2.4389464102919896e-08
Position 4999: 2.3210080236509416e-08
Position 1239: 2.121619759387454e-08
Position 5061: 1.9187889946925608e-08
Position 301: 1.8119578435680066e-08
Position 1613: 1.4053032593430891e-08
Position 5178: 1.030320508250288e-08
Position 1455: 8.306708235955372e-09
Position 201: 6.282906792107795e-09
Position 325: 6.042602639832511e-09
Position 708: 4.814720787434727e-09
Position 322: 3.957300959037427e-09
Position 319: 3.3026293182878425e-09
Position 930: 3.1204662740002535e-09
Position 346: 2.916168916294154e-09
Position 235: 1.4449114966954318e-09
Position 389: 7.508678024629389e-10
Position 807: 5.466502368985499e-10
Position 693: 2.454321552714666e-10
Position 872: 6.511902810019363e-11
Position 400: 1.460487488903489e-11
Position 360: 1.659173266672875e-12
Position 371: 1.0785156415839818e-12
Position 364: 2.9388108359452725e-13
Position 114: 2.3081858655537864e-13
