Gene = ppk13
Position 518: 4.862396261717558e-05
Position 1205: 4.83285993226476e-05
Position 1445: 4.245386749668814e-05
Position 1295: 2.0153654875541217e-05
Position 904: 1.8585926539034894e-05
Position 1194: 1.445238657406257e-05
Position 339: 1.4043161977014815e-05
Position 1220: 1.3870221887504328e-05
Position 1943: 1.2906395751828946e-05
Position 284: 1.27120952868511e-05
Position 884: 9.993522340171686e-06
Position 835: 8.011917806226725e-06
Position 894: 6.507639312865451e-06
Position 1932: 4.4837468107288745e-06
Position 174: 2.6626153553473903e-06
Position 531: 1.4718047361914405e-06
Position 480: 7.571911243998813e-07
Position 472: 2.8161134055960977e-07
Position 197: 2.499252217510094e-07
Position 358: 2.3512185779837018e-07
Position 360: 1.8894442614119236e-07
Position 411: 1.7998695937201729e-07
Position 87: 1.507470690055386e-07
Position 682: 1.138646109080957e-07
Position 90: 5.866711545035101e-08
Position 538: 3.1996926709535315e-08
Position 484: 3.1778189023148404e-08
Position 255: 2.0583179293697812e-08
Position 103: 1.925969973012509e-08
Position 188: 1.81197237547792e-08
Position 864: 1.7481332421616204e-08
Position 397: 1.2290833042369761e-08
Position 184: 4.234804406440249e-09
Position 111: 1.1901775776913762e-09
Position 95: 7.507663557384932e-11
Position 372: 4.480159181607817e-11
Position 115: 1.4456329261797117e-11
Position 376: 9.300134557844671e-13
Position 113: 2.3472882308814475e-16
