Gene = fwe
Position 715: 0.001131235208955189
Position 3893: 0.0010539199257932502
Position 4144: 0.0010013955358784334
Position 1330: 0.0009024131852113225
Position 915: 0.0008258598215477937
Position 3325: 0.0008230533776653002
Position 3967: 0.0008165163299296326
Position 4631: 0.0007987666183935998
Position 225: 0.0007713425343295509
Position 291: 0.0007263908206830932
Position 5000: 0.0007155691889025166
Position 90: 0.0006773010694747623
Position 5241: 0.0006416911587101854
Position 1471: 0.0006007165243405248
Position 5147: 0.0005413404251725463
Position 4572: 0.0005097380988996307
Position 4654: 0.0004678267245670207
Position 4503: 0.00046675697784704674
Position 246: 0.00046016862259264357
Position 2010: 0.00045749719084750454
Position 3783: 0.00045232133881505733
Position 619: 0.00045102766323317254
Position 6000: 0.00043358237253655543
Position 141: 0.00043300053941830994
Position 5857: 0.0004261052797184722
Position 3843: 0.00033857141672294025
Position 61: 0.0003325616269047256
Position 5842: 0.0003225466534349677
Position 6148: 0.0003087387699844094
Position 5701: 0.0002973994631084221
Position 625: 0.00029731803044267445
Position 3634: 0.00029383560515085016
Position 3194: 0.00028299080274042486
Position 1821: 0.0002777921663253212
Position 4604: 0.0002726989131421475
Position 1417: 0.00026610462524320007
Position 14: 0.00023542420601625107
Position 1837: 0.00022551674396463966
Position 850: 0.00021146403708460545
Position 2965: 0.00020745083278604133
Position 445: 0.00019895129684402863
Position 2492: 0.00019027549144843257
Position 63: 0.00018988388792550885
Position 791: 0.00018678049086401753
Position 275: 0.0001763468740493212
Position 479: 0.00016883231976046905
Position 223: 0.00016853045998514848
Position 186: 0.00016015784504926065
Position 698: 0.00015800378501320972
Position 4826: 0.00014820983363047263
Position 6165: 0.00014734425836431125
Position 1998: 0.0001402088404016333
Position 2038: 0.00013433579571029894
Position 4821: 0.00012848666174937554
Position 177: 0.00012601013591132768
Position 3136: 0.00011126804641222747
Position 2469: 9.494551639720048e-05
Position 5172: 9.398925843035291e-05
Position 4098: 9.243890667315044e-05
Position 2397: 8.837213391031621e-05
Position 1461: 8.521106434875341e-05
Position 194: 7.909251198814161e-05
Position 809: 7.673571110475462e-05
Position 2230: 7.651385053924353e-05
Position 4080: 7.472666280069542e-05
Position 190: 7.460178232102734e-05
Position 1274: 7.224993985062717e-05
Position 1156: 6.715052954727751e-05
Position 254: 6.571335098553148e-05
Position 4085: 6.247716032995465e-05
Position 1153: 6.0884516197108314e-05
Position 2867: 5.658687193551704e-05
Position 4043: 5.541689645287573e-05
Position 526: 5.389136371453606e-05
Position 800: 4.881798853276502e-05
Position 3133: 4.7152862913979e-05
Position 100: 4.458816682657365e-05
Position 5703: 4.4556210439098444e-05
Position 1237: 4.338808450055069e-05
Position 4402: 4.3110461691913466e-05
Position 881: 4.153826142506822e-05
Position 4626: 4.0375860416615945e-05
Position 4580: 3.76457411174888e-05
Position 3961: 3.222483062420179e-05
Position 848: 3.2025436424142985e-05
Position 4239: 3.199350441835228e-05
Position 623: 3.1539506258501975e-05
Position 5647: 3.096226632650982e-05
Position 3153: 2.9878304231726333e-05
Position 4032: 2.788923782234491e-05
Position 1035: 2.7541858679591847e-05
Position 1265: 2.7508316462968845e-05
Position 971: 2.7088920662838608e-05
Position 1212: 2.6833801393398018e-05
Position 3948: 2.6614722766889744e-05
Position 4395: 2.5626320723332676e-05
Position 3569: 1.7635294436822074e-05
Position 3443: 1.4370386485407584e-05
Position 4082: 1.4217373537443674e-05
Position 4815: 1.3738009123450969e-05
Position 4068: 1.2067982060639481e-05
Position 6004: 1.182362490555722e-05
Position 3465: 1.0749794812034513e-05
Position 1442: 5.254355658358056e-06
Position 2882: 5.25394239014664e-06
Position 1810: 4.942258635727573e-06
Position 213: 4.749315124080827e-06
Position 6187: 4.540510434976407e-06
Position 3407: 4.324688211981892e-06
Position 3366: 3.6438131626272265e-06
Position 1387: 3.2547230488807374e-06
Position 9: 3.1431812137893006e-06
Position 252: 3.121977137096125e-06
Position 462: 2.893414801442405e-06
Position 1197: 2.4626612002028165e-06
Position 227: 2.215383155356858e-06
Position 3371: 2.018490303181472e-06
Position 3283: 1.796632582013761e-06
Position 20: 1.6950844647563319e-06
Position 1206: 1.6906131117247688e-06
Position 1291: 1.4086180665963883e-06
Position 3110: 1.3477479828952154e-06
Position 1299: 1.2760629271936589e-06
Position 2973: 1.242251431275442e-06
Position 629: 8.490956118389948e-07
Position 3281: 8.478383228097839e-07
Position 229: 8.315249786991647e-07
Position 238: 8.133248385743364e-07
Position 1436: 7.629704047768723e-07
Position 2879: 6.885927932889184e-07
Position 376: 6.013692802711747e-07
Position 1621: 5.946679902896918e-07
Position 56: 5.651931713101502e-07
Position 2834: 3.942697213081762e-07
Position 2846: 3.812423591201593e-07
Position 3509: 3.3092035970295426e-07
Position 144: 2.9043847487452734e-07
Position 184: 2.525906817560354e-07
Position 192: 2.1415227848153794e-07
Position 2912: 2.037396636125169e-07
Position 904: 1.991419234921884e-07
Position 542: 1.9099435061074527e-07
Position 651: 1.1561949901662611e-07
Position 584: 9.837370839948535e-08
Position 3022: 9.116330927455554e-08
Position 3477: 8.575818855761715e-08
Position 3807: 7.780934006298862e-08
Position 235: 7.73067449099576e-08
Position 930: 5.995577344714464e-08
Position 567: 5.819634863219663e-08
Position 147: 5.213324666957385e-08
Position 925: 3.7282678625375185e-08
Position 1411: 3.419487874943237e-08
Position 353: 1.4340668140184885e-08
Position 645: 1.4107634462422974e-08
Position 1031: 1.4002973921501671e-08
Position 356: 1.360413164873122e-08
Position 599: 1.3351330280639804e-08
Position 596: 1.2326487392645915e-08
Position 641: 1.0553256101810246e-08
Position 647: 9.481601142317685e-09
Position 1076: 4.031008029289236e-09
Position 336: 1.6275442392792724e-09
Position 3081: 2.189837821212293e-10
Position 608: 1.806211220664308e-10
Position 602: 1.6382503323351157e-10
Position 1053: 6.694123951573763e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3056: 0.9980076658730342
Position 2783: 0.981485140407304
Position 5561: 0.9295452620170604
Position 3512: 0.2025818907681518
Position 622: 0.07369155360911399
Position 5016: 0.06426144048201889
Position 1897: 0.03720792982692404
Position 5255: 0.02951819573125866
Position 5400: 0.02688976535908078
Position 1038: 0.019241982952039813
Position 4892: 0.017131761958609208
Position 353: 0.016159579523747015
Position 1544: 0.015759453565689373
Position 526: 0.010913236453877494
Position 131: 0.00877405937122768
Position 5531: 0.008714194714703059
Position 2045: 0.007535211527489363
Position 2243: 0.00690443535907108
Position 3558: 0.004694801638518775
Position 2832: 0.004036439405826818
Position 5905: 0.003541529308884279
Position 5922: 0.0034751404544370954
Position 368: 0.0032982201065296494
Position 1254: 0.002923220407162963
Position 140: 0.0023836415075786186
Position 4270: 0.0022162991709797136
Position 5094: 0.00206092145608201
Position 2263: 0.0018596448418892561
Position 5821: 0.001854436696871535
Position 2189: 0.0016834697814861457
Position 678: 0.001281309413474171
Position 3037: 0.0012314320492236562
Position 1695: 0.001088485025738877
Position 4168: 0.0010795658501501387
Position 2642: 0.0010493117460598173
Position 4674: 0.000991687179319027
Position 6294: 0.0009824147876118417
Position 3272: 0.0007670832074124095
Position 4121: 0.0007436639891339779
Position 2123: 0.0006962155253546897
Position 1586: 0.0006426205863051124
Position 4185: 0.0006334885683919434
Position 628: 0.0006264038988160002
Position 1653: 0.0006258629342791079
Position 144: 0.0004941187613936017
Position 6027: 0.0004711874123835136
Position 4249: 0.0004333563110044872
Position 3225: 0.0004167813286473892
Position 3754: 0.00035382067061667224
Position 509: 0.0003487753144531688
Position 893: 0.00033520196807287217
Position 3366: 0.0002895736168647407
Position 4724: 0.00023274558512364612
Position 4205: 0.00022784175450256205
Position 5452: 0.00022217692742804168
Position 3214: 0.00021427519954106208
Position 2148: 0.00020822167680018455
Position 1753: 0.00020814441679749135
Position 2926: 0.00020534561120296775
Position 2645: 0.00017258414910784222
Position 2873: 0.0001668726981057856
Position 3807: 0.00016515671545101442
Position 3344: 0.00016118980770078568
Position 1864: 0.00013378630570337879
Position 2053: 0.0001330901446018037
Position 2734: 0.00013172236597923555
Position 6106: 0.00011576553060156189
Position 2095: 0.00011104616533645618
Position 5302: 9.50321686965129e-05
Position 4592: 9.428947494631062e-05
Position 3317: 9.085596858873074e-05
Position 4548: 8.965014623001819e-05
Position 1705: 7.694407016289564e-05
Position 5888: 6.379420320430345e-05
Position 3814: 6.228184689348815e-05
Position 177: 6.187401912653488e-05
Position 6109: 5.987386987098677e-05
Position 2607: 5.6785960795322825e-05
Position 1436: 5.5881871803131906e-05
Position 100: 5.549653298786773e-05
Position 3243: 5.547497622347309e-05
Position 5945: 5.4899399369908025e-05
Position 4864: 5.252931386259902e-05
Position 6143: 4.9064900492748276e-05
Position 1947: 4.831916187150525e-05
Position 3701: 4.271170288745747e-05
Position 2522: 4.13088304841868e-05
Position 4781: 3.953534179363626e-05
Position 4576: 3.90183456313431e-05
Position 5792: 3.797436877401854e-05
Position 402: 3.223686297508264e-05
Position 2896: 2.804869916518753e-05
Position 4651: 2.7203545744998607e-05
Position 3729: 2.7029167398058036e-05
Position 5121: 2.6690334092368988e-05
Position 485: 2.594124428798724e-05
Position 4826: 2.5282565794994572e-05
Position 106: 2.4724155789563147e-05
Position 264: 2.1787938713992964e-05
Position 914: 1.8864572755353176e-05
Position 2431: 1.644713271842158e-05
Position 190: 1.4528792198522734e-05
Position 4902: 1.313208763294612e-05
Position 3371: 1.3080269659646326e-05
Position 422: 1.108008894450353e-05
Position 3695: 1.0949827041854961e-05
Position 5380: 1.0215998112815844e-05
Position 3237: 9.631580199300245e-06
Position 1837: 8.300677423017738e-06
Position 833: 8.183655658474963e-06
Position 2529: 8.143755842785231e-06
Position 1923: 7.999124249976433e-06
Position 2570: 7.372538766606282e-06
Position 4611: 7.361019890953957e-06
Position 803: 7.281080302395312e-06
Position 1390: 5.621760416048633e-06
Position 688: 4.8674146421847164e-06
Position 4654: 4.841980648665967e-06
Position 4172: 4.1774021854102695e-06
Position 3569: 3.493723621892488e-06
Position 3098: 2.2469279199125304e-06
Position 3869: 2.18311014410618e-06
Position 3659: 2.1376391079003526e-06
Position 4098: 1.776922601928062e-06
Position 841: 1.5156329726061733e-06
Position 3721: 1.2567437154004666e-06
Position 3110: 8.870743410337481e-07
Position 111: 6.615704552862507e-07
Position 971: 5.914408994082951e-07
Position 636: 4.3782523228823103e-07
Position 1165: 3.98878371352574e-07
Position 1058: 2.945258139338872e-07
Position 791: 1.972238892769631e-07
Position 757: 8.291568540570503e-08
Position 3922: 6.470667823950499e-08
Position 809: 6.053406218309997e-08
Position 872: 5.899406449132438e-08
Position 3850: 4.879948323315728e-08
Position 445: 1.7504622326525873e-08
Position 3877: 1.2776164561559156e-08
Position 3005: 1.2237067047882624e-08
Position 848: 1.1338956245451888e-08
Position 692: 7.107462265031729e-09
Position 419: 6.459424961931138e-09
Position 1370: 5.5594664971908005e-09
Position 75: 5.271108042383879e-09
Position 3976: 5.2323653559632864e-09
Position 160: 5.149565859687978e-09
Position 84: 1.28911546286789e-09
Position 3573: 5.755959210922682e-10
Position 479: 1.5709317475324791e-10
Position 698: 7.52212747080603e-11
Position 3713: 9.992042945217578e-13
Position 3671: 7.415803409154006e-13
Position 181: 7.395780827221892e-13
Position 744: 5.843886361208986e-14
Position 715: 5.609363652184893e-14
Position 3417: 3.501254366557082e-14
Position 206: 3.484627892421352e-15
