Gene = Vdup1
Position 32: 2.187572667841353e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1883: 0.9287036785977236
Position 1634: 0.9050629056974234
Position 1089: 0.3849610383891348
Position 1227: 0.27175307097125023
Position 657: 0.18883262767092843
Position 209: 0.06760122705848753
Position 2396: 0.059915286341345554
Position 909: 0.0351596894115625
Position 1777: 0.03282064781280616
Position 766: 0.028044106531058235
Position 1267: 0.02308042018942156
Position 274: 0.014611319344023911
Position 466: 0.014446632887743128
Position 812: 0.01378346637449212
Position 614: 0.01323082116798622
Position 585: 0.010051828351245639
Position 2619: 0.00894386211234478
Position 1653: 0.008436090997829628
Position 180: 0.006956097773584111
Position 164: 0.003676811500178836
Position 65: 0.003671936697057839
Position 691: 0.002943085424101988
Position 2532: 0.0021696809468255175
Position 1118: 0.0020033430564779723
Position 679: 0.0016237567728704205
Position 266: 0.0015777834154403932
Position 168: 0.0015767354380442598
Position 627: 0.001556300458882647
Position 505: 0.0013759214432213208
Position 703: 0.0012667589884675524
Position 981: 0.0011459040036435977
Position 1233: 0.0011356855217453507
Position 1390: 0.0011297284523272286
Position 1400: 0.0011194558258118116
Position 1527: 0.0008577487141327179
Position 1194: 0.0006123409908516856
Position 1518: 0.0005623159919969487
Position 733: 0.0004982543794022043
Position 2084: 0.00040938844219688534
Position 1360: 0.000359104634496699
Position 494: 0.0002924010274596679
Position 1664: 0.0002734165396457156
Position 2431: 0.00021992743690854965
Position 394: 0.00021311483405230328
Position 961: 0.00015849661607914855
Position 1582: 0.00013723678942380015
Position 709: 0.00013619685774270176
Position 1273: 0.00011091409889913406
Position 1802: 0.00010823082663660068
Position 1320: 7.484831196169205e-05
Position 90: 5.86186376202537e-05
Position 861: 5.1602704974735074e-05
Position 1947: 4.407188171712409e-05
Position 1694: 4.262353686023881e-05
Position 849: 4.182117028661689e-05
Position 1835: 3.584536640404355e-05
Position 987: 3.348420458229884e-05
Position 968: 2.8463140135160117e-05
Position 355: 2.7689337135439607e-05
Position 1958: 2.0981217175591443e-05
Position 93: 1.9681424726870055e-05
Position 2456: 1.6218393360850785e-05
Position 2493: 1.4681272036131696e-05
Position 398: 1.3325902025935784e-05
Position 1842: 8.703347927429358e-06
Position 1977: 8.2010273579197e-06
Position 335: 7.760238017231094e-06
Position 1910: 7.336239983908323e-06
Position 478: 5.469660750772345e-06
Position 1579: 5.3344126449515075e-06
Position 118: 7.067274690972865e-07
Position 130: 6.254604948395952e-07
Position 513: 1.5284825186699937e-07
Position 140: 1.512273228009222e-07
Position 279: 4.4027533056556935e-08
Position 367: 4.559761665472323e-13
Position 357: 6.9664351121249804e-15
