Gene = comm
Position 2522: 0.000491122272063229
Position 5988: 0.00045972369920086966
Position 5072: 0.00044643236885755173
Position 1420: 0.00043569625801006986
Position 5579: 0.0004044483443465856
Position 1568: 0.00038676118905303295
Position 1497: 0.00038259603416281463
Position 918: 0.00037593683993166274
Position 707: 0.0003240565727156332
Position 6665: 0.00031677902685229843
Position 2556: 0.0002841550822138073
Position 1525: 0.0002776423028893991
Position 6699: 0.0002719821240226227
Position 3165: 0.0002643514105706248
Position 3494: 0.0002430577247847738
Position 476: 0.0002159397583853558
Position 3115: 0.00020565583419743564
Position 1342: 0.00019814368562466643
Position 314: 0.00017220912694628456
Position 5279: 0.00014089999909994264
Position 4105: 0.00013088545163524888
Position 3071: 0.00011622877589324355
Position 432: 0.00011174923670163199
Position 5234: 0.00011125913702006972
Position 377: 8.88304410672177e-05
Position 1295: 8.202352766339815e-05
Position 1833: 7.86480878257774e-05
Position 4927: 7.632484910982643e-05
Position 277: 7.447729513815759e-05
Position 4176: 7.353826351413873e-05
Position 4624: 6.328118422709605e-05
Position 5163: 5.9931099386289095e-05
Position 1806: 5.841713422894921e-05
Position 1737: 5.801288484667045e-05
Position 311: 5.3250896290996635e-05
Position 111: 5.244202604497799e-05
Position 348: 4.996428706472286e-05
Position 2743: 4.160095244931963e-05
Position 594: 4.12884124011883e-05
Position 2210: 3.913708050178705e-05
Position 4069: 3.834234930389175e-05
Position 4049: 3.0014696553030205e-05
Position 3407: 2.994744895523904e-05
Position 557: 2.654638020914072e-05
Position 3503: 2.423127324355032e-05
Position 2629: 2.3214908282276815e-05
Position 1127: 2.2138347578993874e-05
Position 3631: 2.196005125625255e-05
Position 2151: 1.8550345606381845e-05
Position 3026: 1.793842203263294e-05
Position 3741: 1.77757335299845e-05
Position 2142: 1.7745713437801414e-05
Position 3676: 1.637142320095568e-05
Position 1023: 1.5563625926548033e-05
Position 3359: 1.3416603983707976e-05
Position 3237: 1.169865413196619e-05
Position 503: 1.0430356592820976e-05
Position 497: 9.368122071550165e-06
Position 2359: 7.5359253295403655e-06
Position 2813: 4.938271210242139e-06
Position 1934: 4.522609318859455e-06
Position 2527: 3.8610135247304875e-06
Position 1859: 3.5124072227338814e-06
Position 1164: 2.469161611429028e-06
Position 1350: 2.299220470895811e-06
Position 906: 2.2569794706760297e-06
Position 1502: 2.1367830173692116e-06
Position 1793: 1.8457298556814602e-06
Position 448: 1.7750054528745075e-06
Position 904: 1.545342011285733e-06
Position 1880: 1.4481878913877933e-06
Position 258: 1.3768498435052195e-06
Position 1065: 1.2764414464329124e-06
Position 1432: 9.790858068802555e-07
Position 351: 8.656407054446157e-07
Position 987: 6.709079577231439e-07
Position 1027: 5.188483345683419e-07
Position 1304: 3.9471247183328876e-07
Position 653: 3.2679625601344767e-07
Position 1170: 2.630049652607731e-07
Position 734: 1.6506975926699625e-07
Position 711: 1.2946954876538094e-07
Position 156: 1.1022419603844432e-07
Position 291: 1.0165794557658407e-07
Position 59: 9.532832754911003e-08
Position 1356: 9.027866976100974e-08
Position 357: 8.403726807057777e-08
Position 513: 6.213831889139994e-08
Position 145: 6.132383753993498e-08
Position 646: 5.9283459757372875e-08
Position 522: 5.462310313401978e-08
Position 434: 4.4331549158919304e-08
Position 173: 3.6865439207431074e-08
Position 564: 1.123160839109549e-08
Position 320: 8.881084581757904e-09
Position 183: 5.355876665981219e-09
Position 153: 5.20748579402232e-09
Position 53: 4.878037067034141e-09
Position 339: 2.246573986749361e-09
Position 192: 5.270169360263592e-10
Position 113: 4.5487918764418134e-10
Position 510: 2.0024376486696275e-10
Position 369: 5.31655037372876e-11
Position 180: 1.8774517390179205e-15
Position 279: 1.979261374305724e-17
