Gene = Tango6
Position 2679: 1.7161268792601928e-06
Position 2879: 1.654829755693019e-06
Position 431: 1.5713989407854565e-06
Position 735: 1.332610084821457e-06
Position 960: 1.211748748671424e-06
Position 278: 1.0287600292442087e-06
Position 483: 4.3730971144294206e-07
Position 308: 2.64905041528556e-07
Position 570: 2.3184248886204027e-07
Position 656: 1.4251322524944556e-07
Position 120: 4.723884660950435e-08
Position 114: 3.291064152186897e-08
Position 88: 2.031983982451825e-08
Position 434: 1.90400166787277e-08
Position 728: 4.551800330470888e-09
Position 125: 2.801072720704929e-09
Position 131: 2.6848787976363574e-09
Position 108: 2.0521762813338616e-09
Position 106: 8.45165431342101e-10
Position 290: 5.046102662400238e-11
Position 521: 1.004528485557456e-12
