Gene = Zmynd10
Position 985: 1.335748556128315e-06
Position 819: 1.315215735426387e-06
Position 988: 9.812424000207693e-07
Position 452: 7.506639354408692e-07
Position 899: 7.480593444571364e-07
Position 742: 7.376848461664986e-07
Position 239: 6.700358731182032e-07
Position 590: 5.227696309365286e-07
Position 242: 5.219946918939709e-07
Position 1452: 4.828197133032463e-07
Position 236: 4.6297758732647044e-07
Position 584: 4.6031840146727817e-07
Position 901: 3.4628579377315606e-07
Position 1215: 3.1646134058255883e-07
Position 442: 2.777054725720066e-07
Position 164: 2.569335119849869e-07
Position 756: 2.461248000834434e-07
Position 596: 2.3546214160272334e-07
Position 907: 1.4081190121046557e-07
Position 955: 1.1327209709595421e-07
Position 1590: 5.4673550393084915e-08
Position 122: 1.6125649926085992e-08
Position 173: 7.81431943842376e-09
Position 182: 3.0914210540623903e-09
Position 248: 4.505503492915722e-10
Position 218: 3.071533131538854e-10
Position 199: 1.0316188370478595e-10
Position 124: 9.272158560057823e-12
Position 251: 5.935113591938408e-13
