Gene = spz3
Position 255: 8.075894306343643e-06
Position 176: 6.8785447171112465e-06
Position 5850: 6.482604551158354e-06
Position 3468: 5.943286450948329e-06
Position 3: 5.616304531056403e-06
Position 5845: 5.249081240861287e-06
Position 5839: 4.813241663049005e-06
Position 4535: 4.7834511673469705e-06
Position 1435: 3.5689790663929053e-06
Position 5136: 3.5625186047582274e-06
Position 1125: 3.2634177537939213e-06
Position 5720: 2.6040909986520256e-06
Position 203: 2.567474052432316e-06
Position 1019: 2.0471439906857024e-06
Position 1219: 1.856781699767501e-06
Position 787: 1.8263052174345734e-06
Position 5725: 1.7344832713326703e-06
Position 1842: 1.6022133299681507e-06
Position 492: 1.5878524177747418e-06
Position 5842: 1.474861997032711e-06
Position 1665: 1.3502116152266157e-06
Position 5611: 1.2439354209771476e-06
Position 1766: 1.1950189004289978e-06
Position 986: 1.1435994221890361e-06
Position 314: 7.851138848837621e-07
Position 703: 7.147793420453414e-07
Position 806: 6.816006701322783e-07
Position 2312: 3.5258831317272736e-07
Position 215: 3.222336137687739e-07
Position 1229: 2.437251546159236e-07
Position 1768: 1.8915565947284485e-07
Position 4254: 1.7628810526145586e-07
Position 20: 1.6757581951524649e-07
Position 4898: 1.433483271219746e-07
Position 1323: 1.0535790466926776e-07
Position 4353: 6.247288018129819e-08
Position 1552: 3.759647535219489e-08
Position 4419: 1.865188391401527e-08
Position 4456: 1.4446611628869749e-08
Position 5250: 6.937251146567024e-09
Position 5166: 4.859432078463091e-09
Position 5298: 3.4170626783728544e-09
Position 5092: 3.366318564824672e-09
Position 352: 2.630191549807715e-09
Position 5434: 2.515784536614614e-09
Position 326: 1.0748376358633564e-09
Position 1519: 3.918528950832376e-10
Position 789: 2.2681298156008164e-10
Position 691: 1.2044747916445838e-10
Position 5711: 2.135781234876463e-11
Position 4952: 4.0251292356158147e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5590: 0.9983652006563503
Position 4214: 0.8868211668539351
Position 3387: 0.8230823118069873
Position 5040: 0.579657281461633
Position 5063: 0.3391452706392108
Position 3417: 0.06888958117149095
Position 3074: 0.053533549944652786
Position 3749: 0.042446259771802435
Position 4605: 0.039979547316573605
Position 1489: 0.027813341408525608
Position 529: 0.02777176388262025
Position 3407: 0.02460848891980197
Position 2667: 0.01985658132796332
Position 3858: 0.015226068798184104
Position 1853: 0.012513935904972814
Position 4737: 0.012116236756378356
Position 5017: 0.009595014621831642
Position 5839: 0.008512537782730732
Position 2764: 0.00844974665401996
Position 3431: 0.008419265774548055
Position 2355: 0.008158831426915031
Position 4419: 0.008011324591493863
Position 1715: 0.006737116785441131
Position 4568: 0.005964749696143802
Position 1668: 0.005153892086180766
Position 679: 0.004815721476333176
Position 720: 0.004807149393560596
Position 717: 0.004788119627943084
Position 5906: 0.003254575843558875
Position 2079: 0.0027007684101771627
Position 5878: 0.002518166130782999
Position 222: 0.0023353196309583947
Position 5047: 0.0022295838312524417
Position 5275: 0.0021029399577345486
Position 4447: 0.0017594940806339976
Position 4485: 0.0016912223338884694
Position 4067: 0.0016478331126154812
Position 4165: 0.0016336234207433924
Position 637: 0.0016301594243813358
Position 4124: 0.001571065276002144
Position 1040: 0.0015076510227262187
Position 492: 0.0014963057976343866
Position 1760: 0.0014653052522177112
Position 798: 0.0013735291920462186
Position 2992: 0.001298385754356484
Position 5074: 0.001283707801890217
Position 3449: 0.0012091207953266478
Position 1465: 0.0012073485548890182
Position 918: 0.0011299532643556098
Position 1654: 0.0011232360163788702
Position 1881: 0.0010567628128439592
Position 5355: 0.0009533874637567845
Position 1902: 0.0008962108121724903
Position 6034: 0.0008781518760945744
Position 3212: 0.0008537191253796362
Position 1636: 0.0008379502253064934
Position 3111: 0.0008118232105764851
Position 4849: 0.0008027196656831556
Position 4551: 0.0007062919581352207
Position 4573: 0.0007014867458050011
Position 3646: 0.0006587459837844184
Position 4626: 0.0006577593712807394
Position 5813: 0.0006377220286537516
Position 1124: 0.0006075082839472037
Position 1037: 0.0005690405910754686
Position 1894: 0.0005664291666913028
Position 4655: 0.0005183330962984781
Position 2671: 0.00045635997571305884
Position 5853: 0.0004448601722784155
Position 2174: 0.0004174899329867151
Position 1264: 0.0004163252621457282
Position 5608: 0.000389787743305735
Position 1494: 0.000376835429396609
Position 199: 0.00033215065827759793
Position 1092: 0.0003300147294341143
Position 3601: 0.0003167104162828128
Position 1028: 0.00030858384093373706
Position 980: 0.00024160717838220765
Position 2184: 0.00022406493699390274
Position 1095: 0.00020761557900284642
Position 4452: 0.00020710298474723005
Position 5982: 0.00019845599311050117
Position 5621: 0.00018902047235882472
Position 1007: 0.0001790913169773539
Position 3258: 0.00017476591071121896
Position 2933: 0.00017354210707005904
Position 1224: 0.0001585026134085077
Position 5461: 0.00014298616087415813
Position 1002: 0.00014194112246170134
Position 852: 0.00014053355362280816
Position 1682: 0.00013843504340699763
Position 150: 0.00013602031109522504
Position 1870: 0.00013566735630972596
Position 1435: 0.00012649820717740767
Position 3730: 0.00012435287650806336
Position 281: 0.00012018767612390241
Position 1561: 0.00011708314563273698
Position 4613: 0.00011219221023520092
Position 3882: 0.00010954287474587356
Position 3515: 0.00010899683748506499
Position 2717: 9.8399501450458e-05
Position 2567: 9.774086553037104e-05
Position 2705: 9.735974353166484e-05
Position 6043: 9.729448411118772e-05
Position 2749: 9.645801891812334e-05
Position 5250: 9.203129797734698e-05
Position 5911: 8.691478411907059e-05
Position 5653: 8.237570998018553e-05
Position 3392: 7.493043281830824e-05
Position 1013: 7.343106112572076e-05
Position 765: 6.603339556235063e-05
Position 2967: 6.549139939445279e-05
Position 2234: 6.399935197687124e-05
Position 540: 5.7790769196641834e-05
Position 5865: 5.691156146619768e-05
Position 3224: 5.416226145934261e-05
Position 1614: 5.210346114002723e-05
Position 3656: 4.860026886720314e-05
Position 2316: 4.6488903568719886e-05
Position 1766: 4.527900432319346e-05
Position 861: 4.480798890136848e-05
Position 5850: 4.405483837568693e-05
Position 5747: 4.1298620427870534e-05
Position 768: 4.091985702166285e-05
Position 2998: 3.8784298333406414e-05
Position 3018: 3.416760534712446e-05
Position 1130: 3.334821213803493e-05
Position 2939: 3.264970135509315e-05
Position 5799: 3.0505074805281293e-05
Position 1207: 2.858158959136947e-05
Position 5485: 2.5997142241714957e-05
Position 3139: 2.4981635098520195e-05
Position 803: 2.473149246175048e-05
Position 762: 2.433196455146423e-05
Position 5817: 2.2766018555276756e-05
Position 1602: 2.2208622627803754e-05
Position 4981: 2.057496290404094e-05
Position 2034: 1.9657679956890355e-05
Position 5107: 1.961806502698934e-05
Position 3884: 1.9023288311706097e-05
Position 361: 1.8859903778794174e-05
Position 4871: 1.8431590157400905e-05
Position 543: 1.8328658415603e-05
Position 3177: 1.578567042442799e-05
Position 1156: 1.5630607378191278e-05
Position 2888: 1.5578623452481534e-05
Position 726: 1.4430767367857567e-05
Position 5636: 1.3362374016088305e-05
Position 3318: 1.3250047885938448e-05
Position 3193: 1.3046975863610506e-05
Position 3957: 1.2432384912406045e-05
Position 986: 1.0145907751582556e-05
Position 5615: 9.442703256980359e-06
Position 1019: 8.914321285483647e-06
Position 450: 8.233869728240096e-06
Position 389: 8.116067894411867e-06
Position 3094: 8.007338981768516e-06
Position 5734: 7.674348259522188e-06
Position 3465: 7.39936805771484e-06
Position 3914: 6.736904140606643e-06
Position 5804: 6.485531890536136e-06
Position 1278: 6.179763421617668e-06
Position 585: 6.1705296834123024e-06
Position 469: 5.827730121924558e-06
Position 232: 5.39799429514476e-06
Position 5512: 5.206168844955054e-06
Position 922: 4.945512089555867e-06
Position 3088: 4.820788282599379e-06
Position 4690: 4.176123190512672e-06
Position 2710: 4.100124652639666e-06
Position 546: 3.6707881907535872e-06
Position 957: 3.2686123884153146e-06
Position 939: 3.202882728938444e-06
Position 2256: 2.8113370977782643e-06
Position 3010: 2.6690465629945915e-06
Position 2418: 2.1926611676274863e-06
Position 3911: 1.3556484374129568e-06
Position 5687: 1.2823037110488556e-06
Position 1287: 3.987518372047906e-07
Position 800: 3.6803683862783736e-07
Position 1408: 3.3276138639754694e-07
Position 1945: 2.835268491932769e-07
Position 729: 2.3312643373738909e-07
Position 5282: 2.2337849535143807e-07
Position 1241: 1.850585430018158e-07
Position 2017: 1.7925858440624132e-07
Position 1414: 1.7210922920660842e-07
Position 3724: 1.6657610180223607e-07
Position 806: 1.5657854055063337e-07
Position 1516: 1.5398307954620176e-07
Position 827: 1.1703523827539976e-07
Position 381: 1.0602646913100957e-07
Position 500: 9.960676095436587e-08
Position 2502: 9.449667725350277e-08
Position 2594: 9.298435782410703e-08
Position 785: 8.099882394764576e-08
Position 942: 8.01188140338508e-08
Position 82: 7.598284636613331e-08
Position 3653: 5.826400514130708e-08
Position 936: 5.740658245239357e-08
Position 562: 5.5904139767023125e-08
Position 5119: 5.210103622580664e-08
Position 954: 5.117230412985926e-08
Position 1398: 4.9925191429277115e-08
Position 842: 4.212450472065572e-08
Position 774: 4.039267048226897e-08
Position 1391: 3.482806647114405e-08
Position 812: 3.1779555175776255e-08
Position 741: 1.5992773676254174e-08
Position 3618: 1.3871601724093277e-08
Position 654: 1.2301253876010143e-08
Position 3615: 5.45765977312592e-09
Position 1498: 3.5701104857459827e-09
Position 1419: 3.459792475561238e-09
Position 576: 2.576692971999383e-09
Position 2601: 1.3928324292153072e-09
Position 348: 4.917019986698927e-10
Position 63: 1.0764738506184616e-10
Position 70: 2.9102846029130687e-11
Position 238: 1.283464347041047e-11
Position 651: 2.61902787982026e-13
Position 283: 3.768545822339786e-14
Position 383: 1.6107075737899414e-23
