Gene = Ge-1
Position 1287: 0.0003120228224165298
Position 331: 0.000299891623585662
Position 1274: 0.0002855948833572599
Position 313: 0.0002664165320490309
Position 1433: 0.0002636676774166511
Position 444: 0.00024764244981603616
Position 3485: 0.00022492219366109068
Position 1166: 0.000217367580292116
Position 1240: 0.000209319535781472
Position 1051: 0.00020465246956554475
Position 1851: 0.0002014731004762664
Position 1719: 0.00019409884202496912
Position 246: 0.0001729843803551499
Position 4071: 0.00016320908922111833
Position 5233: 0.00016282529918433644
Position 3439: 0.00014344732184008125
Position 2821: 0.00014142775005093858
Position 1307: 0.00013876942702053304
Position 5438: 0.00012576493908610868
Position 4210: 0.00012237788075185256
Position 176: 0.0001209869993290585
Position 216: 0.00012076660267734742
Position 792: 9.938448225027628e-05
Position 4088: 9.503170950572837e-05
Position 46: 9.335250852567079e-05
Position 2760: 8.859856636931285e-05
Position 5150: 8.538108367466362e-05
Position 165: 8.316520005175158e-05
Position 3488: 7.720198977137483e-05
Position 804: 6.885469336249874e-05
Position 68: 6.833833279997629e-05
Position 2001: 6.643285687310852e-05
Position 252: 6.50866955329495e-05
Position 1078: 6.466373387883886e-05
Position 3345: 5.607425815019843e-05
Position 1543: 5.4960259102211436e-05
Position 409: 5.374863105352928e-05
Position 3718: 5.031141111433575e-05
Position 293: 5.0206806898819666e-05
Position 4294: 4.6105195980990097e-05
Position 3882: 4.477289969152672e-05
Position 4677: 4.2143666967540536e-05
Position 5420: 3.887022656699673e-05
Position 5311: 3.444559561648634e-05
Position 4611: 3.3945419659138435e-05
Position 4309: 3.357876910821078e-05
Position 2346: 2.9854290849767802e-05
Position 243: 2.8739718374431597e-05
Position 2070: 2.7508429510925512e-05
Position 3075: 2.7122359454663618e-05
Position 325: 2.6900030195413495e-05
Position 2669: 2.5940574614210996e-05
Position 2509: 2.5325910563297413e-05
Position 5140: 2.362754949378501e-05
Position 4049: 2.3145826370290393e-05
Position 3544: 2.2314942062705063e-05
Position 5314: 2.0857399842654948e-05
Position 1076: 1.9364697711565473e-05
Position 5375: 1.88961950687011e-05
Position 1800: 1.8405322068284447e-05
Position 2260: 1.7753788460295938e-05
Position 5335: 1.7208232559665585e-05
Position 4495: 1.6974485263101258e-05
Position 4010: 1.6837202915393738e-05
Position 2199: 1.6358097376018725e-05
Position 280: 1.556925447242441e-05
Position 451: 1.4784500737600579e-05
Position 2012: 1.4723746848145258e-05
Position 5226: 1.3913744349653751e-05
Position 5103: 1.3383497528096447e-05
Position 1854: 1.1211946306208835e-05
Position 115: 9.854844535320064e-06
Position 3429: 9.343369823681978e-06
Position 763: 8.575958679557702e-06
Position 2364: 8.497406438954512e-06
Position 5620: 7.482526975166018e-06
Position 1412: 6.720716510934926e-06
Position 4667: 6.385335675767254e-06
Position 3343: 6.21586705609011e-06
Position 3491: 5.8362029813894884e-06
Position 1839: 5.335303929262759e-06
Position 3971: 4.887166145586343e-06
Position 4799: 4.4056542902734316e-06
Position 278: 4.2139758692175615e-06
Position 1402: 3.968273194257955e-06
Position 2521: 3.4263461354785434e-06
Position 5480: 3.4072311163231104e-06
Position 2410: 3.0929879402505178e-06
Position 5078: 3.082237367945219e-06
Position 4075: 3.0550528720224044e-06
Position 1661: 2.813593780181953e-06
Position 3303: 2.769608366470386e-06
Position 421: 2.657787261558928e-06
Position 5154: 2.6275427688227265e-06
Position 130: 2.453630850014474e-06
Position 5092: 2.239411577589192e-06
Position 2119: 2.2298181909978937e-06
Position 4139: 2.1719555559986603e-06
Position 4111: 2.0793298520414576e-06
Position 323: 2.0482299531608514e-06
Position 3767: 1.9559532744682653e-06
Position 5359: 1.8533721086829188e-06
Position 120: 1.587431466413025e-06
Position 3219: 1.2973806274815058e-06
Position 2361: 1.275020866827386e-06
Position 4073: 1.2367969831438352e-06
Position 385: 1.2182269765142477e-06
Position 4058: 1.1393102455915443e-06
Position 5424: 1.1243875631481796e-06
Position 4214: 1.1214670575283224e-06
Position 2389: 9.709592089954638e-07
Position 896: 9.293925243284107e-07
Position 89: 9.174549762163618e-07
Position 2882: 8.360950614075611e-07
Position 2592: 8.331595884887672e-07
Position 3906: 8.070523438924415e-07
Position 924: 7.814654478926013e-07
Position 2149: 7.11578782393258e-07
Position 2338: 6.93906285254381e-07
Position 818: 6.551602142392238e-07
Position 155: 6.543321397172024e-07
Position 2996: 6.296304679523064e-07
Position 5110: 6.151632605738239e-07
Position 2847: 5.738115200356501e-07
Position 5446: 5.671501907367972e-07
Position 5319: 5.456455321254972e-07
Position 826: 4.89719937374482e-07
Position 4216: 3.875528515335732e-07
Position 721: 3.5495146604590475e-07
Position 697: 2.7997910495801023e-07
Position 1749: 2.6384527563157184e-07
Position 2265: 2.480746851723899e-07
Position 752: 2.461711557243846e-07
Position 413: 2.3684252422325567e-07
Position 652: 1.2273717086220628e-07
Position 4167: 8.443606182871968e-08
Position 832: 8.419359888219373e-08
Position 4224: 5.8860665960311854e-08
Position 2097: 4.342308764479391e-08
Position 739: 3.882889502465054e-08
Position 781: 3.0444926797956125e-08
Position 1742: 2.458222014087492e-08
Position 2072: 2.3669517628049143e-08
Position 4: 1.854685132870227e-08
Position 432: 1.4906939042427665e-08
Position 926: 9.41806311325742e-09
Position 1692: 6.363967420534757e-09
Position 1723: 4.845887042597906e-09
Position 1775: 2.3734910617054334e-09
Position 3914: 1.4731417445826315e-09
Position 4467: 1.1752359316834817e-09
Position 1652: 8.712849740943938e-10
Position 4804: 8.641751302840013e-10
Position 1298: 7.042735473771391e-10
Position 1394: 6.044289259593473e-10
Position 1376: 5.935688718279094e-10
Position 1920: 4.706996712975374e-10
Position 1343: 3.7204455329362174e-10
Position 953: 2.8473216858346334e-10
Position 4992: 2.7325336702866755e-10
Position 1551: 2.668293980119441e-10
Position 4879: 2.2910792846649175e-10
Position 999: 1.0123357787552787e-10
Position 5029: 6.632931150098654e-11
Position 4498: 6.618388734809219e-11
Position 3938: 2.2678325714286862e-11
Position 4226: 1.0593409589846128e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1903: 0.9992257075775491
Position 5010: 0.9967664530272133
Position 4412: 0.9920536727193462
Position 4186: 0.9914379925039005
Position 3588: 0.9861445322946766
Position 662: 0.9797977894518097
Position 3882: 0.9583468945764556
Position 1592: 0.8379459719079965
Position 1133: 0.67930182399943
Position 313: 0.6643201914075897
Position 3991: 0.09389344768354227
Position 4684: 0.07768675113496974
Position 1343: 0.07237265036677684
Position 1019: 0.04514625484724699
Position 1102: 0.04082232463065616
Position 3021: 0.027283501030884595
Position 1322: 0.02367315116213961
Position 2721: 0.01846009069043349
Position 1307: 0.018244945189888014
Position 3348: 0.01761843341922838
Position 3385: 0.017161054495354367
Position 2949: 0.01707336686447407
Position 470: 0.01639878359126853
Position 1422: 0.013961060938205136
Position 389: 0.013214507043449494
Position 3922: 0.013076762306644245
Position 376: 0.011947559275091354
Position 1556: 0.011269017108442603
Position 3594: 0.011120590725685742
Position 3240: 0.010859398697654381
Position 1351: 0.009365497491835075
Position 2776: 0.006943687767526313
Position 2369: 0.006920989934068801
Position 2578: 0.005665976840307768
Position 1419: 0.005342419267230063
Position 704: 0.0051569355743978345
Position 966: 0.004390351752071922
Position 4771: 0.004319487650675362
Position 1637: 0.0037759836536951563
Position 4236: 0.0036742049467890863
Position 3318: 0.003437204440056006
Position 497: 0.0031090620549688746
Position 4716: 0.002264689213307172
Position 467: 0.002242581863353333
Position 4441: 0.0022132661877125688
Position 2561: 0.002212978328579538
Position 4269: 0.0021816417227683853
Position 1145: 0.0021620211541489793
Position 4688: 0.0020379503329193208
Position 953: 0.0019024908330514513
Position 2254: 0.0016592415009031726
Position 4423: 0.0015301470406007599
Position 2338: 0.0014707231759614483
Position 429: 0.0014480268917922963
Position 720: 0.0013733380879732983
Position 2405: 0.0013495489307964097
Position 2731: 0.0012395572224690194
Position 2639: 0.0012097885567522542
Position 3531: 0.001141526965869479
Position 1425: 0.0011075324697401513
Position 1614: 0.001084839976819262
Position 509: 0.0010569514082643969
Position 5314: 0.0009636536291925623
Position 2818: 0.0008990537056844655
Position 317: 0.0008936875146415358
Position 1287: 0.0008209501711446437
Position 2793: 0.000705745166500276
Position 3629: 0.0006217942283035689
Position 4722: 0.0005996873969651768
Position 2111: 0.0005928446636394289
Position 3391: 0.0005820187120548605
Position 1384: 0.0005691990604319035
Position 1916: 0.0005397207379328186
Position 4030: 0.0005279482536848386
Position 5438: 0.0005147732471487893
Position 2978: 0.00044928383333330766
Position 673: 0.00044704113766774853
Position 3123: 0.00031324028460145357
Position 2270: 0.0003008312771966546
Position 188: 0.0002933174647295414
Position 1620: 0.0002767185879422848
Position 2509: 0.000264385472049399
Position 5695: 0.0002524608213082156
Position 1184: 0.0002408481494057854
Position 3098: 0.0002140160525186908
Position 5048: 0.00021040829437711945
Position 2993: 0.00019589892664766397
Position 5375: 0.00019451640375925082
Position 4847: 0.00018672014702042963
Position 3224: 0.0001830640818304831
Position 4891: 0.0001809321977246141
Position 3886: 0.00018004508062705014
Position 133: 0.00017973902092150628
Position 684: 0.0001721028609562686
Position 5728: 0.00016524139850278158
Position 3934: 0.00016464754732820275
Position 1159: 0.00015754926892143906
Position 4827: 0.0001523333186309842
Position 1601: 0.0001492846597984779
Position 4759: 0.00014309311090860043
Position 1508: 0.00013461634155014708
Position 714: 0.00012500487500864175
Position 1611: 0.00012151799694396518
Position 3600: 0.00011503346366775666
Position 4210: 0.00011123269141688967
Position 5242: 0.00010833480683584953
Position 2049: 9.953023315459695e-05
Position 4615: 9.830468248492701e-05
Position 2803: 9.802205688085908e-05
Position 4165: 9.166391889742584e-05
Position 3656: 8.716969896949783e-05
Position 2996: 8.336158573454811e-05
Position 2195: 8.210913746424139e-05
Position 762: 7.907719011130544e-05
Position 3533: 7.884511647033513e-05
Position 130: 7.682940293670919e-05
Position 155: 7.190046662128232e-05
Position 4857: 7.14059876488465e-05
Position 1271: 6.510638052245031e-05
Position 1955: 5.794355105259699e-05
Position 5656: 5.6050948096292495e-05
Position 528: 5.440826210349771e-05
Position 538: 5.198095992775556e-05
Position 5110: 5.0185632418062513e-05
Position 2531: 4.4151946234542955e-05
Position 2966: 4.2964997477040145e-05
Position 5023: 4.113596055214867e-05
Position 483: 4.040012974629894e-05
Position 2844: 3.990713229097354e-05
Position 5591: 3.864855671175046e-05
Position 2119: 3.167114836784941e-05
Position 4621: 3.1059428789755156e-05
Position 4066: 3.0611936371144226e-05
Position 4799: 2.9881420910949914e-05
Position 4663: 2.923058477026636e-05
Position 440: 2.7677998235298034e-05
Position 100: 2.6955634217411134e-05
Position 3605: 2.53580795999179e-05
Position 185: 2.462871499882116e-05
Position 225: 2.408741350189968e-05
Position 619: 2.2621633639028084e-05
Position 5191: 2.1718538887423997e-05
Position 4283: 2.1225654174401275e-05
Position 4303: 1.8822688281829914e-05
Position 5267: 1.854554996834239e-05
Position 4732: 1.805183850682581e-05
Position 5442: 1.7802219916637872e-05
Position 4453: 1.7637533769757825e-05
Position 120: 1.755660841861263e-05
Position 5140: 1.738154591143916e-05
Position 2459: 1.536196756293359e-05
Position 3636: 1.5315568008512937e-05
Position 1210: 1.5275490721591717e-05
Position 679: 1.4906644792967872e-05
Position 4595: 1.4551633293836392e-05
Position 896: 1.353091693838898e-05
Position 5331: 1.2819196539293758e-05
Position 5614: 1.2775847839255935e-05
Position 2024: 1.2391960092365458e-05
Position 5328: 1.1423213462489647e-05
Position 4933: 1.0969418685085794e-05
Position 5319: 1.084567398868845e-05
Position 1191: 1.0114372105795736e-05
Position 1513: 1.009100454166113e-05
Position 792: 8.616660070673804e-06
Position 4335: 8.57391459637402e-06
Position 444: 8.567779288710145e-06
Position 4637: 8.543966232294336e-06
Position 3767: 7.651007873117311e-06
Position 4583: 7.618259262665221e-06
Position 4392: 7.367293735635303e-06
Position 912: 7.0374489395194475e-06
Position 3899: 6.927184865169793e-06
Position 150: 6.897139483658174e-06
Position 2152: 6.6667494989058245e-06
Position 3776: 6.1851492406762315e-06
Position 4578: 6.150952397531302e-06
Position 5609: 5.714461742606993e-06
Position 5167: 5.4189783879372764e-06
Position 165: 4.957834044785739e-06
Position 5107: 4.78395116055082e-06
Position 2146: 4.5526601658490775e-06
Position 5207: 3.991079515521832e-06
Position 4108: 3.987223983812457e-06
Position 4834: 3.7503517700873353e-06
Position 5226: 3.187859823129166e-06
Position 687: 2.8343970833710445e-06
Position 4520: 2.7455219956788974e-06
Position 4930: 2.6427644262876205e-06
Position 5078: 2.5593938258064664e-06
Position 4294: 2.373914510767955e-06
Position 3718: 2.2702992022284947e-06
Position 3653: 2.150480408573786e-06
Position 768: 2.0586126239412326e-06
Position 4632: 1.82125829055822e-06
Position 3755: 1.8044972160605435e-06
Position 544: 1.7313924447350888e-06
Position 230: 1.63407516699077e-06
Position 681: 1.5947749422173539e-06
Position 1232: 1.559061980155455e-06
Position 1465: 1.5148832368372824e-06
Position 103: 1.4885994565476404e-06
Position 5347: 1.4692773410011777e-06
Position 4510: 1.4217863213328925e-06
Position 4063: 1.4129170583653102e-06
Position 5718: 1.388718094461367e-06
Position 4570: 1.2040367033430071e-06
Position 5145: 1.0963021543584747e-06
Position 4054: 1.0706840434448393e-06
Position 4870: 8.645227835860098e-07
Position 4049: 8.164037766507059e-07
Position 774: 5.996434185866427e-07
Position 5271: 5.994346142116296e-07
Position 3800: 5.74767000058962e-07
Position 5354: 5.512546352059998e-07
Position 4658: 5.084518355343772e-07
Position 4729: 4.4590496313443307e-07
Position 3722: 4.1613483508340445e-07
Position 4580: 4.087752792801075e-07
Position 4527: 3.950884214340038e-07
Position 4460: 3.5719363059502595e-07
Position 804: 3.27442549781412e-07
Position 2375: 3.090477454666555e-07
Position 5623: 2.5447254760417214e-07
Position 572: 1.8614613652730318e-07
Position 191: 1.764511453480082e-07
Position 4093: 1.3697752440872195e-07
Position 4266: 1.3171508805762591e-07
Position 2423: 1.3002610412330395e-07
Position 849: 1.1480613547000217e-07
Position 89: 4.849219276819841e-08
Position 97: 4.4227769668003646e-08
Position 196: 2.1948898858470206e-08
Position 580: 6.190643416507696e-09
Position 1240: 5.177237533882974e-09
Position 68: 1.9414100648082306e-09
Position 199: 6.252512582586983e-10
Position 2056: 3.440048886688816e-11
Position 243: 8.412972448860442e-12
