Gene = ms(2)34Fe
Position 3353: 5.2855285365521165e-05
Position 4866: 5.283698515051986e-05
Position 2726: 5.173878182381856e-05
Position 1635: 5.069737666711561e-05
Position 2066: 5.0522876708580064e-05
Position 1590: 4.916351686742309e-05
Position 1123: 4.5734498304728134e-05
Position 1375: 4.464871308383757e-05
Position 3063: 4.362194152911488e-05
Position 2801: 4.207997176383942e-05
Position 2517: 4.1151142741670696e-05
Position 3157: 3.874573775212443e-05
Position 1407: 3.681063351089794e-05
Position 1666: 3.5560688966400056e-05
Position 529: 3.4184327490118e-05
Position 2396: 3.2110142506688534e-05
Position 1502: 3.205040840406169e-05
Position 1264: 3.127828684198945e-05
Position 2643: 3.054112834661706e-05
Position 213: 2.8855379307913326e-05
Position 930: 2.814539289650869e-05
Position 312: 2.7777676249146597e-05
Position 2925: 2.7757606873701932e-05
Position 2825: 2.7476406356071465e-05
Position 2046: 2.6736206516178483e-05
Position 2887: 2.226505600475047e-05
Position 1131: 2.0960129617794873e-05
Position 4778: 1.6542817502429353e-05
Position 2766: 1.626153466378985e-05
Position 875: 1.3354088141211741e-05
Position 2768: 1.3353840780334341e-05
Position 194: 1.2626118129430068e-05
Position 2064: 1.2565609591744307e-05
Position 406: 1.2549456806055072e-05
Position 2739: 1.2063889006106489e-05
Position 2287: 1.134308637291606e-05
Position 2044: 1.0363963193570464e-05
Position 1087: 9.752915010238437e-06
Position 2351: 9.013238299346154e-06
Position 669: 8.91275091769558e-06
Position 2186: 8.905273584112935e-06
Position 5157: 8.854423717235105e-06
Position 3829: 6.555694663715128e-06
Position 334: 5.449161557445549e-06
Position 163: 5.328040677363268e-06
Position 238: 5.102424337595089e-06
Position 1612: 4.847166655119881e-06
Position 2911: 4.7684123867580926e-06
Position 44: 4.67061705525372e-06
Position 5023: 3.435845995268244e-06
Position 174: 3.3773762696127418e-06
Position 5048: 3.2424803682471636e-06
Position 1167: 3.1930385316018333e-06
Position 104: 3.104317658974152e-06
Position 623: 2.7796277346005464e-06
Position 1735: 2.6719215946898816e-06
Position 98: 2.4108454509864103e-06
Position 2977: 1.983247222113747e-06
Position 627: 1.8117544922669814e-06
Position 101: 1.7571175008920115e-06
Position 547: 1.4990196397158523e-06
Position 5186: 1.2455964869668095e-06
Position 2611: 1.2195855617908316e-06
Position 4948: 1.1544510451869991e-06
Position 362: 1.1467864396218768e-06
Position 258: 8.356731503623436e-07
Position 617: 8.231896084873033e-07
Position 178: 6.822821175744448e-07
Position 158: 6.40661446897146e-07
Position 408: 4.821336855849449e-07
Position 892: 4.1123675354557233e-07
Position 5220: 3.729265893423904e-07
Position 206: 2.6852199423224103e-07
Position 4940: 2.4378207553672384e-07
Position 5280: 1.2396693328060993e-07
Position 1450: 1.1609532095732857e-07
Position 762: 1.0637393314635499e-07
Position 217: 9.141010048483589e-08
Position 1473: 7.178341283280991e-08
Position 1296: 4.0223900476457526e-08
Position 4620: 3.1882919994128304e-08
Position 384: 3.185074685708271e-08
Position 3030: 2.6375867005939267e-08
Position 4870: 1.6436732568372664e-08
Position 1795: 1.1518900323458372e-08
Position 2747: 6.694001657490163e-09
Position 741: 5.3557631558203884e-09
Position 2691: 3.076608684174844e-09
Position 62: 1.3151977938049171e-09
Position 5169: 3.5029416224901543e-10
Position 1281: 9.005350623875829e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4982: 0.9984429765518655
Position 741: 0.9943975073451189
Position 1908: 0.9239819565918211
Position 4548: 0.9149801715619437
Position 4814: 0.9094080052226023
Position 345: 0.8628389957984044
Position 2719: 0.781640291791844
Position 4333: 0.3749991061867931
Position 3829: 0.36407751258004273
Position 1635: 0.32528616451864883
Position 3638: 0.113667028744592
Position 1580: 0.10125426222122819
Position 4086: 0.08852085678298305
Position 3754: 0.07494725144090132
Position 2785: 0.062425405978452864
Position 1919: 0.060465396969954004
Position 3849: 0.056620339368029855
Position 5205: 0.05485730161041653
Position 401: 0.05338759792941185
Position 3877: 0.05025105460460177
Position 2722: 0.04255458599790484
Position 3214: 0.04142064860481283
Position 4471: 0.04032335710835494
Position 1782: 0.03137339334277487
Position 497: 0.027962710151844348
Position 1757: 0.027329323583830258
Position 3757: 0.021490559334250217
Position 4369: 0.01995445610482244
Position 3193: 0.018544338440555874
Position 2243: 0.0184624627552039
Position 3952: 0.017377971266988645
Position 4756: 0.01643228259013653
Position 3234: 0.01354829373030732
Position 1939: 0.01330268063540497
Position 3003: 0.013299025419849071
Position 3969: 0.012971095824199731
Position 1311: 0.01193230793296676
Position 369: 0.011223388475672606
Position 561: 0.008922817091764528
Position 3588: 0.008063891528071987
Position 4411: 0.007396692232144539
Position 4099: 0.006950453952965818
Position 3966: 0.006704230899585811
Position 565: 0.006521495892020353
Position 4777: 0.006199406623361643
Position 537: 0.005877983853574289
Position 1500: 0.005439559203693961
Position 4060: 0.005247181479190967
Position 527: 0.0048156891470941465
Position 2515: 0.0047626269393177935
Position 4436: 0.004632174973518676
Position 3198: 0.0038753085584826694
Position 3422: 0.003673785181387034
Position 4645: 0.0036279812821119325
Position 4071: 0.0031529901022541726
Position 2824: 0.0026366663496804987
Position 4202: 0.0023070003071623
Position 4302: 0.0022557456384493316
Position 3641: 0.0021923232684848202
Position 892: 0.0021055902013425117
Position 3938: 0.0020232486102919646
Position 437: 0.0020047661554501266
Position 3704: 0.0019283866044338108
Position 2911: 0.0018098006347365002
Position 424: 0.0014725696420684576
Position 5016: 0.001194400019779066
Position 3045: 0.0011761694022423257
Position 2423: 0.0010164568475749273
Position 3556: 0.000981642015951985
Position 1795: 0.0008692410582355422
Position 4438: 0.0007757155559719828
Position 3666: 0.0007699618854178589
Position 581: 0.0007690721838550416
Position 1036: 0.0007611618441538233
Position 5387: 0.0007510305310384815
Position 2351: 0.0007430295635704521
Position 4353: 0.0007337096077546128
Position 2379: 0.0007316655914332557
Position 633: 0.0006802111849860019
Position 362: 0.000661401809796017
Position 2064: 0.0006470802227819094
Position 3151: 0.0006077544524175557
Position 1820: 0.000592458941675225
Position 2019: 0.0005305395217119688
Position 1413: 0.0004989438837489593
Position 1712: 0.0004898724055201324
Position 4679: 0.0004667442588520239
Position 4533: 0.0004445453650948987
Position 5157: 0.00044324974414523805
Position 2096: 0.00043693691296240003
Position 1686: 0.0004059734319209974
Position 3144: 0.0003806883647749248
Position 2567: 0.0003777374098503078
Position 3681: 0.0003354590952106875
Position 4504: 0.0003254157761628181
Position 2007: 0.0003229791133629468
Position 1590: 0.00027025475313512733
Position 1137: 0.0002623476791440459
Position 2521: 0.00023942468548575148
Position 3523: 0.00023384332097279334
Position 2459: 0.00022440415473986265
Position 5395: 0.0002233198652829784
Position 3262: 0.0002179659006567489
Position 2956: 0.00021492872528488453
Position 5232: 0.00019785208822390316
Position 1065: 0.0001774900848481828
Position 2925: 0.00014180497190602507
Position 1596: 0.00013275438617813142
Position 708: 0.00012492046917225196
Position 1455: 0.00011939294236602207
Position 2851: 0.00011143542718053672
Position 2983: 0.00010195525463353474
Position 1458: 9.799642864154803e-05
Position 2090: 9.435149377861104e-05
Position 1695: 9.292044379457749e-05
Position 2950: 9.197579272282854e-05
Position 2229: 9.092380621047624e-05
Position 449: 8.337717133730875e-05
Position 3468: 8.192294934013258e-05
Position 2657: 8.069558583923219e-05
Position 5380: 7.281412967461296e-05
Position 1070: 7.109464594801797e-05
Position 1425: 6.562065878403298e-05
Position 589: 6.318592998390831e-05
Position 2432: 5.994918331984543e-05
Position 503: 5.8537478590803644e-05
Position 3349: 5.65968029122113e-05
Position 4984: 5.490492879802391e-05
Position 4827: 5.4180499498751564e-05
Position 1392: 5.025746044318672e-05
Position 4676: 4.90764589306175e-05
Position 3771: 4.483563462304576e-05
Position 1332: 4.474571350663283e-05
Position 4767: 4.4439440163018595e-05
Position 2270: 4.008690172769533e-05
Position 1212: 3.544355962417892e-05
Position 3157: 3.53199703199096e-05
Position 1002: 3.496102527966623e-05
Position 3477: 3.472473519181158e-05
Position 1375: 3.350207768184416e-05
Position 1281: 3.3493280970657465e-05
Position 5220: 3.2299323510221186e-05
Position 611: 3.1938930627756306e-05
Position 2386: 3.179853231690732e-05
Position 414: 3.0662784109237906e-05
Position 416: 2.736858042279893e-05
Position 1227: 2.4822446063364787e-05
Position 1387: 2.4667426670869577e-05
Position 2093: 2.437304368215697e-05
Position 2357: 2.2747207781031917e-05
Position 5031: 2.144472491584729e-05
Position 3124: 2.047468958315766e-05
Position 2677: 1.8842676718051282e-05
Position 2787: 1.6574000409120838e-05
Position 2932: 1.5212385489822193e-05
Position 596: 1.4960480616138705e-05
Position 434: 1.4005896907574419e-05
Position 1005: 1.3889068774586131e-05
Position 2194: 1.3379052002883189e-05
Position 1960: 1.2574331843273269e-05
Position 2402: 1.2029116656654544e-05
Position 2366: 1.1279384468537674e-05
Position 5325: 1.1145701321861297e-05
Position 4951: 1.095748401012565e-05
Position 1140: 9.987176750224799e-06
Position 2447: 9.631807164448274e-06
Position 1982: 8.149318162427574e-06
Position 5028: 7.96997057263896e-06
Position 5341: 7.497389305806407e-06
Position 4866: 5.510912714584895e-06
Position 5268: 4.607714289610388e-06
Position 2213: 4.406123908154904e-06
Position 3094: 4.278797701277925e-06
Position 91: 4.202874518461383e-06
Position 2250: 3.6332818254254537e-06
Position 447: 3.3420132392482787e-06
Position 1845: 3.1596799368188823e-06
Position 5334: 2.7020025264500872e-06
Position 5092: 2.6594368865436076e-06
Position 945: 2.5612919713865093e-06
Position 1536: 2.4898801103854916e-06
Position 915: 2.254352535499617e-06
Position 443: 2.18817050902319e-06
Position 751: 2.0130089527242643e-06
Position 5163: 1.8167236904916404e-06
Position 2959: 1.541859407271424e-06
Position 1017: 1.5239779663250754e-06
Position 258: 1.4751769604324132e-06
Position 1949: 1.3713674503772827e-06
Position 174: 1.3273654293457043e-06
Position 5147: 1.322741140713611e-06
Position 270: 1.3126195815722797e-06
Position 545: 1.2655523552704518e-06
Position 870: 1.1904953794933435e-06
Position 234: 1.1242008726154204e-06
Position 2203: 1.1023057672884607e-06
Position 1100: 9.99268191168051e-07
Position 948: 9.431285789861427e-07
Position 5301: 9.030217657482404e-07
Position 3061: 8.384408889863716e-07
Position 5196: 8.348911074124499e-07
Position 5304: 6.29990073921257e-07
Position 918: 4.568215735789413e-07
Position 183: 4.544795330301284e-07
Position 617: 2.788551702316815e-07
Position 5289: 2.734620152367963e-07
Position 322: 2.2809549534850657e-07
Position 3494: 1.8472758335315112e-07
Position 1104: 1.3162311047520133e-07
Position 608: 1.2964221473352664e-07
Position 194: 1.0250675069689346e-07
Position 638: 8.406012187116408e-08
Position 651: 4.8117208044171716e-08
Position 969: 3.357846414757259e-08
Position 238: 2.870341054913061e-08
Position 158: 2.6185365548831987e-08
Position 641: 1.7351350646317026e-08
Position 282: 2.176768270663958e-09
Position 659: 1.0477474734426359e-09
Position 275: 9.067077197800929e-10
Position 1180: 8.192770403161375e-10
Position 677: 2.4674046599053185e-10
Position 246: 2.294552599290743e-10
Position 286: 1.0904999315859914e-10
Position 663: 1.0401402737433255e-10
Position 924: 7.025829605780837e-11
Position 873: 1.457988674079661e-11
Position 294: 3.6802395913275795e-13
