Gene = gry
Position 4588: 0.0005225965926154129
Position 6477: 0.0005128119856848571
Position 1487: 0.000495551769210315
Position 11888: 0.0004556727730257728
Position 4693: 0.0004296067194760243
Position 3041: 0.000426476721179254
Position 11947: 0.0003898259866620528
Position 2239: 0.0003824299154365959
Position 3436: 0.0003460287908669483
Position 11601: 0.00033921530403044245
Position 2452: 0.0003322655169297205
Position 6432: 0.0003189045821598103
Position 2740: 0.0003135887639093587
Position 1207: 0.0003122632006505533
Position 3583: 0.0002895171168549039
Position 271: 0.0002810998771177257
Position 508: 0.00025060257852536373
Position 12115: 0.0002124424406153886
Position 586: 0.00019850108545964318
Position 248: 0.0001886911664867679
Position 1234: 0.0001703299872466056
Position 3745: 0.00015555078572358896
Position 110: 0.0001528604807296886
Position 1521: 0.00014042100340977594
Position 858: 0.000139663572606988
Position 6543: 0.00013218882751758534
Position 2173: 0.00011437610674944718
Position 1697: 0.00011107795626829545
Position 12238: 0.00011082975057865539
Position 1717: 0.00010993702368659097
Position 2698: 9.93652674419496e-05
Position 332: 9.583080113555397e-05
Position 1018: 9.455213945798552e-05
Position 1518: 9.438961695907457e-05
Position 1792: 9.008440333516114e-05
Position 2358: 8.613209008124495e-05
Position 2113: 8.501884000223172e-05
Position 6482: 7.45893759339906e-05
Position 11745: 6.367907587413823e-05
Position 1731: 6.330551835117572e-05
Position 6500: 6.203572653333902e-05
Position 5954: 6.044652872539464e-05
Position 212: 5.998362272100664e-05
Position 818: 5.501685510223336e-05
Position 2457: 5.2151511703846494e-05
Position 394: 5.1091050854541555e-05
Position 12124: 4.7257146288063855e-05
Position 2578: 4.569417192593717e-05
Position 1712: 4.5615504876067016e-05
Position 967: 4.314858495325364e-05
Position 1743: 4.2101909631434895e-05
Position 6564: 4.166976437450129e-05
Position 718: 3.9801203208483495e-05
Position 556: 3.851938185983382e-05
Position 1312: 3.835492908540693e-05
Position 1757: 3.805167348789632e-05
Position 777: 3.7980667839843396e-05
Position 3086: 3.343608232436894e-05
Position 2193: 3.263642056918673e-05
Position 2406: 3.2499308591895745e-05
Position 598: 3.1111701257703166e-05
Position 1201: 2.999043534961759e-05
Position 11655: 2.877616223999928e-05
Position 11581: 2.8433291739175705e-05
Position 1330: 2.5630636621625764e-05
Position 5569: 2.5099398189772582e-05
Position 1753: 2.4130848934699493e-05
Position 2524: 2.101871521796436e-05
Position 6670: 2.096694088765095e-05
Position 2284: 1.9849038263299646e-05
Position 12057: 1.821983309249039e-05
Position 3542: 1.7260453085241093e-05
Position 991: 1.7076442600440097e-05
Position 4046: 1.6824905162666727e-05
Position 1784: 1.5832259275748746e-05
Position 220: 1.5098653998651194e-05
Position 1524: 1.4677439323895842e-05
Position 679: 1.258900390678691e-05
Position 11686: 1.2233388876583373e-05
Position 1963: 1.0601693270313963e-05
Position 3198: 1.0467682913850622e-05
Position 2844: 1.0255063239013107e-05
Position 803: 9.621675777922648e-06
Position 889: 8.928841144185227e-06
Position 1466: 8.433994768116039e-06
Position 3540: 7.94136962577422e-06
Position 2060: 7.822111043003191e-06
Position 862: 7.292666737704435e-06
Position 2635: 6.062768479772989e-06
Position 12163: 5.84561138767149e-06
Position 376: 4.974632246711648e-06
Position 2702: 4.717265957956532e-06
Position 1809: 4.479227274131917e-06
Position 1610: 4.4150582665832265e-06
Position 2677: 4.120856008477113e-06
Position 2308: 4.043532411646578e-06
Position 2479: 3.729417338026288e-06
Position 67: 3.3499092568332056e-06
Position 1824: 3.0656531796254498e-06
Position 740: 2.969890861896655e-06
Position 2558: 2.7352093826507466e-06
Position 694: 2.7347040012497196e-06
Position 257: 2.4890796023850806e-06
Position 2630: 2.4529703104118335e-06
Position 63: 2.3757880323802356e-06
Position 1658: 2.1617918065631506e-06
Position 1896: 2.055172413451169e-06
Position 2521: 2.034875199053809e-06
Position 12070: 1.964591979550052e-06
Position 290: 1.7329944438930184e-06
Position 5577: 1.7059447421803542e-06
Position 919: 1.6184250603596463e-06
Position 1445: 1.5844638732188803e-06
Position 471: 1.4954862406785447e-06
Position 3569: 1.2145057554820373e-06
Position 2470: 1.1798011653816193e-06
Position 3393: 1.176292906495613e-06
Position 12180: 1.1413960258010849e-06
Position 2275: 1.0846308082727435e-06
Position 326: 1.0760272597512092e-06
Position 3104: 1.0290080068718161e-06
Position 1769: 1.0047114218823755e-06
Position 465: 9.520215373273093e-07
Position 727: 9.180360139324039e-07
Position 1590: 9.050178403334102e-07
Position 782: 8.257399181175346e-07
Position 3363: 8.09248581427395e-07
Position 691: 8.004131051196521e-07
Position 1030: 7.850795326695078e-07
Position 302: 7.7928048802303e-07
Position 1587: 7.661468330796793e-07
Position 744: 7.502651561230353e-07
Position 478: 5.649444589659636e-07
Position 1362: 5.085337413031939e-07
Position 1396: 4.773559385000084e-07
Position 3354: 4.6793721199492086e-07
Position 2638: 4.6458410433308237e-07
Position 1551: 4.1335219707674903e-07
Position 2366: 3.7665416553822246e-07
Position 3149: 2.9751446480904645e-07
Position 656: 2.8833410008566906e-07
Position 1578: 2.8209548035776234e-07
Position 3553: 2.506355869763688e-07
Position 445: 2.1325752901751185e-07
Position 1802: 2.0402435786388453e-07
Position 514: 1.4292554365441734e-07
Position 284: 1.3162290057821182e-07
Position 1538: 6.339000984419083e-08
Position 1385: 4.857304361893419e-08
Position 1856: 2.364902706888945e-08
Position 457: 8.58551223494991e-12
Position 254: 5.017357269927668e-12
Position 224: 3.97079626252147e-12
Position 184: 2.255837555500748e-12
Position 204: 3.4349672316111284e-14
Position 279: 1.224944297757352e-15
Position 281: 9.295358720911268e-18
