Gene = Acp36DE
Position 1473: 0.006774004458816204
Position 588: 0.006283869673680405
Position 1331: 0.0058646152299977675
Position 1983: 0.005426263988187007
Position 1476: 0.00531369117275587
Position 1070: 0.005260677541796692
Position 2533: 0.004612595102087629
Position 1031: 0.004348689878897916
Position 585: 0.0038663224870331037
Position 653: 0.003775820767693521
Position 2941: 0.0035863764865687858
Position 1282: 0.003279719942818453
Position 2414: 0.0031489828929561242
Position 2212: 0.0030787843235987344
Position 911: 0.0026058587615409687
Position 2333: 0.0025312248174193604
Position 1532: 0.0021151794427452537
Position 923: 0.001807790332349674
Position 633: 0.0015315265898836181
Position 1437: 0.0014676001670559482
Position 2326: 0.0012824911845064058
Position 1592: 0.0012465267950751407
Position 2542: 0.0011729012725423902
Position 1023: 0.0010918461641806195
Position 863: 0.0009179762621065805
Position 2796: 0.0008842429061458965
Position 1988: 0.0007602002718341769
Position 1682: 0.000680421455394917
Position 1484: 0.0006384223958208725
Position 1044: 0.0006087626306897356
Position 112: 0.0006021102780497192
Position 1670: 0.0005722560028360128
Position 2951: 0.0005537879326824901
Position 2256: 0.0005367275316838241
Position 2720: 0.0005344705578739407
Position 641: 0.000501659328506499
Position 282: 0.0004456097405366655
Position 1298: 0.00044498692440390105
Position 456: 0.00040352204074112544
Position 713: 0.00038445247493056506
Position 317: 0.0003692188871843056
Position 1337: 0.0003444674169240138
Position 1808: 0.0003147294204175314
Position 2436: 0.0003098925102557828
Position 2067: 0.0003054713406715513
Position 1586: 0.00029370171429230434
Position 411: 0.0002723460468838796
Position 306: 0.0002571200176409602
Position 1880: 0.00025697408791323153
Position 366: 0.0002319747531780309
Position 2345: 0.00021517231707671733
Position 1568: 0.0002013269418561342
Position 1544: 0.00019972346125640675
Position 1595: 0.00019894907626967454
Position 186: 0.00019659192958896099
Position 1250: 0.0001890085723748097
Position 1244: 0.00017518162507658484
Position 1415: 0.00017083831057414537
Position 207: 0.00016427726524043218
Position 2585: 0.0001631373221877078
Position 2007: 0.00016272425748634658
Position 1992: 0.00015652147970979482
Position 1627: 0.00015411230688873253
Position 385: 0.0001535228803218132
Position 1631: 0.00014511650200871193
Position 2501: 0.00013296410358713535
Position 531: 0.00013121364544513699
Position 1301: 0.0001191043985988316
Position 2468: 0.00011803263287120859
Position 771: 0.00010231784116441697
Position 2027: 8.343175221934596e-05
Position 468: 7.98806083873284e-05
Position 960: 7.7818681487845e-05
Position 2267: 6.972181732872257e-05
Position 1082: 6.782413354499118e-05
Position 1106: 6.421346186505101e-05
Position 1893: 6.419681111775871e-05
Position 761: 6.173833302635992e-05
Position 1343: 5.848101450536093e-05
Position 977: 5.534185019158034e-05
Position 1187: 5.197453912295222e-05
Position 785: 4.742804019228164e-05
Position 1736: 4.7096731354545776e-05
Position 157: 4.5141300648614464e-05
Position 181: 3.5389881868416714e-05
Position 1688: 3.066896220492643e-05
Position 474: 3.059632014895889e-05
Position 1161: 2.643264877710815e-05
Position 659: 2.586101655433696e-05
Position 1304: 2.258027638175168e-05
Position 1038: 1.7083595395193755e-05
Position 1127: 1.6101234059798257e-05
Position 485: 1.34848141056581e-05
Position 821: 1.1556570346436545e-05
Position 833: 1.0600945081083982e-05
Position 559: 7.899082584701564e-06
Position 875: 7.855882130644156e-06
Position 800: 7.77729272033973e-06
Position 389: 4.993467640886531e-06
Position 255: 1.5741086646248539e-06
Position 221: 1.4475386168233633e-06
Position 95: 1.0804527386424499e-06
Position 479: 1.041896563052218e-06
Position 981: 5.80495405916461e-07
Position 497: 2.7844334308155053e-07
Position 84: 1.796939958236648e-07
Position 65: 1.3878450637718506e-07
Position 196: 1.3006544188346008e-07
Position 213: 7.111879989535863e-08
Position 242: 7.105339063047755e-10
Position 69: 3.508943456907256e-13
