Gene = cass
Position 1552: 1.440139857294431e-06
Position 2230: 1.3409908969009243e-06
Position 1423: 1.3370472151741027e-06
Position 2060: 1.2806133527876746e-06
Position 1559: 1.2051668083754105e-06
Position 451: 1.203389993466809e-06
Position 1165: 1.0921565689719842e-06
Position 952: 9.01392401314637e-07
Position 1686: 8.286865986757285e-07
Position 218: 7.996759727643851e-07
Position 1813: 7.208887688151211e-07
Position 2206: 5.867533791832589e-07
Position 1210: 5.816609244402037e-07
Position 2946: 5.277951156462956e-07
Position 2452: 5.139014746179414e-07
Position 883: 4.729581727927645e-07
Position 1870: 4.522323328444256e-07
Position 384: 3.935460545389678e-07
Position 2323: 3.885538447967063e-07
Position 967: 3.255900435669638e-07
Position 1093: 3.04975708408079e-07
Position 2281: 2.671722832253965e-07
Position 1130: 2.4577334245147593e-07
Position 1402: 2.2523419194607963e-07
Position 2416: 2.1547649669766233e-07
Position 528: 1.8814226951354338e-07
Position 1835: 1.8744569379909448e-07
Position 2294: 1.4993757262952824e-07
Position 489: 1.4062994352916148e-07
Position 1727: 1.3882088223309668e-07
Position 2326: 1.3639206662051452e-07
Position 445: 1.289482049312314e-07
Position 1437: 1.0952611864925973e-07
Position 1476: 1.0544985512932607e-07
Position 1667: 9.865008626834195e-08
Position 1717: 9.350286139680815e-08
Position 1144: 6.317352412923043e-08
Position 1200: 5.452597272225871e-08
Position 240: 5.416978522270328e-08
Position 474: 4.6847996650490005e-08
Position 2306: 4.467547911023996e-08
Position 1676: 3.8472696177740486e-08
Position 381: 3.068262599270044e-08
Position 2331: 2.0683667073707647e-08
Position 1837: 1.498175783103369e-08
Position 516: 1.4246944436779251e-08
Position 1852: 1.0385517063977295e-08
Position 1840: 9.940803569599739e-09
Position 1882: 8.357779527736837e-09
Position 1867: 8.124731398291877e-09
Position 1501: 5.818161235266577e-09
Position 2132: 5.737991356947802e-09
Position 494: 4.570928824571254e-09
Position 71: 3.801282937638926e-09
Position 185: 1.4384645121932585e-09
Position 1695: 1.205882547262021e-09
Position 1855: 9.696360394785798e-10
Position 508: 3.882665109522992e-10
Position 2123: 1.8405787494796765e-10
Position 1983: 1.5729958157606073e-10
Position 1733: 6.2908701262095e-11
