Gene = Chs2
Position 3096: 3.600664073318798e-06
Position 299: 2.1539111683110607e-06
Position 4685: 1.8756410220963174e-06
Position 232: 1.7930200546861527e-06
Position 6531: 1.6535404205354815e-06
Position 2758: 1.5699149173077713e-06
Position 284: 1.3240317027670004e-06
Position 5008: 1.288464709396492e-06
Position 4997: 1.0690402109303293e-06
Position 187: 7.795196181596623e-07
Position 2138: 7.222584376497282e-07
Position 5401: 1.7290201757229652e-07
Position 5594: 1.6986322953673905e-07
Position 272: 1.5441630297141516e-07
Position 105: 1.229106580015739e-07
Position 2835: 1.2096419857961975e-07
Position 3217: 1.0973009375696863e-07
Position 2917: 5.733636690411101e-08
Position 157: 3.4462235705386625e-08
Position 679: 2.833348463690317e-08
Position 2478: 1.642947129966039e-08
Position 873: 5.2874425553257594e-09
Position 402: 5.1484066018847845e-09
Position 5069: 1.580503873807768e-09
Position 408: 1.150259801682619e-09
Position 459: 7.611801461559473e-10
Position 667: 1.3064329192079455e-10
Position 832: 1.2530060166389782e-10
Position 468: 7.598405391280978e-11
Position 441: 4.788343325633818e-12
Position 2392: 7.353062001776486e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2286: 0.9785446570055869
Position 6100: 0.9111884953077127
Position 3666: 0.839076754138441
Position 138: 0.8365466735535814
Position 438: 0.8208526985387253
Position 1307: 0.7138021941054018
Position 2001: 0.6198659306804187
Position 4724: 0.6042870396097915
Position 5829: 0.5815681941207115
Position 1052: 0.32493525011517677
Position 3505: 0.15956247812263677
Position 1905: 0.14831767088778386
Position 2938: 0.1403468501740146
Position 2469: 0.13474715881393082
Position 441: 0.1340645041429318
Position 1079: 0.11984935256346174
Position 1627: 0.10383743688320107
Position 5797: 0.09918140351872798
Position 862: 0.06947365474292651
Position 178: 0.06565026603430807
Position 3427: 0.06540348162678071
Position 4234: 0.044666822148789885
Position 2718: 0.03919064072319749
Position 5301: 0.03826420089475675
Position 1653: 0.03527200801618483
Position 6073: 0.03517274799694489
Position 7454: 0.0313318027577128
Position 7337: 0.03100774370597281
Position 4220: 0.030112592397615292
Position 796: 0.030045220588775547
Position 4476: 0.026267894083444755
Position 1677: 0.02459403343015626
Position 3363: 0.02454343815943721
Position 1256: 0.023560244757207444
Position 4450: 0.02156135222170884
Position 6022: 0.021448956749764405
Position 2509: 0.020935750163670372
Position 7312: 0.02059963356352975
Position 2478: 0.0192847553291502
Position 5846: 0.01849982296234707
Position 5881: 0.01761968437777668
Position 884: 0.017398486949766725
Position 4411: 0.017137938964087433
Position 4072: 0.016956750218635713
Position 2501: 0.01691165012473413
Position 968: 0.016052244927372207
Position 2976: 0.01588815140769399
Position 6117: 0.013573541257832675
Position 4646: 0.013490164658466893
Position 4543: 0.013385854945691202
Position 1569: 0.012084646302152858
Position 2547: 0.011992649587146452
Position 4463: 0.011432420394580695
Position 2969: 0.009565145180670039
Position 6611: 0.008586445190001794
Position 1862: 0.008505586226684481
Position 924: 0.007968019699159041
Position 2475: 0.007630888940734504
Position 1827: 0.007351074213671705
Position 2751: 0.006847847999942684
Position 3318: 0.0067739051608754096
Position 4060: 0.00671272503611692
Position 2229: 0.006711625725844648
Position 3349: 0.006701315222914764
Position 2245: 0.006189628300602317
Position 7418: 0.005866688355800101
Position 3306: 0.005563872190801708
Position 2894: 0.005378903837835491
Position 5576: 0.005279471055066355
Position 890: 0.005251685882913744
Position 7521: 0.005064239180325892
Position 2320: 0.004958756307730803
Position 3488: 0.004794499672285925
Position 1690: 0.004722612708160194
Position 4885: 0.004609312683591425
Position 4873: 0.004433491072858548
Position 1694: 0.004412884642349837
Position 2986: 0.004287866091498729
Position 6681: 0.004213111942588099
Position 2072: 0.004174128434676061
Position 842: 0.004087171522893936
Position 7374: 0.004080735734565827
Position 1586: 0.003985446186996636
Position 769: 0.0037685433241578014
Position 1542: 0.003463648236706381
Position 715: 0.0032366334766021072
Position 984: 0.003175099349516449
Position 993: 0.0029762779315997715
Position 142: 0.002738782557381837
Position 6565: 0.0027148608826240363
Position 6584: 0.0023282565105246333
Position 2732: 0.0020925531522239275
Position 119: 0.001767836709805321
Position 952: 0.0017436162599387165
Position 895: 0.0016056126480575627
Position 3285: 0.0015596172226437434
Position 832: 0.00144260031241657
Position 2810: 0.0013691920735198662
Position 411: 0.0013029628557226542
Position 6907: 0.0013021385012818808
Position 6834: 0.0012949530344260475
Position 3431: 0.0012599672007881193
Position 929: 0.0011577567773112005
Position 839: 0.0011558657219200236
Position 2357: 0.0011209199856351529
Position 1390: 0.0010544606704362917
Position 1931: 0.0010144708641098886
Position 7379: 0.000997910853646951
Position 2325: 0.0009254119028569991
Position 808: 0.0008865225380417087
Position 2950: 0.0007657846076635891
Position 4115: 0.0006471841088932388
Position 3668: 0.0006436983167209696
Position 1227: 0.0006425641675244003
Position 2483: 0.0005792938504495232
Position 4129: 0.0005784596728113526
Position 1065: 0.0005764879561641134
Position 1950: 0.000504036037896092
Position 6519: 0.00046054166645581975
Position 638: 0.0004569280511053562
Position 3082: 0.0003676886752819266
Position 2261: 0.00034404745048738773
Position 2344: 0.00033019904584538195
Position 4768: 0.0003058752889839214
Position 6820: 0.00029663552990719024
Position 5555: 0.00026126337279990333
Position 2137: 0.0002544394879995721
Position 695: 0.0002506093769925612
Position 1913: 0.0001846931595938202
Position 2691: 0.00018360918337404845
Position 6120: 0.00018034710011216064
Position 658: 0.00017808524739261117
Position 7071: 0.0001262346549061846
Position 1789: 0.00011082832523693183
Position 1833: 0.00010950407623421915
Position 145: 0.00010341104115537828
Position 1836: 0.00010293957957821832
Position 937: 7.768615401372869e-05
Position 253: 6.596895488399421e-05
Position 1350: 6.365626180900056e-05
Position 459: 5.677598115172643e-05
Position 2793: 5.392040869846499e-05
Position 3709: 5.18151889664797e-05
Position 6910: 4.8687141970981415e-05
Position 196: 4.651314466403638e-05
Position 3982: 4.505719825582112e-05
Position 2376: 4.034370512305353e-05
Position 1598: 2.938447353739116e-05
Position 2621: 2.7669459733976205e-05
Position 3096: 2.044579611627703e-05
Position 2835: 2.004940769314843e-05
Position 1207: 1.3570637665968641e-05
Position 3819: 1.2399930554622747e-05
Position 1232: 1.215504583472845e-05
Position 1024: 1.1510540019713039e-05
Position 341: 9.588938982520237e-06
Position 1428: 9.388528395126531e-06
Position 1395: 8.845762683795506e-06
Position 244: 7.3771786038629706e-06
Position 464: 6.006473619437193e-06
Position 226: 4.790044669874291e-06
Position 686: 4.363597839891696e-06
Position 6723: 4.157387869490477e-06
Position 2415: 3.950033179708648e-06
Position 700: 3.599220569722133e-06
Position 223: 3.4330352200869008e-06
Position 193: 3.387860650120212e-06
Position 2451: 3.351397931757158e-06
Position 2381: 2.603307868605451e-06
Position 1268: 9.997146627583058e-07
Position 2252: 8.395668669705523e-07
Position 533: 4.3071665951752976e-07
Position 575: 4.0273821634236633e-07
Position 3546: 3.492855862996114e-07
Position 232: 3.132531474355083e-07
Position 475: 1.0456727565364624e-07
Position 154: 6.781478346039176e-08
Position 372: 4.902791878642342e-08
Position 408: 1.6384583969322813e-08
Position 390: 1.564210534296361e-08
Position 584: 9.313970638886955e-09
Position 642: 5.551383306573192e-09
Position 376: 2.035741952575036e-09
Position 297: 1.7884018376003375e-09
Position 365: 1.76899300902637e-09
Position 201: 7.766303295325032e-10
Position 3125: 9.654546358183956e-11
Position 581: 4.1987082325006834e-11
Position 603: 1.7515682382189241e-12
Position 479: 9.622980124460367e-13
Position 385: 1.5660380968022356e-14
Position 600: 1.126890666798704e-14
Position 592: 9.368268366101637e-15
