Gene = Atox1
Position 822: 1.5227793397719754e-05
Position 1160: 1.344729198994745e-05
Position 68: 1.0216407565479978e-05
Position 1126: 8.602118656552184e-06
Position 645: 6.652067910839884e-06
Position 1010: 6.465050982284464e-06
Position 1180: 5.991358191927865e-06
Position 104: 1.8732434233783762e-06
Position 1052: 4.114791913660864e-07
Position 908: 3.67281931315919e-07
Position 141: 3.544321494595094e-07
Position 80: 3.4857429035839235e-07
Position 152: 1.8267588538610162e-07
Position 335: 1.462657929490602e-07
Position 1106: 6.501091369840606e-08
Position 122: 1.5446965752435373e-08
Position 166: 8.07069885947065e-09
Position 149: 4.866575127102351e-09
Position 312: 4.151155105668898e-09
Position 169: 3.94723491659552e-09
Position 114: 2.1648760915125033e-09
Position 592: 1.3680311108528371e-09
Position 72: 1.3368098475607358e-09
Position 381: 6.724540357249302e-10
Position 375: 6.5408806685322e-10
Position 242: 2.7663359041889726e-10
Position 224: 1.733274484175842e-10
Position 175: 1.727802729788759e-10
Position 178: 6.48320150780358e-11
Position 181: 3.855924283920658e-11
Position 395: 1.3282646418589436e-11
Position 101: 1.1203775909323194e-11
Position 388: 5.799685950888982e-12
Position 399: 5.167110640736905e-12
Position 403: 5.008896152524154e-12
Position 184: 4.22033327756689e-12
Position 99: 3.50762389606254e-12
Position 345: 1.0784763355992544e-12
Position 187: 4.488347181901483e-13
Position 190: 2.1828246418789325e-13
Position 244: 6.742992424051913e-14
Position 219: 6.130975495140917e-14
Position 193: 2.973355739764921e-14
Position 349: 7.63788362365263e-15
Position 109: 5.643636419321657e-15
Position 201: 1.5774813234996705e-15
