Gene = Akap200
Position 13928: 5.398691599206744e-05
Position 1382: 5.0760146557668225e-05
Position 356: 4.9418828960622985e-05
Position 2315: 4.889333172735319e-05
Position 2636: 4.6741757175512575e-05
Position 1874: 4.591476099306433e-05
Position 3185: 4.314441538743218e-05
Position 2824: 3.576108503195066e-05
Position 2087: 3.2739757137252294e-05
Position 1342: 3.041305573909231e-05
Position 1386: 3.0049183368389503e-05
Position 2602: 2.9604703894412236e-05
Position 4847: 2.8927636229757117e-05
Position 13269: 2.765920183496042e-05
Position 11381: 2.5206879829953192e-05
Position 13083: 2.418859166167177e-05
Position 1721: 2.2637195031184938e-05
Position 1329: 1.7401104076994817e-05
Position 2770: 1.7334785203228342e-05
Position 12168: 1.6093802767469154e-05
Position 3650: 1.5420143231020436e-05
Position 11378: 1.5412153112267515e-05
Position 3068: 1.5315807062456543e-05
Position 12132: 1.226050133062264e-05
Position 1518: 1.2206957420722355e-05
Position 13278: 1.1619188704472118e-05
Position 3937: 1.135541509113535e-05
Position 3658: 1.1183060368450071e-05
Position 2304: 1.1084568875121171e-05
Position 2109: 1.0789077520897595e-05
Position 373: 1.0413425869178323e-05
Position 2648: 1.0053377199291856e-05
Position 1987: 9.854105981750337e-06
Position 526: 9.222051563067666e-06
Position 2658: 9.065195334863072e-06
Position 315: 8.921459929097902e-06
Position 584: 8.586566991032838e-06
Position 1547: 8.024014522039192e-06
Position 2876: 7.777986823434046e-06
Position 11828: 7.712752896258206e-06
Position 807: 6.882210969615968e-06
Position 213: 5.274055273996655e-06
Position 532: 4.744339704874453e-06
Position 755: 4.501546627594279e-06
Position 3702: 4.290712696013135e-06
Position 2396: 3.993802043876289e-06
Position 11884: 3.356423773869667e-06
Position 3718: 2.8342700733566113e-06
Position 1306: 2.281081639089837e-06
Position 945: 2.2796763280169267e-06
Position 962: 2.2132279612415437e-06
Position 948: 1.9650680682009885e-06
Position 3173: 1.8661119242183974e-06
Position 12642: 1.7537209422363558e-06
Position 302: 1.7464849640382639e-06
Position 1192: 1.4991505142993214e-06
Position 12765: 1.271887768573918e-06
Position 12798: 1.270449443942383e-06
Position 11868: 1.2202623340054688e-06
Position 3403: 1.177938868228769e-06
Position 312: 7.336163668492197e-07
Position 12759: 7.252465953150751e-07
Position 13113: 3.2180236227753366e-07
Position 395: 1.960160507099455e-07
Position 2294: 1.5041737668241774e-07
Position 459: 1.2472942463835493e-07
Position 1440: 1.237780229858392e-07
Position 1075: 9.415572993358645e-08
Position 1104: 9.382627891486319e-08
Position 1619: 6.204865881676455e-08
Position 1637: 5.938804729613636e-08
Position 455: 4.387618128179547e-08
Position 905: 3.6750918536585125e-08
Position 237: 2.937916071896877e-08
Position 438: 2.9145627387612374e-08
Position 1592: 2.715395199818445e-08
Position 1049: 2.709699341243226e-08
Position 409: 2.660238953698729e-08
Position 1200: 2.5264715539384625e-08
Position 162: 2.3096373474179397e-08
Position 354: 1.8408891056622592e-08
Position 1204: 1.4357546996965906e-08
Position 164: 9.865587844866875e-09
Position 125: 8.508927948577155e-09
Position 360: 6.655745625630187e-09
Position 1098: 4.704908530919718e-09
Position 787: 3.642618318771848e-09
Position 912: 2.68822598278642e-09
Position 733: 2.5164534628424482e-09
Position 420: 1.8063585989191648e-09
Position 665: 1.349831847832905e-09
Position 951: 5.762967958408903e-10
Position 692: 5.077792084516272e-10
Position 613: 4.960777596679042e-10
Position 1175: 4.530432733558819e-10
Position 59: 4.0573308191774254e-10
Position 453: 1.4664104937265973e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11183: 0.9944601834166824
Position 11467: 0.9792845416232042
Position 14590: 0.907254243171479
Position 11924: 0.6130345615225463
Position 15299: 0.33125386801109047
Position 2545: 0.27617249902954344
Position 2999: 0.21659214728563353
Position 1873: 0.1772974685304748
Position 8542: 0.16058708486259182
Position 11941: 0.07911045786933228
Position 8317: 0.05941996398802808
Position 15038: 0.057402912522964894
Position 12629: 0.05399428492125188
Position 11707: 0.041562719626708905
Position 14892: 0.04032017634868999
Position 7193: 0.03172659635354111
Position 3145: 0.03171610415281758
Position 9962: 0.025944792992849908
Position 2473: 0.023576567783198846
Position 3480: 0.021632490131662373
Position 13506: 0.0197141071586533
Position 12477: 0.016843697474137224
Position 5485: 0.015756762071686754
Position 12664: 0.015236774667007584
Position 2876: 0.01261581532737134
Position 10626: 0.011863522639220492
Position 7179: 0.011505010996025983
Position 3457: 0.010042462599186067
Position 11473: 0.009929663178445226
Position 2321: 0.008767805647021534
Position 12507: 0.008243893458772758
Position 13707: 0.007648004889520949
Position 4065: 0.0076360423969738
Position 13678: 0.006963595813288887
Position 2448: 0.006571335658048102
Position 13172: 0.006270162680802425
Position 1012: 0.006039462023841985
Position 14502: 0.005069546317239582
Position 2831: 0.0045123234027333314
Position 8012: 0.004049385564702304
Position 3300: 0.0035984084614913395
Position 11688: 0.003264621606564924
Position 10042: 0.0032565409535328447
Position 3418: 0.003211613039981185
Position 13559: 0.0031751285395157014
Position 2331: 0.0030697949890943865
Position 14903: 0.0029740728819332356
Position 8347: 0.0028641088383098514
Position 15603: 0.002695622482238079
Position 1799: 0.002639822479517476
Position 367: 0.002617480021616809
Position 2336: 0.0025769898736113118
Position 10967: 0.0025622038252030104
Position 2246: 0.0024342250853418832
Position 15458: 0.002270990002858044
Position 11521: 0.002169622554811093
Position 12445: 0.0021687394424415246
Position 8786: 0.0020444973054252126
Position 2291: 0.0019555379816243567
Position 2087: 0.0019536529334251212
Position 12873: 0.001942473868280974
Position 3513: 0.0017618178972282409
Position 1738: 0.0017193538227487282
Position 3118: 0.0015917973391823149
Position 2001: 0.0015505514958206717
Position 11704: 0.0015217468509177378
Position 13386: 0.0015200110373171753
Position 11627: 0.0015113170789846115
Position 13104: 0.001472033017179689
Position 1190: 0.0014544688743324584
Position 13337: 0.0013584448479001972
Position 1113: 0.001280198816788694
Position 2884: 0.0012570272405487775
Position 263: 0.0012210961454432456
Position 3063: 0.001207977711596663
Position 5329: 0.0011843756312192178
Position 11504: 0.0011581989947181185
Position 2294: 0.001125526529044985
Position 3115: 0.000957935935895195
Position 9241: 0.0009450081090386843
Position 11274: 0.0009268858465410071
Position 11193: 0.0009234078342760511
Position 2725: 0.0008952858430006022
Position 11716: 0.0008860201419421002
Position 15243: 0.0008858201078113516
Position 2272: 0.000874200945408796
Position 12654: 0.0008374985447594565
Position 15378: 0.0008162548236500202
Position 5650: 0.0007823056489454233
Position 11662: 0.0007774848965617123
Position 15488: 0.0007319162765615051
Position 1250: 0.0007135231138672668
Position 1725: 0.000698217994812465
Position 12513: 0.0006825620302501208
Position 11985: 0.0006019041097834063
Position 14909: 0.0005900375907427629
Position 2147: 0.0005702871189411405
Position 2300: 0.0005387892866779946
Position 8890: 0.0005242025386076489
Position 13350: 0.0005193665495304791
Position 11957: 0.0005135186246998074
Position 2341: 0.000492122496925851
Position 11656: 0.000465977047822566
Position 14553: 0.00043271834857249955
Position 1921: 0.00040241029311934755
Position 5968: 0.0003771861527302131
Position 12930: 0.0003530388295364261
Position 3510: 0.0003272516412421515
Position 1518: 0.00032560191655055156
Position 2414: 0.00032002957245729613
Position 11531: 0.0002932781263464864
Position 8335: 0.00029054363450459344
Position 213: 0.0002841460806639626
Position 2767: 0.0002839480504672665
Position 3092: 0.00027225812521264634
Position 8772: 0.00026935530987194954
Position 5512: 0.0002685867527310158
Position 14537: 0.0002658919512790405
Position 8129: 0.0002647603526530668
Position 6995: 0.00024227182673652663
Position 641: 0.0002309577728861438
Position 7243: 0.00022783405334283116
Position 1970: 0.0002194489639969757
Position 11728: 0.00021240065499803962
Position 11996: 0.00021003331727273306
Position 850: 0.00019658932615690975
Position 1228: 0.0001953242960854919
Position 13704: 0.000191098487965956
Position 13392: 0.00018413510317876933
Position 12237: 0.00016907318117472014
Position 2421: 0.00016779569720743712
Position 12502: 0.0001654865934867435
Position 5530: 0.00016033499383592083
Position 12421: 0.00015973201851102463
Position 5454: 0.00015055867265792469
Position 3332: 0.00014605324179444535
Position 12132: 0.00013453054410408362
Position 12048: 0.00012357772088858425
Position 1521: 0.00012027413678213798
Position 493: 0.00012008248272585631
Position 272: 0.00011725716030118326
Position 668: 0.00011197872841610227
Position 446: 0.00011140998184287998
Position 12129: 0.00011074451938713867
Position 14742: 0.00010319221255050925
Position 14139: 0.00010224169742835287
Position 13538: 9.32306589859615e-05
Position 13520: 9.304362964084982e-05
Position 12828: 9.14963916374582e-05
Position 12951: 8.604843970788294e-05
Position 1637: 8.334411191593436e-05
Position 1924: 7.226139328698206e-05
Position 12552: 6.920842273406354e-05
Position 11966: 6.840885130951533e-05
Position 1573: 6.687508173773045e-05
Position 13356: 5.0307021929994656e-05
Position 409: 4.87719554691115e-05
Position 10115: 4.313202656233864e-05
Position 5363: 3.549105992034207e-05
Position 12479: 3.289015577852976e-05
Position 12005: 3.199360482036798e-05
Position 3248: 2.620212784558115e-05
Position 9927: 1.127871146168884e-05
Position 12399: 1.0503350072482857e-05
Position 465: 9.918027472752508e-06
Position 12561: 7.452393440084087e-06
Position 3159: 7.378698703484049e-06
Position 5811: 6.797687445000521e-06
Position 277: 5.706454161812836e-06
Position 220: 5.605094556610921e-06
Position 12302: 5.1684245275443695e-06
Position 12144: 4.579322891806763e-06
Position 280: 4.166894192854253e-06
Position 2668: 4.1343695663461964e-06
Position 12152: 3.7233724103108343e-06
Position 2940: 3.4951391192735102e-06
Position 11494: 3.3452925646268744e-06
Position 3315: 3.2455508457203835e-06
Position 4650: 2.7913559708979598e-06
Position 12249: 2.7610989358204566e-06
Position 12214: 2.5880140659084887e-06
Position 384: 2.189450480057745e-06
Position 599: 2.1192534352179707e-06
Position 12186: 2.0481565859969863e-06
Position 497: 2.043672235507604e-06
Position 12274: 1.973842263218005e-06
Position 5408: 1.7853650775550382e-06
Position 5289: 1.7669587286200376e-06
Position 1045: 1.089247374169895e-06
Position 740: 1.02257082265413e-06
Position 3826: 7.323741056287026e-07
Position 467: 7.300148542230005e-07
Position 12026: 6.338754444506781e-07
Position 1031: 6.003579023245603e-07
Position 12087: 4.200171641981474e-07
Position 387: 4.105016314384901e-07
Position 225: 3.378539409191208e-07
Position 393: 3.335168846140099e-07
Position 11945: 2.116619856124749e-07
Position 12081: 2.0321670100893997e-07
Position 1204: 1.802774161152488e-07
Position 602: 1.6726662716204755e-07
Position 453: 1.6680750683825838e-07
Position 312: 9.464366156311379e-08
Position 234: 5.7888350508327574e-08
Position 11963: 5.5944374218412185e-08
Position 11884: 5.298205301072503e-08
Position 105: 5.1729091125192415e-08
Position 12093: 4.6195752517432985e-08
Position 12156: 4.2836391996343835e-08
Position 12053: 2.6989805442524918e-08
Position 13440: 2.498339596064631e-08
Position 12036: 1.2895052278464522e-08
