Gene = RanGAP
Position 613: 3.1784672290940996e-06
Position 295: 2.633812434616688e-06
Position 4928: 2.583932784340352e-06
Position 139: 2.3820347483903374e-06
Position 3507: 2.0664675703921825e-06
Position 3675: 2.0551882029013426e-06
Position 927: 1.561548955639361e-06
Position 397: 1.47775487302504e-06
Position 5172: 7.217512145786921e-07
Position 3337: 6.465078447564261e-07
Position 395: 6.438904844190299e-07
Position 328: 6.023592254541837e-07
Position 5182: 4.217230718916186e-07
Position 4493: 3.58294663257579e-07
Position 4613: 3.3780764631264586e-07
Position 19: 3.123807830655395e-07
Position 129: 3.030049268257259e-07
Position 3331: 2.552630208321783e-07
Position 782: 2.3223329130662877e-07
Position 4944: 2.3031001875998807e-07
Position 120: 2.10170719955098e-07
Position 1063: 1.8477911242853964e-07
Position 4411: 1.6770085151599653e-07
Position 565: 3.470271858561366e-08
Position 118: 2.977821526349125e-08
Position 3497: 2.5309801947672928e-08
Position 597: 2.457701538802876e-08
Position 672: 2.1325211201109635e-08
Position 563: 2.6051221791870757e-10
Position 4762: 1.6251962513149272e-13
Position 4983: 2.9358819630529504e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4716: 0.9977921033513052
Position 4137: 0.9869876060186489
Position 4949: 0.9794631451738204
Position 2543: 0.8666648843522248
Position 3385: 0.8333157212604843
Position 2992: 0.2685611369689749
Position 2313: 0.2336671104988726
Position 589: 0.21590021059669579
Position 4453: 0.20560684317708913
Position 3249: 0.1575378868057658
Position 3417: 0.11692545317359201
Position 2379: 0.09028005094718847
Position 3225: 0.08731411938214624
Position 341: 0.08141280381732745
Position 2684: 0.06438740052907965
Position 3221: 0.059140134084722296
Position 3002: 0.05626735720234564
Position 2158: 0.055031668667292206
Position 1043: 0.043501226950288276
Position 1733: 0.04234361194586043
Position 959: 0.03635953135267378
Position 1471: 0.029199269351895752
Position 2920: 0.028823072937951964
Position 4526: 0.026200755929829976
Position 370: 0.02526499252949811
Position 1229: 0.019856876796820605
Position 2721: 0.01941735344748709
Position 1644: 0.016421168984018655
Position 5330: 0.015295156895828535
Position 1564: 0.011742727692136192
Position 4423: 0.010917755888808283
Position 613: 0.01055338837260673
Position 1056: 0.010177624227536241
Position 3390: 0.01009822268176402
Position 1291: 0.009238395037166123
Position 3120: 0.008762464769264925
Position 2732: 0.008697580429196286
Position 1923: 0.008607396359583139
Position 2335: 0.008532724856288216
Position 2776: 0.007685162458834466
Position 3816: 0.007061252999715278
Position 4465: 0.00636653958034712
Position 4417: 0.006329288399316277
Position 4263: 0.005343302181055691
Position 4529: 0.005044750415072206
Position 3832: 0.005016604557179396
Position 3035: 0.0048304793908325585
Position 888: 0.00392017413452968
Position 2580: 0.003905440511638882
Position 3972: 0.003707983732212468
Position 2012: 0.0036761658153634264
Position 1124: 0.0036651583758925254
Position 1539: 0.003092476080849548
Position 3708: 0.002839674506512759
Position 901: 0.0028023695517385315
Position 4328: 0.002753304515697326
Position 4523: 0.0027135685639200027
Position 852: 0.0025320184810598894
Position 3897: 0.0025041088731385104
Position 5028: 0.002470505975537052
Position 1129: 0.002387157792568525
Position 1224: 0.0015179477899870252
Position 1612: 0.0014552099346720312
Position 2370: 0.001380067028329335
Position 5000: 0.001294741184661162
Position 617: 0.0012413555661791426
Position 1013: 0.001196303103930508
Position 773: 0.0010294310180019653
Position 4244: 0.0009639714585921968
Position 3017: 0.0009234896430170005
Position 1183: 0.0009179450022648772
Position 3943: 0.0008922943411859452
Position 1751: 0.0008127496999828336
Position 1890: 0.0007803920783639438
Position 1857: 0.0007406733552950744
Position 4338: 0.0007035800445832671
Position 1189: 0.0006676438224586811
Position 3646: 0.0006471350405559798
Position 468: 0.0006210289601065184
Position 4773: 0.0006183588065174389
Position 4748: 0.0005825804514605499
Position 1096: 0.0005377352575798784
Position 5126: 0.000515575630579889
Position 1070: 0.00048241113053493933
Position 2561: 0.000448021776148633
Position 5147: 0.00033653236238031636
Position 779: 0.0002955018216554116
Position 4352: 0.00027413705223875
Position 4462: 0.0002687868498190314
Position 5060: 0.00017704975632424963
Position 1995: 0.00015605914156871823
Position 139: 0.000146007143895182
Position 4303: 0.00010488629466016339
Position 4798: 0.00010104336924308362
Position 2773: 9.019389931611941e-05
Position 5252: 7.839623807763982e-05
Position 2594: 6.965850535147566e-05
Position 4349: 6.211814817920079e-05
Position 795: 5.833849406334676e-05
Position 114: 5.7522656953676974e-05
Position 817: 5.427967991886854e-05
Position 2603: 5.3632478582618106e-05
Position 5177: 3.7018716800859097e-05
Position 187: 2.784140865810189e-05
Position 416: 2.4967222106740114e-05
Position 5084: 1.981097747558776e-05
Position 1045: 1.9021487177933025e-05
Position 4781: 1.3722404193755717e-05
Position 4803: 1.1711267913602057e-05
Position 5210: 1.1121188785492256e-05
Position 475: 8.964490982886943e-06
Position 293: 7.955560339316636e-06
Position 4926: 4.462365700420005e-06
Position 4881: 4.152247376281284e-06
Position 4915: 3.8087283285140866e-06
Position 821: 3.6650065345194263e-06
Position 4833: 3.0463045822784285e-06
Position 4800: 2.875491426596495e-06
Position 220: 2.4806874285374394e-06
Position 5090: 2.108702316112156e-06
Position 5150: 1.8738362704756493e-06
Position 4852: 1.7161783897176845e-06
Position 493: 1.680374937533421e-06
Position 680: 1.643758449979371e-06
Position 3361: 1.3660626085258557e-06
Position 84: 1.2360721175587638e-06
Position 5240: 6.327632292376812e-07
Position 227: 4.4977302603672015e-07
Position 5093: 3.9761732027514097e-07
Position 4837: 3.9414388000458086e-07
Position 4818: 3.879173117142468e-07
Position 710: 3.4611240174203945e-07
Position 5264: 1.80164433259105e-07
Position 657: 1.2064050494909618e-07
Position 552: 1.0654173798020087e-07
Position 694: 7.382824784015566e-08
Position 301: 4.082281293516461e-08
Position 266: 3.8480528583648655e-08
Position 728: 3.6473840003277794e-08
Position 685: 3.2463980670253795e-08
Position 705: 3.078462958216839e-08
Position 639: 2.7363700836353106e-08
Position 648: 1.8909909261044082e-08
Position 217: 5.3052729778017235e-09
Position 255: 1.1240700736912092e-09
Position 481: 1.2273104596831557e-10
Position 453: 7.026596552944773e-11
Position 127: 9.289350724793548e-12
