Gene = SCOT
Position 3326: 9.271647951599212e-06
Position 2494: 7.570264304465098e-06
Position 1652: 6.063389357088781e-06
Position 2740: 5.747694838398845e-06
Position 1611: 5.656198799729299e-06
Position 696: 4.803277802445956e-06
Position 1466: 4.801934862341838e-06
Position 560: 4.072666231731158e-06
Position 3475: 3.4806139003507515e-06
Position 3512: 2.0346412240681286e-06
Position 2230: 1.946081640405575e-06
Position 3495: 1.8148496317586865e-06
Position 526: 1.3939597588746327e-06
Position 207: 1.2633062748590853e-06
Position 2642: 1.1972904770462093e-06
Position 3552: 9.451324858706312e-07
Position 406: 7.543120773383025e-07
Position 3389: 6.589744373583294e-07
Position 283: 6.185075266488963e-07
Position 2227: 4.0995763239610054e-07
Position 523: 3.8644302093227163e-07
Position 3191: 2.8358207237352173e-07
Position 899: 2.0545807707850807e-07
Position 173: 1.810840521042881e-07
Position 210: 1.6084547998658938e-07
Position 85: 1.21894558306859e-07
Position 3299: 1.2012017140613708e-07
Position 247: 1.1390807915919422e-07
Position 3488: 9.965016728345691e-08
Position 872: 9.120356505982342e-08
Position 1050: 7.848075477444853e-08
Position 876: 7.654191929924122e-08
Position 170: 7.112149043438914e-08
Position 3559: 5.981393559401381e-08
Position 3437: 1.699487179523715e-08
Position 3584: 1.2644410556498107e-08
Position 369: 9.215960781898162e-09
Position 99: 7.091820644338056e-09
Position 361: 4.036914917833073e-09
Position 163: 4.0068972518628945e-09
Position 821: 3.1477354425590856e-09
Position 152: 2.6184540682595834e-09
Position 242: 1.9539127136939853e-09
Position 861: 1.917737803968535e-09
Position 140: 1.2617634165418488e-10
Position 373: 1.165323603937457e-10
Position 467: 8.47754713238482e-12
Position 379: 6.0208951977885855e-12
Position 495: 9.686880147988103e-13
Position 154: 3.6955515477321167e-13
Position 175: 2.020900115112732e-14
