Gene = CkIIalpha
Position 3147: 0.22224712109914677
Position 5468: 0.16037275292886977
Position 1045: 0.1167203626612105
Position 3172: 0.0967651776188994
Position 910: 0.08773690859005248
Position 487: 0.07888119589017398
Position 2719: 0.07742987230599643
Position 1411: 0.07271600863389617
Position 2313: 0.070930683490343
Position 4696: 0.06775841052084862
Position 1282: 0.05806423707006202
Position 2482: 0.05334033284231537
Position 5696: 0.05264201278205292
Position 897: 0.0502151409686151
Position 1021: 0.04026673732936922
Position 767: 0.03965357506161092
Position 1964: 0.03625747807346244
Position 3945: 0.03364588337440034
Position 2281: 0.028865364607796012
Position 977: 0.026103715432893873
Position 1932: 0.024301973988518643
Position 2816: 0.01978663093663617
Position 3806: 0.018585270919297837
Position 4914: 0.015065663745371475
Position 3530: 0.01386623642112767
Position 2365: 0.010752062338388404
Position 5076: 0.009518896150463408
Position 1102: 0.007048145635920738
Position 654: 0.00690853012658723
Position 3988: 0.006624954400969848
Position 6116: 0.005485794102208133
Position 1316: 0.005461411421320062
Position 2429: 0.005205730035683114
Position 1076: 0.004928127943118354
Position 1390: 0.004805844972508705
Position 359: 0.004701727731396961
Position 6378: 0.004529536095922779
Position 1533: 0.003754069950134083
Position 1599: 0.0037285547753138333
Position 1142: 0.003596967566987879
Position 854: 0.0033993746417005396
Position 780: 0.003049560608723239
Position 3596: 0.0029642132289574856
Position 315: 0.002871473451060622
Position 573: 0.002315466939594417
Position 3840: 0.0021397897451882384
Position 4288: 0.0019324492485178408
Position 4073: 0.0016893046215198004
Position 459: 0.0016381856395905046
Position 554: 0.001635733226163856
Position 3604: 0.0016083590830106669
Position 3614: 0.0015664391303175814
Position 4652: 0.0013910571159666146
Position 493: 0.0012678944647743677
Position 1823: 0.0012070181920442163
Position 2890: 0.0011723359676834707
Position 627: 0.0011387263248912108
Position 1675: 0.001134711008368023
Position 3313: 0.0009180757488773229
Position 1779: 0.0008915712208836685
Position 5995: 0.000811932263846966
Position 576: 0.0006803455542183219
Position 4297: 0.0006216381381180495
Position 1233: 0.0005759047040355041
Position 2415: 0.0005709290350776603
Position 1073: 0.00047724514461346134
Position 2013: 0.0004698420491925082
Position 3122: 0.0004491457011471015
Position 4381: 0.0004125804693239977
Position 2564: 0.0004076173775830115
Position 2446: 0.00039622320556569594
Position 378: 0.0003659354065259392
Position 1502: 0.0003481499882422407
Position 4097: 0.0003449086160968686
Position 3870: 0.00033935856662880757
Position 331: 0.00033833218225486013
Position 4872: 0.0003187882481823187
Position 3968: 0.00031303319965243764
Position 4961: 0.0003028774008681658
Position 1647: 0.0002875681200341666
Position 968: 0.00027837133598739196
Position 2016: 0.0002645822783066421
Position 1570: 0.00026165918789063835
Position 4646: 0.0002549617257066945
Position 381: 0.00024059254267305415
Position 2969: 0.00023291338656484734
Position 833: 0.00018990621407914124
Position 938: 0.00016726341779743303
Position 432: 0.00015612062889912943
Position 1977: 0.0001472459909427605
Position 294: 8.68709808902505e-05
Position 197: 8.151317873642126e-05
Position 1460: 7.793440383873942e-05
Position 322: 7.655313112233906e-05
Position 3592: 7.100482145599016e-05
Position 496: 6.647739304699822e-05
Position 1632: 3.326238352888637e-05
Position 1107: 2.925827350353065e-05
Position 1730: 2.6531897418295435e-05
Position 1363: 2.536073776631587e-05
Position 1615: 1.7909455146100118e-05
Position 160: 1.75561933742069e-05
Position 111: 1.5765852934433794e-05
Position 1917: 1.4302149511214808e-05
Position 1321: 1.2044992207488485e-05
Position 612: 1.1673425007552367e-05
Position 659: 1.089287245561669e-05
Position 221: 1.0705281944096803e-05
Position 1651: 1.0263356009720974e-05
Position 1996: 9.54865821503612e-06
Position 384: 9.444296440715267e-06
Position 944: 5.567613700059128e-06
Position 503: 3.3001786186684017e-06
Position 665: 9.87448207522939e-07
Position 638: 7.93638499909826e-07
Position 1149: 3.4493844251796714e-07
Position 670: 9.255387694492846e-08
Position 402: 9.090744089079149e-08
Position 388: 3.719033252940983e-08
Position 393: 2.0118956704246978e-08
Position 390: 1.852890033537828e-09
Position 710: 4.887275069093523e-10
