Gene = Piezo
Position 211: 0.1386656171060281
Position 15443: 0.13709713917284327
Position 18182: 0.1286506038084415
Position 20634: 0.11742209392559558
Position 18977: 0.10777889639618353
Position 17788: 0.10445456482227014
Position 26086: 0.10385730616105951
Position 12862: 0.1011163983594782
Position 19092: 0.09226986218992514
Position 12979: 0.07611270216853841
Position 22726: 0.06781230735072258
Position 12858: 0.062334062007558325
Position 11400: 0.05425971312119521
Position 18248: 0.052916223168213615
Position 22836: 0.04225996563755344
Position 20335: 0.042129562326786156
Position 21415: 0.0395340127656892
Position 330: 0.037893775810426834
Position 10887: 0.03738413059395608
Position 2998: 0.035477301929756754
Position 18797: 0.032345646472057545
Position 385: 0.032092470145584584
Position 15319: 0.03047944442301107
Position 26891: 0.029967894450844083
Position 10448: 0.029081150203561442
Position 16163: 0.027760967095290762
Position 20007: 0.02725410632288533
Position 33: 0.026900581461650683
Position 8713: 0.025592779307227982
Position 15623: 0.02144943587031788
Position 56: 0.021056410030527092
Position 18178: 0.020654295774852928
Position 14482: 0.02025723314536767
Position 18418: 0.020235517242175278
Position 10840: 0.01886057767487567
Position 26091: 0.01759934048885792
Position 14779: 0.016031676416517503
Position 22198: 0.01539788312667497
Position 10873: 0.01538859121369506
Position 16018: 0.015042714139570536
Position 22827: 0.014876135172703328
Position 20790: 0.01261194756733361
Position 587: 0.0120004508619675
Position 3219: 0.011652702526218738
Position 544: 0.011518526445011897
Position 363: 0.011131462793476491
Position 19080: 0.010991611960153316
Position 26125: 0.01087078704540723
Position 4433: 0.010457667594660108
Position 12983: 0.010054732520356631
Position 10130: 0.009829708049099321
Position 20227: 0.009466809787081462
Position 3951: 0.008715997488941137
Position 12493: 0.008245122577215708
Position 10419: 0.008110832229391242
Position 18210: 0.00803908251122157
Position 8251: 0.007462586718186243
Position 24354: 0.007372464990225529
Position 14497: 0.0073429908524936145
Position 16621: 0.007337815088944006
Position 18591: 0.007051489348568187
Position 16529: 0.006708329200519575
Position 19803: 0.006484189595332087
Position 351: 0.005894771414872318
Position 26640: 0.005796234855299722
Position 3304: 0.005723162601545965
Position 25456: 0.00555604808981639
Position 14165: 0.005115571827796032
Position 24346: 0.0049606452597721435
Position 21374: 0.004927280048983613
Position 26458: 0.004901568216216189
Position 18543: 0.004874721790206954
Position 24466: 0.004628795078388331
Position 4732: 0.004502010517854753
Position 13284: 0.004464746286736056
Position 16199: 0.00428778926604368
Position 111: 0.004244719252945613
Position 18858: 0.004065403960105686
Position 26982: 0.003953796080830001
Position 14146: 0.003945006784156686
Position 23375: 0.003834551168160962
Position 13184: 0.0038320564002980403
Position 13374: 0.00380102697836529
Position 24226: 0.0036488907013413276
Position 5611: 0.0036299481967115867
Position 16748: 0.003540549986378237
Position 22433: 0.003505821151762584
Position 26101: 0.0034217352275432078
Position 24489: 0.003386943994329034
Position 13445: 0.0033689058003314714
Position 18988: 0.00333035669646832
Position 15491: 0.003289588524966444
Position 26015: 0.0031165924427099807
Position 15329: 0.0030418302718054034
Position 14252: 0.0030182484852172642
Position 26318: 0.00280280525554372
Position 18083: 0.0027647350731549144
Position 4786: 0.0026849842813497435
Position 25966: 0.0026632208979111495
Position 15316: 0.0025470738350209495
Position 12257: 0.0024450481237140867
Position 19157: 0.002432796926049132
Position 15637: 0.00241434246347314
Position 3418: 0.0023917040843006434
Position 13280: 0.0023143115180633764
Position 13199: 0.0023126990897030706
Position 24298: 0.002282339485993903
Position 18336: 0.0022369540937291206
Position 20782: 0.0022318245816094913
Position 769: 0.002137702578400722
Position 254: 0.0020212506651206123
Position 26: 0.0019874894431258882
Position 10472: 0.001946747615817294
Position 2527: 0.0019440618673113065
Position 24830: 0.0019287953009154612
Position 1192: 0.0018845427608658546
Position 22232: 0.0018581253152188846
Position 22291: 0.001833435734585932
Position 941: 0.0018065214561789284
Position 1519: 0.0017402063295806724
Position 24742: 0.0016973649486919542
Position 374: 0.0016715777941740024
Position 19035: 0.001655487426439434
Position 16540: 0.0016535208463433022
Position 10655: 0.0016203583279631609
Position 6968: 0.0015973302452121337
Position 10382: 0.001582073331894932
Position 309: 0.00155006377293042
Position 24445: 0.0015454771352352546
Position 589: 0.001512593759917679
Position 205: 0.0014637916070184612
Position 443: 0.0014557014124554288
Position 17802: 0.0014067146461600249
Position 13738: 0.0013928879727499333
Position 356: 0.0013737686326834174
Position 11199: 0.0013691614785564655
Position 15755: 0.001348968167628013
Position 16203: 0.0013023411878482396
Position 13402: 0.001264120621519483
Position 22392: 0.0012180019293801785
Position 19961: 0.0011445715982493266
Position 15838: 0.0011344584695776741
Position 24113: 0.0011343922491894498
Position 21782: 0.0011281899076146045
Position 14486: 0.0011173488181924142
Position 20273: 0.0010750349306025981
Position 25859: 0.001032954582746849
Position 14572: 0.0009947480241154
Position 14135: 0.0009404837250325101
Position 14581: 0.0009130771199488529
Position 26497: 0.0008991687407643521
Position 13406: 0.000897500788300935
Position 18982: 0.0008831384685558085
Position 13151: 0.0008806526531745848
Position 25775: 0.0008791009478640829
Position 21593: 0.0008437201425219676
Position 12729: 0.0008428459023258607
Position 22710: 0.0008186143236402121
Position 23750: 0.0008099916244439419
Position 13099: 0.0007956811386305149
Position 24517: 0.0007726091887287174
Position 17711: 0.0007661579837054296
Position 14791: 0.0007481830250007994
Position 16103: 0.0007180403029889618
Position 14305: 0.0007179246766433494
Position 22361: 0.0007138517986026893
Position 12376: 0.0007014264965572375
Position 16136: 0.0006711970922416926
Position 20801: 0.0006657348312331163
Position 10141: 0.0006547066323148638
Position 1865: 0.0006496113917200477
Position 26191: 0.0006469366069232157
Position 12580: 0.0006287892064491715
Position 16051: 0.0006225174874110239
Position 14121: 0.0006190178813807905
Position 13187: 0.0006162311929987917
Position 24256: 0.0006136429470040632
Position 23125: 0.0006117865955286205
Position 21468: 0.0006030886644215997
Position 25510: 0.0006013580651145205
Position 24940: 0.0005891505912063649
Position 20669: 0.0005775689078092278
Position 19940: 0.0005666569138203125
Position 24207: 0.0005563068747606519
Position 21612: 0.000538374861428389
Position 26235: 0.0005151940929283684
Position 25450: 0.0004964937217261465
Position 26936: 0.0004764691647317706
Position 18807: 0.0004671147107212674
Position 12541: 0.000460112866975755
Position 25346: 0.00043564864462074775
Position 15752: 0.00043564520039807007
Position 25788: 0.00043482540236638604
Position 18992: 0.0004327861037927507
Position 13664: 0.00042096370243024245
Position 12866: 0.0004208155445487013
Position 20495: 0.0004148356325256653
Position 26248: 0.00039744404889568915
Position 14327: 0.0003861303153951381
Position 16138: 0.0003845958395754516
Position 19476: 0.00037992505282962325
Position 16466: 0.0003706348080807888
Position 10144: 0.000370562033248143
Position 22580: 0.00036660752466224753
Position 14179: 0.00035877184547367693
Position 17908: 0.00035236157752205945
Position 12802: 0.0003435492470817583
Position 18514: 0.00034160181560488227
Position 13202: 0.00033291037463409085
Position 13922: 0.00032064442447613884
Position 14158: 0.0003184903310206071
Position 23334: 0.00031833255563512266
Position 18467: 0.0003116584006317517
Position 13680: 0.000310609011306087
Position 20049: 0.00031031889398034257
Position 20156: 0.0002977460735105842
Position 13417: 0.00029315876184522364
Position 24468: 0.0002856803111984961
Position 21292: 0.0002837813766034179
Position 12648: 0.0002821084956631383
Position 21345: 0.0002821040699758502
Position 14621: 0.0002772952157250957
Position 10356: 0.00027426593020686855
Position 13012: 0.0002629882260363604
Position 12184: 0.0002610900023725186
Position 20794: 0.00025696385013717016
Position 14349: 0.0002544327236831346
Position 23816: 0.00025069881869707795
Position 23283: 0.0002495195562497953
Position 10115: 0.00024402932060002037
Position 25607: 0.00024362854116939656
Position 13272: 0.0002358467102819261
Position 14939: 0.0002280454710257013
Position 15512: 0.00022556700510993714
Position 19727: 0.000223121383121654
Position 26988: 0.0002164144901674975
Position 14761: 0.00021281947920461197
Position 8576: 0.0002098379927779825
Position 13379: 0.00020943321756529182
Position 18004: 0.00020667754567199904
Position 15632: 0.00020656851970805924
Position 23314: 0.0002028014482941814
Position 10112: 0.00019964973695837812
Position 1765: 0.00018921067119143456
Position 4160: 0.00018769659260300302
Position 15781: 0.00017993600363748233
Position 13995: 0.00017556356986936
Position 14375: 0.0001704847332402685
Position 14605: 0.00016984962297850883
Position 26375: 0.0001611931447468831
Position 13276: 0.00015635715110189793
Position 15731: 0.00015107289794008417
Position 12786: 0.00014940302596788053
Position 25747: 0.0001487999379952046
Position 15519: 0.0001485784095748196
Position 17795: 0.000145650338287273
Position 16632: 0.00014398151311815623
Position 90: 0.00013215779715043064
Position 20733: 0.00013090799407867036
Position 20741: 0.00013032106833796566
Position 20811: 0.00012956752992954336
Position 19399: 0.0001290021455476028
Position 23165: 0.00012779879676116433
Position 1355: 0.00012226938995919736
Position 66: 0.000117630022749615
Position 24434: 0.00011751649672160337
Position 15013: 0.00011643372582268882
Position 20736: 0.0001153235009951251
Position 24024: 0.00011220862049294193
Position 15734: 0.00010780342535489269
Position 20020: 0.0001076555669044227
Position 13055: 0.00010616391861736105
Position 15497: 0.00010410194216983008
Position 18512: 0.0001011407697730224
Position 26288: 9.84039277900145e-05
Position 24694: 9.631387284182831e-05
Position 16073: 9.393382036950614e-05
Position 12433: 9.059761643472417e-05
Position 24289: 8.916537462546097e-05
Position 13377: 8.899808585397206e-05
Position 24855: 8.851267977813966e-05
Position 21620: 8.481762101085461e-05
Position 24395: 8.333172791177585e-05
Position 15335: 8.295942577728447e-05
Position 18474: 8.252283957490068e-05
Position 24279: 8.034238420580686e-05
Position 20231: 8.001701043437231e-05
Position 292: 7.853207628692659e-05
Position 20162: 7.776807848425613e-05
Position 20307: 7.723478259176094e-05
Position 10434: 7.501052169170291e-05
Position 23607: 7.336567102756073e-05
Position 25370: 7.273230337304418e-05
Position 10658: 7.151448853655667e-05
Position 25541: 7.139730850162811e-05
Position 1365: 7.103949199280691e-05
Position 10826: 7.091233968091217e-05
Position 1069: 6.992036091103959e-05
Position 17391: 6.911133330993964e-05
Position 938: 6.698312451912826e-05
Position 42: 6.627107319089779e-05
Position 25313: 6.405917432788647e-05
Position 19810: 6.402088163137836e-05
Position 17501: 6.398347521872044e-05
Position 289: 6.323294850882593e-05
Position 1098: 6.080767449345268e-05
Position 349: 5.971391273848932e-05
Position 16683: 5.970901984771903e-05
Position 11639: 5.822950432327368e-05
Position 16624: 5.7349590292568903e-05
Position 14150: 5.6180123786668355e-05
Position 277: 5.4086394812458765e-05
Position 11723: 5.3126482147541706e-05
Position 932: 5.2668784116902143e-05
Position 12620: 5.263100704087101e-05
Position 23364: 5.2375327132755095e-05
Position 23884: 5.20741275477363e-05
Position 12593: 5.06010621383721e-05
Position 15291: 4.915429959337161e-05
Position 15220: 4.881576463445169e-05
Position 13157: 4.8471904920875515e-05
Position 1480: 4.761908773957374e-05
Position 17827: 4.673624083419719e-05
Position 17844: 4.6118398417284415e-05
Position 878: 4.536598282232536e-05
Position 14661: 4.498157734805856e-05
Position 2088: 4.330910858501389e-05
Position 14440: 4.281743688367397e-05
Position 24142: 4.25495382368931e-05
Position 25411: 4.218490806496341e-05
Position 299: 3.714980915678756e-05
Position 2539: 3.638133447866748e-05
Position 13257: 3.571748523154858e-05
Position 23291: 3.4432160194211044e-05
Position 14459: 3.380209292223184e-05
Position 12352: 3.3355931599661205e-05
Position 13766: 3.235978046308325e-05
Position 16045: 3.22079511706929e-05
Position 20320: 3.180537263225681e-05
Position 3547: 3.1586678951175716e-05
Position 25546: 3.111321550439382e-05
Position 13674: 3.0818723098217576e-05
Position 15323: 3.079658991514149e-05
Position 25671: 3.0388823360568745e-05
Position 15845: 3.0056357351997018e-05
Position 23782: 2.9284610259717806e-05
Position 24172: 2.8690205423416526e-05
Position 12323: 2.852785551847198e-05
Position 17837: 2.83060082693379e-05
Position 15175: 2.721421022179402e-05
Position 1702: 2.7143107720742202e-05
Position 361: 2.7120429767699192e-05
Position 24286: 2.711587436758418e-05
Position 11568: 2.671856120180882e-05
Position 11668: 2.6545409080166383e-05
Position 10425: 2.6457903900669843e-05
Position 2531: 2.6137095491362858e-05
Position 17326: 2.58828157899583e-05
Position 15542: 2.5641174556468784e-05
Position 2284: 2.442845734038806e-05
Position 14353: 2.4420303249346573e-05
Position 18062: 2.3928955577329184e-05
Position 12380: 2.3770022814522547e-05
Position 12240: 2.375828298068771e-05
Position 767: 2.2442508401331165e-05
Position 14369: 2.224770551341544e-05
Position 24719: 2.2038372900832058e-05
Position 17752: 2.1930500970822082e-05
Position 11121: 2.133445215303276e-05
Position 14123: 2.116392444041151e-05
Position 1343: 2.1087782117500044e-05
Position 3216: 2.028172455857135e-05
Position 1182: 2.02268561288116e-05
Position 11798: 1.9390485734307105e-05
Position 25062: 1.9204368640115444e-05
Position 1015: 1.850783607698419e-05
Position 3514: 1.7144765968784626e-05
Position 12337: 1.6605448435099605e-05
Position 26556: 1.6531987142588755e-05
Position 15117: 1.6049965503410432e-05
Position 12784: 1.5708793722629498e-05
Position 26265: 1.4837130567921704e-05
Position 155: 1.4697319751941865e-05
Position 16988: 1.4478299903937343e-05
Position 25453: 1.4263591266956903e-05
Position 17350: 1.4250017799114381e-05
Position 4064: 1.3855905219648953e-05
Position 13860: 1.327515810327986e-05
Position 334: 1.2814404172961895e-05
Position 12378: 1.2330800910453032e-05
Position 963: 1.16987544887124e-05
Position 18102: 1.1579130621275778e-05
Position 3738: 1.1276810382174379e-05
Position 15466: 1.0969299162405655e-05
Position 23387: 1.0731906700599177e-05
Position 20682: 1.0247570869734277e-05
Position 14693: 9.188552828466003e-06
Position 1129: 9.165893920842194e-06
Position 15045: 9.154049884559595e-06
Position 1080: 9.082210288928585e-06
Position 19382: 8.99793228144561e-06
Position 10097: 8.972406318218576e-06
Position 10980: 8.794446344473418e-06
Position 14603: 8.758018061830699e-06
Position 10346: 8.726131645894993e-06
Position 23457: 8.421792278164349e-06
Position 1301: 8.382882224001705e-06
Position 15745: 8.32247264599521e-06
Position 25336: 7.995484206401505e-06
Position 2203: 7.971146358845374e-06
Position 19757: 7.869160893129815e-06
Position 10789: 7.860648185185927e-06
Position 15051: 7.778584941134557e-06
Position 10304: 7.727110136652925e-06
Position 11660: 7.672195868403621e-06
Position 25766: 7.671296129874714e-06
Position 16373: 7.52915934307054e-06
Position 14748: 7.5063734356539926e-06
Position 1523: 7.442232858330279e-06
Position 13917: 7.388343688140068e-06
Position 17818: 7.352213731843301e-06
Position 1000: 7.12820009762392e-06
Position 10156: 7.06899463404649e-06
Position 977: 6.902951918133223e-06
Position 2444: 6.881180465578212e-06
Position 26112: 6.775302956602751e-06
Position 302: 6.670998765794347e-06
Position 1323: 6.131606006770057e-06
Position 15001: 5.922709809183464e-06
Position 11630: 5.8040663755225445e-06
Position 3871: 5.546291551850665e-06
Position 15299: 5.446802030697584e-06
Position 16168: 5.215244461414531e-06
Position 17008: 5.20318638116231e-06
Position 12230: 5.088682623786846e-06
Position 14047: 4.90385488117107e-06
Position 21233: 4.731628925916659e-06
Position 10921: 4.670056615029555e-06
Position 2904: 4.640502519741365e-06
Position 10587: 4.489483630208039e-06
Position 11523: 4.2831276913100084e-06
Position 11414: 3.967694913370757e-06
Position 12557: 3.7933637028556335e-06
Position 13817: 3.7456629879585847e-06
Position 3313: 3.5914076006448e-06
Position 2710: 3.313752359067473e-06
Position 11858: 3.2561076822393323e-06
Position 1925: 2.979486875722318e-06
Position 11550: 2.7601607390687357e-06
Position 25307: 2.65945075816275e-06
Position 20452: 2.6297912773692943e-06
Position 13815: 2.4935631674805875e-06
Position 11408: 2.485507752985786e-06
Position 13825: 2.2831374412291114e-06
Position 13742: 2.271473646780988e-06
Position 10907: 1.9718363741244824e-06
Position 23505: 1.9294506941879663e-06
Position 23579: 1.5867230110035261e-06
Position 16866: 1.5683865260667563e-06
Position 25567: 1.3053501403546336e-06
Position 1880: 1.2870345936886763e-06
Position 20667: 1.2257566720431285e-06
Position 37: 1.1157991903496986e-06
Position 24671: 9.144222895442818e-07
Position 23742: 8.827541417281631e-07
Position 15262: 7.583356086881828e-07
Position 14930: 7.408191302654681e-07
Position 25250: 6.70111845334083e-07
Position 23899: 6.692371947389836e-07
Position 11571: 6.566188202989078e-07
Position 26095: 6.019065883993709e-07
Position 11029: 5.873934016632948e-07
Position 23108: 5.657426147063562e-07
Position 19603: 5.195240334148428e-07
Position 30: 4.916631756164051e-07
Position 367: 4.535524613872898e-07
Position 24757: 4.2408500621305216e-07
Position 15142: 4.213473654411657e-07
Position 5: 4.212026744845057e-07
Position 12747: 3.9174975334767404e-07
Position 1187: 3.484543465833181e-07
Position 15223: 3.4639979490906633e-07
Position 15695: 3.443373237125825e-07
Position 23402: 3.0568557680812875e-07
Position 24717: 3.032360055193241e-07
Position 13865: 3.011821583332552e-07
Position 25675: 2.997847427379204e-07
Position 24606: 2.839378497658653e-07
Position 23643: 2.797690773785025e-07
Position 15151: 2.558447293815486e-07
Position 14: 2.3277209995416446e-07
Position 23978: 2.1925913735294882e-07
Position 11250: 2.1511886586854229e-07
Position 13760: 2.0533802845344832e-07
Position 15256: 2.0520227702580516e-07
Position 11420: 1.844565918264602e-07
Position 25953: 1.823843554940225e-07
Position 15179: 1.5900788064516038e-07
Position 13126: 1.5714326563469815e-07
Position 11301: 1.5283927683126813e-07
Position 25945: 1.4942787741104334e-07
Position 20242: 1.4634592482330556e-07
Position 20806: 1.4273364408218463e-07
Position 24104: 1.3176820729383594e-07
Position 24190: 1.2056234198850842e-07
Position 14800: 1.1407654646956144e-07
Position 24177: 1.1263747603838123e-07
Position 15133: 1.0368012813351123e-07
Position 25635: 8.909795177105813e-08
Position 15157: 7.54077251726872e-08
Position 23990: 7.119540254180296e-08
Position 16260: 7.052796654055041e-08
Position 15904: 7.030808339573565e-08
Position 14951: 6.472049476505115e-08
Position 13901: 5.8252344283528306e-08
Position 25714: 5.2915545070946394e-08
Position 11339: 4.644162961846477e-08
Position 11337: 4.316403437137363e-08
Position 14473: 3.907452419400062e-08
Position 24115: 3.497226351259531e-08
Position 23546: 2.7916255830944604e-08
Position 20198: 2.3693139880742877e-08
Position 23862: 2.3389854589610227e-08
Position 15115: 2.1390603052979064e-08
Position 20404: 1.4178829708700657e-08
Position 11454: 1.4010196097441094e-08
Position 20564: 9.487885460379895e-09
Position 23244: 9.286174151804789e-09
Position 14512: 8.675102452569232e-09
Position 23962: 8.572327756898599e-09
Position 556: 7.94160864198894e-09
Position 781: 7.370436927714776e-09
Position 26004: 3.191545004091554e-09
Position 11515: 2.485429236030901e-09
Position 1136: 2.387705686264903e-09
Position 809: 1.7473969146381699e-09
Position 16961: 1.5481166457915772e-09
Position 13906: 1.1575358514276348e-09
Position 23948: 1.1350708334948537e-09
Position 648: 9.232302734966349e-10
Position 818: 8.678671624644109e-10
Position 654: 7.154595643792288e-10
Position 1030: 3.366739573962471e-10
Position 480: 2.2962011797751109e-10
Position 410: 2.0762208927156224e-10
Position 25688: 2.0645404406339107e-10
Position 646: 1.977333620534096e-10
Position 456: 1.7960641016059158e-10
Position 23916: 1.7695318912701673e-10
Position 718: 1.6056059080440316e-10
Position 661: 1.2061174414737152e-10
Position 394: 9.828919572629866e-11
Position 422: 6.748645620334695e-11
Position 831: 5.942993739709943e-11
Position 847: 5.895666578449488e-11
Position 23921: 4.8558571064331847e-11
Position 23934: 2.7317242086970516e-11
Position 404: 2.1209659342800125e-11
Position 13850: 1.0987002622777616e-11
Position 25166: 8.94680376645935e-12
Position 413: 8.485706140013454e-12
Position 25310: 8.473357429121511e-12
Position 25584: 6.08245398735554e-12
Position 663: 3.912326570856101e-12
Position 416: 2.5283160763319797e-12
Position 25690: 9.559673650863764e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 23664: 0.9992547378286092
Position 23240: 0.9987246405790097
Position 23874: 0.9969319659720173
Position 15385: 0.9952753826151863
Position 13802: 0.9945259681873257
Position 20556: 0.992049762383471
Position 24087: 0.9918375933964864
Position 15937: 0.9860233567975274
Position 25662: 0.9850679198781321
Position 11462: 0.9847429478383753
Position 10527: 0.9752494576599848
Position 25094: 0.9742185991807532
Position 11275: 0.9735186964485621
Position 14056: 0.9613724120699636
Position 25858: 0.9572883338070861
Position 9942: 0.9553194037932394
Position 10202: 0.9532561264741699
Position 14705: 0.9413086375997002
Position 16798: 0.9397009108131433
Position 13499: 0.9187501699701256
Position 12921: 0.7805806302486916
Position 20067: 0.737861004495606
Position 18910: 0.7200466603143006
Position 23043: 0.589954778261546
Position 19231: 0.4326434639633192
Position 22328: 0.4259007538080536
Position 11067: 0.40145457346329294
Position 22052: 0.3369862365282682
Position 22627: 0.32493463943871487
Position 10956: 0.30119244218483976
Position 12102: 0.28956564718982414
Position 20115: 0.23733902557405134
Position 17985: 0.22477174458872778
Position 19553: 0.15962545958226002
Position 19623: 0.14676079135172734
Position 21496: 0.10656548466000713
Position 14459: 0.08484321225254654
Position 22575: 0.0826340341567449
Position 25521: 0.07584893544231168
Position 21741: 0.07306204492856913
Position 10977: 0.0728554882877596
Position 17942: 0.06874209315408307
Position 15512: 0.06626346449769048
Position 25584: 0.06556335388369106
Position 17122: 0.06485071699947743
Position 12376: 0.06484282975928028
Position 26160: 0.06200848002341097
Position 10928: 0.058706588642594836
Position 21561: 0.05822245141436585
Position 20384: 0.056361140691207796
Position 26781: 0.05367530691754704
Position 2954: 0.052311469587171075
Position 10901: 0.05200868420011843
Position 12216: 0.05136400680322568
Position 14838: 0.05061134676202066
Position 13050: 0.05044377150713038
Position 19649: 0.04516652289518503
Position 10980: 0.03843693426614471
Position 22151: 0.037685999401883406
Position 12609: 0.036209820216923906
Position 18316: 0.03522173028930622
Position 13177: 0.03233061549870139
Position 27034: 0.030970141965208402
Position 9822: 0.030688746079767792
Position 22861: 0.027861534707589647
Position 22916: 0.02738821434618272
Position 12668: 0.02695272271297923
Position 14245: 0.024998801865284716
Position 25138: 0.024704007183825066
Position 15808: 0.02425536918830037
Position 16668: 0.024255011508325854
Position 25510: 0.02387760757471511
Position 22253: 0.022043356576267138
Position 22778: 0.022013166955039656
Position 25441: 0.019964812267105742
Position 15718: 0.01993014215539501
Position 27014: 0.01936021003683914
Position 21645: 0.01762286588609166
Position 10884: 0.016430682486908207
Position 12155: 0.016358626998023745
Position 4213: 0.015817481836595385
Position 11673: 0.01546830284345209
Position 24415: 0.013170522600952658
Position 11012: 0.013155642908359242
Position 21874: 0.012811212698629532
Position 26128: 0.010897975999944846
Position 8622: 0.010890733656539807
Position 20118: 0.010882436269921596
Position 26137: 0.010004272208490322
Position 11706: 0.00992715195110702
Position 8368: 0.009917893618955422
Position 16549: 0.009914262110733782
Position 22064: 0.009036400566178064
Position 16092: 0.009003984082477151
Position 17221: 0.008895717190221577
Position 13303: 0.008219282983560935
Position 17638: 0.008218206298382146
Position 22580: 0.007984300583261371
Position 14841: 0.007799582837253163
Position 10934: 0.007781201929356925
Position 11786: 0.006593709780613708
Position 16273: 0.00649632010855551
Position 12702: 0.006266722242527673
Position 10372: 0.006193552873353213
Position 12577: 0.006158741843608469
Position 3662: 0.006101744537689389
Position 20700: 0.005807233668085883
Position 21859: 0.005692581386500971
Position 21433: 0.005238624766455334
Position 11686: 0.005201896632826131
Position 8344: 0.0051003183700917025
Position 25595: 0.005095587724907997
Position 7769: 0.004989304555078704
Position 21596: 0.00478333223066863
Position 22105: 0.0046816565762019145
Position 24606: 0.004342251212556419
Position 24465: 0.00430100063946156
Position 16233: 0.00428595572387967
Position 9586: 0.004220876987998635
Position 25830: 0.004140041126446157
Position 17183: 0.004128295067158379
Position 23429: 0.004046659175860838
Position 26696: 0.0040169568070843745
Position 13422: 0.003999514380421424
Position 21885: 0.0037589623216259887
Position 19420: 0.0037454163293701398
Position 15577: 0.0037428433972839198
Position 17245: 0.0035639534287559825
Position 17604: 0.0035032720065026252
Position 12183: 0.003327606302257882
Position 5367: 0.003277189016711445
Position 17285: 0.003276672339657914
Position 14479: 0.0032281227626465535
Position 24298: 0.00318555815196196
Position 15734: 0.003155075315621497
Position 18940: 0.003114721309805436
Position 281: 0.0030920530967974676
Position 24530: 0.003067216580288771
Position 8307: 0.002909974963185347
Position 20292: 0.0028724888125381117
Position 10419: 0.0028431867369685692
Position 25567: 0.0027469644533394113
Position 11858: 0.0026645462056028345
Position 22422: 0.002373541465118487
Position 12135: 0.002372128311927063
Position 24885: 0.0023130210805739353
Position 24093: 0.002312202102834741
Position 17180: 0.0022970850682459045
Position 2477: 0.002280974375149918
Position 13815: 0.0022460182305154655
Position 8785: 0.0022433884061014925
Position 23916: 0.002119212642148304
Position 13825: 0.002109860567248566
Position 17260: 0.002087599281479736
Position 12195: 0.0020510889209388802
Position 24864: 0.0020501771802820534
Position 12142: 0.002002752495592307
Position 16620: 0.0019240883151053353
Position 15955: 0.0018896212879178744
Position 10709: 0.0018745764390886046
Position 26565: 0.001821659771601245
Position 16803: 0.0018154244984209319
Position 11348: 0.0017953288387626827
Position 13115: 0.0017707280337281807
Position 19129: 0.001768919631129254
Position 16353: 0.0017297571960377318
Position 19562: 0.0017205446069517088
Position 21393: 0.0017158255691369193
Position 22827: 0.0016635253578340071
Position 16068: 0.0016617575557444145
Position 22544: 0.001657914210703433
Position 1923: 0.001617927557436499
Position 18156: 0.0015956994023915247
Position 26433: 0.0015669031925518169
Position 17140: 0.0015272023321178305
Position 13221: 0.0015004291453288277
Position 17282: 0.001361712015746781
Position 20559: 0.0013530701500408533
Position 24177: 0.0013494831257678255
Position 14047: 0.001346618436285119
Position 155: 0.0013454236956384044
Position 16594: 0.0013068219594114293
Position 16071: 0.0013057308252871
Position 26387: 0.001287130591520664
Position 12158: 0.0012373056654745528
Position 11535: 0.0012203742637215856
Position 21190: 0.001219423227137727
Position 23387: 0.0012006451154789426
Position 24894: 0.0011948224807370959
Position 4097: 0.0011885926807439946
Position 12662: 0.0011456679422321792
Position 21295: 0.001114538040862677
