Gene = Kr-h2
Position 350: 0.0219619125588224
Position 675: 0.010517680499135628
Position 940: 0.006172581961676557
Position 655: 0.005869401565042787
Position 796: 0.004664847206170986
Position 84: 0.004592289933815046
Position 691: 0.004034231894149342
Position 1753: 0.0038684810520138993
Position 1175: 0.00362440141626167
Position 2103: 0.0017928471889360374
Position 1616: 0.001787517738150981
Position 2306: 0.0016962951352649113
Position 2229: 0.0016961615840776904
Position 1279: 0.001589112813736598
Position 634: 0.00154880079902509
Position 1570: 0.0014831911261081496
Position 1300: 0.0014751083068713512
Position 1011: 0.001140839636693956
Position 2594: 0.0010589905669926155
Position 310: 0.000954036619888729
Position 2061: 0.0006838868227416229
Position 2551: 0.0005909892959032802
Position 1054: 0.0005064721660220449
Position 1813: 0.00048510299345190034
Position 1197: 0.0004701107636887796
Position 2563: 0.0004399082531062569
Position 1136: 0.00042118586298145466
Position 2109: 0.000378304111372861
Position 1148: 0.00037271433839955573
Position 1836: 0.0003061192267730111
Position 2538: 0.00025095271295213204
Position 759: 0.00020743252635001939
Position 1352: 0.00017615119458728253
Position 1443: 0.00015527146772282657
Position 1594: 0.0001454510813492103
Position 1205: 0.00012988701038471896
Position 1537: 0.00012159367178494261
Position 2643: 0.00010663095345273968
Position 1510: 9.523590907468226e-05
Position 326: 9.499900003676529e-05
Position 168: 8.347066614703644e-05
Position 1603: 7.811523798755587e-05
Position 948: 7.800263807731683e-05
Position 2699: 6.120893289847638e-05
Position 1518: 5.89728049193051e-05
Position 1665: 5.866011290812144e-05
Position 1768: 5.7033117930455184e-05
Position 1119: 5.117491473046691e-05
Position 1378: 5.0689345648939635e-05
Position 2445: 5.065714983336883e-05
Position 59: 4.605499631036302e-05
Position 410: 4.4981659725547956e-05
Position 395: 4.0186600733647314e-05
Position 994: 3.6210578674121934e-05
Position 152: 3.507154562139814e-05
Position 801: 2.803284715135694e-05
Position 1764: 2.3490082643288192e-05
Position 2522: 2.263898993734143e-05
Position 722: 2.1882485474779363e-05
Position 2400: 2.1098297216008983e-05
Position 489: 2.1096757164655063e-05
Position 1540: 1.9140780386108114e-05
Position 750: 1.8037322498050658e-05
Position 2937: 1.590039052278488e-05
Position 1304: 1.4604475541044335e-05
Position 1501: 1.3525071262169461e-05
Position 1222: 1.1566357821950303e-05
Position 2661: 1.0883468226077572e-05
Position 1955: 9.203582910312099e-06
Position 1455: 9.177543625770824e-06
Position 2127: 8.36196989544356e-06
Position 2485: 6.119131441707539e-06
Position 1251: 5.0153787088604395e-06
Position 1815: 4.88691953074482e-06
Position 2868: 4.8537833846979804e-06
Position 1312: 4.5612055095880865e-06
Position 2917: 4.110129428257226e-06
Position 1356: 4.002329005182754e-06
Position 2629: 3.961805363782422e-06
Position 1227: 3.5570669407144093e-06
Position 2620: 3.2373030679674032e-06
Position 2566: 2.252621720441973e-06
Position 2942: 2.189424949728212e-06
Position 2947: 2.1539838047000716e-06
Position 2908: 1.3885403211369724e-06
Position 971: 1.3865590868700252e-06
Position 2760: 1.3482864405048276e-06
Position 2925: 1.2100402102778554e-06
Position 2966: 9.279547470303503e-07
Position 1755: 6.457313224888483e-07
Position 502: 5.782745360544189e-07
Position 1984: 5.423933869735307e-07
Position 446: 3.9367621623476704e-07
Position 1971: 2.9857617399965627e-07
Position 2364: 2.3936675174880727e-07
Position 2881: 1.9657171661681246e-07
Position 2035: 1.3694921294270372e-07
Position 2346: 1.2124365748411278e-07
Position 2482: 1.0726432779212546e-07
Position 233: 4.3421702138016635e-08
Position 484: 1.288623567815075e-08
Position 223: 1.2518063098207718e-08
Position 1998: 1.0208029619523445e-08
Position 516: 6.35156195288473e-09
Position 129: 3.843700674812012e-09
Position 191: 3.4088006249984857e-09
Position 195: 2.5106574404349186e-09
Position 96: 8.680589346187562e-12
Position 197: 1.921196924650276e-12
Position 202: 1.5839860408429345e-12
Position 391: 1.0557555886392705e-13
