Gene = l(2)k05819
Position 256: 1.3249836777133834e-06
Position 377: 1.0863732715046076e-06
Position 706: 1.036125669582174e-06
Position 1379: 9.983579705980294e-07
Position 95: 9.800931236090219e-07
Position 888: 8.919427726943398e-07
Position 695: 4.918969375026956e-07
Position 230: 4.771277240316286e-07
Position 1806: 4.512487335743048e-07
Position 737: 3.6540418783277026e-07
Position 5660: 2.659501174286186e-07
Position 5224: 1.8814427019239273e-07
Position 1014: 1.3043022379996335e-07
Position 1063: 1.1830611359895967e-07
Position 2596: 9.664086094892987e-08
Position 182: 8.847524965819287e-08
Position 5350: 8.209196500939653e-08
Position 670: 7.963222482314045e-08
Position 1882: 6.70119831222481e-08
Position 5324: 6.428587065171088e-08
Position 1266: 3.784353465859195e-08
Position 132: 3.2533702546106165e-08
Position 5307: 3.2404009993418356e-08
Position 771: 9.411050375276664e-09
Position 854: 7.273585846457786e-09
Position 200: 1.0206291935218084e-09
Position 1026: 2.151556574917626e-10
Position 1032: 2.5228281418896152e-11
Position 1085: 4.232831345066784e-12
Position 1077: 1.6224184533483043e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2772: 0.9910205799022502
Position 5464: 0.9873360440401882
Position 4940: 0.9407641638117218
Position 5157: 0.9325782402948247
Position 348: 0.8541151662908967
Position 1813: 0.6440738692599299
Position 1039: 0.5987839929249988
Position 2613: 0.17082913442708147
Position 2312: 0.10241378751652616
Position 3407: 0.0936276214074043
Position 2070: 0.0920902759338727
Position 3706: 0.0907620320209837
Position 2451: 0.08522673982530223
Position 3727: 0.08390966658027293
Position 1550: 0.0698659520270731
Position 2910: 0.06929078302146463
Position 2475: 0.06927923938649272
Position 1377: 0.0503756929931832
Position 670: 0.045746535136618256
Position 2260: 0.043482696900389084
Position 5253: 0.04245166793895444
Position 2641: 0.030858758216389507
Position 2007: 0.021536639697911864
Position 3931: 0.01794773897313519
Position 3189: 0.01347996940732834
Position 2120: 0.012857523601867024
Position 1597: 0.012019191125487473
Position 5975: 0.01168345161226958
Position 2445: 0.010478912903746104
Position 4131: 0.008418338718721089
Position 2022: 0.007903938367932803
Position 5732: 0.00764133599250783
Position 6246: 0.007581658243710844
Position 1276: 0.0074214411332877124
Position 4995: 0.006408682694895897
Position 2814: 0.00534762816946259
Position 1354: 0.004982252535494914
Position 1528: 0.004541840802157016
Position 3381: 0.004521241362948599
Position 1984: 0.004129632167988047
Position 1264: 0.0033223509286461786
Position 2985: 0.0032239640700873697
Position 5636: 0.0027932191434251693
Position 2570: 0.0027799032624896735
Position 4082: 0.0027318450878369063
Position 4281: 0.0025954613812170704
Position 1063: 0.0024699377978698823
Position 3607: 0.0024196999071395137
Position 1869: 0.0023170114793219115
Position 1253: 0.0020498206217712182
Position 3878: 0.001936159979899029
Position 423: 0.0019241889185699422
Position 1285: 0.0019229140552209614
Position 6274: 0.0018369340594929832
Position 6034: 0.0017093594765797916
Position 455: 0.0016849359557519889
Position 5324: 0.0016228421893754754
Position 845: 0.0016068009947359735
Position 3854: 0.0014474117990954482
Position 639: 0.0012428434698521563
Position 1399: 0.0012090490372194131
Position 5356: 0.0011738699195418065
Position 3632: 0.0011383753696542539
Position 1450: 0.0010989600454926216
Position 2198: 0.0009298455290507068
Position 2124: 0.0009222247348637856
Position 1085: 0.000859244859694763
Position 3802: 0.0008518607746820308
Position 3786: 0.0008306893411564973
Position 1060: 0.0008283906743726034
Position 897: 0.0007840030370945933
Position 5703: 0.0006118073625888494
Position 5848: 0.0006108966023493791
Position 542: 0.0004967970869173324
Position 946: 0.000447167267495512
Position 1436: 0.00041850130964420323
Position 5068: 0.0003658994017239986
Position 393: 0.00035309386231480747
Position 382: 0.00033734598106775646
Position 616: 0.00032599323492891666
Position 1147: 0.0002957753265158078
Position 3249: 0.0002906266029351102
Position 587: 0.00027269136692147474
Position 973: 0.00026052306711840206
Position 67: 0.00025421255369652106
Position 5991: 0.0002540038154499589
Position 5204: 0.00021009060181286307
Position 1322: 0.00020200903669506407
Position 420: 0.00018680233079589308
Position 5920: 0.00017713683153862292
Position 5483: 0.00014527713554668097
Position 1077: 0.00011371985678879975
Position 6021: 0.00010220256909313211
Position 6135: 7.140580937087274e-05
Position 1777: 7.064342954864671e-05
Position 5710: 5.9655584660659876e-05
Position 5187: 5.3209192695600096e-05
Position 125: 5.102051416095059e-05
Position 970: 4.807413294472855e-05
Position 3412: 4.404378866616791e-05
Position 3159: 3.960363323672172e-05
Position 1603: 3.569520684368132e-05
Position 435: 3.416203513016907e-05
Position 94: 3.2505090715592564e-05
Position 523: 3.171715821306175e-05
Position 3065: 3.082201178050971e-05
Position 784: 2.5891711051789988e-05
Position 5908: 2.3064623371163816e-05
Position 2138: 2.280076035900292e-05
Position 821: 2.2108118437103162e-05
Position 556: 2.0925512904442656e-05
Position 5651: 1.842589521483845e-05
Position 595: 1.7521789232012372e-05
Position 5538: 1.5798485737553736e-05
Position 216: 1.4728222670984624e-05
Position 119: 1.2294365431892948e-05
Position 148: 1.1358690708091578e-05
Position 836: 6.2123739581102225e-06
Position 1300: 5.013853877226934e-06
Position 3255: 4.809979732506471e-06
Position 3089: 4.596426623421331e-06
Position 153: 4.441269859674663e-06
Position 1857: 4.299237304180233e-06
Position 2920: 3.640939810024721e-06
Position 1051: 1.9808405715197806e-06
Position 3043: 1.9438852393610318e-06
Position 2917: 1.3950592213094071e-06
Position 1308: 1.2070152814414724e-06
Position 603: 1.0832841197478132e-06
Position 1144: 8.203409315535974e-07
Position 174: 7.295685371530193e-07
Position 3015: 4.1347623284435485e-07
Position 332: 1.9014296577520724e-07
Position 128: 1.5290332833813796e-07
Position 137: 1.5276984173181957e-07
Position 164: 1.208694328191885e-07
Position 544: 6.714371441602525e-08
Position 309: 1.301654066940708e-08
Position 273: 1.074955165384769e-08
Position 683: 1.0680341589464735e-08
Position 182: 9.209063113226335e-09
Position 267: 5.452579807384509e-09
Position 243: 2.58551144878335e-09
Position 440: 1.0486534331434585e-09
Position 990: 3.09311673557006e-10
Position 240: 2.953539850321325e-10
Position 286: 2.3097003663917176e-10
Position 100: 1.7726206793252046e-10
Position 171: 7.048101833535981e-11
Position 189: 3.125847792858118e-11
Position 291: 9.185631019844041e-12
Position 298: 6.280422314574019e-16
Position 293: 2.281113627661756e-16
