Gene = mus304
Position 1476: 0.0027444308716241027
Position 785: 0.002332435521242005
Position 622: 0.0020423508040353414
Position 1786: 0.001972962193899601
Position 1451: 0.0011411153850686788
Position 619: 0.0010805200051551946
Position 2694: 0.001027120029613178
Position 1560: 0.0009954251016290447
Position 558: 0.0009335215240788214
Position 2206: 0.0008858300952519259
Position 1762: 0.000675893742509384
Position 651: 0.0006654260171207655
Position 1055: 0.0004522850445148219
Position 3012: 0.00044760771876161315
Position 1339: 0.00044522798730277916
Position 1220: 0.00043934706652523105
Position 1961: 0.00034344469415850123
Position 2257: 0.0002937972574230374
Position 2942: 0.00022062595078557908
Position 1590: 0.0001956661761149075
Position 1973: 0.0001931264970084553
Position 1150: 0.0001796572423127311
Position 1715: 0.00017074026215774417
Position 1738: 0.0001670828627113062
Position 863: 0.00015565743933731137
Position 128: 0.0001485880724050639
Position 555: 0.00014643733634722158
Position 2398: 0.00013012350348735034
Position 1519: 0.00011497378588344451
Position 2454: 0.00010708944322703306
Position 574: 9.96164483492416e-05
Position 1718: 9.610624991686494e-05
Position 2169: 8.65001559445438e-05
Position 2713: 8.239661562765855e-05
Position 2401: 7.476737429709028e-05
Position 2923: 6.339547699547881e-05
Position 2899: 6.014373125649877e-05
Position 1632: 5.7973067173568515e-05
Position 1665: 5.73252548343425e-05
Position 83: 4.759829657731507e-05
Position 564: 4.272509458531097e-05
Position 1829: 4.2621455751125414e-05
Position 1165: 4.2592252320774336e-05
Position 881: 3.6684579920582905e-05
Position 262: 2.8683595616221786e-05
Position 2748: 2.6566757621425505e-05
Position 776: 2.6254921337453145e-05
Position 1007: 2.344471489921997e-05
Position 501: 2.0558071356541876e-05
Position 854: 2.0012695110333846e-05
Position 2700: 1.9748240536037436e-05
Position 2971: 1.962087474434005e-05
Position 1039: 1.8567340929084148e-05
Position 1181: 1.7575113211051136e-05
Position 924: 1.5943905950284382e-05
Position 388: 1.4641428579693206e-05
Position 2825: 1.3790032596704365e-05
Position 2883: 1.3599825332348642e-05
Position 682: 1.3144834815872328e-05
Position 2952: 1.1937116207778061e-05
Position 381: 1.1392465283755459e-05
Position 1429: 1.1369085983434808e-05
Position 842: 1.112151886542164e-05
Position 667: 1.0718808500575313e-05
Position 70: 9.742321380989635e-06
Position 2510: 9.511668603902318e-06
Position 1307: 9.381397962294451e-06
Position 424: 7.283949837577099e-06
Position 3021: 4.298525889298255e-06
Position 165: 3.5294076555726667e-06
Position 659: 3.0583385406179665e-06
Position 1575: 2.939741650930945e-06
Position 421: 2.7075224317176187e-06
Position 571: 1.977230734833673e-06
Position 2765: 1.9063587458104642e-06
Position 705: 1.7680990044628045e-06
Position 514: 1.44055751863427e-06
Position 2865: 1.219417527157612e-06
Position 956: 1.2139973603759351e-06
Position 930: 1.1203489379470094e-06
Position 145: 1.1169044517016995e-06
Position 709: 8.844301080989695e-07
Position 836: 8.274813759028029e-07
Position 182: 5.752153445533022e-07
Position 1065: 4.799467903960895e-07
Position 543: 4.7610713471956304e-07
Position 691: 4.3639154054841083e-07
Position 1256: 3.6495127682765317e-07
Position 1027: 3.4350315715797905e-07
Position 2841: 3.394961283335804e-07
Position 534: 1.8033815139068e-07
Position 995: 1.7831728804199264e-07
Position 977: 1.6477728649574035e-07
Position 1285: 1.4578360753558246e-07
Position 933: 1.2210513185552196e-07
Position 529: 1.1956298831277312e-07
Position 625: 1.1953412238550464e-07
Position 631: 1.047961901188218e-07
Position 637: 8.188219234793171e-08
Position 95: 5.381558112297653e-08
Position 727: 4.293152451417633e-08
Position 1187: 3.4992353097403776e-08
Position 540: 3.349750594298817e-08
Position 1001: 3.1697079737235916e-08
Position 868: 2.82925025381227e-08
Position 1195: 2.735888254650632e-08
Position 348: 1.7466542301428056e-08
Position 333: 1.255472093147844e-08
Position 971: 1.0359763577732929e-08
Position 192: 1.0059937567066557e-08
Position 201: 6.426875056528849e-09
Position 314: 4.831172152972923e-09
Position 109: 4.786035649002834e-09
Position 289: 4.57904083693227e-09
Position 304: 2.1219707580760382e-09
Position 523: 1.188506594475527e-09
Position 721: 6.555320484431705e-10
Position 1024: 5.833275340626395e-10
Position 316: 2.1944222053689854e-10
Position 283: 1.5510553223104026e-10
Position 301: 6.868597120369795e-11
Position 337: 3.772436081752563e-11
Position 271: 3.499062678642249e-11
Position 292: 2.4209264862002804e-11
Position 505: 2.1717293796311118e-14
