Gene = toc
Position 66283: 1.752753636469746e-05
Position 686: 1.6640398214066177e-05
Position 51087: 1.5892633581339414e-05
Position 1529: 1.4855900849086697e-05
Position 73485: 1.4763035751298783e-05
Position 74181: 1.2205122660536207e-05
Position 574: 1.1984492620637729e-05
Position 2353: 1.069315791057113e-05
Position 68898: 1.0607502712316147e-05
Position 66987: 8.514692392979597e-06
Position 73978: 8.374421313727397e-06
Position 587: 8.195814969304967e-06
Position 1781: 7.775175573591699e-06
Position 1767: 7.366804400697856e-06
Position 192: 7.346572602775261e-06
Position 74867: 7.316710801903517e-06
Position 67758: 7.307035601798886e-06
Position 2550: 7.223288739733466e-06
Position 1466: 6.949034250575673e-06
Position 74662: 6.7478181936163616e-06
Position 2596: 6.646180026296509e-06
Position 577: 6.5501129396598e-06
Position 1900: 5.4885688962717384e-06
Position 66806: 4.742946202529404e-06
Position 51238: 4.662868021175991e-06
Position 74703: 4.576634492733496e-06
Position 200: 4.382538679524283e-06
Position 75426: 4.272313214031269e-06
Position 74261: 4.093257051500583e-06
Position 64383: 4.071544943792317e-06
Position 206: 2.794791485130396e-06
Position 212: 2.789385849796611e-06
Position 1518: 2.753280120178001e-06
Position 65602: 2.4733361881366553e-06
Position 51083: 2.3651944499550274e-06
Position 12: 2.1675033560668642e-06
Position 73888: 2.1448297765565856e-06
Position 350: 2.12409459794522e-06
Position 74311: 1.7493013034774857e-06
Position 74589: 1.6337358768511906e-06
Position 75036: 1.5561760101179333e-06
Position 64752: 1.5354926471819055e-06
Position 544: 1.4413029516879196e-06
Position 66782: 1.3801027429239837e-06
Position 74948: 1.3414647810357984e-06
Position 74439: 1.0899832945389335e-06
Position 74196: 1.000481778306208e-06
Position 74190: 9.308980606250897e-07
Position 372: 9.210975284139615e-07
Position 74401: 8.892274792875805e-07
Position 1820: 8.561886551296331e-07
Position 66722: 8.381702245230953e-07
Position 508: 7.840766564177369e-07
Position 68148: 7.587995843306529e-07
Position 47127: 7.192405865776181e-07
Position 564: 7.01987120917341e-07
Position 47338: 5.720043649263441e-07
Position 74284: 5.351575422689522e-07
Position 29: 4.964395774923391e-07
Position 51437: 4.546416732254239e-07
Position 66559: 4.423550480821982e-07
Position 614: 3.920716656537108e-07
Position 10: 3.870727895136636e-07
Position 619: 3.3109768575921634e-07
Position 65906: 3.271596183923463e-07
Position 65501: 3.04078216344866e-07
Position 1740: 2.6322647468017866e-07
Position 65133: 1.8750542861612991e-07
Position 65556: 1.558708823298502e-07
Position 75255: 1.3049821607447545e-07
Position 64782: 1.1572530755318832e-07
Position 64109: 6.925111539910333e-08
Position 535: 6.638847888352551e-08
Position 383: 5.937103748189484e-08
Position 66810: 5.822784314255358e-08
Position 66088: 5.723369201903225e-08
Position 73751: 5.456204401433327e-08
Position 51429: 5.285028928571792e-08
Position 399: 4.466067998303359e-08
Position 332: 3.780119701369136e-08
Position 73593: 3.3610208355055977e-08
Position 66818: 3.1777183402510794e-08
Position 73798: 2.5738342051989342e-08
Position 64636: 7.616359709311235e-09
Position 64638: 7.598908685556808e-09
Position 73800: 7.515231083067666e-09
Position 64115: 7.509297771328923e-09
Position 73896: 6.883629505589178e-09
Position 66797: 6.21269852649366e-09
Position 924: 4.964373597872911e-09
Position 390: 4.920368959576789e-09
Position 64399: 4.860293961082718e-09
Position 993: 4.313376638241907e-09
Position 73302: 3.098641539295492e-09
Position 67148: 2.614321277825558e-09
Position 754: 2.5668725466674058e-09
Position 64707: 2.1139346144980543e-09
Position 64431: 1.952069847427558e-09
Position 64148: 1.3639933689404897e-09
Position 66719: 1.324782312267455e-09
Position 1449: 1.2701146210705255e-09
Position 64162: 1.1398564579944681e-09
Position 1911: 1.0954318229618766e-09
Position 65336: 9.062885756217571e-10
Position 65353: 6.736030312825737e-10
Position 64140: 2.718636765610691e-10
Position 64190: 1.9975465700720247e-10
Position 64377: 1.8316087721025618e-10
Position 65010: 1.7461896179397898e-10
Position 74415: 1.2367838911046987e-10
Position 64176: 1.068465110536675e-10
Position 998: 8.998379527343486e-11
Position 64455: 2.250663589806123e-11
Position 715: 2.023585122447402e-11
Position 717: 1.578186128397389e-11
Position 64271: 1.3146041316202565e-15
Position 64646: 1.2739672394610553e-15
Position 64169: 1.5352839674322842e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 35924: 0.9999999999999961
Position 63517: 0.9990677693266425
Position 73281: 0.9990375942492302
Position 46720: 0.9982159971017373
Position 16995: 0.9978635638081063
Position 74054: 0.9717220082500256
Position 19828: 0.9396134882755929
Position 50410: 0.9386268060522653
Position 73021: 0.9199328828775927
Position 63898: 0.9116563836706222
Position 19089: 0.7552859522210014
Position 47083: 0.6769537331812637
Position 1129: 0.47785468431708567
Position 1596: 0.3482299824118249
Position 501: 0.3308414372320179
Position 49635: 0.32446394402295925
Position 1622: 0.21861193667058632
Position 71510: 0.170091245082694
Position 5583: 0.15598828514469432
Position 71700: 0.0876898523275526
Position 47417: 0.08404712109273868
Position 49803: 0.07943064451741438
Position 48673: 0.07679777745982443
Position 17743: 0.06867385765519073
Position 75421: 0.06430421098552773
Position 64013: 0.05630034612312918
Position 71678: 0.052977678469669026
Position 58635: 0.05109175006890055
Position 45708: 0.04678936899802984
Position 1081: 0.044503523939517224
Position 1283: 0.044273939828289435
Position 1064: 0.038838713459065276
Position 19857: 0.03352861791181302
Position 46995: 0.03287411483499045
Position 63930: 0.02856998353385899
Position 49658: 0.028265421247325218
Position 720: 0.027421838095361417
Position 58252: 0.02632983619133007
Position 59288: 0.02532539357211823
Position 4764: 0.024972679120960732
Position 619: 0.023179470506620333
Position 18191: 0.023054462082123438
Position 72021: 0.022643365815730572
Position 47401: 0.022000452697086507
Position 4726: 0.021794472403808485
Position 75816: 0.020018178979933073
Position 13135: 0.018627366630214928
Position 19860: 0.016413340081208504
Position 5203: 0.016266092128020906
Position 4849: 0.015488247565179605
Position 902: 0.014872087235682598
Position 2093: 0.013353769384265897
Position 56151: 0.013262705590773393
Position 49216: 0.01311823473272795
Position 17945: 0.012935995480571737
Position 6041: 0.011778485687448586
Position 18247: 0.01121318826349406
Position 75474: 0.010999836306219115
Position 987: 0.010420587852777904
Position 47103: 0.010055902347667178
Position 52705: 0.009317183562628138
Position 5127: 0.008903547051245481
Position 2710: 0.008688725766554141
Position 74175: 0.008568258920021183
Position 1023: 0.00817970829956457
Position 75418: 0.008072880188034256
Position 1382: 0.007841896417959994
Position 15414: 0.007791703946816233
Position 47338: 0.007726119709011931
Position 7391: 0.00751701920215621
Position 10618: 0.006242857489732768
Position 50438: 0.006123144074766747
Position 72692: 0.0059911787678128105
Position 744: 0.005824461634094791
Position 75745: 0.005119747142392147
Position 1225: 0.005098450772867088
Position 54566: 0.004691141815977195
Position 2960: 0.004685397058943619
Position 71885: 0.004596356568238398
Position 5121: 0.004413639352895344
Position 57257: 0.004377184503431038
Position 48047: 0.00429322186818201
Position 2226: 0.004183880449110651
Position 63942: 0.0040544436927399926
Position 40240: 0.00401796734190471
Position 3835: 0.003952969921602915
Position 1774: 0.003746806797707328
Position 350: 0.0036530722125498903
Position 74231: 0.0035302485301680784
Position 72203: 0.003444564703410612
Position 75898: 0.003441531904066871
Position 10702: 0.003407878379484898
Position 3303: 0.0033557612043059177
Position 48708: 0.003258247894948457
Position 4692: 0.0031234540155236517
Position 51323: 0.0029847243128369944
Position 1262: 0.0029339050601537306
Position 5549: 0.002931336883555564
Position 54802: 0.0028849267237243464
Position 58: 0.0027636296285499812
Position 74537: 0.002637886834368246
Position 328: 0.002594249736091186
Position 2012: 0.0025037310467260917
Position 1179: 0.0024719251250867485
Position 47507: 0.0024519005731277748
Position 1151: 0.00244618279778332
Position 963: 0.002383028077308065
Position 984: 0.0022896489933524654
Position 61: 0.002175995780632427
Position 59616: 0.002164437221967414
Position 47126: 0.0020394924301675695
Position 48888: 0.002035568081775628
Position 5588: 0.0020203882167049883
Position 3506: 0.0020151696585196666
Position 3616: 0.0018274741060657124
Position 3658: 0.0018159699930715616
Position 47221: 0.001752927165584014
Position 47378: 0.0016926915803157953
Position 2265: 0.001670944677863912
Position 58240: 0.0016505786752616146
Position 356: 0.0016330012041026198
Position 1988: 0.0016136751576610374
Position 4811: 0.0016059130749932638
Position 63738: 0.001539206094502245
Position 76225: 0.0015221273354286509
Position 54064: 0.0015096456056325326
Position 1832: 0.0015022311302566838
Position 52192: 0.0014751953103269363
Position 76027: 0.0014720168994751183
Position 74023: 0.0014457370817674122
Position 54836: 0.0014334695278092064
Position 2350: 0.0014071963876824316
Position 1271: 0.0013513128453951152
Position 76081: 0.0013194765957444128
Position 49115: 0.0013109256298852287
Position 47470: 0.0012022022710457237
Position 3404: 0.001179408540479843
Position 69108: 0.0011678029157049232
Position 68892: 0.0011085248381339959
Position 47544: 0.0010842391680307574
Position 37946: 0.0010346513981747338
Position 55856: 0.0010061100042837933
Position 37927: 0.0009981190840131742
Position 53938: 0.0009895209223069966
Position 48127: 0.000944910056153995
Position 70781: 0.0009373615892492677
Position 37496: 0.0009345941514997166
Position 2671: 0.0008911793550094404
Position 46945: 0.0008519005545484386
Position 75845: 0.0008400607411627458
Position 667: 0.0007537498763963439
Position 47464: 0.0006976431224190963
Position 3243: 0.0006857053115323738
Position 74408: 0.0006621155558152115
Position 74064: 0.0006457436530790832
Position 1699: 0.0005820882166945428
Position 247: 0.0005819804448634556
Position 47437: 0.0005755810815028319
Position 74240: 0.0005731009345948293
Position 48968: 0.0005540912315331543
Position 47522: 0.0005525258555079666
Position 47182: 0.0005237140364764473
Position 74311: 0.0004949351144941475
Position 1319: 0.0004831869911717091
Position 54005: 0.00048175528563725023
Position 74246: 0.00046449700078382165
Position 62242: 0.00044651988253263447
Position 56174: 0.0004254133296911744
Position 37064: 0.0004049340754093818
Position 71128: 0.0003897317908140149
Position 36986: 0.00038267590477770796
Position 1027: 0.00036253354096402803
Position 68483: 0.0003513938844561367
Position 68665: 0.000349624083602151
Position 74747: 0.0003376706914210952
Position 51347: 0.00030477292382689994
Position 54527: 0.0002976365555336084
Position 75102: 0.00029395076164894803
Position 54424: 0.00028392134656678126
Position 74654: 0.0002797055594333335
Position 73338: 0.0002778113911071728
Position 74397: 0.00025432420794219916
Position 75484: 0.00025299147915521127
Position 53805: 0.0002504667747193955
Position 73469: 0.00023211201232061803
Position 2864: 0.00022858454003344414
Position 62768: 0.00022394405639981603
Position 73325: 0.00021677742417402333
Position 68732: 0.0002076069305531552
Position 75946: 0.00019866645444074096
Position 75326: 0.00017706477448793935
Position 50644: 0.00016428081211970083
Position 1704: 0.00015894561091568747
Position 46919: 0.00015413009647434828
Position 74936: 0.00014222677872644532
Position 74786: 0.00013192915330117354
Position 73287: 0.00012941893453254584
Position 282: 0.00012781308867971736
Position 73451: 0.00012466828773722926
Position 2268: 0.0001221698559488134
Position 51001: 9.998999442222885e-05
Position 945: 9.942140879922755e-05
Position 183: 9.25398741895466e-05
Position 74181: 8.841128307443792e-05
Position 75730: 8.565776298260195e-05
Position 73715: 7.972125302970897e-05
Position 73484: 6.718562632910359e-05
Position 74070: 6.2436442891282e-05
Position 426: 6.215313577276536e-05
Position 73319: 5.955141808469628e-05
Position 66641: 4.8947893990669766e-05
Position 1388: 4.790773406844801e-05
Position 74348: 4.7120634403390805e-05
Position 67920: 4.4391180251505124e-05
Position 849: 4.426467190237097e-05
Position 74085: 4.3846899827078104e-05
Position 62066: 3.6132383977633054e-05
Position 47028: 3.04923636806781e-05
Position 1524: 3.0141623728820066e-05
Position 993: 2.9806569597735873e-05
Position 1360: 2.9792936853649483e-05
Position 2057: 2.93476597553587e-05
Position 73481: 2.72935971529814e-05
Position 292: 2.2984273020322274e-05
Position 67850: 2.292999317235122e-05
Position 1241: 2.275026109697167e-05
Position 1506: 2.2386850874156742e-05
Position 256: 2.238478381343968e-05
Position 74163: 2.2381221478302662e-05
Position 73427: 2.1377421309797066e-05
Position 69000: 2.005347889399339e-05
Position 65974: 2.0042075545650345e-05
Position 67988: 1.9160216824662475e-05
Position 1709: 1.5220077121945283e-05
Position 1236: 1.4348085372931444e-05
Position 2185: 1.2846383370234611e-05
Position 74810: 1.232241364018469e-05
Position 118: 1.2243877665881255e-05
Position 67577: 9.415327448690542e-06
Position 66884: 9.248253952742482e-06
Position 74255: 9.20769324633616e-06
Position 188: 8.840558259467682e-06
Position 858: 8.182879785475741e-06
Position 399: 7.643979805322002e-06
Position 64859: 7.241645808252315e-06
Position 67046: 6.697300294077052e-06
Position 1723: 6.69197059897902e-06
Position 362: 6.560857786807833e-06
Position 67368: 6.54385378425131e-06
Position 74196: 6.487643184979058e-06
Position 66087: 5.760713160297209e-06
Position 67068: 5.7065474363362865e-06
Position 74921: 5.5456376755590454e-06
Position 65776: 4.303973153844287e-06
Position 383: 4.209207700527555e-06
Position 2108: 3.975737528496011e-06
Position 74541: 3.7883774933791417e-06
Position 65720: 3.766148835531174e-06
Position 66809: 3.7495156093701716e-06
Position 372: 3.280523935344249e-06
Position 51487: 3.2295339903580654e-06
Position 4261: 3.1984358161094096e-06
Position 64306: 3.158436530386857e-06
Position 64241: 2.4283094567465004e-06
Position 50772: 1.9390426699555485e-06
Position 65740: 1.8820468010479236e-06
Position 6196: 1.817517605217426e-06
Position 74557: 1.8083148988957583e-06
Position 1911: 1.758619927147411e-06
Position 65951: 1.4346015247668175e-06
Position 1732: 1.1843734315654723e-06
Position 65225: 1.0974711645736608e-06
Position 65668: 7.933548183348554e-07
Position 50924: 7.691961198218045e-07
Position 1748: 7.076863738047298e-07
Position 64264: 5.621851028435192e-07
Position 1750: 4.863161258579484e-07
Position 65049: 3.9427430842609305e-07
Position 64459: 3.766851213656728e-07
Position 447: 3.728958802679962e-07
Position 808: 3.200193029937004e-07
Position 64205: 3.183402808688274e-07
Position 65166: 2.5207350981704965e-07
Position 50880: 2.3947714706313974e-07
Position 65433: 1.7333284855287732e-07
Position 122: 1.6641113161041693e-07
Position 65998: 1.634194878901356e-07
Position 65985: 1.3194031357899403e-07
Position 65403: 1.0654090519445551e-07
Position 65093: 8.615913296109751e-08
Position 64057: 7.294805394091421e-08
Position 63974: 7.122921179898309e-08
Position 65860: 6.620108935885736e-08
Position 65124: 5.635184337145088e-08
Position 1820: 5.548363469149489e-08
Position 66662: 3.685990551523257e-08
Position 1937: 3.6060123190438956e-08
Position 65193: 3.3298029180431396e-08
Position 65930: 2.6454914004655038e-08
Position 65444: 2.476053661283779e-08
Position 124: 2.430843250670542e-08
Position 64213: 1.660804418718045e-08
Position 816: 1.237998445807745e-08
Position 63980: 1.1949668495615112e-08
Position 64251: 1.1614188736231473e-08
Position 64276: 1.0282957380567066e-08
Position 65: 9.408616563532949e-09
Position 74684: 7.638224597680515e-09
Position 49683: 6.4859648928582174e-09
Position 828: 4.974642228108769e-09
Position 65489: 4.2719777057934e-09
Position 64431: 4.06528908380385e-09
Position 64610: 3.089861103618311e-09
Position 823: 2.338992109099178e-09
Position 69: 1.8726591641790194e-09
Position 64712: 1.0377192432116515e-09
Position 64672: 7.648024840455141e-10
Position 64558: 3.5291585057567974e-10
Position 64190: 2.694887013304442e-10
Position 64048: 2.2656667771753512e-10
Position 452: 1.3887271021161201e-10
Position 64184: 2.6278752586873764e-11
Position 64194: 2.5407935144442378e-11
Position 458: 2.536087993814597e-11
Position 76: 8.078004805831382e-12
