Gene = Spc105R
Position 5829: 0.0032881304229018496
Position 4724: 0.00311120542406955
Position 6028: 0.0030321724896004085
Position 2679: 0.0029202140046439497
Position 5590: 0.0028416288996867636
Position 4623: 0.002815068821423233
Position 6346: 0.002515809510283538
Position 869: 0.0018158210255749476
Position 517: 0.0018119631737611118
Position 6009: 0.0017508680747636278
Position 1104: 0.001528563970889223
Position 961: 0.0015238647874085951
Position 1888: 0.0014384924432317857
Position 979: 0.001418297721066799
Position 4832: 0.0013795471740262048
Position 4039: 0.0012552330965931097
Position 5614: 0.0012476948191403132
Position 1093: 0.0010357509620704467
Position 3465: 0.0010077769884827574
Position 5761: 0.000994060884307899
Position 3648: 0.0008263412260700886
Position 4140: 0.0008132334350403328
Position 4273: 0.0007466600008888478
Position 4261: 0.0007278580627133311
Position 4268: 0.0007167160271812
Position 636: 0.0007073407715745063
Position 6051: 0.0006615841884299685
Position 4042: 0.0005614530636321544
Position 4642: 0.0005466456043855648
Position 1459: 0.0005040903974590045
Position 3506: 0.0004668206973787221
Position 6075: 0.0004441145569879421
Position 1027: 0.00041093398990869884
Position 2748: 0.0003835201034533417
Position 1913: 0.00035080616829857365
Position 2688: 0.0003498985095898504
Position 165: 0.0003465884135744002
Position 3144: 0.00028385769760473064
Position 3403: 0.00026852816267348306
Position 6025: 0.0002106657412808953
Position 1606: 0.0001936016271544861
Position 2069: 0.00017864145561489293
Position 2194: 0.0001634895400363692
Position 2765: 0.0001592490752875579
Position 2980: 0.0001525864926486504
Position 2513: 0.00015065799803655892
Position 3345: 0.0001427070471628361
Position 2814: 0.00010335854653259196
Position 474: 9.688447018225556e-05
Position 2817: 8.427624178831898e-05
Position 1949: 8.21211260234081e-05
Position 1186: 6.883995651356387e-05
Position 6204: 6.617691558962487e-05
Position 2717: 6.358241703168771e-05
Position 2298: 6.034047109819086e-05
Position 1108: 5.939221876691882e-05
Position 6099: 5.883434895663799e-05
Position 2130: 5.540680565186204e-05
Position 6055: 5.42878752303893e-05
Position 2831: 5.258293115741379e-05
Position 782: 4.8447482080509476e-05
Position 139: 4.577383755563128e-05
Position 3219: 4.5754219569314596e-05
Position 2094: 4.4961762111014194e-05
Position 387: 4.30931523570116e-05
Position 2471: 4.2868169209306435e-05
Position 652: 4.190179392215345e-05
Position 3159: 4.15673801443649e-05
Position 413: 3.804350120425138e-05
Position 3603: 3.727366510338498e-05
Position 3284: 3.613020494642672e-05
Position 2539: 3.5741711796762396e-05
Position 917: 3.493333473118514e-05
Position 790: 3.4226191235663997e-05
Position 457: 3.154619224274863e-05
Position 2387: 3.0384283675232683e-05
Position 766: 2.993814723403022e-05
Position 382: 2.9630194396443142e-05
Position 177: 2.9342866895649667e-05
Position 633: 2.9196113612773357e-05
Position 3298: 2.8788130259587655e-05
Position 454: 2.4009152509842828e-05
Position 743: 2.3663075846913216e-05
Position 2907: 2.2175414894242972e-05
Position 642: 1.9554091766242692e-05
Position 408: 1.925203492056509e-05
Position 6395: 1.603049751064378e-05
Position 1559: 1.601088873250832e-05
Position 1739: 1.5488025700322416e-05
Position 937: 1.4081856363285485e-05
Position 1712: 1.3255733391139047e-05
Position 1999: 1.3157040451892598e-05
Position 2285: 1.260430645301861e-05
Position 1775: 1.1300583887866437e-05
Position 1211: 9.971504066952293e-06
Position 1358: 9.572701039626778e-06
Position 1492: 8.865198941505638e-06
Position 1767: 8.762548758148934e-06
Position 1708: 6.149232449646668e-06
Position 1012: 5.707760775249942e-06
Position 225: 5.4161010840103285e-06
Position 924: 4.781902034788142e-06
Position 3926: 4.6137694548326284e-06
Position 4012: 4.150547344665677e-06
Position 1352: 4.0149869304842965e-06
Position 910: 3.889021351446833e-06
Position 933: 3.5355198899600635e-06
Position 361: 3.2237527906647904e-06
Position 3754: 3.1783814521614267e-06
Position 1732: 2.8085346673445967e-06
Position 3569: 2.337349010766888e-06
Position 522: 2.0139743610199033e-06
Position 3064: 1.9545735824960907e-06
Position 2448: 1.9335036778962183e-06
Position 1149: 1.8965113264141368e-06
Position 3043: 1.798959023512228e-06
Position 242: 1.6855607248757385e-06
Position 3055: 1.3505455370971396e-06
Position 567: 1.3337567853461374e-06
Position 400: 9.09618070587685e-07
Position 127: 8.946663447360756e-07
Position 763: 8.456246126332834e-07
Position 2536: 6.964975605584238e-07
Position 236: 6.629083505008974e-07
Position 428: 6.443590721261299e-07
Position 2361: 6.242696116760603e-07
Position 181: 5.35293570308163e-07
Position 2281: 5.040734055729386e-07
Position 571: 4.2214718215073306e-07
Position 1287: 3.733708443384579e-07
Position 613: 2.75863662382374e-07
Position 186: 2.754919636879781e-07
Position 659: 2.4973738081359583e-07
Position 798: 2.1663216360609581e-07
Position 1386: 1.9216162939645078e-07
Position 88: 1.629401338503038e-07
Position 419: 9.800736983698912e-08
Position 1175: 3.741463257162625e-08
Position 2018: 2.6157756170419796e-08
Position 1625: 2.421136145481089e-08
Position 727: 2.3240739185497723e-08
Position 1611: 1.7701440833737063e-08
Position 1784: 1.7536061539192817e-08
Position 664: 1.2911232258907479e-08
Position 1255: 1.2532768710327968e-08
Position 252: 1.2080892391099688e-08
Position 91: 1.0949412068449808e-08
Position 1946: 9.804243241828225e-09
Position 717: 7.570176826944281e-09
Position 270: 7.127132287212007e-09
Position 1657: 5.081971681344362e-09
Position 1497: 4.506692224126267e-09
Position 1074: 3.529980187054204e-09
Position 1259: 2.598418737181553e-09
Position 1429: 2.2948047352137733e-09
Position 1780: 2.213882327427255e-09
Position 1643: 2.0399485663946727e-09
Position 1419: 1.591937921273525e-09
Position 249: 2.68406511705947e-10
Position 1206: 2.3820001353569823e-10
Position 1063: 1.2794328670661586e-10
Position 260: 5.780666929600631e-12
Position 273: 5.162874811941288e-12
Position 124: 2.984613683618573e-12
Position 1295: 8.970378284568495e-13
Position 1310: 1.2839030769216074e-15
