Gene = Nopp140
Position 537: 3.4904197987422026e-05
Position 228: 3.279282018434022e-05
Position 1980: 3.202827864452549e-05
Position 263: 2.8871851706010997e-05
Position 237: 2.7416250187822204e-05
Position 2952: 2.4888558600749105e-05
Position 1910: 2.4379678436822056e-05
Position 2967: 2.2001850800303214e-05
Position 3727: 2.154564883388879e-05
Position 208: 2.0958054738983997e-05
Position 1134: 2.0582297727317027e-05
Position 306: 2.0210086958582728e-05
Position 2919: 1.8864566295818406e-05
Position 2370: 1.5971303121551744e-05
Position 2478: 1.4677643989528093e-05
Position 1175: 1.4536508253490946e-05
Position 2460: 1.2407203783494314e-05
Position 2949: 1.2294573635745129e-05
Position 2411: 1.180077675470274e-05
Position 3161: 1.1184173796505186e-05
Position 2100: 1.0226559885530011e-05
Position 3717: 9.999307383231463e-06
Position 2883: 9.411267578536295e-06
Position 3418: 7.708207096991753e-06
Position 2414: 7.031816958356941e-06
Position 2970: 5.411619700402796e-06
Position 2417: 5.006395009241177e-06
Position 1076: 4.863671970082552e-06
Position 2508: 4.8611714637236055e-06
Position 329: 4.745650328031751e-06
Position 2647: 4.386900533307806e-06
Position 2886: 4.313790545417247e-06
Position 3503: 4.2797474368311625e-06
Position 2495: 3.7680656542474333e-06
Position 214: 3.4890412838060373e-06
Position 1927: 3.14241660717472e-06
Position 2035: 2.8647139614205565e-06
Position 716: 2.6983527601208314e-06
Position 274: 2.237234388656307e-06
Position 3549: 1.980368661566469e-06
Position 146: 1.5352742450512946e-06
Position 2889: 1.4526776927163564e-06
Position 3791: 1.3341342783947736e-06
Position 2931: 1.0591455924710424e-06
Position 2493: 9.90327419283786e-07
Position 2898: 4.789124222441688e-07
Position 3781: 4.4364204686019905e-07
Position 365: 3.296579697862052e-07
Position 2429: 1.8443109772957357e-07
Position 2380: 1.4735845031860245e-07
Position 138: 1.0652186628436287e-08
Position 3271: 9.31501192053277e-09
Position 155: 8.077468735771748e-10
Position 410: 6.354859992701562e-10
Position 437: 3.784158478424479e-10
Position 818: 1.7753658455249395e-10
Position 682: 1.770202939202029e-10
Position 2661: 7.879118557824136e-11
Position 754: 3.200250319861888e-11
Position 412: 1.939366915722331e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2692: 0.9865513683278082
Position 3208: 0.697801075429139
Position 405: 0.6869503260014003
Position 3442: 0.5342304246172225
Position 2125: 0.4160535390480422
Position 2264: 0.3409051381128433
Position 3412: 0.15340588433953525
Position 2296: 0.13803028331055664
Position 450: 0.10342814078206919
Position 3737: 0.0764523950960907
Position 2358: 0.04737019097903502
Position 288: 0.04449839006058531
Position 111: 0.044375011236909415
Position 1801: 0.01874132039992996
Position 2228: 0.0182183415640832
Position 2299: 0.01669142084305531
Position 477: 0.013972282902634055
Position 3705: 0.011562095517311143
Position 2268: 0.010896113197080271
Position 3418: 0.009885556936468205
Position 93: 0.00966079237893254
Position 1817: 0.008026262780061534
Position 2100: 0.007676427854092393
Position 2334: 0.006791035426211835
Position 459: 0.006111865595530171
Position 1233: 0.004530076712730486
Position 3579: 0.0036059841477191984
Position 1837: 0.0033122246548210822
Position 155: 0.00300384275124197
Position 1720: 0.0028592500551468847
Position 2710: 0.002272539440806942
Position 1186: 0.0021930119826636296
Position 2707: 0.002173216071199465
Position 1878: 0.001748412800074872
Position 1251: 0.0015314035772713262
Position 1302: 0.0014365620130469972
Position 1350: 0.0011785017521031738
Position 1166: 0.0011468251698735059
Position 620: 0.0011241348812906123
Position 1370: 0.0010968245952460254
Position 122: 0.0010749739025013756
Position 1347: 0.0010313908846645787
Position 1423: 0.0009705289906092476
Position 1259: 0.0009192377389189864
Position 2196: 0.0008670228891414083
Position 484: 0.0007925171863858951
Position 1962: 0.0007640247738303617
Position 2872: 0.0006437639442511755
Position 1805: 0.000629774484802189
Position 607: 0.0006109548877878299
Position 1203: 0.0005842660702850957
Position 3557: 0.0005626154725870575
Position 707: 0.0004993148219628259
Position 2169: 0.0004908134138654737
Position 591: 0.0004678018545351714
Position 146: 0.00044653477810841256
Position 1724: 0.0004103399000524822
Position 3756: 0.00039497660471013603
Position 1285: 0.00036663686179245884
Position 1175: 0.0003632492435390335
Position 425: 0.00035786274189370025
Position 3491: 0.000357244293992463
Position 1974: 0.00034954560976831466
Position 3873: 0.00032657446855084997
Position 410: 0.0003221053129844359
Position 2183: 0.0003188757944184272
Position 126: 0.0003077969280819672
Position 1875: 0.0002967752665085729
Position 1207: 0.0002924264114709905
Position 1539: 0.0002373904536712863
Position 1542: 0.00023481146707770157
Position 2186: 0.00022963517704808125
Position 1274: 0.00022056412947840106
Position 1354: 0.00021708726566912402
Position 370: 0.00021661338504531854
Position 467: 0.00021077625626731664
Position 2394: 0.00020965590665787348
Position 1767: 0.00020029893776121952
Position 882: 0.0001937445277661506
Position 3715: 0.00018090228297220343
Position 3155: 0.00017286219599137065
Position 1892: 0.0001724388797681646
Position 1788: 0.0001678843196975055
Position 899: 0.00016342433035642823
Position 1562: 0.00016038004323525528
Position 1942: 0.00015559447721873572
Position 1779: 0.00015012795977524025
Position 3161: 0.00014567076087016966
Position 1842: 0.00013595590360925632
Position 1221: 0.00011328488920586204
Position 188: 0.0001082024937437003
Position 1466: 0.00010607234740076255
Position 1576: 0.00010038950129422648
Position 754: 9.925119518017874e-05
Position 1427: 9.122009089636766e-05
Position 1915: 8.995365800777099e-05
Position 3721: 8.413310974449087e-05
Position 1704: 8.327727209502403e-05
Position 1857: 8.321461980115537e-05
Position 1825: 8.174904787848478e-05
Position 3787: 8.07522298124812e-05
Position 1327: 7.772222656515181e-05
Position 2019: 7.764794780849218e-05
Position 986: 7.761669674571806e-05
Position 191: 6.972592195425181e-05
Position 1480: 6.817405191966696e-05
Position 1494: 6.696851492476769e-05
Position 1038: 6.668289193621946e-05
Position 806: 6.419885073888626e-05
Position 1886: 6.381387756985349e-05
Position 3658: 6.163699840727794e-05
Position 759: 5.763007117981593e-05
Position 1332: 5.3904082242861404e-05
Position 1846: 5.3537700462587705e-05
Position 949: 5.309570102197822e-05
Position 1312: 4.775390625687271e-05
Position 1640: 4.7714897822042085e-05
Position 976: 4.660042770809569e-05
Position 432: 4.4335114621896e-05
Position 2769: 4.229221339075238e-05
Position 1590: 4.1501315539392955e-05
Position 558: 4.063670370772668e-05
Position 624: 4.009554148085464e-05
Position 603: 3.899111037111094e-05
Position 2022: 3.790196186979717e-05
Position 1932: 3.7830607485914066e-05
Position 1446: 3.71957143564098e-05
Position 885: 3.639756885229481e-05
Position 3827: 3.638074399523328e-05
Position 1603: 3.494116219363444e-05
Position 1076: 3.433192082833923e-05
Position 3248: 3.297278450176608e-05
Position 3650: 3.2613494930694085e-05
Position 1088: 3.168363932577578e-05
Position 379: 3.1279749189512155e-05
Position 3717: 3.078066858480249e-05
Position 1971: 3.0126528492131116e-05
Position 867: 2.8014905029325655e-05
Position 422: 2.7749549801973176e-05
Position 1573: 2.7558339204630058e-05
Position 1134: 2.6577289472616514e-05
Position 3256: 2.509248513987442e-05
Position 1730: 2.4680825013467533e-05
Position 1546: 2.413297579983794e-05
Position 1755: 2.281877797777883e-05
Position 3361: 2.0505358436517857e-05
Position 774: 1.9607622789751106e-05
Position 990: 1.9379399943963376e-05
Position 3886: 1.870004034400932e-05
Position 1299: 1.8441813541834538e-05
Position 1998: 1.827093864605699e-05
Position 492: 1.7974797665274864e-05
Position 1645: 1.7286964278283883e-05
Position 1519: 1.617679496888075e-05
Position 3726: 1.599526248509775e-05
Position 1750: 1.5090117131127164e-05
Position 1738: 1.4542606168814857e-05
Position 1091: 1.436688792695207e-05
Position 1084: 1.4290938416890461e-05
Position 1306: 1.3505942180072065e-05
Position 693: 1.3452562379076383e-05
Position 852: 1.2741912993065266e-05
Position 954: 1.2463793483311885e-05
Position 1450: 1.1926557046528336e-05
Position 930: 1.1412476043401339e-05
Position 1477: 1.1382517228110679e-05
Position 1632: 1.0718195681576401e-05
Position 1524: 9.967863996655853e-06
Position 1317: 9.470314714413486e-06
Position 1649: 9.349149692884188e-06
Position 1149: 8.954909318021848e-06
Position 499: 8.01473355249328e-06
Position 555: 7.835539041848494e-06
Position 1626: 7.771039817853757e-06
Position 1608: 7.504235564433321e-06
Position 745: 7.1416826650263765e-06
Position 351: 6.7513520627541e-06
Position 161: 6.472898201129655e-06
Position 716: 6.10882686846168e-06
Position 517: 5.7949330854003195e-06
Position 3289: 5.604070045214981e-06
Position 629: 5.588960920164061e-06
Position 969: 5.511521669315579e-06
Position 1152: 5.264201639004659e-06
Position 1443: 5.23665550083802e-06
Position 2879: 5.046697025656351e-06
Position 2519: 5.0019118578603e-06
Position 296: 4.867640236713801e-06
Position 911: 4.806841118485517e-06
Position 789: 4.73355861505783e-06
Position 639: 4.645262941069723e-06
Position 1361: 4.6015640436338265e-06
Position 924: 4.400956233682767e-06
Position 1015: 4.036054871259324e-06
Position 648: 3.997155916836477e-06
Position 1398: 3.8128595478201734e-06
Position 1386: 3.808359412405558e-06
Position 568: 3.716972472945961e-06
Position 1066: 3.6905625370341666e-06
Position 529: 3.643097904318595e-06
Position 1054: 3.069762884171033e-06
Position 512: 2.9892807519074426e-06
Position 678: 2.8622023635391895e-06
Position 818: 2.810346578012019e-06
Position 792: 2.7541125529325225e-06
Position 1050: 2.6673991149573425e-06
Position 1062: 2.2029577737437194e-06
Position 521: 2.119363655306479e-06
Position 194: 1.8202242929345272e-06
Position 645: 1.7616495280157047e-06
Position 642: 1.697373528280789e-06
Position 214: 1.3929456607036358e-06
Position 437: 1.3401311514790896e-06
Position 3271: 1.2929386379130158e-06
Position 973: 1.2523579631292942e-06
Position 1026: 1.2042184489288994e-06
Position 651: 1.1719766854639398e-06
Position 637: 1.049957632396071e-06
Position 326: 1.0427134357722648e-06
Position 2744: 1.0279921199098837e-06
Position 2788: 9.488379915105472e-07
Position 2513: 8.750297308665877e-07
Position 174: 5.776152968116987e-07
Position 2555: 5.081141868139576e-07
Position 2585: 4.759854634392824e-07
Position 2830: 4.697131288864437e-07
Position 2434: 4.2616534962478153e-07
Position 167: 4.2317642107809643e-07
Position 942: 4.136707396992136e-07
Position 711: 3.951153382624883e-07
Position 2549: 2.77650618093408e-07
Position 3137: 2.011354214332562e-07
Position 179: 1.6114998102579784e-07
Position 2568: 1.1734603683180336e-07
Position 2845: 1.076277192630201e-07
Position 52: 1.0385599531111188e-07
Position 3295: 6.20865967806523e-08
Position 59: 2.1422505027617093e-08
Position 219: 4.804636548954413e-09
Position 200: 3.505917020879641e-09
Position 208: 8.514339347679232e-11
Position 228: 1.1826964206169819e-11
Position 221: 9.878631543199516e-12
Position 733: 2.7820096698351234e-12
