Gene = ast
Position 818: 0.00020875055703596703
Position 1796: 0.00020821746787628168
Position 122: 0.0001541416574226271
Position 1710: 0.0001216074805118741
Position 1368: 0.00011581740842528123
Position 1764: 0.0001062271214230366
Position 2570: 9.248503201994832e-05
Position 109: 9.242290704340058e-05
Position 2102: 8.147107579889042e-05
Position 284: 7.375832903526516e-05
Position 117: 7.338747255478185e-05
Position 2398: 7.273648959795182e-05
Position 1336: 6.372299937664761e-05
Position 1209: 6.2826557038698e-05
Position 1904: 4.405426557048759e-05
Position 711: 3.365826071655837e-05
Position 1033: 3.343402988261545e-05
Position 275: 3.3147520996196705e-05
Position 1632: 2.9147930675999324e-05
Position 380: 2.8462821500940444e-05
Position 1024: 2.62751300246808e-05
Position 973: 2.4676334898136294e-05
Position 2507: 1.883979235857156e-05
Position 703: 1.88244139214113e-05
Position 1300: 1.860395633224837e-05
Position 143: 1.7179055579133316e-05
Position 503: 1.6962494339873328e-05
Position 490: 1.629377319179383e-05
Position 1036: 1.5431358099482818e-05
Position 1004: 1.5090942447249711e-05
Position 532: 1.4964247551805168e-05
Position 841: 1.3991779420530951e-05
Position 1925: 1.3632534576959699e-05
Position 1580: 1.3156408320664612e-05
Position 834: 1.1539129555673534e-05
Position 754: 1.1479568990469874e-05
Position 620: 1.0625968238383046e-05
Position 1045: 9.931344097315573e-06
Position 1814: 9.860082784515419e-06
Position 850: 9.48973161723295e-06
Position 1725: 9.471298073288082e-06
Position 822: 8.69270042215754e-06
Position 590: 6.372746739013746e-06
Position 1786: 6.236775974602147e-06
Position 209: 5.308567605833228e-06
Position 1030: 4.6482558949454585e-06
Position 721: 4.1572197131927e-06
Position 1365: 3.9264050793615294e-06
Position 152: 3.588878107270014e-06
Position 1066: 2.9976921952068326e-06
Position 658: 2.181334566395105e-06
Position 708: 1.144537386423525e-06
Position 774: 9.904596949846506e-07
Position 477: 8.318638719896754e-07
Position 830: 7.780040072013311e-07
Position 1001: 7.578816784819903e-07
Position 338: 7.329372106029016e-07
Position 361: 6.141782597060881e-07
Position 766: 5.693626021530676e-07
Position 718: 3.3052645035247785e-07
Position 1409: 2.987765612975164e-07
Position 625: 2.7096415745114804e-07
Position 515: 1.9208476039608046e-07
Position 76: 1.8674284749320764e-07
Position 1069: 1.765405582478913e-07
Position 1097: 1.2570513879298793e-07
Position 131: 9.167778270624325e-08
Position 1406: 9.079583013942416e-08
Position 347: 7.030667738405673e-08
Position 1727: 6.082519145480346e-08
Position 1604: 6.034118053394738e-08
Position 763: 5.151116698739691e-08
Position 726: 2.777641005662174e-08
Position 632: 1.5540863396565463e-08
Position 784: 1.2721496187732082e-08
Position 193: 1.1478834642649836e-08
Position 1305: 7.4207390910544415e-09
Position 296: 5.06130365037954e-09
Position 1449: 3.716451740694464e-09
Position 1412: 3.691976684688313e-09
Position 352: 3.4554484431400584e-09
Position 93: 3.0198129338430573e-09
Position 223: 9.705443881390115e-11
Position 341: 6.643099462849037e-11
Position 1446: 2.2852125209029733e-11
