Gene = ush
Position 671: 1.6608088604375891e-07
Position 141: 6.550584863108838e-08
Position 2711: 6.296600316418453e-08
Position 963: 6.275674089357738e-08
Position 528: 4.922765128573169e-08
Position 431: 2.4639421910559967e-08
Position 620: 2.3867583975897402e-08
Position 510: 1.4608302729226733e-08
Position 505: 1.4479105111034744e-08
Position 965: 7.051657302652763e-09
Position 1024: 6.3110769397114e-09
Position 338: 4.90627110778741e-09
Position 988: 2.8033781642309564e-09
Position 1031: 2.4167732120525082e-09
Position 340: 2.4139392127287353e-09
Position 415: 1.016435654162935e-09
Position 1019: 5.335130275728576e-10
Position 725: 3.1455510683531904e-10
Position 512: 2.4677113392945417e-10
Position 971: 2.2837345663503236e-10
Position 13489: 1.3986698128284077e-10
Position 13550: 1.329567808606356e-10
Position 9880: 3.992453390806596e-11
Position 848: 2.8678625272431097e-11
Position 10064: 1.8249688599973856e-11
Position 789: 1.2137657869836448e-11
Position 7736: 1.0446833136238521e-12
Position 708: 7.446558941981245e-13
Position 1147: 3.904538893855212e-13
Position 4775: 1.0621256257828769e-13
Position 4780: 2.0261681838035418e-14
Position 2338: 3.0483569825958887e-15
Position 3769: 1.9950746955338248e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 25258: 0.9996869228973482
Position 12632: 0.55805024630565
Position 13296: 0.46143022443058046
Position 11861: 0.40980303218537334
Position 28148: 0.3885553335046423
Position 25528: 0.1563503543693236
Position 25523: 0.14411593761533426
Position 12414: 0.14262174347858697
Position 27263: 0.1232118993786355
Position 26159: 0.06648282835243036
Position 11896: 0.0463713138498927
Position 14408: 0.04438500379430393
Position 11537: 0.03536790861086717
Position 26102: 0.03399647103843626
Position 25594: 0.021753065496538188
Position 25836: 0.018679894278990094
Position 346: 0.017790253596811103
Position 13972: 0.015114426846438779
Position 8990: 0.010977260646791215
Position 9985: 0.0106837537106668
Position 5936: 0.010082493872996735
Position 3177: 0.009785132952006732
Position 25754: 0.009400885310010598
Position 4937: 0.0072495372490509686
Position 319: 0.005947980977073396
Position 2901: 0.005363487263209411
Position 12697: 0.00533909598974744
Position 3210: 0.004733056186263753
Position 10202: 0.004604096628327713
Position 3378: 0.003842835279203658
Position 12871: 0.0029508784651406466
Position 3363: 0.002651437082461322
Position 2525: 0.0025950135012708393
Position 11211: 0.002567465859723297
Position 6433: 0.002539954983796405
Position 3354: 0.0016905722134776505
Position 210: 0.0016829271322808081
Position 2481: 0.001484429249822045
Position 9038: 0.0013981970855744962
Position 1172: 0.0013309647213635351
Position 2072: 0.0011670219150726913
Position 8871: 0.0008791320737698271
Position 713: 0.0008741925108379094
Position 8114: 0.0007731956874929958
Position 1073: 0.00044993588348111
Position 1930: 0.0004222907959275439
Position 7893: 0.00038081110455449147
Position 442: 0.00034290950403561855
Position 23586: 0.00031132476576763954
Position 5802: 0.00023448120573883258
Position 412: 0.00023173289468984493
Position 2204: 0.00019706542474681466
Position 6310: 0.00019503858274016892
Position 4571: 0.00017153461338613647
Position 2551: 0.0001470734800682786
Position 1780: 0.00013131488427065884
Position 458: 0.00011298800469242624
Position 1042: 0.00010800196105920178
Position 382: 0.00010035702259354096
Position 1951: 9.365631033695793e-05
Position 3953: 9.308239232858306e-05
Position 174: 8.971012769191518e-05
Position 3298: 8.051634425379566e-05
Position 162: 7.648015571751577e-05
Position 2096: 6.89573410996229e-05
Position 13627: 6.824693668950594e-05
Position 2268: 5.871502849374091e-05
Position 13669: 5.0098400104674246e-05
Position 1710: 4.113422125355088e-05
Position 2331: 3.9887154758022647e-05
Position 221: 3.618259120557603e-05
Position 2847: 2.666275397665414e-05
Position 3048: 1.7150395479015652e-05
Position 2735: 1.3905173890144168e-05
Position 2923: 1.2643265594925794e-05
Position 1607: 1.1978935494792938e-05
Position 1441: 1.0335651563968959e-05
Position 1620: 9.532358341371138e-06
Position 2406: 8.224668397165775e-06
Position 1713: 7.54422795507949e-06
Position 668: 6.061869593089941e-06
Position 1948: 5.355640332207292e-06
Position 1178: 4.612642539386478e-06
Position 1815: 4.50825387170563e-06
Position 784: 4.199735528675185e-06
Position 1216: 2.533564961136374e-06
Position 2350: 2.4624326923305596e-06
Position 1446: 2.2690798717391103e-06
Position 1268: 2.241676098881282e-06
Position 3428: 2.127859267055956e-06
Position 2380: 2.088649768727947e-06
Position 4374: 1.6236816619986964e-06
Position 1659: 1.551844652642205e-06
Position 486: 1.525331108770562e-06
Position 468: 1.2838298299244719e-06
Position 787: 1.2444243425039902e-06
Position 3273: 1.1874448960745083e-06
Position 352: 1.1402989465709857e-06
Position 18947: 1.0877058000295388e-06
Position 851: 9.874307524102835e-07
Position 569: 9.62621254609112e-07
Position 1485: 9.089673225760225e-07
Position 2224: 6.030662062404262e-07
Position 1482: 6.024171783009522e-07
Position 3916: 5.689657684973253e-07
Position 1676: 2.8668603202042116e-07
Position 1537: 2.742994780090026e-07
Position 1318: 2.7291618355524726e-07
Position 1157: 2.535842511689831e-07
Position 826: 2.5168069559723623e-07
Position 387: 4.560161543175735e-08
Position 15197: 4.53645362771789e-08
Position 15330: 3.5176296139974125e-08
Position 495: 4.317052617685866e-09
Position 528: 3.893738321610501e-09
Position 630: 2.4795467782424198e-09
Position 614: 2.189769484546794e-09
Position 483: 2.15561827684581e-09
Position 258: 1.441629959475411e-09
Position 602: 1.3756687909219942e-09
Position 596: 1.1573647586742232e-09
Position 835: 1.1455932342460753e-09
Position 13332: 7.570759756233256e-10
Position 12765: 7.495385450114927e-10
Position 13056: 6.16033964400025e-10
Position 620: 5.485361633777881e-10
Position 525: 4.847729976780098e-10
Position 394: 3.4222951409347584e-10
Position 389: 1.3084330435749831e-10
Position 9756: 5.705024962211853e-11
Position 503: 3.727214836885695e-11
Position 135: 2.9104947688683243e-11
Position 90: 2.8962554449039965e-11
Position 354: 1.8583390543493197e-11
Position 7186: 1.2891628547725694e-11
Position 6634: 7.811887210201816e-12
Position 7802: 3.804738274523235e-12
Position 735: 2.908904655530391e-12
Position 6684: 2.76431789610378e-12
Position 8074: 1.8055666034400321e-12
Position 8046: 1.3461754886020245e-12
Position 7087: 1.0216135708180517e-12
Position 6913: 2.768910155466143e-13
Position 3862: 2.052309439820873e-13
Position 5566: 1.8810927655340407e-13
Position 5737: 9.217006750643996e-14
Position 5990: 7.940646864937918e-14
Position 4619: 3.8366854480309855e-14
Position 3802: 3.542317468655027e-14
Position 4989: 2.6217651654288566e-14
Position 4055: 1.2508428243056545e-14
Position 500: 1.141631080085951e-14
Position 111: 8.845824956619716e-15
Position 116: 3.4277532564628806e-15
Position 2602: 1.7105540278075499e-15
Position 99: 1.103835341051417e-17
