Gene = Ugt301D1
Position 2068: 0.0003474702907815979
Position 2219: 0.0003295270509662854
Position 2415: 0.0003019040299213424
Position 2716: 0.0002814505434899129
Position 3147: 0.00023643048367321266
Position 3231: 0.00023373902274876352
Position 2200: 0.0002219245944391211
Position 531: 0.00022137042402174762
Position 972: 0.0002044666222730582
Position 2545: 0.0001743873853588399
Position 3908: 0.00016608552752410494
Position 1410: 0.00016154871363064264
Position 1396: 0.00015678204297783462
Position 612: 0.0001553424711471657
Position 3165: 0.0001529096189924923
Position 2594: 0.00014102642223149707
Position 1405: 0.0001292021658103667
Position 597: 0.00012415716632220472
Position 2257: 0.00011527172209467324
Position 374: 0.0001117469899806209
Position 2080: 0.00010563866570167637
Position 3015: 0.00010141070836409724
Position 2557: 7.967883288966378e-05
Position 3246: 7.509105174807152e-05
Position 765: 7.367660747849546e-05
Position 388: 7.09826167214975e-05
Position 3276: 6.497391268674376e-05
Position 3396: 6.379432483649e-05
Position 806: 6.0991565303619277e-05
Position 3459: 6.022596208395561e-05
Position 176: 5.928904406950063e-05
Position 425: 5.593361174729381e-05
Position 475: 4.687533913005013e-05
Position 90: 4.540878527369054e-05
Position 146: 3.537424756258495e-05
Position 602: 3.374631700263542e-05
Position 2580: 2.533350061597641e-05
Position 989: 2.5183642098203223e-05
Position 3105: 2.3917574302315283e-05
Position 498: 2.3114915600407018e-05
Position 3018: 1.8534126473895517e-05
Position 3486: 1.4628726542232065e-05
Position 655: 1.3234747947304315e-05
Position 2467: 1.1596406153998856e-05
Position 183: 1.0343562772713217e-05
Position 203: 9.73264982083248e-06
Position 3630: 7.724351153254658e-06
Position 2578: 6.961221836855128e-06
Position 432: 5.118085935705141e-06
Position 2969: 3.5820917109536424e-06
Position 490: 3.288785559164192e-06
Position 2798: 3.1202512045374204e-06
Position 1511: 3.0331063407776876e-06
Position 406: 8.821977097656852e-07
Position 982: 6.718817935682329e-07
Position 503: 5.086256082729231e-07
Position 163: 4.434196114611962e-07
Position 127: 2.1855020966886205e-07
Position 188: 1.9459789247697606e-08
Position 439: 3.80571608842058e-10
Position 441: 8.598038026758363e-11
Position 121: 7.910553321012423e-12
