Gene = rhea
Position 16621: 0.005799267907124908
Position 442: 0.005657942005761394
Position 27123: 0.0055225988779061125
Position 17013: 0.005467575206183951
Position 18473: 0.00532328990312032
Position 24964: 0.005317868137805331
Position 24319: 0.005290558175459035
Position 2547: 0.0052634264564218065
Position 1691: 0.005068180035499741
Position 12695: 0.004876805887302732
Position 12094: 0.004640743716388473
Position 1906: 0.0045466996688329165
Position 28444: 0.004176674749039069
Position 27146: 0.004165245777860743
Position 27796: 0.0041355304662114385
Position 16844: 0.004123767586782374
Position 30: 0.004114278588574467
Position 639: 0.003924414351229912
Position 20020: 0.0038967335347925534
Position 28855: 0.003732301145776602
Position 15322: 0.003506695585606829
Position 397: 0.0028504233594607606
Position 12346: 0.0028496301668196984
Position 1583: 0.002692029625619426
Position 25673: 0.002549739635730721
Position 9554: 0.002529510223069157
Position 24968: 0.0024988465203047805
Position 24423: 0.0024323307085296593
Position 450: 0.0024187083361483456
Position 16943: 0.002366343058704687
Position 26489: 0.0023321209069823265
Position 28838: 0.0022948518415725353
Position 27311: 0.002222645213458335
Position 16577: 0.002176964401792426
Position 18638: 0.0020315766812649574
Position 26377: 0.00180805192369323
Position 9892: 0.0016585193125984734
Position 11469: 0.0015674889243911196
Position 1695: 0.0015502869012829557
Position 18055: 0.001548541676822148
Position 16823: 0.0015283190090046384
Position 765: 0.00145787152872097
Position 7293: 0.0014497515161832515
Position 26950: 0.0014181544058066943
Position 7049: 0.0014146078855474214
Position 5948: 0.0013941913560960772
Position 79: 0.0013877826481081155
Position 12091: 0.0013865205207130805
Position 9313: 0.0013724530496317083
Position 3556: 0.0013608821391807404
Position 26818: 0.0013436399426499587
Position 5952: 0.001306830921750108
Position 28812: 0.0012926871572065783
Position 28913: 0.0012665443657449368
Position 7276: 0.0012462149855909984
Position 266: 0.0012245551360969018
Position 17818: 0.001213311107093391
Position 24245: 0.0011342088102455606
Position 2522: 0.0011316536565757391
Position 18433: 0.0011138981108099598
Position 222: 0.0011095816532120158
Position 7447: 0.0011029908250526094
Position 647: 0.0010849855139242197
Position 18607: 0.0010012119991759903
Position 18928: 0.0009406553970656338
Position 9365: 0.0009263711695703741
Position 1297: 0.0009178580213516435
Position 17478: 0.0009167157202644823
Position 25763: 0.0009068048339444756
Position 12159: 0.0008401842248955868
Position 883: 0.0008113979529936941
Position 12191: 0.0007977480406473067
Position 3609: 0.0007977385733276924
Position 18018: 0.000735840228979889
Position 5367: 0.0007227833804201503
Position 12193: 0.0007187124422289601
Position 28827: 0.0006276585366299855
Position 2541: 0.000625306180982982
Position 26181: 0.0006224271052147901
Position 23918: 0.0006040436586674145
Position 6971: 0.0005885474436257364
Position 6819: 0.000581099187889945
Position 24128: 0.0005789901472279094
Position 7053: 0.0005667542811205208
Position 5321: 0.0005576509669798575
Position 27272: 0.0005269469318339457
Position 27718: 0.0005251471117375998
Position 28791: 0.000512815304903425
Position 28410: 0.00048570022608361005
Position 1705: 0.00048087679536582033
Position 17890: 0.0004644773458367527
Position 7511: 0.0004536500500519507
Position 26277: 0.00045045207782726856
Position 25006: 0.00044189246681776645
Position 17340: 0.0004267299926294213
Position 24183: 0.00040495718919457624
Position 27187: 0.0003978861977377155
Position 24551: 0.00033365101004912616
Position 26980: 0.0002978891081215767
Position 26400: 0.00028856798175141567
Position 26217: 0.00027615032318871485
Position 16859: 0.0002755122699122985
Position 27570: 0.00026100747990798656
Position 26665: 0.00024943799285388144
Position 18040: 0.00024799260008815944
Position 18897: 0.00023107481469354668
Position 27708: 0.00022543333950293478
Position 19409: 0.00022289320398756178
Position 28106: 0.00022214190092568006
Position 26709: 0.0002187477433093884
Position 18270: 0.0001755018542000031
Position 18042: 0.0001627182471435801
Position 11015: 0.00016117105741921608
Position 11596: 0.00015223521818132915
Position 11449: 0.0001484887136709908
Position 26431: 0.00014135348679298725
Position 27688: 0.0001388380804139252
Position 16591: 0.00013594390164946497
Position 17351: 0.0001292943920953349
Position 27242: 0.00012874008626090203
Position 18460: 0.00012128466490613403
Position 26841: 0.00011674895042971724
Position 28399: 0.0001148107878264268
Position 26857: 0.0001131525765531939
Position 235: 0.00011249607726817267
Position 17089: 0.00011095282919342233
Position 21067: 0.00010912135147576296
Position 19412: 0.00010610138753010555
Position 27195: 0.00010541316079932155
Position 16990: 0.00010355124397215357
Position 27799: 0.00010293465246764879
Position 24410: 0.00010005934629014608
Position 28772: 9.778923520435363e-05
Position 11152: 9.63642679823348e-05
Position 19120: 9.068931486047886e-05
Position 18399: 8.45380027295188e-05
Position 12078: 8.025721739418704e-05
Position 24165: 7.721554979703106e-05
Position 26972: 7.419794635706667e-05
Position 25256: 7.206673494270947e-05
Position 11110: 6.952069852079134e-05
Position 19330: 6.087349458216727e-05
Position 27156: 6.005347618690649e-05
Position 17638: 5.5532634807746845e-05
Position 20773: 5.215630212155738e-05
Position 11257: 5.097025058342359e-05
Position 957: 5.081387938663732e-05
Position 1186: 5.0746901815887786e-05
Position 17158: 4.5101176228505036e-05
Position 624: 3.9229613549469063e-05
Position 19802: 3.777434472659595e-05
Position 18288: 3.7607863041836124e-05
Position 253: 3.7518219913462246e-05
Position 29142: 3.706482937394778e-05
Position 11809: 3.6690339532409935e-05
Position 18887: 3.5883910369547394e-05
Position 18192: 3.549044480835847e-05
Position 1004: 3.103930859359289e-05
Position 586: 3.096244917979256e-05
Position 1325: 3.0848862058108e-05
Position 641: 3.0373929945008205e-05
Position 17643: 2.9990729417974032e-05
Position 6510: 2.9879184075335977e-05
Position 582: 2.967530738035067e-05
Position 17695: 2.960406382764609e-05
Position 324: 2.811708211751556e-05
Position 20276: 2.7885814592152932e-05
Position 26887: 2.7656307923177005e-05
Position 21344: 2.6948720669180047e-05
Position 17761: 2.5540667014572027e-05
Position 23827: 2.4481086721850456e-05
Position 906: 2.426076485789665e-05
Position 20211: 2.349627433603974e-05
Position 360: 2.319000138724549e-05
Position 27431: 2.309186372800552e-05
Position 16523: 2.278797073336514e-05
Position 19549: 2.243398213084e-05
Position 1161: 2.1840546422997115e-05
Position 36: 2.1565990318254753e-05
Position 4162: 2.1554184025763345e-05
Position 18010: 2.1446451606824745e-05
Position 17746: 2.0418180358342295e-05
Position 1775: 2.026481017953188e-05
Position 17052: 1.9712710433400436e-05
Position 20990: 1.9392343082414312e-05
Position 388: 1.8150426336980013e-05
Position 687: 1.7686330747932145e-05
Position 356: 1.7488611178665395e-05
Position 1400: 1.7447739495012464e-05
Position 11568: 1.7371201538089044e-05
Position 2331: 1.682728012544054e-05
Position 19303: 1.654421978678952e-05
Position 11624: 1.6018428027872777e-05
Position 3892: 1.5861198769540486e-05
Position 1192: 1.4789419511593743e-05
Position 454: 1.4775921188429156e-05
Position 1149: 1.472957041481551e-05
Position 18884: 1.4725954641721248e-05
Position 1101: 1.4067255614054523e-05
Position 22021: 1.3585714795867271e-05
Position 26118: 1.3337762380633898e-05
Position 2336: 1.2474550859989616e-05
Position 19753: 1.2264296530454959e-05
Position 760: 1.2133829552373758e-05
Position 26350: 1.2012403544906776e-05
Position 26812: 1.1898456006933027e-05
Position 26325: 1.1760773017750345e-05
Position 26827: 1.109683761050601e-05
Position 4: 1.0652535066075433e-05
Position 18590: 1.0199105849865385e-05
Position 494: 9.79258672453497e-06
Position 26302: 9.416883215866965e-06
Position 18203: 9.26014885879115e-06
Position 960: 9.215699520524231e-06
Position 27407: 8.600375059830865e-06
Position 27497: 8.282243365453611e-06
Position 27184: 8.223622586020324e-06
Position 944: 8.10847086990013e-06
Position 1110: 8.10743043191871e-06
Position 1218: 8.077638793423225e-06
Position 28282: 7.675254490218894e-06
Position 1068: 7.541442284444467e-06
Position 26057: 7.463804164474114e-06
Position 24206: 7.344161785434036e-06
Position 19178: 7.12174095714954e-06
Position 24293: 7.037254670744596e-06
Position 28413: 7.003699491361502e-06
Position 312: 6.628373366753842e-06
Position 162: 6.303889928932356e-06
Position 2359: 5.809453610415957e-06
Position 28347: 5.45936612066432e-06
Position 26765: 5.350997754660504e-06
Position 18304: 5.318603624064124e-06
Position 26088: 5.3050389312670186e-06
Position 17096: 5.15429710550824e-06
Position 839: 4.744612394584454e-06
Position 28367: 4.73442649982381e-06
Position 997: 4.616148325898362e-06
Position 26671: 4.5065346799046304e-06
Position 471: 4.349387623863518e-06
Position 26205: 4.213898930015585e-06
Position 17560: 4.117833530355228e-06
Position 477: 4.103273319382282e-06
Position 17611: 4.065961231287718e-06
Position 23530: 4.015791351075412e-06
Position 28032: 3.6729356967580796e-06
Position 1117: 3.6660238717668566e-06
Position 11873: 3.4417541266632455e-06
Position 93: 3.18853258349749e-06
Position 934: 3.1245192529951594e-06
Position 2348: 3.085317630505309e-06
Position 16892: 3.0683013478743957e-06
Position 18316: 3.067804380204862e-06
Position 18585: 2.9531633670423696e-06
Position 17680: 2.807081998738617e-06
Position 18414: 2.7605414351530908e-06
Position 271: 2.728601258780586e-06
Position 280: 2.614025105051397e-06
Position 24281: 2.5313392804449896e-06
Position 176: 2.2333684097991978e-06
Position 27961: 2.20953018467003e-06
Position 26729: 2.2009938316568393e-06
Position 19854: 2.0348872480513477e-06
Position 350: 1.9932055170550925e-06
Position 26700: 1.7670280199633277e-06
Position 19706: 1.7223489010820748e-06
Position 18249: 1.5810604680297984e-06
Position 18053: 1.4627490629720115e-06
Position 24674: 1.4022133461496894e-06
Position 728: 1.3685790063861263e-06
Position 16821: 1.1143809835966394e-06
Position 26655: 1.0361232477771668e-06
Position 24070: 1.0118185987325604e-06
Position 1056: 9.718963175479984e-07
Position 17522: 9.060391934438158e-07
Position 24014: 8.847064353038072e-07
Position 1713: 8.828061776234343e-07
Position 296: 8.293109664471753e-07
Position 23875: 7.541699140169413e-07
Position 26635: 7.496557977283346e-07
Position 18255: 6.481847521602935e-07
Position 17113: 5.036958123511514e-07
Position 26411: 4.784957884019967e-07
Position 83: 4.7061647563184485e-07
Position 18176: 4.631371124649619e-07
Position 16831: 4.2410345600047824e-07
Position 24615: 4.199713911550365e-07
Position 24654: 4.06301098867223e-07
Position 117: 3.98296974059296e-07
Position 19457: 3.96790294456283e-07
Position 18022: 3.9511611024629884e-07
Position 395: 3.693209382250547e-07
Position 24117: 3.6799793209101054e-07
Position 19002: 3.58795235691229e-07
Position 18241: 3.5387038729405146e-07
Position 17553: 2.766925686473265e-07
Position 103: 1.783228086048441e-07
Position 24101: 1.6564932269617803e-07
Position 337: 1.4943148808502822e-07
Position 238: 1.4783103150352888e-07
Position 81: 1.3405575979461076e-07
Position 27355: 1.338068427392971e-07
Position 18274: 1.1253072988549121e-07
Position 18145: 1.0489550960502284e-07
Position 129: 8.839473887830313e-08
Position 24248: 7.983204855035297e-08
Position 24104: 7.315230326942389e-08
Position 299: 5.434193939729976e-08
Position 1016: 5.2122687801072826e-08
Position 17203: 3.8827631738281176e-08
Position 17213: 3.5334210633417595e-08
Position 19036: 3.338839286468554e-08
Position 19059: 3.0954036880035547e-08
Position 19118: 2.6879623151315983e-08
Position 26428: 2.040701734858164e-08
Position 26476: 1.573664587265133e-08
Position 17106: 1.4917179689844273e-08
Position 17281: 1.4726385905010451e-08
Position 17418: 6.749551539436253e-09
Position 17320: 5.828433335987606e-09
Position 1051: 5.265064518263832e-09
Position 17917: 4.463346638688107e-09
Position 17102: 3.790181193613093e-09
Position 26641: 3.5098534939241732e-09
Position 26241: 3.4616516334343757e-09
Position 28616: 2.842123418982288e-09
Position 23467: 2.566635513484632e-09
Position 28705: 2.5665828688245195e-09
Position 18059: 1.5372006469258983e-09
Position 17496: 5.152772005875418e-10
Position 17531: 4.855107761234749e-10
Position 19728: 3.273679707290412e-10
Position 19861: 2.915261651239497e-10
Position 17489: 2.6057505577437267e-10
Position 19241: 1.498856944917524e-11
Position 17402: 3.6233079214820073e-13
Position 18758: 1.5980867862826405e-13
Position 18741: 5.1724106821699574e-14
Position 23955: 2.5701140412596534e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 18098: 0.9998307437625851
Position 17394: 0.998812448754439
Position 23809: 0.9948506243187379
Position 17143: 0.9945136875832711
Position 16685: 0.9917132818482775
Position 16357: 0.9876707933929184
Position 28529: 0.985920029032656
Position 10729: 0.9758846001601807
Position 18544: 0.9138901667842302
Position 18977: 0.9080452881977714
Position 17531: 0.8998559899221674
Position 27896: 0.8637062580420203
Position 27016: 0.8599402370214609
Position 19155: 0.8446286167561139
Position 23338: 0.808699099463459
Position 26144: 0.7585085675729584
Position 25966: 0.7257133422933899
Position 18769: 0.2558066996753126
Position 26166: 0.23691728860508393
Position 25367: 0.19610860298272917
Position 23142: 0.14856235403777843
Position 24073: 0.12449863228601976
Position 11988: 0.1224594968950189
Position 28920: 0.12153844890990534
Position 28169: 0.11396317262197776
Position 11334: 0.09861607113542586
Position 28701: 0.09268223798655448
Position 10467: 0.07464369611726165
Position 18741: 0.05633986240078694
Position 25748: 0.05519731311189725
Position 27448: 0.051361813537723615
Position 11019: 0.050790659247059736
Position 11840: 0.03928753745766528
Position 513: 0.03640680808771337
Position 28176: 0.03490055891870121
Position 22863: 0.033318735329427605
Position 1530: 0.03024000971822784
Position 28277: 0.02945138107600296
Position 28150: 0.02739401759741188
Position 18345: 0.02723837363604198
Position 17553: 0.02440139820462767
Position 18398: 0.023317883088102884
Position 11273: 0.02227115322787713
Position 28893: 0.020668692688838343
Position 6701: 0.020575169843804347
Position 12257: 0.019151488837165925
Position 22835: 0.018433910427627882
Position 26729: 0.016622272626501296
Position 16885: 0.01657119045235696
Position 27928: 0.016404993167775928
Position 18425: 0.01613511074509268
Position 19022: 0.016077386176038155
Position 11414: 0.015824717670116097
Position 9194: 0.01406021072945419
Position 25999: 0.013992559628946927
Position 27859: 0.013877667474219212
Position 296: 0.013673286225953539
Position 28251: 0.01351272946537599
Position 28969: 0.013435154788376332
Position 25332: 0.012179451724074287
Position 24117: 0.012153007889615779
Position 25307: 0.011981059697945709
Position 4487: 0.011854834665339029
Position 16909: 0.010931907674646033
Position 24801: 0.010321709152984845
Position 6854: 0.010020193768440721
Position 17538: 0.00863146290932049
Position 29253: 0.008386806700783336
Position 12227: 0.008371496561004
Position 28927: 0.008364496144850204
Position 117: 0.007399517852216448
Position 12204: 0.007045140526669676
Position 11076: 0.006913567817328139
Position 16387: 0.006755538174610064
Position 26449: 0.006455204124439785
Position 18576: 0.006430972246045495
Position 17895: 0.006378506400621331
Position 27724: 0.006290216061100393
Position 12230: 0.005782050546004431
Position 27910: 0.005601774374701586
Position 16720: 0.005506198330138984
Position 18907: 0.005447456860520056
Position 26818: 0.0054234270940189495
Position 23874: 0.005089171608700288
Position 11031: 0.004690676224803073
Position 25821: 0.004417961943980827
Position 18983: 0.0043702741496380515
Position 13175: 0.003997954584459081
Position 26857: 0.003979773726245081
Position 27237: 0.003968721256498196
Position 29002: 0.003838451382517748
Position 18997: 0.0037276475167128805
Position 25595: 0.0036434582250012477
Position 18300: 0.003604526208062838
Position 11381: 0.0035716013869341425
Position 17011: 0.003489530280583106
Position 26972: 0.003443476471003532
Position 18708: 0.0032769593675432713
Position 17571: 0.0030471715682399937
Position 16873: 0.0029057829760240662
Position 14746: 0.0028018570227688945
Position 17638: 0.0027688340336730942
Position 24168: 0.0026609745360229573
Position 13244: 0.0025234768274410664
Position 28192: 0.002415068393394148
Position 24293: 0.0024093114801974273
Position 2462: 0.0023807997099166175
Position 10601: 0.002377823600167425
Position 26562: 0.002289792943372927
Position 21882: 0.002172129557894729
Position 15570: 0.0021376620188765447
Position 10153: 0.001998909973769881
Position 11034: 0.0019285101222120363
Position 17955: 0.0019234270120911349
Position 11504: 0.0018892350828005988
Position 12310: 0.0018426383831552267
Position 16689: 0.0018196890064799142
Position 15201: 0.0017950302654457025
Position 17958: 0.0016824789358730852
Position 5844: 0.0016316806091733584
Position 11739: 0.001626023300281965
Position 18585: 0.0015918484291171106
Position 17607: 0.0015824712618865587
Position 27422: 0.0015727345170014912
Position 18880: 0.0015370425384916815
Position 29092: 0.0015020316202617161
Position 17818: 0.0014865866595524682
Position 17700: 0.001480826744410211
Position 1314: 0.0014590017114293028
Position 494: 0.0014589194384950729
Position 25864: 0.0014567879407068464
Position 519: 0.0014093659470968585
Position 11672: 0.0013671239683436098
Position 25845: 0.001363757837500525
Position 129: 0.0013186852264546942
Position 3301: 0.0013122786005268967
Position 4350: 0.001277882946819513
Position 24095: 0.0012380037352719387
Position 29257: 0.0011854177098747907
Position 2459: 0.0010832293059704757
Position 4031: 0.0010619136303684198
Position 11534: 0.0010487842572940278
Position 17961: 0.0010482256308041158
Position 12826: 0.0010285385157740208
Position 24126: 0.0010067337500013725
Position 11285: 0.000994771678376804
Position 27968: 0.0009507401389539483
Position 7759: 0.0009490014913110839
Position 28282: 0.000914678195440119
Position 26762: 0.0008889197362155196
Position 25827: 0.0008041150895920062
Position 12969: 0.000792721775861988
Position 26917: 0.0007648530077330534
Position 26180: 0.0007601618112762095
Position 16053: 0.0007464503426748775
Position 18571: 0.000722923292970803
Position 20118: 0.000679479911166634
Position 11240: 0.000673281957582575
Position 28203: 0.0006623737431436538
Position 19230: 0.0006511524020935489
Position 20064: 0.0006267653693934583
Position 249: 0.0006055994129987819
Position 10168: 0.0005966088495327475
Position 15741: 0.0005813996820405693
Position 23979: 0.0005759844003965682
Position 27391: 0.0005661853995166217
Position 21114: 0.0005538079085375491
Position 19457: 0.0005380122822361659
Position 8142: 0.0005349757955453304
Position 27302: 0.0005183228055318246
Position 3435: 0.0005142257288750371
Position 26866: 0.0005001908420323789
Position 26286: 0.0004938270752606188
Position 27407: 0.00047070309729177744
Position 4313: 0.00047013906191255907
Position 3450: 0.0004593000509536907
Position 17238: 0.0004388672423126813
Position 574: 0.0004323400733630435
Position 29271: 0.00042892025853483195
Position 27940: 0.00042774519540495897
Position 24206: 0.0004027604545551719
Position 11817: 0.00039457339178908555
Position 4407: 0.0003870582075578311
Position 1827: 0.00037728001587220965
Position 19470: 0.0003700017000964929
Position 17755: 0.00036910355203389366
Position 19448: 0.0003609312109790668
Position 28536: 0.00034542583509670404
Position 24183: 0.00034413196992184874
Position 18884: 0.00033529588001973443
Position 18288: 0.0003345300039836101
Position 4380: 0.00033449877779226866
Position 18606: 0.0003207390752711958
Position 136: 0.0003037969398536428
Position 17583: 0.0002957751137842463
Position 93: 0.00029351587627466855
Position 4364: 0.00028590650404707637
Position 24754: 0.0002768380144964932
Position 27040: 0.0002744671617826039
Position 12033: 0.0002695636132233819
Position 18316: 0.00025698750893641355
Position 18404: 0.00025029299917989317
Position 11133: 0.00024860726904500966
Position 11206: 0.0002485986405694391
Position 28713: 0.00024799752593872797
Position 28577: 0.0002457300452313944
Position 27061: 0.00024308115615212354
Position 17703: 0.0002376603983756198
Position 24302: 0.00021671678267095318
Position 11476: 0.00021205612686301246
Position 13013: 0.00021081782594384042
Position 18372: 0.00020412464081116064
Position 1122: 0.00019774845034256319
Position 29235: 0.00019757724277778154
Position 12995: 0.00019489825572695168
Position 19055: 0.00018445958936255102
Position 25408: 0.0001836493411248508
Position 27601: 0.0001813767974642669
Position 27349: 0.00017566978613350905
Position 172: 0.00015793459245837756
Position 26008: 0.00014584965653503275
Position 27734: 0.00014527137133567224
Position 25767: 0.00014516854811215903
Position 28812: 0.0001384186984766068
Position 4266: 0.0001360534900922312
Position 17418: 0.00012490837772364375
Position 18564: 0.00012372493360830847
Position 17181: 0.00012159825049155256
Position 29140: 0.00012105489632019799
Position 24717: 0.0001187559174508505
Position 27553: 0.00011716472027247225
Position 12483: 0.00011429643450531746
Position 3425: 0.00011350285543668098
Position 24643: 0.00010905130692913977
Position 19556: 0.00010678385607119661
Position 18100: 0.00010595644826368674
Position 1780: 0.00010480748866309235
Position 25405: 0.00010309320309389137
Position 28574: 0.00010059245927167627
Position 26518: 9.711528361628056e-05
Position 1383: 9.430591093390211e-05
Position 25525: 9.365483242135293e-05
Position 17652: 9.327421325476847e-05
Position 19387: 9.001166199610967e-05
Position 16783: 8.959364122357075e-05
Position 17773: 8.634616946837797e-05
Position 28803: 7.99841491743283e-05
Position 2428: 7.98351316059248e-05
Position 11483: 7.727017528846039e-05
Position 24245: 7.69964741731277e-05
Position 16726: 6.928377486771493e-05
Position 18439: 6.712572447128417e-05
Position 27373: 6.682122890250687e-05
Position 1176: 6.575911487907335e-05
Position 1275: 6.524924649578549e-05
Position 1125: 6.170774927610382e-05
Position 26428: 5.2563079781525236e-05
Position 25411: 5.08628741387993e-05
Position 19303: 4.979398595663789e-05
Position 24764: 4.879670459895943e-05
Position 676: 4.691770123940401e-05
Position 25304: 4.480435043630166e-05
Position 17017: 4.411905096021221e-05
Position 17706: 4.191119107979012e-05
Position 26489: 4.180283300818995e-05
Position 28719: 3.753976150984553e-05
Position 17724: 3.542103807374903e-05
Position 25387: 3.501386302544047e-05
Position 18624: 3.225785217646376e-05
Position 24975: 2.9956345247226633e-05
Position 6407: 2.9879184075335998e-05
Position 26268: 2.9644343952733743e-05
Position 26391: 2.8129989578419704e-05
Position 24361: 2.3248510045222706e-05
Position 24603: 2.191450394180343e-05
Position 24826: 2.0992815709469004e-05
Position 28833: 2.0081656574437004e-05
Position 26579: 1.8702301597426464e-05
Position 9746: 1.85909493869678e-05
Position 9779: 1.8561180387100382e-05
Position 23832: 1.8174853561455145e-05
Position 24508: 1.6378444224074336e-05
Position 17989: 1.5212461340114881e-05
Position 28626: 1.5115414068010902e-05
Position 24188: 1.3924289950288193e-05
Position 18406: 1.2254868987233942e-05
Position 27856: 9.940332565475907e-06
Position 18660: 7.86598963489097e-06
Position 19016: 7.440020033682069e-06
Position 24327: 6.568233160684629e-06
Position 17287: 6.179708550350244e-06
Position 17970: 6.079443269681806e-06
Position 17913: 5.4544019485279824e-06
Position 17188: 4.527782634847222e-06
Position 24649: 4.282480870829215e-06
Position 753: 4.032364794750306e-06
Position 17746: 3.819762264990567e-06
Position 26237: 3.676056344912142e-06
Position 26552: 3.5980406890018874e-06
Position 17598: 3.4794463751025823e-06
Position 24311: 2.980279179090549e-06
Position 17291: 2.872142089243196e-06
Position 17071: 2.7964740269321037e-06
Position 792: 2.7557010416912937e-06
Position 3399: 2.458428521534836e-06
Position 613: 2.3693678308401403e-06
Position 187: 2.224540077891707e-06
Position 56: 2.172811695271224e-06
Position 2792: 2.061652557606554e-06
Position 28580: 2.0244747726253977e-06
Position 699: 1.937633789526873e-06
Position 20601: 1.84231038889564e-06
Position 395: 1.6246764203842994e-06
Position 27070: 1.5027380013274002e-06
Position 18135: 1.4144191958417737e-06
Position 17788: 1.3923626925063787e-06
Position 17910: 1.2841043327583812e-06
Position 4051: 1.2736156184232923e-06
Position 17102: 1.0925377034519846e-06
Position 17472: 1.075610701550736e-06
Position 388: 1.0118658207148123e-06
Position 18987: 1.0057594121104134e-06
Position 2831: 9.689062340512596e-07
Position 17922: 9.599318379327852e-07
Position 27121: 9.597555629390367e-07
Position 17096: 8.551972453789299e-07
Position 17402: 7.825138224752713e-07
Position 23940: 7.541699140169413e-07
Position 579: 7.429679579383172e-07
Position 544: 7.379894709107511e-07
Position 17329: 7.027922396847136e-07
Position 28554: 6.947058639677145e-07
Position 769: 6.708196223857157e-07
Position 26387: 6.574404601003572e-07
Position 906: 5.85550931630476e-07
Position 696: 5.493421975532129e-07
Position 839: 4.97842398838338e-07
Position 176: 4.871578002719335e-07
Position 26648: 4.566232363784432e-07
Position 19139: 3.3215859368383676e-07
Position 20466: 2.917543123577665e-07
Position 19080: 2.801141708587215e-07
Position 17453: 2.7012526858810454e-07
Position 67: 2.16831061466578e-07
Position 17363: 1.2895171519378968e-07
Position 18166: 8.41372314800021e-08
Position 26923: 6.716274312187765e-08
Position 19168: 6.429594513467864e-08
Position 27145: 5.5805052971172e-08
Position 18675: 5.571127375431091e-08
Position 17447: 4.698767417143701e-08
Position 409: 4.19793668455643e-08
Position 17459: 3.763272920771522e-08
Position 1149: 3.355044295198881e-08
Position 7253: 3.223253965237621e-08
Position 1280: 3.1725449744322164e-08
Position 19216: 2.4693914576051674e-08
Position 206: 1.6231208079312597e-08
Position 19312: 1.5442828594621175e-08
Position 19338: 1.3934167507569935e-08
Position 26822: 1.29908598422982e-08
Position 19474: 1.106410224855063e-08
Position 181: 8.715485692894907e-09
Position 17335: 5.404927346152775e-09
Position 19118: 4.5925381185182414e-09
Position 422: 4.100221611730516e-09
Position 19178: 3.385173239710459e-09
Position 19241: 1.608917112890203e-09
Position 271: 6.395577593958607e-11
Position 466: 2.6226716936144504e-12
