Gene = SmydA-3
Position 4092: 4.5322210414223586e-06
Position 736: 3.230231933958132e-06
Position 3944: 2.205968339177494e-06
Position 622: 2.1576245829199865e-06
Position 3594: 2.113130825204465e-06
Position 3344: 1.5592938123536052e-06
Position 931: 1.3218408744682854e-06
Position 4335: 1.1602847212342782e-06
Position 4364: 7.766976716057278e-07
Position 3255: 5.975348385642883e-07
Position 3162: 2.7117460240948477e-07
Position 3106: 2.459386935113861e-07
Position 3431: 2.4314714457783107e-07
Position 4395: 2.2454766222927466e-07
Position 3327: 1.9240335607819917e-07
Position 3926: 1.6484803670324141e-09
Position 4076: 1.2353937132688982e-09
Position 3995: 9.981492957169236e-10
Position 3549: 5.454791156060135e-10
Position 4186: 5.100205582456948e-10
Position 4170: 4.013985248176677e-10
Position 4032: 7.47021429664281e-11
Position 4004: 4.1787259208995305e-11
Position 3791: 6.9757610271770606e-12
Position 3723: 1.7036700275887913e-12
Position 3705: 5.57577637251324e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2968: 0.9995513031422522
Position 3411: 0.9977350039444924
Position 3692: 0.925852593626967
Position 1099: 0.6223596875753973
Position 2221: 0.06346309431199955
Position 1889: 0.033813797060307196
Position 282: 0.01851634079023221
Position 950: 0.015694356256301646
Position 1604: 0.009799581833450349
Position 2021: 0.009616246756721798
Position 3705: 0.009021679518994642
Position 3884: 0.007212262201000824
Position 714: 0.0070390326757150574
Position 3738: 0.006292209397641442
Position 1908: 0.005331114770991561
Position 1958: 0.0049751501691712935
Position 557: 0.004013111656348292
Position 1115: 0.0038519892329695682
Position 767: 0.003320529767300218
Position 1607: 0.0032972331805144906
Position 761: 0.0031778521233410254
Position 2188: 0.0026637879922463722
Position 908: 0.00218219587869564
Position 656: 0.0016032814299918442
Position 891: 0.0015359740678613934
Position 1693: 0.0013939381901378774
Position 628: 0.00132547170617457
Position 3383: 0.0011584957648900782
Position 448: 0.0009436597248017625
Position 1686: 0.0008255392815035425
Position 929: 0.0008096982547578757
Position 1551: 0.0007514291511387279
Position 2033: 0.0007237782080201585
Position 231: 0.0005367473585947281
Position 4154: 0.000509099573087541
Position 1211: 0.0005018735040107662
Position 1189: 0.00040570544975794006
Position 4342: 0.00038609456086894907
Position 4443: 0.00038586732293336107
Position 3133: 0.00038546830087701225
Position 508: 0.0003742278651512764
Position 1669: 0.00036065364720785464
Position 2273: 0.00033042782480878816
Position 2563: 0.00032636080981547367
Position 1666: 0.00029751324701525055
Position 637: 0.0002772719249989301
Position 2165: 0.00027015997521569125
Position 3465: 0.00024037262750564506
Position 3660: 0.0002349417478996243
Position 977: 0.00019224607051647976
Position 1072: 0.00018672134680323196
Position 2040: 0.0001855422627567763
Position 4237: 0.00017957048538091644
Position 3585: 0.00016177641416543727
Position 1249: 0.00015994346580339483
Position 4103: 0.00014942306459652427
Position 1657: 0.00012960751539924835
Position 1567: 0.00012433957555701365
Position 4313: 0.0001158596994812593
Position 3349: 0.00011045967240638705
Position 418: 0.0001082044267199835
Position 3781: 0.00010606035795879014
Position 2906: 9.862566464814507e-05
Position 622: 7.774511664507891e-05
Position 871: 6.853981109554164e-05
Position 3931: 6.526659423497546e-05
Position 3140: 6.052801161974573e-05
Position 2970: 5.517883268772593e-05
Position 3152: 5.158845678354869e-05
Position 3976: 4.8578076557158604e-05
Position 1523: 4.5141374021496256e-05
Position 3496: 4.263919150670933e-05
Position 1352: 3.5935740870157155e-05
Position 421: 2.917457677278916e-05
Position 3850: 2.7091259336098554e-05
Position 4328: 2.625977470865663e-05
Position 3812: 2.482329798476784e-05
Position 3442: 1.9676814792058486e-05
Position 2046: 1.919625494506322e-05
Position 114: 1.824983955411381e-05
Position 3451: 1.7908858407264147e-05
Position 3095: 1.675984605324585e-05
Position 3271: 1.6230514138314586e-05
Position 4418: 1.4837719752320504e-05
Position 4165: 1.3898411453281856e-05
Position 350: 1.1388113060002626e-05
Position 455: 1.1209791874655201e-05
Position 4249: 1.1101828694138748e-05
Position 4092: 1.0952759445996297e-05
Position 4060: 1.0666353960163142e-05
Position 1711: 1.0352524902425097e-05
Position 3193: 9.853126165659724e-06
Position 2987: 9.357829373587711e-06
Position 1627: 7.917367642519295e-06
Position 2984: 7.905101559389496e-06
Position 3926: 5.6771304798322585e-06
Position 3797: 5.633093992329502e-06
Position 3913: 4.312137862381422e-06
Position 3970: 3.7764648155381684e-06
Position 664: 3.5568572382453383e-06
Position 3901: 2.927145317928705e-06
Position 3517: 2.925647263293873e-06
Position 1158: 2.542975789018393e-06
Position 3341: 2.5230103358165217e-06
Position 1020: 2.5045932995721103e-06
Position 2889: 2.3559318825757994e-06
Position 588: 2.2227100377348877e-06
Position 3502: 2.0398887571623016e-06
Position 3671: 2.008268385715023e-06
Position 1824: 1.2706256495877137e-06
Position 4111: 1.25664513753848e-06
Position 1214: 1.1282609021614088e-06
Position 3651: 7.395252338055903e-07
Position 3286: 6.868534908462148e-07
Position 66: 5.741432241805192e-07
Position 1343: 5.55084214654088e-07
Position 3505: 5.076391277935757e-07
Position 3514: 3.769198882243499e-07
Position 2744: 2.91816676899842e-07
Position 3498: 2.701237853153769e-07
Position 149: 2.396896425361522e-07
Position 3592: 1.9969791295038213e-07
Position 3631: 1.8063600340684185e-07
Position 1007: 1.6835633797985415e-07
Position 3627: 1.156074714419538e-07
Position 2246: 1.0609151617040344e-07
Position 3601: 9.130528920878486e-08
Position 2147: 8.230574082674538e-08
Position 3327: 6.892900195806067e-08
Position 3523: 6.716181673174387e-08
Position 3335: 3.7866590686913134e-08
Position 3620: 3.641816775245781e-08
Position 604: 2.802083636132309e-08
Position 124: 2.342280767014845e-08
Position 639: 2.0899067039871736e-08
Position 304: 2.250858288495259e-09
Position 3664: 1.4967843232236197e-09
Position 153: 1.411416186682405e-10
Position 126: 6.920530492103796e-11
