Gene = ValRS-m
Position 2395: 0.009571452798618839
Position 1287: 0.009369328375765944
Position 2859: 0.009151589033137245
Position 965: 0.007632474404274684
Position 2333: 0.0066583004895271625
Position 2799: 0.005604169167601945
Position 624: 0.005257788223521964
Position 2961: 0.0052373570928388935
Position 2757: 0.004584334725707603
Position 2411: 0.0041631673367345
Position 2906: 0.003912421439120947
Position 1075: 0.0039033948738518734
Position 1335: 0.003828000803088999
Position 2654: 0.003665646149964353
Position 2699: 0.002819771307102533
Position 1131: 0.002616187350690346
Position 2594: 0.0025506167365618314
Position 1491: 0.002209748274056188
Position 1498: 0.0015378707981497158
Position 3055: 0.0015367961412553668
Position 2606: 0.0013757764147012865
Position 3174: 0.0012711223494151758
Position 937: 0.0012303204151140916
Position 1425: 0.0011923328512406487
Position 331: 0.0011822996449388336
Position 2286: 0.0011757769444846456
Position 1590: 0.0011741484511568377
Position 1404: 0.0010282713531000291
Position 1027: 0.0010249393514522988
Position 2366: 0.0009568495749547098
Position 507: 0.0009117462060582832
Position 2222: 0.0009095101948723541
Position 165: 0.0008363319808031251
Position 3444: 0.0007422295866906731
Position 711: 0.0006979956451594363
Position 3038: 0.0005693314820552725
Position 3129: 0.0005587962088366446
Position 1509: 0.0005319226386902075
Position 817: 0.000447792590716924
Position 1137: 0.0004274602395760888
Position 1449: 0.0004246466174529821
Position 2176: 0.0003883747582921724
Position 168: 0.00035379195697541287
Position 670: 0.00032828083118161043
Position 1084: 0.00032474872586287244
Position 2986: 0.00027995054950125765
Position 1197: 0.0002794240585093495
Position 525: 0.0002604587760800646
Position 2401: 0.0002564569392369497
Position 77: 0.0002515075612168485
Position 591: 0.00023993556018693093
Position 1926: 0.0001971389736126242
Position 2865: 0.00019006974619119907
Position 820: 0.000181963435681624
Position 1459: 0.00017179873952271734
Position 1739: 0.00014982671049213717
Position 534: 0.00012944459009948332
Position 1254: 0.00010978492757484723
Position 2132: 9.73637398373177e-05
Position 1200: 9.337910711722899e-05
Position 796: 8.2069350105232e-05
Position 774: 7.494707182136565e-05
Position 334: 7.244404971884074e-05
Position 3491: 6.851874952703658e-05
Position 2317: 6.665214748105333e-05
Position 2122: 6.52547155125139e-05
Position 1638: 6.436551076456264e-05
Position 225: 6.318126803935295e-05
Position 1704: 5.862679489120447e-05
Position 1668: 5.824144041116071e-05
Position 546: 5.586607719949505e-05
Position 2882: 5.3372542654072166e-05
Position 1595: 5.070815744995517e-05
Position 3156: 4.928447164193984e-05
Position 2342: 4.4239188947603556e-05
Position 2516: 4.22235985332736e-05
Position 3319: 4.177022419579832e-05
Position 2371: 3.688331460397481e-05
Position 2170: 2.876125048541915e-05
Position 2967: 2.758399330466228e-05
Position 1054: 2.7483874448339782e-05
Position 3341: 2.7467352882557468e-05
Position 952: 2.4627372484340274e-05
Position 3153: 2.0559384292626066e-05
Position 899: 1.913663518985989e-05
Position 1353: 1.6257544226826267e-05
Position 3358: 1.113023438340955e-05
Position 568: 9.49846151083319e-06
Position 2712: 9.452403360663247e-06
Position 3388: 8.950946611450647e-06
Position 1029: 8.67658498182763e-06
Position 2778: 8.646025715541431e-06
Position 3428: 8.6045010594752e-06
Position 102: 8.57166535216299e-06
Position 2519: 7.556538208149849e-06
Position 1272: 6.666092924047577e-06
Position 1216: 4.344896831478285e-06
Position 2272: 4.320347014715311e-06
Position 3452: 4.2656289615912915e-06
Position 3393: 3.2821096680667066e-06
Position 180: 3.2598425817903765e-06
Position 601: 1.8087350881191572e-06
Position 1329: 1.5254162489914486e-06
Position 352: 1.3485654170639265e-06
Position 1056: 1.1551920793319176e-06
Position 777: 9.060119378318371e-07
Position 3327: 7.315250945178723e-07
Position 831: 6.697094026525519e-07
Position 1384: 5.379037772428293e-07
Position 199: 4.514545577228592e-07
Position 204: 3.2255365834823824e-07
Position 187: 2.2744257711901314e-07
Position 684: 1.378101624285284e-07
Position 751: 8.80139295571149e-08
Position 562: 5.182663645683488e-08
Position 891: 4.069239449632441e-08
Position 281: 1.9481476150031674e-08
Position 1113: 1.4715097011177122e-08
Position 269: 1.164174993894955e-08
Position 402: 5.3464274089885285e-09
Position 409: 1.885657160616229e-09
Position 693: 9.16389976132142e-10
Position 251: 2.047916731254516e-10
Position 416: 1.699616810810582e-10
Position 236: 1.6887178856063979e-10
Position 387: 1.0146406371060864e-10
Position 372: 9.001986640387475e-11
Position 413: 6.797150862810462e-11
Position 342: 2.0999064800109083e-11
Position 378: 1.1891089905430767e-13
Position 423: 8.784590403429781e-14
Position 318: 8.917728708479361e-16
