Gene = Sf3b1
Position 324: 4.4517631494572936e-05
Position 1775: 3.145035140364709e-05
Position 1459: 3.0053162365457256e-05
Position 1375: 2.756735492784984e-05
Position 1219: 2.6221070790628773e-05
Position 296: 1.9780327411237886e-05
Position 530: 1.9073433221765873e-05
Position 608: 1.6198946435012328e-05
Position 293: 1.4222565001984645e-05
Position 367: 1.275977182763662e-05
Position 860: 1.2397900286163664e-05
Position 542: 1.2108239047405331e-05
Position 577: 1.1055625846859942e-05
Position 287: 1.0210007873649522e-05
Position 1826: 8.596160034670071e-06
Position 2736: 8.101415111432484e-06
Position 1865: 7.078695362516662e-06
Position 779: 5.94661880747541e-06
Position 908: 5.511884080296477e-06
Position 551: 5.485158533299401e-06
Position 1057: 4.779755889522914e-06
Position 2723: 4.7260748085536364e-06
Position 277: 4.709516245260114e-06
Position 98: 4.511685900112386e-06
Position 395: 3.7578653286804233e-06
Position 1997: 3.66908793841285e-06
Position 651: 3.176224418347227e-06
Position 1848: 3.1043620625949006e-06
Position 2675: 2.1453223129951172e-06
Position 797: 2.10713452331523e-06
Position 602: 1.9984700525010846e-06
Position 290: 1.737127701503919e-06
Position 349: 1.5075372544767641e-06
Position 892: 1.3385839468824078e-06
Position 1716: 1.1714952179290586e-06
Position 311: 1.1334967105241223e-06
Position 1910: 8.512179050877166e-07
Position 647: 8.343083121294106e-07
Position 782: 8.323319084019123e-07
Position 2373: 8.031283741051427e-07
Position 467: 6.302054985139002e-07
Position 2478: 6.173162333796604e-07
Position 878: 6.015829410485081e-07
Position 2052: 5.219459238919318e-07
Position 2774: 4.107122498311868e-07
Position 1734: 2.4964058892871834e-07
Position 401: 2.2612181791257635e-07
Position 1679: 2.2012505901236048e-07
Position 1874: 2.1624298268351678e-07
Position 1877: 2.1614673762992669e-07
Position 868: 1.9228365526920594e-07
Position 1258: 1.7468060630888496e-07
Position 548: 1.2488445120557152e-07
Position 1579: 1.1494248137697737e-07
Position 925: 1.1010294358268801e-07
Position 1805: 8.213710549402913e-08
Position 1245: 7.792750337744401e-08
Position 1945: 6.73415336721289e-08
Position 461: 5.8849985844950926e-08
Position 449: 5.5758302596264084e-08
Position 613: 5.5407634139777574e-08
Position 453: 4.264708170980828e-08
Position 1530: 3.868100803684549e-08
Position 1949: 3.597419640602982e-08
Position 722: 3.262719386616968e-08
Position 2459: 2.723706294272132e-08
Position 2176: 2.2081858752154666e-08
Position 1455: 2.0879310508819998e-08
Position 1590: 1.9945843874254298e-08
Position 1131: 1.3956950584709875e-08
Position 1745: 1.2833368653687294e-08
Position 948: 1.2391975526243069e-08
Position 1559: 1.1907778727438071e-08
Position 1883: 9.392963546002082e-09
Position 2057: 4.409438447636792e-09
Position 1037: 2.0584288036039935e-10
Position 1241: 1.5404460673421058e-11
Position 1068: 6.518388347190339e-12
Position 354: 2.9302095621066478e-12
Position 302: 1.3381500124022315e-13
Position 413: 2.7741654705775932e-15
