Gene = Claspin
Position 589: 5.3385990797310984e-06
Position 653: 5.023261252190423e-06
Position 334: 4.569114037127772e-06
Position 4882: 4.166994907303912e-06
Position 4108: 4.06103248289253e-06
Position 1193: 3.83277821694956e-06
Position 1961: 3.699359144358106e-06
Position 2212: 3.1966085356793778e-06
Position 223: 2.6797730925542856e-06
Position 2490: 2.5544902186195743e-06
Position 561: 2.435766519628972e-06
Position 4981: 2.066667214089823e-06
Position 328: 2.0565750666097764e-06
Position 4918: 2.0128038559079445e-06
Position 508: 1.8764354374159396e-06
Position 1880: 1.383710240462185e-06
Position 2166: 1.2791577406936482e-06
Position 4887: 1.0539345696565366e-06
Position 4787: 9.761280178393846e-07
Position 1758: 8.685053430904675e-07
Position 1809: 8.336854161063007e-07
Position 1647: 8.020828211519212e-07
Position 1806: 7.030639880752823e-07
Position 2058: 4.797298596526348e-07
Position 2154: 3.29263991275813e-07
Position 4294: 1.932965755228082e-07
Position 2077: 1.7946322434908643e-07
Position 2055: 1.414199199451416e-07
Position 4156: 1.0661502864458797e-07
Position 2771: 4.306247408196148e-08
Position 2890: 2.5734745062487917e-08
Position 2749: 1.896638864785923e-08
Position 285: 1.8528918252501333e-08
Position 526: 1.6046241595826984e-08
Position 433: 1.4858776079299338e-08
Position 640: 8.31797435318808e-09
Position 283: 8.161789603524007e-09
Position 156: 7.760289498602178e-09
Position 661: 4.469246125875312e-09
Position 571: 3.958738953791681e-09
Position 646: 3.755940701551835e-09
Position 2040: 3.5989480591205084e-09
Position 442: 2.4194947356692487e-09
Position 197: 2.38950885494019e-09
Position 266: 2.342277008890032e-09
Position 2118: 2.147815303720458e-09
Position 363: 1.8563886190062642e-09
Position 375: 1.6959205784149825e-09
Position 568: 1.6142791494709445e-09
Position 580: 1.3187363474310663e-09
Position 382: 7.738560579425534e-10
Position 598: 6.628566989478821e-10
Position 311: 6.464957927357737e-10
Position 242: 4.929036438469296e-10
Position 403: 4.686161813895299e-10
Position 250: 1.538224328988892e-10
Position 547: 1.311999090419804e-10
Position 385: 5.7606790161283977e-11
Position 199: 3.236189167440849e-11
Position 448: 1.290262119350146e-11
Position 317: 9.220277908778936e-12
Position 592: 9.19113138216256e-12
Position 247: 1.4626539971961323e-12
Position 238: 1.0758268401845738e-14
Position 445: 5.304628810738248e-15
Position 389: 3.432614762666261e-15
