Gene = spir
Position 30053: 0.009725316159954655
Position 4418: 0.009685305966292008
Position 19719: 0.00919823439318676
Position 19917: 0.009049702653099548
Position 2878: 0.008831802151929883
Position 2599: 0.00878752190269093
Position 29213: 0.008486144008701828
Position 27421: 0.008349679799869473
Position 23653: 0.008234468210706091
Position 25016: 0.007994216875535778
Position 24228: 0.007771906514871512
Position 19002: 0.007293914939670039
Position 35030: 0.007150186920376482
Position 28601: 0.007141299210310889
Position 24206: 0.007044666894855502
Position 28479: 0.006849939976781388
Position 225: 0.006838904038791077
Position 21972: 0.006300640742358632
Position 2364: 0.006225902016969259
Position 24805: 0.00580836542223429
Position 29549: 0.005478802797727911
Position 23761: 0.005407139859413592
Position 20529: 0.0052193877927433656
Position 9661: 0.005076969392501348
Position 26195: 0.004996408827507262
Position 26153: 0.004819362303654437
Position 23556: 0.004802170230530085
Position 6276: 0.004798109206782699
Position 34633: 0.004771934179420906
Position 391: 0.004696122159489897
Position 24978: 0.0046402478524175
Position 32: 0.004456561087202388
Position 28453: 0.004433279471080032
Position 12787: 0.004337839533928779
Position 25577: 0.004078914829081156
Position 33436: 0.003941082343295296
Position 23720: 0.0038925281500914433
Position 25478: 0.0038141005859600326
Position 20619: 0.0036683213856187487
Position 9655: 0.003439898281382136
Position 36502: 0.0033434872193482917
Position 20555: 0.00296961821226063
Position 9734: 0.0028946631811836497
Position 14666: 0.002879977333244823
Position 13516: 0.0028761635786033043
Position 29032: 0.0028739859084926365
Position 5521: 0.002858821595085925
Position 25988: 0.0028337236779085173
Position 29117: 0.002742612600377206
Position 2425: 0.0027122276745943272
Position 24611: 0.0026807924684467935
Position 6063: 0.002584846590624483
Position 20239: 0.0025152790519854655
Position 19295: 0.0025093328401175007
Position 30178: 0.0024859517954150855
Position 16452: 0.002442640954699869
Position 31375: 0.0023871818930003828
Position 36508: 0.0023407406015010937
Position 65: 0.002241029539081929
Position 20225: 0.0021973301544005908
Position 5654: 0.0021000427178547326
Position 29344: 0.002016661805417605
Position 11625: 0.0019297310054419757
Position 5265: 0.0018367664568406381
Position 26048: 0.001794413167746316
Position 9637: 0.0017820194873382376
Position 24928: 0.0017150974772357883
Position 2943: 0.0016320168588675472
Position 3307: 0.0015817729301469308
Position 28622: 0.001580726269317115
Position 34802: 0.0015487338768255456
Position 36487: 0.0014933709277475385
Position 24624: 0.001460680478876244
Position 23847: 0.0014498142704470237
Position 3366: 0.0014048163863590603
Position 20577: 0.0014025499735187837
Position 28204: 0.0013890208205386354
Position 24664: 0.0013488291764591224
Position 21091: 0.0013425947109935428
Position 19810: 0.0013413230004548462
Position 36008: 0.0013292698056391512
Position 2184: 0.001319172162720754
Position 35822: 0.0012881211193718448
Position 16831: 0.0012505216389351753
Position 12988: 0.001194946741277815
Position 24498: 0.0010603464593439765
Position 2915: 0.0010441942063509541
Position 22984: 0.0010313999898343904
Position 23814: 0.0010223986112598907
Position 2816: 0.001014753699399661
Position 36: 0.0010123927793535342
Position 23104: 0.0010045459514132812
Position 19312: 0.00098150199384125
Position 33708: 0.0009569092842421049
Position 2603: 0.0009482000727144859
Position 241: 0.0009471736087923433
Position 2380: 0.0008825147371765492
Position 23054: 0.000845404185885399
Position 26080: 0.0008329671732960843
Position 3024: 0.0008200674175520715
Position 28603: 0.0008057277391581224
Position 35037: 0.0007822334043875724
Position 377: 0.0007743889494801115
Position 24400: 0.0007544587664664844
Position 2649: 0.0006540345024531052
Position 11771: 0.00063796811432078
Position 16841: 0.0005467361589640507
Position 33454: 0.0005422481048793387
Position 28655: 0.0005234792119881823
Position 5078: 0.0005082824438604157
Position 26760: 0.0005074062542246183
Position 33807: 0.000479260960985522
Position 313: 0.0004748078336415598
Position 33720: 0.00046363862932468356
Position 15253: 0.00043867822429783493
Position 26988: 0.0004323932974428457
Position 24501: 0.0004318066797381971
Position 1776: 0.0004279176070866928
Position 34018: 0.0004155835682276624
Position 36493: 0.0003997061263152898
Position 23042: 0.0003937526869983304
Position 649: 0.00039293982678742365
Position 23301: 0.00039139676912315526
Position 399: 0.0003812998471634075
Position 27602: 0.0003789413085857323
Position 33018: 0.00036956362579358573
Position 34144: 0.0003540280891138918
Position 2782: 0.00034928552826930424
Position 23934: 0.00033958491730259985
Position 191: 0.00032074313696794145
Position 20582: 0.00030094105761744157
Position 2867: 0.0002966530210970989
Position 36645: 0.0002893638296693975
Position 788: 0.0002759055163824479
Position 36287: 0.00027287638691987474
Position 1982: 0.0002613769926139497
Position 32458: 0.00026033888825481805
Position 19292: 0.00025204285375539885
Position 33246: 0.00024836471954165016
Position 2575: 0.00024386386801267674
Position 36341: 0.00024085172120241692
Position 23114: 0.00019862317937093823
Position 28898: 0.0001942977336108562
Position 25955: 0.00019001448466475545
Position 3117: 0.00018235051216688455
Position 36888: 0.00017902325578603937
Position 32733: 0.00017887200441080877
Position 33317: 0.00017414295201342633
Position 29393: 0.00017277906573686665
Position 171: 0.00016579778814983763
Position 151: 0.0001609437749772436
Position 23155: 0.00015505292097480448
Position 4824: 0.00014095777602949933
Position 278: 0.0001371079490321739
Position 34815: 0.00013328170938389121
Position 2763: 0.0001301731047244906
Position 1314: 0.0001276093049095146
Position 2851: 0.00012675463290895251
Position 35280: 0.00012631177728393726
Position 33302: 0.0001225884404105184
Position 33326: 0.00012009078378501246
Position 1252: 0.00011948640698019161
Position 2485: 0.00011944994432981362
Position 25201: 0.00011879032596588652
Position 25704: 0.00011247384321410273
Position 33329: 0.00010810477701421226
Position 250: 0.00010647310175129884
Position 24200: 0.0001057849965587713
Position 3181: 0.00010555762549914391
Position 2669: 9.868596938415652e-05
Position 34611: 9.855005908930846e-05
Position 15511: 9.836752057044214e-05
Position 34495: 9.607936123017713e-05
Position 29333: 9.595405854068724e-05
Position 2707: 9.547918912394683e-05
Position 2182: 9.010982742026336e-05
Position 23131: 8.89232494736303e-05
Position 28533: 8.88544884088782e-05
Position 23032: 8.749396594604308e-05
Position 24108: 8.727627695650987e-05
Position 34543: 8.634505947401202e-05
Position 33501: 8.51144815903328e-05
Position 32867: 8.257931241307681e-05
Position 23917: 7.848162016314611e-05
Position 24076: 7.707795713172141e-05
Position 25190: 7.56680638526411e-05
Position 11085: 7.397493811603251e-05
Position 1887: 7.260207930714376e-05
Position 1856: 7.102028226273663e-05
Position 28161: 7.026206783070447e-05
Position 23790: 7.025433760932801e-05
Position 1580: 6.945510414554437e-05
Position 3430: 6.930725527026226e-05
Position 37018: 6.894744729357465e-05
Position 13229: 6.765806531852774e-05
Position 23117: 6.694536582226308e-05
Position 23838: 6.671336160479989e-05
Position 33123: 6.543590209335925e-05
Position 2106: 6.352214452977402e-05
Position 26062: 5.6757688723364254e-05
Position 32890: 5.609460335661352e-05
Position 23516: 5.477512568957529e-05
Position 34512: 5.307687789182353e-05
Position 382: 5.188372143815014e-05
Position 33639: 5.1554421423931404e-05
Position 349: 5.049192800980587e-05
Position 25711: 5.037511496424941e-05
Position 28673: 4.80816988610648e-05
Position 28497: 4.753815419064147e-05
Position 37024: 4.739354153720963e-05
Position 2292: 4.594847872216773e-05
Position 2637: 4.590325466947509e-05
Position 3268: 4.4805416967362665e-05
Position 34788: 4.3124321917291776e-05
Position 35002: 4.26359283854339e-05
Position 34456: 4.2081744785313384e-05
Position 684: 4.116124185005017e-05
Position 964: 4.052994087640646e-05
Position 35013: 3.89053278585108e-05
Position 23079: 3.77487416535032e-05
Position 24082: 3.66930647287906e-05
Position 34584: 3.599783285927058e-05
Position 29009: 3.5186875866025105e-05
Position 33853: 3.5134575212668044e-05
Position 1659: 3.351025456279249e-05
Position 4265: 3.223306781651843e-05
Position 375: 3.0225405429470333e-05
Position 25173: 2.7600923284818754e-05
Position 1051: 2.6383102002368304e-05
Position 287: 2.62265029991962e-05
Position 380: 2.6079913125536933e-05
Position 30473: 2.518456473282704e-05
Position 23885: 2.3839787326128104e-05
Position 2271: 2.1806675505491063e-05
Position 14240: 2.1403988474426543e-05
Position 34819: 2.1191663658768394e-05
Position 34440: 1.977249367326435e-05
Position 28683: 1.962163469217253e-05
Position 35311: 1.943018502573965e-05
Position 11079: 1.867578664685179e-05
Position 35044: 1.8286321676927754e-05
Position 23636: 1.82155252484165e-05
Position 343: 1.8015643856204893e-05
Position 2297: 1.6299882366397315e-05
Position 23952: 1.614280053888619e-05
Position 2845: 1.6078507071547366e-05
Position 32824: 1.4266678836743384e-05
Position 1610: 1.3743330576091653e-05
Position 2504: 1.3350516382881558e-05
Position 545: 1.3308604006930685e-05
Position 25690: 1.2494148750968661e-05
Position 13168: 1.189477462461201e-05
Position 34986: 1.1773650538242716e-05
Position 23536: 1.14721727224267e-05
Position 29628: 1.141834101927856e-05
Position 23189: 1.0493014696211342e-05
Position 35612: 9.827501816563337e-06
Position 1921: 9.682816260138735e-06
Position 35371: 9.611006205394588e-06
Position 24032: 8.242987579491697e-06
Position 23663: 8.19624398284922e-06
Position 304: 8.149360502587793e-06
Position 35250: 8.128885349188404e-06
Position 29059: 8.071202602917785e-06
Position 36019: 7.694146917568719e-06
Position 1808: 7.645241833796682e-06
Position 25347: 7.386593756392874e-06
Position 35989: 7.069018334531533e-06
Position 29397: 6.603731215871057e-06
Position 29199: 6.22059521830577e-06
Position 2156: 6.117556778217101e-06
Position 174: 6.04753850249323e-06
Position 1832: 5.929357998406338e-06
Position 297: 5.431084641091287e-06
Position 2040: 5.349180576936453e-06
Position 280: 5.1055818170691826e-06
Position 34919: 4.528713224917026e-06
Position 1679: 4.365068879452581e-06
Position 25948: 4.158816790836787e-06
Position 28237: 3.943435737715501e-06
Position 2591: 3.7926330470400566e-06
Position 11025: 3.587938562893648e-06
Position 34426: 3.56017728382738e-06
Position 35716: 3.393497737718329e-06
Position 2134: 3.3056753642089075e-06
Position 23892: 3.117612237673901e-06
Position 1935: 3.107006353676442e-06
Position 14653: 3.073097775842357e-06
Position 35264: 2.703606415048421e-06
Position 306: 2.689778029819557e-06
Position 35434: 2.4835894811298727e-06
Position 29205: 2.262714065110029e-06
Position 32911: 2.1466813553011337e-06
Position 868: 2.1270615621631636e-06
Position 35320: 1.963440010457659e-06
Position 34: 1.9344698000562464e-06
Position 28382: 1.8706657502291629e-06
Position 35253: 1.7450913718785252e-06
Position 35852: 1.6995836443026779e-06
Position 1689: 1.4541406426800372e-06
Position 1402: 1.4143851953211357e-06
Position 942: 1.39074246636366e-06
Position 23529: 1.383329291616958e-06
Position 970: 1.3831260885195333e-06
Position 169: 1.3722899253329235e-06
Position 11030: 1.345852638407544e-06
Position 34891: 1.2459996596538763e-06
Position 562: 1.1083662888606214e-06
Position 35378: 1.102382383613035e-06
Position 34767: 1.0516677873685717e-06
Position 28907: 8.364773438880632e-07
Position 35677: 8.23244177497329e-07
Position 35156: 7.672223207619955e-07
Position 29207: 7.016407377341105e-07
Position 25457: 5.878764477629066e-07
Position 35482: 5.796219932300465e-07
Position 1132: 5.680545777191351e-07
Position 23570: 5.303266612802438e-07
Position 35627: 3.992350803284666e-07
Position 35828: 3.842745502900238e-07
Position 34950: 3.7817154172249855e-07
Position 35873: 3.535998056506299e-07
Position 35586: 3.1160929280874827e-07
Position 35520: 2.9722362139958273e-07
Position 25407: 2.928405671949546e-07
Position 29001: 2.7395002848568423e-07
Position 25445: 2.7133479111090107e-07
Position 35696: 2.576826442948977e-07
Position 35690: 2.561319871429637e-07
Position 28958: 2.254001410483451e-07
Position 35241: 1.8043636500328603e-07
Position 35548: 1.8028063370312498e-07
Position 1183: 1.6662775154095955e-07
Position 34964: 1.50511449183143e-07
Position 34897: 1.448058591168951e-07
Position 23840: 1.316414130787511e-07
Position 32770: 1.2203482855914977e-07
Position 30050: 1.2118331656473094e-07
Position 1684: 1.1866091460472873e-07
Position 29027: 1.1306071551520768e-07
Position 34924: 8.869109938601992e-08
Position 35514: 8.51130373132322e-08
Position 25550: 8.302495587081798e-08
Position 34909: 7.74888144847199e-08
Position 35939: 7.541191793092133e-08
Position 1558: 6.479070672377928e-08
Position 36278: 5.259539408167471e-08
Position 1587: 5.243075135854698e-08
Position 1677: 5.2076298140638424e-08
Position 32766: 5.0589852195016046e-08
Position 32916: 4.572315683269357e-08
Position 35684: 4.403615268012058e-08
Position 34935: 3.195270932154279e-08
Position 23645: 3.14523109439991e-08
Position 34980: 3.1147694452713306e-08
Position 23688: 2.802559076849145e-08
Position 32703: 2.4633060188488272e-08
Position 23773: 2.4054667823538148e-08
Position 23560: 2.3556539015897034e-08
Position 34989: 2.3425241398669897e-08
Position 35693: 2.004815691358947e-08
Position 32665: 1.7053007883510662e-08
Position 34837: 1.6767458710067112e-08
Position 32643: 1.1587911505282393e-08
Position 35620: 1.1271012289943376e-08
Position 25389: 1.0911140026610643e-08
Position 32835: 8.062592320386209e-09
Position 32654: 5.711993740202556e-09
Position 24023: 5.055487265370697e-09
Position 1396: 4.612774017240065e-09
Position 32938: 4.220161512325065e-09
Position 32672: 3.880453127847218e-09
Position 36151: 3.1231658214027255e-09
Position 32903: 1.828720134911184e-09
Position 677: 1.4893020862766884e-09
Position 1277: 1.2296921685686383e-09
Position 1411: 9.800784784179485e-10
Position 530: 8.106807379494939e-10
Position 552: 7.439650025463576e-10
Position 1287: 2.9348432966488314e-10
Position 32921: 2.556061045810772e-10
Position 780: 1.0399128483386976e-10
Position 35830: 1.2384531117759204e-11
Position 35511: 3.8859803668716105e-12
Position 1473: 3.650264302655152e-12
Position 538: 9.39621156385509e-13
Position 35128: 6.147953622123728e-13
Position 34956: 5.578704836628859e-13
Position 35119: 2.2512593427614445e-14
Position 29985: 7.97286868907327e-15
Position 34736: 2.125546470405404e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 32523: 0.9999159042097464
Position 35088: 0.999734846760199
Position 22861: 0.9996921433805318
Position 34686: 0.9990272848489807
Position 35358: 0.9949833907262738
Position 35730: 0.9940011220011923
Position 32379: 0.9756995004387727
Position 10790: 0.9688340468761051
Position 34305: 0.9680527168603315
Position 28025: 0.9408189830976049
Position 23401: 0.9282342164509758
Position 28362: 0.8842100670614403
Position 25067: 0.8731495449858241
Position 28760: 0.7748443568417633
Position 23997: 0.637835024593264
Position 25247: 0.618761681184294
Position 9538: 0.33084224572460513
Position 3023: 0.3306419854818609
Position 23583: 0.3032311784135046
Position 18858: 0.2592098774641874
Position 18901: 0.22947105238547907
Position 25244: 0.21724437079814177
Position 33953: 0.2082447951273915
Position 25250: 0.16170783220053614
Position 26887: 0.15379680192688114
Position 27157: 0.135818571098693
Position 28712: 0.11784602719384647
Position 19073: 0.10583054360083441
Position 29030: 0.10514108383772199
Position 2256: 0.10406548994254003
Position 18739: 0.09592225383549549
Position 25402: 0.08649652009209025
Position 491: 0.08595458866857666
Position 36589: 0.08582240255711962
Position 18871: 0.07740685469589532
Position 23375: 0.06807217773035512
Position 33172: 0.06688486071211291
Position 23790: 0.06637933893997275
Position 18665: 0.06533456242166802
Position 28329: 0.06297323242118849
Position 33238: 0.06169672381034492
Position 10510: 0.05781233455873852
Position 10309: 0.05269708762539853
Position 23222: 0.04746974180550524
Position 23934: 0.044516303968632695
Position 23630: 0.034875102820569624
Position 32949: 0.03359175099098203
Position 31822: 0.03014243924352062
Position 31850: 0.029442346059320026
Position 29444: 0.027878656637050213
Position 23041: 0.02670591055316066
Position 24209: 0.026469908632060665
Position 36199: 0.025225388239651283
Position 31356: 0.02264024924387212
Position 20365: 0.02219639007640629
Position 36097: 0.02141797807917403
Position 30252: 0.02129491584754991
Position 31829: 0.020830538408189856
Position 29131: 0.02012075923872205
Position 26011: 0.020046548829699116
Position 28296: 0.01998337411087004
Position 28533: 0.01843079310726725
Position 24320: 0.01833472007292891
Position 2473: 0.016817953663230727
Position 20156: 0.016761467365524356
Position 25434: 0.01643372199205592
Position 24281: 0.01604330694481187
Position 28256: 0.01505179368302948
Position 18554: 0.014726656096138342
Position 24890: 0.013146994856482583
Position 27700: 0.012787796823807816
Position 24828: 0.012610318047838347
Position 36716: 0.012572420397164429
Position 2636: 0.012343576549242471
Position 29058: 0.012140248438717543
Position 34132: 0.011248047493176927
Position 23680: 0.010324310419385266
Position 12571: 0.009352513800045637
Position 3754: 0.009336646640763299
Position 1921: 0.009303488815935408
Position 27652: 0.008770860580732266
Position 26852: 0.008633591527183099
Position 1459: 0.008413098524949028
Position 28043: 0.008261475767450238
Position 1125: 0.007933938840801097
Position 24920: 0.00755821377593413
Position 3247: 0.00739184875419535
Position 30209: 0.007320690502392345
Position 28621: 0.007287753684725396
Position 169: 0.007251948803208471
Position 3165: 0.006323693999248038
Position 36444: 0.006265537631963283
Position 963: 0.006181055224764472
Position 23246: 0.006046405644915883
Position 33564: 0.005897417739374804
Position 24662: 0.0058731885140669085
Position 26118: 0.005866610263836641
Position 36291: 0.005769206758128242
Position 399: 0.005598853758504963
Position 2565: 0.005591839722471684
Position 24900: 0.005556062025227895
Position 16295: 0.0054252805200977776
Position 36151: 0.005300110866477397
Position 3085: 0.005291000335709702
Position 5148: 0.005199090964661971
Position 28366: 0.005192390986186403
Position 23189: 0.005102784572535173
Position 36252: 0.005051459968206112
Position 23883: 0.005019415538548816
Position 23032: 0.005007064022914222
Position 6121: 0.004798109206782684
Position 33435: 0.004679438758112956
Position 36858: 0.004617247271096656
Position 33763: 0.00461300956478655
Position 12654: 0.004533886340347675
Position 11145: 0.004453809464463514
Position 10803: 0.004364369171644943
Position 27279: 0.004299861703591199
Position 35772: 0.004229660546807494
Position 34325: 0.004026054476145659
Position 8905: 0.00392450073040573
Position 25075: 0.0038520897094761063
Position 189: 0.003752155660220212
Position 27671: 0.003738771413024056
Position 538: 0.0036820893736983734
Position 29089: 0.0036779087687539356
Position 23704: 0.0036624047936447478
Position 900: 0.0034624637961170883
Position 3757: 0.0033525501822760703
Position 552: 0.0032740482472442267
Position 11703: 0.003273214175285289
Position 31895: 0.003190461119658595
Position 30165: 0.003177796805357849
Position 24601: 0.00315912100328567
Position 26228: 0.00314006903175879
Position 4879: 0.003137402173080155
Position 24358: 0.003003721114196149
Position 23158: 0.0029786529191786594
Position 942: 0.0029083523940261796
Position 34166: 0.0028071809069854657
Position 29756: 0.0027816123925873725
Position 28240: 0.0027535198459049527
Position 1580: 0.0026885179862676154
Position 859: 0.0026779765062186762
Position 3365: 0.002659412347983202
Position 27282: 0.0026285950616244495
Position 9883: 0.002590569455492248
Position 36814: 0.00253304455519876
Position 23913: 0.002523904100314125
Position 430: 0.0024679760905587864
Position 9542: 0.0024378097545646325
Position 36405: 0.0023809044872042727
Position 28280: 0.0023805488208426128
Position 35366: 0.0023633712774315287
Position 34527: 0.002332260392402907
Position 9451: 0.002292645942278612
Position 921: 0.002235832764092303
Position 579: 0.002212386801731425
Position 25387: 0.0021981782076767723
Position 33582: 0.0021626950232448983
Position 11794: 0.0021607817056139376
Position 23407: 0.0021292598952225177
Position 25126: 0.002117285785574217
Position 36157: 0.001998903216987406
Position 32037: 0.00188508542120808
Position 27181: 0.0018759250380791055
Position 3490: 0.0018355194277028504
Position 34863: 0.0018084690427197473
Position 34587: 0.0017945351427173838
Position 37136: 0.0016872671349810876
Position 25925: 0.001683440761031364
Position 9077: 0.001673572347974116
Position 11706: 0.0016427322025765374
Position 186: 0.0016048316492457788
Position 3000: 0.0015741574630696725
Position 10943: 0.0015647901183277984
Position 32915: 0.0014751755349703456
Position 30177: 0.0014398352884277235
Position 26149: 0.001427495238442155
Position 28817: 0.0014187824762963751
Position 24683: 0.0013940365619002618
Position 27117: 0.0013320513738502924
Position 27228: 0.0013239149026021222
Position 23226: 0.0013024384458151259
Position 4328: 0.0012909082693044365
Position 27839: 0.0012873218989387647
Position 29964: 0.0012671486177589807
Position 23139: 0.0012441838627238284
Position 5854: 0.0012280019527280248
Position 615: 0.0012041323738474833
Position 3522: 0.001187453805571597
Position 25528: 0.0011224577395586514
Position 14395: 0.0011120382104351399
Position 26514: 0.0011051385222886872
Position 33729: 0.0010966428109894337
Position 30529: 0.0010766213613436857
Position 36218: 0.0010641257171854805
Position 18563: 0.0010291881286221833
Position 25114: 0.0010184388013937215
Position 29682: 0.0010051540299518499
Position 4083: 0.0009701048921261404
Position 32815: 0.0009691739236776167
Position 37069: 0.0009441325950141706
Position 19361: 0.0009378907848242292
Position 2657: 0.0009295612510010719
Position 14438: 0.0009158065541219878
Position 3143: 0.0008971847494907522
Position 13305: 0.0008942856877622499
Position 34605: 0.0008871310717714472
Position 33018: 0.0008666528266032558
Position 28343: 0.0008633921444258443
Position 36003: 0.0008510820110977563
Position 1470: 0.0008396272863047624
Position 2943: 0.0008336239878149579
Position 3861: 0.0008220700007159248
Position 36171: 0.0008170519614957377
Position 12872: 0.0008148734987958962
Position 9352: 0.000799730564339988
Position 28601: 0.0007771231087146561
Position 34376: 0.0007731958417217672
Position 27273: 0.0007725252792860996
Position 29946: 0.0007601261064267764
Position 1396: 0.0007405551298584027
Position 13406: 0.0007393557073233063
Position 3793: 0.0007373341759545578
Position 11570: 0.0007249288793004399
Position 33474: 0.0007245030948333854
Position 33097: 0.0007231334856708074
Position 17660: 0.0007222362344549022
Position 33983: 0.0006966902111519529
Position 36875: 0.0006884310440681778
Position 26620: 0.0006881357258499835
Position 14313: 0.0006671138659337778
Position 2736: 0.0006621094065242366
Position 12583: 0.0006373108236362315
Position 1646: 0.0005966010022174559
Position 12050: 0.0005797449325400187
Position 30505: 0.0005767487371990428
Position 26103: 0.0005707340277144501
Position 36645: 0.000561285019050144
Position 35397: 0.0005583577138650467
Position 12609: 0.0005441230764163914
Position 1749: 0.0005410158023221358
Position 3106: 0.0005387683416180753
Position 11481: 0.000533315719390191
Position 14833: 0.0005319103670636041
Position 32987: 0.0005297534860028219
Position 33791: 0.0005250673517445406
Position 3332: 0.0005208660179870664
Position 18290: 0.0005052662527009183
Position 1773: 0.0005042140507253552
Position 11531: 0.0005030757833647707
Position 11297: 0.000495164058391781
Position 1737: 0.00044827632970603277
Position 36965: 0.00044509767670325765
Position 1252: 0.0004442783578021324
Position 1797: 0.0004434626147034955
Position 316: 0.0004431781843795816
Position 1049: 0.0004381184743016854
Position 28306: 0.0004361070193308559
Position 36362: 0.00043607935929726227
Position 11785: 0.00043551503429191526
Position 23163: 0.00043153658711286803
Position 36737: 0.0004285910818438607
Position 36229: 0.00042617882214805334
Position 13240: 0.0004195179204408463
Position 36678: 0.00039939028992349397
Position 32983: 0.0003827967787847241
Position 35432: 0.0003777747811991562
Position 17609: 0.0003627869516676296
Position 23951: 0.00035868415284093653
Position 23047: 0.0003395970905311392
Position 33512: 0.0003282341876305154
Position 28267: 0.0003222605819468897
Position 13058: 0.0003204041106774661
Position 11597: 0.0003152458053274457
Position 9878: 0.00031456702491228596
Position 33051: 0.00030399075470102636
Position 1074: 0.00029620494282654063
Position 10069: 0.0002904801487531687
Position 804: 0.00026901661736679106
Position 11204: 0.00026394439928484304
Position 34620: 0.00026328894477237603
Position 33962: 0.00026090554210426314
Position 127: 0.00025886563916243283
Position 24850: 0.0002550387183860669
Position 1277: 0.0002540104265668955
Position 29264: 0.00024739437337595115
Position 31855: 0.00024721527318916667
Position 32903: 0.00024364583239707574
Position 36614: 0.0002310358848516355
Position 3238: 0.00022707471916828226
Position 3827: 0.0002228498445855674
Position 2826: 0.00021805668505985045
Position 23805: 0.00021772367799235677
Position 13744: 0.0002068145896297207
Position 30325: 0.0002066664187586775
Position 35461: 0.00020340204255725252
Position 31656: 0.00020015781585510056
Position 35791: 0.0001973953565066324
Position 35785: 0.00019561281940018595
Position 36296: 0.00019178632692657096
Position 496: 0.00018901306509542092
Position 37164: 0.0001838295265605332
Position 835: 0.00017778098016946867
Position 124: 0.00016647632576678224
Position 26374: 0.00016317795816382056
Position 13326: 0.00016257443213666024
Position 35405: 0.0001564900277854421
Position 28417: 0.00015176729469655706
Position 2835: 0.00013934586216288552
Position 2497: 0.0001361858740685081
Position 1650: 0.00013180184874867867
Position 2662: 0.00012549679506912076
Position 31004: 0.00012179595278691282
Position 13017: 0.00011667905649017536
Position 29784: 0.0001132484039435139
Position 11124: 0.00010600094291748624
Position 33517: 0.00010170821751561036
Position 569: 0.00010046814330453488
Position 11816: 9.561880481048404e-05
Position 36104: 9.220197200382527e-05
Position 35378: 9.133742747164167e-05
Position 5792: 9.097744207747293e-05
Position 24747: 9.078944987093657e-05
Position 34785: 8.869234882714117e-05
Position 1402: 8.508285306369223e-05
Position 29001: 8.411973599662087e-05
Position 648: 8.12188797262282e-05
Position 864: 8.071197034429064e-05
Position 23207: 7.920812239266477e-05
Position 34003: 7.788312300595129e-05
Position 788: 7.787463649478035e-05
Position 2378: 7.75988460385746e-05
Position 22408: 7.594834339351245e-05
Position 26546: 7.511807663317201e-05
Position 34726: 7.078138494957284e-05
Position 34170: 6.938157898899541e-05
