Gene = DCX-EMAP
Position 37121: 2.2271160612765503e-05
Position 37520: 2.0879767049791232e-05
Position 36725: 1.9360413834229262e-05
Position 37940: 1.9000534605206293e-05
Position 38287: 1.8694401349060046e-05
Position 36559: 1.7545257432903444e-05
Position 37646: 1.7225753798992886e-05
Position 38761: 1.471379657548445e-05
Position 36940: 1.2054314178459577e-05
Position 37962: 1.1017238038811293e-05
Position 674: 1.0484223489402506e-05
Position 36473: 1.0311856226051418e-05
Position 38362: 1.0141852410347113e-05
Position 36872: 9.843368876821506e-06
Position 38388: 9.108750407079697e-06
Position 36841: 8.882560267036138e-06
Position 37343: 8.372156089613786e-06
Position 38340: 8.315783066717014e-06
Position 36857: 7.11956917974981e-06
Position 37581: 6.606037781422754e-06
Position 36852: 6.605851767505323e-06
Position 38265: 6.13720055343679e-06
Position 38499: 5.855293447436043e-06
Position 867: 5.271772220606461e-06
Position 232: 4.679559257623289e-06
Position 39046: 4.548589572727551e-06
Position 38902: 4.388706171528899e-06
Position 37137: 4.234745124453798e-06
Position 37411: 3.3820170754532323e-06
Position 1527: 3.075081478123071e-06
Position 37597: 2.9601859553904073e-06
Position 763: 2.688392270076055e-06
Position 37985: 2.3672484834406792e-06
Position 35815: 2.1753061756260702e-06
Position 36602: 1.7476494766249832e-06
Position 38656: 1.5922004918586654e-06
Position 36874: 1.5486424884588228e-06
Position 39044: 1.5210410702199957e-06
Position 37935: 1.2791991514770167e-06
Position 36625: 1.2113578540026935e-06
Position 36434: 6.481959782880205e-07
Position 38905: 5.615503857325988e-07
Position 36975: 5.307146683702209e-07
Position 37555: 5.146217280251621e-07
Position 37775: 4.87533284317088e-07
Position 36606: 4.2656335312546836e-07
Position 36782: 3.2266098947524673e-07
Position 37895: 2.1097017655241974e-07
Position 37419: 1.9245064913681377e-07
Position 36395: 1.5992262045852505e-07
Position 37166: 8.71043874449131e-08
Position 37468: 7.699976802703121e-08
Position 36614: 6.59498354773751e-08
Position 36415: 3.4617493802672515e-08
Position 38158: 3.158169892089834e-08
Position 36785: 2.9007176304361437e-08
Position 36382: 2.6342857151124754e-08
Position 36865: 2.5288443217736367e-08
Position 36524: 2.089350060863888e-08
Position 1520: 1.9668191340079922e-08
Position 36964: 1.9171790448724833e-08
Position 815: 1.589781454739549e-08
Position 36583: 1.1446701920056232e-08
Position 36750: 7.969648676242043e-09
Position 36608: 4.41383037312073e-09
Position 37220: 2.9845121412632103e-09
Position 38022: 1.565713517961092e-09
Position 38035: 7.369556153523995e-10
Position 37915: 5.608247805297816e-10
Position 37531: 3.3352211184372685e-10
Position 37211: 7.876121826828665e-11
Position 36681: 2.413936821508935e-12
Position 38707: 6.280242028457495e-13
Position 36576: 8.798805764568987e-14
Position 37748: 4.0457865754126045e-14
Position 36729: 1.291565248936441e-14
Position 38256: 2.4616285271338577e-15
Position 38201: 1.7450338107130664e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 36551: 0.9968497934182884
Position 36711: 0.9964404982793054
Position 37701: 0.9944195774575221
Position 38219: 0.9879406182793127
Position 35602: 0.9739765561108233
Position 36318: 0.9721457289974209
Position 35205: 0.9718472391799979
Position 37194: 0.937062239319106
Position 27919: 0.488756090181114
Position 36051: 0.37939742701079
Position 36034: 0.13181325142584216
Position 37236: 0.057568554964167434
Position 38898: 0.05656817291582077
Position 36339: 0.023588743567722698
Position 27102: 0.021140780054857703
Position 27457: 0.016413482462099383
Position 37915: 0.012297811185037156
Position 38656: 0.008709475639335214
Position 38187: 0.005320099298704611
Position 35610: 0.004753383415883602
Position 37738: 0.00380439595261284
Position 38591: 0.003455487838461489
Position 38930: 0.0031518064067874866
Position 39057: 0.0031050971701084007
Position 37456: 0.0029532101468534343
Position 35565: 0.0028609567223996987
Position 37396: 0.00248764946159623
Position 36361: 0.0020111220243194394
Position 36720: 0.0017163447156781058
Position 36289: 0.0016756934280124504
Position 37159: 0.0016096969432720046
Position 7956: 0.0015330648937831664
Position 38691: 0.0011550552482494628
Position 37931: 0.0010311234221748872
Position 37910: 0.0010103339309532602
Position 38477: 0.0006621857291947033
Position 36270: 0.0005596384196902654
Position 37161: 0.00039333240194249164
Position 36524: 0.0003250893669929197
Position 36583: 0.0002961900273499414
Position 37784: 0.0002939372716961281
Position 37853: 0.0002873611521299735
Position 37308: 0.0001975653402400504
Position 38145: 0.00019520777168740346
Position 38909: 0.00018334217137283942
Position 38035: 0.0001782630331674376
Position 38499: 0.00015777208997500843
Position 38613: 0.0001571550231038317
Position 37323: 0.0001446670868526257
Position 36993: 0.00014133986089461944
Position 37363: 0.00012993712612962787
Position 36614: 0.00011526014906152
Position 36981: 0.00010594617781923334
Position 38653: 9.523605700817061e-05
Position 36562: 6.848912580723693e-05
Position 38148: 6.682284220097024e-05
Position 37716: 6.30837039832365e-05
Position 38005: 5.408427441705597e-05
Position 39092: 5.398862665949055e-05
Position 8135: 5.3838975458403784e-05
Position 7981: 4.85398499747383e-05
Position 37895: 4.7577934928519337e-05
Position 37940: 4.7011132163136556e-05
Position 38943: 4.6350639836831164e-05
Position 36723: 4.63255868118148e-05
Position 38939: 4.6154854635112787e-05
Position 36507: 4.441543347183568e-05
Position 38746: 4.070341762066052e-05
Position 36558: 3.928776537910615e-05
Position 7448: 3.615745652942619e-05
Position 37985: 3.56504523823757e-05
Position 38409: 3.218056666257477e-05
Position 38707: 2.6380243613756367e-05
Position 6861: 2.4552069937536033e-05
Position 7639: 2.3034342532181177e-05
Position 37781: 2.113911062894051e-05
Position 37519: 1.91626832612816e-05
Position 38262: 1.8870114363549325e-05
Position 7181: 1.7279385937855457e-05
Position 37083: 1.7130746226869705e-05
Position 6288: 1.6307701649551975e-05
Position 7506: 1.5933784098804807e-05
Position 38247: 1.561543750452422e-05
Position 37203: 1.4359146462191236e-05
Position 36872: 1.3509753979878019e-05
Position 37511: 1.2125740769534126e-05
Position 7228: 1.1413200632665076e-05
Position 8073: 1.0247780827844375e-05
Position 7831: 9.554698566463778e-06
Position 6312: 9.488356785856391e-06
Position 38415: 8.648878108544115e-06
Position 6765: 8.420303220304636e-06
Position 38671: 8.380450575447202e-06
Position 36365: 8.218438542790962e-06
Position 36849: 7.888296392962688e-06
Position 39073: 6.824552837024068e-06
Position 38335: 5.420157779304662e-06
Position 7387: 4.028582474732495e-06
Position 37555: 3.7912356687382553e-06
Position 36975: 3.706329773989444e-06
Position 6557: 3.392979770898291e-06
Position 6401: 3.1536503508977995e-06
Position 37434: 3.1095868097917324e-06
Position 37042: 2.938435260423836e-06
Position 7796: 2.235314046450972e-06
Position 8139: 2.1507089529862905e-06
Position 5760: 2.1180781490920893e-06
Position 7709: 2.025347996117828e-06
Position 7425: 1.9833206770038295e-06
Position 36388: 1.7297091822159466e-06
Position 37611: 1.7219795610904287e-06
Position 37808: 1.4403540665432266e-06
Position 38664: 1.3030626528735217e-06
Position 36813: 1.0295438401485982e-06
Position 36885: 9.716410212428676e-07
Position 37428: 9.293504671794235e-07
Position 37793: 8.435570568062604e-07
Position 37464: 7.460232851227129e-07
Position 37624: 6.690549311860036e-07
Position 36382: 3.578053165651968e-07
Position 37407: 3.081502102931304e-07
Position 37634: 2.565558531538878e-07
Position 37051: 1.5758423643797223e-07
Position 37617: 1.4526768505926848e-07
Position 37296: 1.0202222588181263e-07
Position 36424: 6.105559847586483e-08
Position 36679: 3.235169461590291e-08
Position 36828: 2.336068801555627e-08
Position 36666: 1.515077407970382e-08
Position 36593: 1.343421053023148e-08
Position 38373: 8.502232178200611e-09
Position 37216: 8.260520394096645e-09
Position 36676: 5.618196902788318e-09
Position 36642: 5.344567222552974e-09
Position 38256: 3.251898855513236e-09
Position 37095: 1.0685760774329673e-09
Position 37137: 1.501375049851853e-10
