Gene = Cpsf6
Position 4126: 3.729707042825593e-05
Position 327: 3.713069257458349e-05
Position 388: 3.3923474032851106e-05
Position 295: 3.2853529322848315e-05
Position 908: 3.0163868866283618e-05
Position 3891: 2.915264897987035e-05
Position 3751: 2.5530518447779612e-05
Position 3175: 2.465021599521153e-05
Position 3666: 2.4378710456492847e-05
Position 4481: 2.3689514103955892e-05
Position 191: 2.3269677779424382e-05
Position 4073: 2.3195507141466046e-05
Position 281: 2.183965744086788e-05
Position 3819: 1.8863075547782428e-05
Position 3713: 1.8487296927018354e-05
Position 1929: 1.764739735601034e-05
Position 3257: 1.7417761184765538e-05
Position 3196: 1.6702104817374222e-05
Position 3507: 1.5293418779700632e-05
Position 3733: 1.4080575180511214e-05
Position 587: 1.1598835237825734e-05
Position 4431: 9.284470904461592e-06
Position 4134: 8.565999465590414e-06
Position 3348: 8.402381286862067e-06
Position 750: 8.145649473053313e-06
Position 3739: 7.699175958682875e-06
Position 3810: 7.6277171016900675e-06
Position 3267: 7.597856054007884e-06
Position 499: 7.312194685945258e-06
Position 3802: 6.912304479056551e-06
Position 1628: 5.531821782917529e-06
Position 4845: 4.902040483531825e-06
Position 977: 4.6016563777666385e-06
Position 1735: 3.89559300691277e-06
Position 4623: 3.8676338293326136e-06
Position 68: 3.3681111229550787e-06
Position 4920: 3.2440346497062887e-06
Position 3160: 3.1737037510898583e-06
Position 1623: 3.039289732733152e-06
Position 3481: 3.0253283762992717e-06
Position 3203: 2.4833591490123436e-06
Position 3647: 2.361810302143284e-06
Position 1669: 2.253584111597206e-06
Position 3223: 2.203760882669439e-06
Position 4851: 2.1685982667863703e-06
Position 248: 2.115610471466357e-06
Position 514: 1.7410159106350124e-06
Position 471: 1.6156935603053386e-06
Position 3270: 1.3749448415605421e-06
Position 3242: 1.3724668229402558e-06
Position 1258: 1.3694873294377782e-06
Position 3116: 7.846691605338303e-07
Position 2987: 7.148424078758371e-07
Position 377: 5.404092977299019e-07
Position 452: 5.17726082528773e-07
Position 145: 4.1235631767944404e-07
Position 374: 3.902995707991568e-07
Position 3165: 2.5681577079132656e-07
Position 3143: 2.55528769446527e-07
Position 3612: 2.0609761887362786e-07
Position 532: 1.9584497194447339e-07
Position 1161: 1.8955327903676023e-07
Position 847: 1.5855894731502432e-07
Position 2936: 1.472255683763658e-07
Position 872: 1.429954863642003e-07
Position 2795: 7.737564264595248e-08
Position 799: 7.556491091931567e-08
Position 3: 4.420492289121606e-08
Position 3653: 2.4479612809721656e-08
Position 3660: 4.032775579517438e-09
Position 3749: 8.667726236000852e-10
Position 4458: 3.960214070239725e-10
Position 3564: 2.2076301286248742e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3428: 0.9905772150505571
Position 2751: 0.9753715310799872
Position 3786: 0.9410031549877362
Position 825: 0.9150999665441926
Position 4275: 0.8884639197276529
Position 4767: 0.6386420252564274
Position 2350: 0.35146143224315296
Position 1195: 0.25316335001652895
Position 4646: 0.24190128621084914
Position 2193: 0.05336559830478204
Position 3789: 0.04078229804632422
Position 2004: 0.030435432014023548
Position 3974: 0.02740940201820262
Position 4666: 0.026715348153172672
Position 2071: 0.024165367501563232
Position 1565: 0.021855081915679784
Position 4226: 0.02041382006271623
Position 4313: 0.018554099424890922
Position 4711: 0.01818532220401644
Position 1696: 0.017311437945518378
Position 3558: 0.01692595271810344
Position 4680: 0.015883403284896094
Position 340: 0.015173723943715987
Position 2392: 0.014505023679186515
Position 786: 0.014253873651391049
Position 4695: 0.014204110965740448
Position 3135: 0.013496768009424644
Position 1762: 0.013136146268292655
Position 2019: 0.01270639277603491
Position 150: 0.0117910434321852
Position 4119: 0.011406780123926104
Position 4158: 0.009074414354600793
Position 1794: 0.0083030324160456
Position 2687: 0.007545124735152068
Position 1735: 0.007053383453580598
Position 2931: 0.006948774075189207
Position 1959: 0.0060173338605317706
Position 3138: 0.005145112673387719
Position 3925: 0.005133525518742792
Position 4611: 0.005038567746849306
Position 4537: 0.00474543619016637
Position 3795: 0.004598588633571638
Position 1815: 0.004538200019318145
Position 4577: 0.004527949277670399
Position 3021: 0.00409179186897407
Position 3445: 0.0039780305999425015
Position 1836: 0.003791027751113714
Position 2414: 0.003644765084810036
Position 2369: 0.003582558005872428
Position 4571: 0.0033583405595690122
Position 4297: 0.0032729801121542724
Position 1600: 0.003123018964709696
Position 643: 0.0030164960967816257
Position 2655: 0.002861058890204746
Position 1224: 0.002748166678988654
Position 487: 0.0023491566118287468
Position 1202: 0.002228535465564579
Position 3941: 0.002183948346585144
Position 4131: 0.0021242442785334007
Position 2419: 0.0019404684106974516
Position 346: 0.0019118089153508737
Position 2692: 0.001476644035497846
Position 3430: 0.001470465889939414
Position 4526: 0.0012378262986120975
Position 4069: 0.0012277546143680473
Position 3507: 0.0012243998119597075
Position 3369: 0.0011090104706138772
Position 3548: 0.0010308263634074425
Position 4671: 0.0007352102526921074
Position 3665: 0.0007263467972060208
Position 4325: 0.0007237892746522962
Position 2644: 0.0007135438423563626
Position 3904: 0.0005828925525806153
Position 1995: 0.0005680488091293712
Position 925: 0.0005572554611144921
Position 1878: 0.0005547432894160863
Position 1912: 0.0005539942634792285
Position 3946: 0.0005257048411695324
Position 4083: 0.0004456846057469332
Position 1467: 0.0004396010146267045
Position 868: 0.00040843132311636814
Position 2614: 0.0003516070790541373
Position 4998: 0.00034215547839708374
Position 2917: 0.00034134846049387
Position 1274: 0.00033329371894507537
Position 3635: 0.00028797250034177875
Position 484: 0.00027731132802434784
Position 2633: 0.00027640041681826734
Position 2077: 0.00027425700991305576
Position 4167: 0.00022868869926921835
Position 1041: 0.00022369006099268572
Position 1311: 0.00022146687575435743
Position 2986: 0.00021393587152745736
Position 2553: 0.00020543330333398874
Position 741: 0.00019656434221108207
Position 1405: 0.00019641589796495895
Position 3300: 0.0001922252555720206
Position 1175: 0.00017689655913115976
Position 1321: 0.00016878236042059655
Position 4785: 0.00016678088158255002
Position 3813: 0.0001630535802493603
Position 4001: 0.0001578672710626626
Position 895: 0.000146033628037343
Position 4211: 0.00011429582204243264
Position 180: 0.00011246525893424139
Position 4793: 0.00010577048853626203
Position 2605: 9.470572188998172e-05
Position 1236: 9.34625576668161e-05
Position 3585: 9.182112616168806e-05
Position 1167: 8.984173592546818e-05
Position 703: 8.66766038555062e-05
Position 1802: 8.374684124583213e-05
Position 1281: 6.930745068499744e-05
Position 4089: 6.902150576776423e-05
Position 3605: 6.509561103732596e-05
Position 4006: 6.384820205084702e-05
Position 4138: 6.210766011946467e-05
Position 3579: 5.975622291204529e-05
Position 3342: 5.838568670620833e-05
Position 3312: 5.786041616025244e-05
Position 313: 5.463261054448708e-05
Position 2758: 4.983344374372541e-05
Position 4598: 4.904448500778297e-05
Position 1338: 4.30992303847023e-05
Position 127: 4.056449679627654e-05
Position 2949: 3.9800844980382395e-05
Position 183: 3.897763147201145e-05
Position 1509: 3.877672030492276e-05
Position 1299: 3.471779746284496e-05
Position 4322: 3.416872668433747e-05
Position 999: 3.174408077335168e-05
Position 2595: 3.0054926087216327e-05
Position 712: 2.760751203096091e-05
Position 3810: 2.6706942708125485e-05
Position 1370: 2.529628609149968e-05
Position 1335: 2.4983571950629254e-05
Position 3596: 2.4954449794318025e-05
Position 3270: 2.1465930363192247e-05
Position 2783: 2.146111083457862e-05
Position 2722: 2.1192819284392694e-05
Position 1278: 1.9502623302786508e-05
Position 4073: 1.9018588737641483e-05
Position 289: 1.8954817109542468e-05
Position 1161: 1.8303056314202553e-05
Position 518: 1.8257943349096966e-05
Position 327: 1.7793256707243486e-05
Position 4932: 1.713146530096012e-05
Position 850: 1.6610193649867055e-05
Position 2557: 1.5595570206904052e-05
Position 229: 1.4245115753476816e-05
Position 3513: 1.2893087959166841e-05
Position 1125: 1.1300179030464687e-05
Position 3487: 1.0985099778787425e-05
Position 3829: 1.0565645159966052e-05
Position 507: 9.280831055613748e-06
Position 657: 8.973057987487115e-06
Position 1148: 5.400028841014341e-06
Position 4864: 5.149946391128653e-06
Position 424: 4.625635187601094e-06
Position 3642: 4.472795808648246e-06
Position 1080: 4.432235160098385e-06
Position 4904: 4.293715910985793e-06
Position 4929: 3.344785622653287e-06
Position 1706: 2.4743415136915222e-06
Position 937: 2.468012894135346e-06
Position 1929: 1.98969996943163e-06
Position 571: 1.8329001502729496e-06
Position 3464: 1.4298168764810314e-06
Position 579: 1.4137736133791966e-06
Position 838: 1.3870268061066688e-06
Position 3587: 1.237459013937607e-06
Position 3474: 1.2165219346463216e-06
Position 397: 1.0543417106440111e-06
Position 2095: 1.0410731251361634e-06
Position 4016: 7.558890362589804e-07
Position 1582: 6.265307916540937e-07
Position 714: 5.705236848190949e-07
Position 1352: 5.675768137890715e-07
Position 525: 5.58325695938379e-07
Position 1233: 4.496893132022916e-07
Position 568: 3.928295374540849e-07
Position 3517: 3.5600787124458953e-07
Position 430: 3.196325501506745e-07
Position 592: 2.8285925019957214e-07
Position 931: 2.2472781575317287e-07
Position 1004: 2.1166714033882614e-07
Position 1488: 2.0613093309740503e-07
Position 241: 1.8826525944313496e-07
Position 1010: 1.2712393631293524e-07
Position 1500: 3.8357059800892104e-08
Position 248: 2.9535868898880345e-08
Position 96: 2.5876400984622393e-08
Position 3836: 2.3357867267753967e-08
Position 281: 2.2731935912391916e-08
Position 409: 2.1731653053502817e-08
Position 3846: 2.0483744908793297e-08
Position 264: 9.415556301793356e-09
Position 262: 9.164800835304216e-09
Position 448: 7.15239162270502e-09
Position 3797: 1.4794615020885951e-09
Position 3755: 9.620324148366365e-10
Position 452: 5.139129743087139e-11
Position 943: 3.853258932740607e-11
Position 464: 2.741486528579294e-11
Position 50: 1.1136714075425908e-11
Position 57: 7.264760376556135e-12
Position 79: 4.249614797941146e-12
Position 272: 2.8309901728430263e-12
Position 254: 2.7090894359672345e-12
Position 3815: 6.797998147008817e-13
Position 90: 6.57820841626847e-13
Position 64: 6.42789116767647e-13
Position 3855: 4.2265970842723466e-13
Position 76: 2.1765545341700453e-13
Position 435: 7.230080628045695e-18
