Gene = Cds
Position 206: 0.0020959654987706433
Position 3296: 0.001896424071150933
Position 3653: 0.0014730627465545547
Position 1268: 0.0014062756972019067
Position 2385: 0.0012630130631561163
Position 2380: 0.0012161284204588996
Position 891: 0.0009543793284563176
Position 3504: 0.0009338299798385641
Position 1034: 0.0008822943525637427
Position 2640: 0.0008019158442149885
Position 3248: 0.0007874729874222887
Position 3292: 0.000729939818646535
Position 2476: 0.0006990320539980705
Position 2962: 0.0006678604887444029
Position 2512: 0.0006514931479998593
Position 340: 0.0006432407381874077
Position 127: 0.0006123170230740833
Position 1203: 0.0005795863812455785
Position 2953: 0.0005279121358358379
Position 2730: 0.00047435095994410463
Position 1342: 0.0004289194564240275
Position 3035: 0.0004057141470687088
Position 922: 0.00040525747740104324
Position 2101: 0.0003633951530966704
Position 1623: 0.0003631941772676959
Position 2560: 0.0003578099487996686
Position 1866: 0.0003031348161525221
Position 506: 0.00029621634916478066
Position 3407: 0.00024196331871645206
Position 3475: 0.00024162572764101835
Position 347: 0.00023279642104347633
Position 1285: 0.00023177196053282467
Position 687: 0.00022407620710290462
Position 305: 0.00020105317213584372
Position 516: 0.0001641746837983441
Position 3855: 0.00015074338134667524
Position 1999: 0.0001254102498148862
Position 1390: 0.00011357708941582173
Position 2395: 0.00010591821146396783
Position 456: 8.943787118606872e-05
Position 3191: 8.704215627901185e-05
Position 2776: 8.0808970122773e-05
Position 2677: 8.033025203015153e-05
Position 3012: 7.961290016134254e-05
Position 829: 7.247680703081016e-05
Position 1357: 7.106180919866996e-05
Position 194: 6.889198975480015e-05
Position 2981: 6.453519077572412e-05
Position 3255: 6.390442099049907e-05
Position 334: 6.30201129787502e-05
Position 3772: 6.190644894552062e-05
Position 1354: 6.169941597960849e-05
Position 2915: 6.134428507669062e-05
Position 3008: 5.532078112430639e-05
Position 3553: 5.080528621302859e-05
Position 2818: 4.7353626135045144e-05
Position 2253: 4.162651809890271e-05
Position 3514: 4.0834186110514806e-05
Position 569: 3.660015025442016e-05
Position 1881: 3.327298863969062e-05
Position 3824: 3.232442362903168e-05
Position 2541: 2.917416572970774e-05
Position 2392: 2.6541501042901937e-05
Position 2993: 2.5478798678732324e-05
Position 1378: 1.8264061181436734e-05
Position 2185: 1.448118137435392e-05
Position 946: 1.4422343076094394e-05
Position 3871: 1.0911540590270039e-05
Position 1872: 1.0127806771432287e-05
Position 2281: 9.428638877140868e-06
Position 3200: 8.99441945427149e-06
Position 1207: 7.026662240129493e-06
Position 3044: 6.788121155693745e-06
Position 3518: 6.707287413613916e-06
Position 3428: 6.517494417260132e-06
Position 637: 6.4220568668764e-06
Position 833: 6.160997441098202e-06
Position 1940: 5.649426312586371e-06
Position 1473: 5.4989457497312595e-06
Position 2506: 4.969490254160722e-06
Position 791: 4.923480735246257e-06
Position 1644: 4.416783926576814e-06
Position 342: 3.852455877752101e-06
Position 444: 3.573439943541087e-06
Position 1333: 2.501545527566991e-06
Position 682: 2.3680174056901497e-06
Position 77: 1.6026972047262515e-06
Position 772: 1.4062549737755428e-06
Position 1884: 1.3544862845658831e-06
Position 2033: 1.3292237661350363e-06
Position 520: 9.899731608779904e-07
Position 1133: 8.665877936420587e-07
Position 1584: 8.346097313032715e-07
Position 2182: 7.925616020015435e-07
Position 3088: 3.7306897617531653e-07
Position 541: 2.9490549265862803e-07
Position 1488: 2.4585642411764563e-07
Position 1696: 1.2139774894490755e-07
Position 1446: 5.241918243754684e-08
Position 939: 4.368046560587749e-08
Position 1432: 3.015685280693653e-08
Position 615: 2.47647249333737e-08
Position 692: 2.4156474102849858e-08
Position 927: 1.3618153817179766e-08
Position 769: 1.1540850786934324e-08
Position 1987: 9.97027427146985e-09
Position 577: 6.531861469019251e-09
Position 526: 5.086634674602778e-09
Position 2794: 4.221804560702559e-09
Position 416: 3.978904382511154e-09
Position 634: 4.893969694684521e-10
Position 612: 1.4665541698538726e-10
Position 433: 2.3714862360231825e-11
Position 532: 4.4276000028048435e-15
Position 261: 3.1029602208789383e-17
Position 418: 9.74402176948363e-20
