Gene = Sf3b2
Position 2452: 1.4644114807335842e-06
Position 134: 1.0921793363885074e-06
Position 476: 1.0787829111999194e-06
Position 493: 1.0059521261879701e-06
Position 1020: 9.74422167341923e-07
Position 711: 9.665104497959536e-07
Position 1559: 9.272973808769148e-07
Position 554: 8.863977847714241e-07
Position 1349: 8.809230642558146e-07
Position 2885: 8.807734052007013e-07
Position 721: 8.095416393930023e-07
Position 1034: 7.281471291597645e-07
Position 2462: 6.55917891069957e-07
Position 551: 4.941556967439795e-07
Position 617: 4.916623864267985e-07
Position 566: 4.729397040407171e-07
Position 695: 4.589582305026543e-07
Position 965: 2.575553774075703e-07
Position 1242: 2.541763195028048e-07
Position 632: 2.516162649193235e-07
Position 742: 2.3127694883908152e-07
Position 2117: 1.975399229997442e-07
Position 730: 1.7423881033595677e-07
Position 509: 1.591598797193667e-07
Position 2024: 1.3639185191575502e-07
Position 753: 1.1026715697560561e-07
Position 2831: 1.0909270649623889e-07
Position 1851: 1.0196219296671266e-07
Position 338: 9.972231073174553e-08
Position 1996: 8.988345620738426e-08
Position 435: 8.514169295243494e-08
Position 668: 7.140023840153787e-08
Position 518: 4.582000557266596e-08
Position 458: 4.449767534569039e-08
Position 725: 4.230612819217926e-08
Position 454: 3.961541244938217e-08
Position 612: 3.49169869479608e-08
Position 104: 3.243502997577485e-08
Position 67: 2.4954958149624354e-08
Position 109: 2.309168921700763e-08
Position 2122: 4.736436831418132e-09
Position 2128: 3.5175798143413743e-09
Position 461: 3.493653740719393e-09
Position 2230: 2.0699269359726798e-10
Position 239: 5.546100062177163e-12
Position 217: 1.7525941035242931e-12
Position 374: 1.1211924481341169e-13
Position 449: 5.362254605542205e-15
